診療科名,曜日,時間帯ゾーン,初再診区分,件数
メンタルケア科,0,夕方以降(17時〜),再診,1
メンタルケア科,1,午前(〜12時),再診,17
メンタルケア科,1,午後前半(12-15時),再診,26
メンタルケア科,1,午後後半(15-17時),再診,16
メンタルケア科,2,午前(〜12時),再診,123
メンタルケア科,2,午後前半(12-15時),再診,31
メンタルケア科,2,午後後半(15-17時),再診,3
メンタルケア科,2,夕方以降(17時〜),再診,1
メンタルケア科,3,午前(〜12時),再診,23
メンタルケア科,3,午前(〜12時),初診,1
メンタルケア科,3,午後前半(12-15時),再診,6
メンタルケア科,3,午後後半(15-17時),再診,1
メンタルケア科,3,午後後半(15-17時),初診,1
メンタルケア科,4,午前(〜12時),再診,21
メンタルケア科,4,午後前半(12-15時),再診,7
メンタルケア科,4,午後後半(15-17時),再診,2
リウマチ膠原病内科,0,午前(〜12時),再診,146
リウマチ膠原病内科,0,午前(〜12時),初診,3
リウマチ膠原病内科,0,午後前半(12-15時),再診,17
リウマチ膠原病内科,0,午後後半(15-17時),再診,4
リウマチ膠原病内科,1,午前(〜12時),再診,229
リウマチ膠原病内科,1,午前(〜12時),初診,8
リウマチ膠原病内科,1,午後前半(12-15時),再診,27
リウマチ膠原病内科,2,午前(〜12時),再診,183
リウマチ膠原病内科,2,午前(〜12時),初診,2
リウマチ膠原病内科,2,午後前半(12-15時),再診,55
リウマチ膠原病内科,2,午後前半(12-15時),初診,4
リウマチ膠原病内科,2,午後後半(15-17時),再診,1
リウマチ膠原病内科,3,午前(〜12時),再診,165
リウマチ膠原病内科,3,午前(〜12時),初診,9
リウマチ膠原病内科,3,午後前半(12-15時),再診,59
リウマチ膠原病内科,3,午後前半(12-15時),初診,1
リウマチ膠原病内科,3,午後後半(15-17時),再診,3
リウマチ膠原病内科,4,午前(〜12時),再診,182
リウマチ膠原病内科,4,午前(〜12時),初診,4
リウマチ膠原病内科,4,午後前半(12-15時),再診,58
リウマチ膠原病内科,4,午後後半(15-17時),再診,2
リウマチ膠原病内科,4,夕方以降(17時〜),再診,1
一般消化器外科,0,午前(〜12時),再診,130
一般消化器外科,0,午前(〜12時),初診,6
一般消化器外科,0,午後前半(12-15時),再診,58
一般消化器外科,0,午後前半(12-15時),初診,6
一般消化器外科,0,午後後半(15-17時),再診,7
一般消化器外科,0,夕方以降(17時〜),再診,2
一般消化器外科,0,夕方以降(17時〜),初診,1
一般消化器外科,1,午前(〜12時),再診,187
一般消化器外科,1,午前(〜12時),初診,4
一般消化器外科,1,午後前半(12-15時),再診,22
一般消化器外科,1,午後前半(12-15時),初診,1
一般消化器外科,1,午後後半(15-17時),再診,3
一般消化器外科,2,午前(〜12時),再診,194
一般消化器外科,2,午前(〜12時),初診,10
一般消化器外科,2,午後前半(12-15時),再診,28
一般消化器外科,2,午後前半(12-15時),初診,3
一般消化器外科,2,午後後半(15-17時),再診,4
一般消化器外科,2,午後後半(15-17時),初診,1
一般消化器外科,3,午前(〜12時),再診,266
一般消化器外科,3,午前(〜12時),初診,12
一般消化器外科,3,午後前半(12-15時),再診,65
一般消化器外科,3,午後後半(15-17時),再診,12
一般消化器外科,3,夕方以降(17時〜),再診,1
一般消化器外科,4,午前(〜12時),再診,62
一般消化器外科,4,午前(〜12時),初診,7
一般消化器外科,4,午後前半(12-15時),再診,5
一般消化器外科,4,午後前半(12-15時),初診,1
一般消化器外科,4,午後後半(15-17時),再診,1
一般消化器外科,4,午後後半(15-17時),初診,1
一般消化器外科,4,夕方以降(17時〜),再診,1
一般消化器外科,4,夕方以降(17時〜),初診,2
一般消化器外科,5,午後前半(12-15時),再診,1
一般消化器外科,5,午後前半(12-15時),初診,1
一般消化器外科,5,午後後半(15-17時),再診,1
一般消化器外科,5,夕方以降(17時〜),再診,3
一般消化器外科,5,夕方以降(17時〜),初診,1
一般消化器外科,6,午前(〜12時),再診,6
一般消化器外科,6,午後前半(12-15時),初診,1
中央処置室,0,午前(〜12時),再診,31
中央処置室,0,午後前半(12-15時),再診,6
中央処置室,0,午後後半(15-17時),再診,2
中央処置室,1,午前(〜12時),再診,28
中央処置室,1,午後前半(12-15時),再診,6
中央処置室,2,午前(〜12時),再診,20
中央処置室,2,午後前半(12-15時),再診,6
中央処置室,3,午前(〜12時),再診,25
中央処置室,3,午後前半(12-15時),再診,7
中央処置室,4,午前(〜12時),再診,34
中央処置室,4,午後前半(12-15時),再診,5
乳腺外科,0,午前(〜12時),再診,323
乳腺外科,0,午前(〜12時),初診,15
乳腺外科,0,午後前半(12-15時),再診,37
乳腺外科,0,午後後半(15-17時),再診,11
乳腺外科,1,午前(〜12時),再診,340
乳腺外科,1,午前(〜12時),初診,6
乳腺外科,1,午後前半(12-15時),再診,108
乳腺外科,1,午後前半(12-15時),初診,4
乳腺外科,1,午後後半(15-17時),再診,7
乳腺外科,2,午前(〜12時),再診,297
乳腺外科,2,午前(〜12時),初診,17
乳腺外科,2,午後前半(12-15時),再診,47
乳腺外科,2,午後前半(12-15時),初診,1
乳腺外科,2,午後後半(15-17時),再診,5
乳腺外科,2,夕方以降(17時〜),再診,2
乳腺外科,3,午前(〜12時),再診,64
乳腺外科,3,午前(〜12時),初診,4
乳腺外科,3,午後前半(12-15時),再診,21
乳腺外科,3,午後後半(15-17時),再診,8
乳腺外科,4,午前(〜12時),再診,311
乳腺外科,4,午前(〜12時),初診,19
乳腺外科,4,午後前半(12-15時),再診,28
乳腺外科,4,午後前半(12-15時),初診,2
乳腺外科,4,午後後半(15-17時),再診,4
乳腺外科,4,夕方以降(17時〜),再診,1
乳腺外科,5,午前(〜12時),再診,4
乳腺外科,6,午前(〜12時),再診,1
乳腺外科,6,午後後半(15-17時),再診,2
乳腺外科,6,夕方以降(17時〜),再診,1
健診センター,1,午前(〜12時),再診,17
健診センター,1,午後前半(12-15時),再診,4
健診センター,2,午前(〜12時),再診,25
健診センター,2,午後後半(15-17時),再診,2
健診センター,3,午前(〜12時),再診,15
健診センター,3,午後前半(12-15時),再診,1
健診センター,4,午前(〜12時),再診,18
入退院支援センター,0,午前(〜12時),再診,100
入退院支援センター,0,午後前半(12-15時),再診,39
入退院支援センター,0,午後後半(15-17時),再診,4
入退院支援センター,1,午前(〜12時),再診,93
入退院支援センター,1,午後前半(12-15時),再診,36
入退院支援センター,1,午後後半(15-17時),再診,4
入退院支援センター,2,午前(〜12時),再診,99
入退院支援センター,2,午後前半(12-15時),再診,43
入退院支援センター,2,午後後半(15-17時),再診,6
入退院支援センター,2,夕方以降(17時〜),再診,1
入退院支援センター,3,午前(〜12時),再診,105
入退院支援センター,3,午後前半(12-15時),再診,41
入退院支援センター,3,午後後半(15-17時),再診,5
入退院支援センター,4,午前(〜12時),再診,95
入退院支援センター,4,午後前半(12-15時),再診,46
入退院支援センター,4,午後後半(15-17時),再診,4
内科,0,午前(〜12時),再診,15
内科,0,午前(〜12時),初診,11
内科,0,午後前半(12-15時),再診,1
内科,0,午後前半(12-15時),初診,2
内科,0,午後後半(15-17時),再診,2
内科,0,午後後半(15-17時),初診,1
内科,0,夕方以降(17時〜),再診,18
内科,0,夕方以降(17時〜),初診,15
内科,1,午前(〜12時),再診,10
内科,1,午前(〜12時),初診,11
内科,1,午後前半(12-15時),初診,4
内科,1,午後後半(15-17時),再診,1
内科,1,午後後半(15-17時),初診,1
内科,1,夕方以降(17時〜),再診,10
内科,1,夕方以降(17時〜),初診,27
内科,2,午前(〜12時),再診,6
内科,2,午前(〜12時),初診,11
内科,2,午後前半(12-15時),再診,3
内科,2,午後前半(12-15時),初診,1
内科,2,午後後半(15-17時),再診,1
内科,2,午後後半(15-17時),初診,1
内科,2,夕方以降(17時〜),再診,11
内科,2,夕方以降(17時〜),初診,15
内科,3,午前(〜12時),再診,4
内科,3,午前(〜12時),初診,10
内科,3,午後前半(12-15時),初診,2
内科,3,午後後半(15-17時),再診,1
内科,3,夕方以降(17時〜),再診,7
内科,3,夕方以降(17時〜),初診,12
内科,4,午前(〜12時),再診,7
内科,4,午前(〜12時),初診,9
内科,4,午後前半(12-15時),再診,1
内科,4,午後前半(12-15時),初診,1
内科,4,午後後半(15-17時),初診,1
内科,4,夕方以降(17時〜),再診,14
内科,4,夕方以降(17時〜),初診,14
内科,5,午前(〜12時),再診,10
内科,5,午前(〜12時),初診,18
内科,5,午後前半(12-15時),再診,3
内科,5,午後前半(12-15時),初診,4
内科,5,午後後半(15-17時),再診,3
内科,5,午後後半(15-17時),初診,2
内科,5,夕方以降(17時〜),再診,9
内科,5,夕方以降(17時〜),初診,21
内科,6,午前(〜12時),再診,9
内科,6,午前(〜12時),初診,6
内科,6,午後前半(12-15時),再診,6
内科,6,午後前半(12-15時),初診,2
内科,6,午後後半(15-17時),再診,2
内科,6,午後後半(15-17時),初診,4
内科,6,夕方以降(17時〜),再診,8
内科,6,夕方以降(17時〜),初診,18
呼吸器内科,0,午前(〜12時),再診,170
呼吸器内科,0,午前(〜12時),初診,10
呼吸器内科,0,午後前半(12-15時),再診,58
呼吸器内科,0,午後前半(12-15時),初診,6
呼吸器内科,0,午後後半(15-17時),再診,4
呼吸器内科,1,午前(〜12時),再診,261
呼吸器内科,1,午前(〜12時),初診,18
呼吸器内科,1,午後前半(12-15時),再診,95
呼吸器内科,1,午後前半(12-15時),初診,12
呼吸器内科,1,午後後半(15-17時),再診,1
呼吸器内科,2,午前(〜12時),再診,152
呼吸器内科,2,午前(〜12時),初診,15
呼吸器内科,2,午後前半(12-15時),再診,72
呼吸器内科,2,午後前半(12-15時),初診,3
呼吸器内科,2,午後後半(15-17時),再診,5
呼吸器内科,2,夕方以降(17時〜),再診,1
呼吸器内科,3,午前(〜12時),再診,173
呼吸器内科,3,午前(〜12時),初診,11
呼吸器内科,3,午後前半(12-15時),再診,85
呼吸器内科,3,午後後半(15-17時),再診,7
呼吸器内科,3,夕方以降(17時〜),再診,3
呼吸器内科,4,午前(〜12時),再診,182
呼吸器内科,4,午前(〜12時),初診,18
呼吸器内科,4,午後前半(12-15時),再診,31
呼吸器内科,4,午後前半(12-15時),初診,6
呼吸器内科,4,午後後半(15-17時),再診,4
呼吸器外科,0,午前(〜12時),再診,45
呼吸器外科,0,午前(〜12時),初診,2
呼吸器外科,0,午後前半(12-15時),再診,1
呼吸器外科,1,午前(〜12時),再診,3
呼吸器外科,1,午前(〜12時),初診,1
呼吸器外科,1,午後後半(15-17時),初診,1
呼吸器外科,2,午前(〜12時),再診,47
呼吸器外科,2,午前(〜12時),初診,1
呼吸器外科,3,午前(〜12時),再診,63
呼吸器外科,3,午前(〜12時),初診,2
呼吸器外科,3,午後前半(12-15時),再診,39
呼吸器外科,3,午後後半(15-17時),再診,3
呼吸器外科,4,午前(〜12時),再診,5
呼吸器外科,4,午後前半(12-15時),再診,4
外来手術室,0,午前(〜12時),再診,88
外来手術室,0,午後前半(12-15時),再診,17
外来手術室,0,午後後半(15-17時),再診,4
外来手術室,1,午前(〜12時),再診,69
外来手術室,1,午後前半(12-15時),再診,8
外来手術室,2,午前(〜12時),再診,86
外来手術室,2,午後前半(12-15時),再診,10
外来手術室,2,午後後半(15-17時),再診,1
外来手術室,3,午前(〜12時),再診,70
外来手術室,3,午後前半(12-15時),再診,11
外来手術室,4,午前(〜12時),再診,71
外来手術室,4,午後前半(12-15時),再診,3
外来手術室,4,午後後半(15-17時),再診,1
外来手術室,4,夕方以降(17時〜),再診,4
小児科,0,午前(〜12時),再診,52
小児科,0,午前(〜12時),初診,12
小児科,0,午後前半(12-15時),再診,34
小児科,0,午後前半(12-15時),初診,4
小児科,0,午後後半(15-17時),再診,14
小児科,0,夕方以降(17時〜),再診,2
小児科,0,夕方以降(17時〜),初診,5
小児科,1,午前(〜12時),再診,84
小児科,1,午前(〜12時),初診,7
小児科,1,午後前半(12-15時),再診,30
小児科,1,午後前半(12-15時),初診,1
小児科,1,午後後半(15-17時),再診,16
小児科,1,午後後半(15-17時),初診,2
小児科,1,夕方以降(17時〜),再診,3
小児科,1,夕方以降(17時〜),初診,5
小児科,2,午前(〜12時),再診,40
小児科,2,午前(〜12時),初診,11
小児科,2,午後前半(12-15時),再診,24
小児科,2,午後前半(12-15時),初診,3
小児科,2,午後後半(15-17時),再診,18
小児科,2,午後後半(15-17時),初診,1
小児科,2,夕方以降(17時〜),初診,3
小児科,3,午前(〜12時),再診,74
小児科,3,午前(〜12時),初診,6
小児科,3,午後前半(12-15時),再診,22
小児科,3,午後前半(12-15時),初診,6
小児科,3,午後後半(15-17時),再診,12
小児科,3,午後後半(15-17時),初診,1
小児科,3,夕方以降(17時〜),再診,1
小児科,3,夕方以降(17時〜),初診,3
小児科,4,午前(〜12時),再診,62
小児科,4,午前(〜12時),初診,13
小児科,4,午後前半(12-15時),再診,13
小児科,4,午後前半(12-15時),初診,1
小児科,4,午後後半(15-17時),再診,11
小児科,4,午後後半(15-17時),初診,1
小児科,4,夕方以降(17時〜),再診,1
小児科,4,夕方以降(17時〜),初診,5
小児科,5,午前(〜12時),初診,3
小児科,5,午後前半(12-15時),初診,1
小児科,5,午後後半(15-17時),初診,1
小児科,5,夕方以降(17時〜),再診,1
小児科,5,夕方以降(17時〜),初診,1
小児科,6,午前(〜12時),再診,2
小児科,6,午前(〜12時),初診,10
小児科,6,午後前半(12-15時),再診,1
小児科,6,午後前半(12-15時),初診,2
小児科,6,午後後半(15-17時),初診,1
小児科,6,夕方以降(17時〜),再診,3
小児科,6,夕方以降(17時〜),初診,4
形成外科,0,午前(〜12時),再診,104
形成外科,0,午前(〜12時),初診,8
形成外科,0,午後前半(12-15時),再診,5
形成外科,0,午後前半(12-15時),初診,1
形成外科,0,午後後半(15-17時),再診,1
形成外科,0,夕方以降(17時〜),再診,1
形成外科,1,午前(〜12時),再診,125
形成外科,1,午前(〜12時),初診,8
形成外科,1,午後前半(12-15時),再診,16
形成外科,1,午後前半(12-15時),初診,1
形成外科,1,午後後半(15-17時),再診,5
形成外科,1,夕方以降(17時〜),再診,2
形成外科,2,午前(〜12時),再診,33
形成外科,2,午後前半(12-15時),再診,3
形成外科,3,午前(〜12時),再診,84
形成外科,3,午前(〜12時),初診,8
形成外科,3,午後前半(12-15時),再診,28
形成外科,3,午後後半(15-17時),再診,2
形成外科,4,午前(〜12時),再診,126
形成外科,4,午前(〜12時),初診,10
形成外科,4,午後前半(12-15時),再診,12
形成外科,4,午後後半(15-17時),再診,8
形成外科,4,夕方以降(17時〜),再診,1
循環器内科,0,午前(〜12時),再診,227
循環器内科,0,午前(〜12時),初診,33
循環器内科,0,午後前半(12-15時),再診,52
循環器内科,0,午後前半(12-15時),初診,3
循環器内科,0,午後後半(15-17時),再診,12
循環器内科,0,午後後半(15-17時),初診,3
循環器内科,0,夕方以降(17時〜),再診,4
循環器内科,1,午前(〜12時),再診,154
循環器内科,1,午前(〜12時),初診,16
循環器内科,1,午後前半(12-15時),再診,72
循環器内科,1,午後後半(15-17時),再診,8
循環器内科,1,午後後半(15-17時),初診,1
循環器内科,1,夕方以降(17時〜),再診,1
循環器内科,1,夕方以降(17時〜),初診,2
循環器内科,2,午前(〜12時),再診,331
循環器内科,2,午前(〜12時),初診,39
循環器内科,2,午後前半(12-15時),再診,18
循環器内科,2,午後前半(12-15時),初診,3
循環器内科,2,午後後半(15-17時),再診,6
循環器内科,2,午後後半(15-17時),初診,1
循環器内科,2,夕方以降(17時〜),再診,6
循環器内科,2,夕方以降(17時〜),初診,1
循環器内科,3,午前(〜12時),再診,131
循環器内科,3,午前(〜12時),初診,10
循環器内科,3,午後前半(12-15時),再診,140
循環器内科,3,午後後半(15-17時),再診,32
循環器内科,3,夕方以降(17時〜),再診,5
循環器内科,4,午前(〜12時),再診,202
循環器内科,4,午前(〜12時),初診,11
循環器内科,4,午後前半(12-15時),再診,73
循環器内科,4,午後前半(12-15時),初診,2
循環器内科,4,午後後半(15-17時),再診,7
循環器内科,4,午後後半(15-17時),初診,2
循環器内科,4,夕方以降(17時〜),再診,4
循環器内科,4,夕方以降(17時〜),初診,1
循環器内科,5,午前(〜12時),再診,1
循環器内科,5,午前(〜12時),初診,1
循環器内科,5,午後後半(15-17時),再診,1
循環器内科,5,夕方以降(17時〜),再診,1
循環器内科,6,午前(〜12時),再診,2
循環器内科,6,午前(〜12時),初診,1
循環器内科,6,午後前半(12-15時),初診,1
循環器内科,6,午後後半(15-17時),再診,1
循環器内科,6,夕方以降(17時〜),初診,1
心臓血管外科,0,午前(〜12時),再診,4
心臓血管外科,1,午前(〜12時),再診,42
心臓血管外科,1,午前(〜12時),初診,1
心臓血管外科,1,午後前半(12-15時),再診,21
心臓血管外科,1,午後後半(15-17時),再診,3
心臓血管外科,1,夕方以降(17時〜),再診,1
心臓血管外科,2,午前(〜12時),再診,1
心臓血管外科,4,午前(〜12時),再診,95
心臓血管外科,4,午前(〜12時),初診,2
心臓血管外科,4,午後前半(12-15時),再診,36
心臓血管外科,4,午後前半(12-15時),初診,1
心臓血管外科,4,午後後半(15-17時),再診,1
感染症,0,午前(〜12時),再診,7
感染症,0,午後後半(15-17時),再診,1
感染症,1,午前(〜12時),再診,6
感染症,2,午前(〜12時),再診,3
感染症,2,午後後半(15-17時),再診,3
感染症,3,午前(〜12時),再診,4
感染症,3,午後前半(12-15時),再診,1
感染症,3,午後後半(15-17時),再診,1
感染症,3,夕方以降(17時〜),再診,2
感染症,4,午前(〜12時),再診,4
感染症,4,午後前半(12-15時),再診,3
感染症,4,午後後半(15-17時),再診,1
放射線治療科,0,午前(〜12時),再診,140
放射線治療科,0,午前(〜12時),初診,2
放射線治療科,0,午後前半(12-15時),再診,61
放射線治療科,0,午後後半(15-17時),再診,14
放射線治療科,0,夕方以降(17時〜),再診,2
放射線治療科,1,午前(〜12時),再診,141
放射線治療科,1,午後前半(12-15時),再診,48
放射線治療科,1,午後後半(15-17時),再診,14
放射線治療科,1,夕方以降(17時〜),再診,1
放射線治療科,2,午前(〜12時),再診,163
放射線治療科,2,午後前半(12-15時),再診,69
放射線治療科,2,午後後半(15-17時),再診,9
放射線治療科,2,夕方以降(17時〜),再診,1
放射線治療科,3,午前(〜12時),再診,68
放射線治療科,3,午前(〜12時),初診,2
放射線治療科,3,午後前半(12-15時),再診,26
放射線治療科,3,午後後半(15-17時),再診,9
放射線治療科,4,午前(〜12時),再診,147
放射線治療科,4,午後前半(12-15時),再診,35
放射線治療科,4,午後後半(15-17時),再診,14
放射線治療科,4,夕方以降(17時〜),再診,3
放射線診断科,0,午前(〜12時),再診,1
放射線診断科,3,午前(〜12時),再診,2
救急科,0,午前(〜12時),再診,20
救急科,0,午前(〜12時),初診,20
救急科,0,午後前半(12-15時),再診,5
救急科,0,午後前半(12-15時),初診,11
救急科,0,午後後半(15-17時),再診,5
救急科,0,午後後半(15-17時),初診,12
救急科,0,夕方以降(17時〜),再診,3
救急科,0,夕方以降(17時〜),初診,8
救急科,1,午前(〜12時),再診,17
救急科,1,午前(〜12時),初診,18
救急科,1,午後前半(12-15時),再診,3
救急科,1,午後前半(12-15時),初診,13
救急科,1,午後後半(15-17時),再診,1
救急科,1,午後後半(15-17時),初診,6
救急科,1,夕方以降(17時〜),再診,1
救急科,1,夕方以降(17時〜),初診,6
救急科,2,午前(〜12時),再診,17
救急科,2,午前(〜12時),初診,19
救急科,2,午後前半(12-15時),再診,4
救急科,2,午後前半(12-15時),初診,12
救急科,2,午後後半(15-17時),再診,5
救急科,2,午後後半(15-17時),初診,3
救急科,2,夕方以降(17時〜),初診,2
救急科,3,午前(〜12時),再診,7
救急科,3,午前(〜12時),初診,9
救急科,3,午後前半(12-15時),再診,6
救急科,3,午後前半(12-15時),初診,11
救急科,3,午後後半(15-17時),再診,5
救急科,3,午後後半(15-17時),初診,6
救急科,3,夕方以降(17時〜),初診,8
救急科,4,午前(〜12時),再診,3
救急科,4,午前(〜12時),初診,10
救急科,4,午後前半(12-15時),再診,6
救急科,4,午後前半(12-15時),初診,10
救急科,4,午後後半(15-17時),再診,2
救急科,4,午後後半(15-17時),初診,5
救急科,4,夕方以降(17時〜),再診,1
救急科,4,夕方以降(17時〜),初診,6
救急科,5,午前(〜12時),再診,15
救急科,5,午前(〜12時),初診,13
救急科,5,午後前半(12-15時),再診,5
救急科,5,午後前半(12-15時),初診,6
救急科,5,午後後半(15-17時),再診,2
救急科,5,午後後半(15-17時),初診,6
救急科,5,夕方以降(17時〜),初診,10
救急科,6,午前(〜12時),再診,8
救急科,6,午前(〜12時),初診,5
救急科,6,午後前半(12-15時),再診,2
救急科,6,午後前半(12-15時),初診,9
救急科,6,午後後半(15-17時),再診,3
救急科,6,午後後半(15-17時),初診,8
救急科,6,夕方以降(17時〜),再診,2
救急科,6,夕方以降(17時〜),初診,6
整形外科,0,午前(〜12時),再診,223
整形外科,0,午前(〜12時),初診,35
整形外科,0,午後前半(12-15時),再診,56
整形外科,0,午後前半(12-15時),初診,1
整形外科,0,午後後半(15-17時),再診,6
整形外科,0,午後後半(15-17時),初診,1
整形外科,0,夕方以降(17時〜),再診,4
整形外科,0,夕方以降(17時〜),初診,3
整形外科,1,午前(〜12時),再診,381
整形外科,1,午前(〜12時),初診,48
整形外科,1,午後前半(12-15時),再診,59
整形外科,1,午後前半(12-15時),初診,6
整形外科,1,午後後半(15-17時),再診,17
整形外科,1,午後後半(15-17時),初診,2
整形外科,1,夕方以降(17時〜),再診,2
整形外科,1,夕方以降(17時〜),初診,1
整形外科,2,午前(〜12時),再診,224
整形外科,2,午前(〜12時),初診,35
整形外科,2,午後前半(12-15時),再診,57
整形外科,2,午後前半(12-15時),初診,11
整形外科,2,午後後半(15-17時),再診,1
整形外科,2,夕方以降(17時〜),再診,3
整形外科,3,午前(〜12時),再診,205
整形外科,3,午前(〜12時),初診,30
整形外科,3,午後前半(12-15時),再診,49
整形外科,3,午後前半(12-15時),初診,7
整形外科,3,午後後半(15-17時),再診,8
整形外科,4,午前(〜12時),再診,276
整形外科,4,午前(〜12時),初診,40
整形外科,4,午後前半(12-15時),再診,93
整形外科,4,午後前半(12-15時),初診,2
整形外科,4,午後後半(15-17時),再診,23
整形外科,4,夕方以降(17時〜),再診,33
整形外科,5,午後後半(15-17時),再診,1
整形外科,6,午前(〜12時),再診,1
整形外科,6,午後後半(15-17時),初診,1
歯科口腔外科,0,午前(〜12時),再診,121
歯科口腔外科,0,午前(〜12時),初診,51
歯科口腔外科,0,午後前半(12-15時),再診,59
歯科口腔外科,0,午後前半(12-15時),初診,1
歯科口腔外科,0,午後後半(15-17時),再診,15
歯科口腔外科,0,午後後半(15-17時),初診,1
歯科口腔外科,0,夕方以降(17時〜),再診,2
歯科口腔外科,1,午前(〜12時),再診,137
歯科口腔外科,1,午前(〜12時),初診,32
歯科口腔外科,1,午後前半(12-15時),再診,59
歯科口腔外科,1,午後後半(15-17時),再診,17
歯科口腔外科,2,午前(〜12時),再診,80
歯科口腔外科,2,午前(〜12時),初診,46
歯科口腔外科,2,午後前半(12-15時),再診,36
歯科口腔外科,2,午後前半(12-15時),初診,3
歯科口腔外科,2,午後後半(15-17時),再診,17
歯科口腔外科,3,午前(〜12時),再診,146
歯科口腔外科,3,午前(〜12時),初診,46
歯科口腔外科,3,午後前半(12-15時),再診,59
歯科口腔外科,3,午後前半(12-15時),初診,1
歯科口腔外科,3,午後後半(15-17時),再診,23
歯科口腔外科,4,午前(〜12時),再診,82
歯科口腔外科,4,午前(〜12時),初診,27
歯科口腔外科,4,午後前半(12-15時),再診,27
歯科口腔外科,4,午後前半(12-15時),初診,1
歯科口腔外科,4,午後後半(15-17時),再診,23
歯科口腔外科,4,夕方以降(17時〜),再診,1
歯科口腔外科,5,午前(〜12時),再診,1
歯科口腔外科,6,午前(〜12時),再診,2
泌尿器科,0,午前(〜12時),再診,654
泌尿器科,0,午前(〜12時),初診,19
泌尿器科,0,午後前半(12-15時),再診,187
泌尿器科,0,午後前半(12-15時),初診,2
泌尿器科,0,午後後半(15-17時),再診,9
泌尿器科,0,夕方以降(17時〜),再診,2
泌尿器科,1,午前(〜12時),再診,607
泌尿器科,1,午前(〜12時),初診,17
泌尿器科,1,午後前半(12-15時),再診,162
泌尿器科,1,午後後半(15-17時),再診,5
泌尿器科,1,夕方以降(17時〜),再診,2
泌尿器科,1,夕方以降(17時〜),初診,1
泌尿器科,2,午前(〜12時),再診,740
泌尿器科,2,午前(〜12時),初診,14
泌尿器科,2,午後前半(12-15時),再診,222
泌尿器科,2,午後前半(12-15時),初診,8
泌尿器科,2,午後後半(15-17時),再診,33
泌尿器科,2,午後後半(15-17時),初診,1
泌尿器科,2,夕方以降(17時〜),再診,7
泌尿器科,3,午前(〜12時),再診,211
泌尿器科,3,午前(〜12時),初診,13
泌尿器科,3,午後前半(12-15時),再診,31
泌尿器科,3,午後後半(15-17時),再診,5
泌尿器科,3,夕方以降(17時〜),再診,2
泌尿器科,4,午前(〜12時),再診,601
泌尿器科,4,午前(〜12時),初診,19
泌尿器科,4,午後前半(12-15時),再診,160
泌尿器科,4,午後前半(12-15時),初診,10
泌尿器科,4,午後後半(15-17時),再診,24
泌尿器科,4,夕方以降(17時〜),再診,5
泌尿器科,5,午前(〜12時),再診,3
泌尿器科,6,午前(〜12時),再診,2
泌尿器科,6,夕方以降(17時〜),初診,1
消化器内科,0,午前(〜12時),再診,296
消化器内科,0,午前(〜12時),初診,35
消化器内科,0,午後前半(12-15時),再診,121
消化器内科,0,午後前半(12-15時),初診,5
消化器内科,0,午後後半(15-17時),再診,5
消化器内科,0,午後後半(15-17時),初診,1
