診療科名,診療受付区分,予約フラグ,曜日,件数
メンタルケア科,病院到着,枠なし予約,0,1
メンタルケア科,病院到着,枠なし予約,1,2
メンタルケア科,病院到着,枠なし予約,3,1
メンタルケア科,病院到着,枠なし予約,4,1
メンタルケア科,終了,枠あり予約,0,71
メンタルケア科,終了,枠あり予約,1,39
メンタルケア科,終了,枠あり予約,2,126
メンタルケア科,終了,枠あり予約,3,7
メンタルケア科,終了,枠あり予約,4,7
メンタルケア科,終了,枠なし予約,0,14
メンタルケア科,終了,枠なし予約,1,9
メンタルケア科,終了,枠なし予約,2,16
メンタルケア科,終了,枠なし予約,3,18
メンタルケア科,終了,枠なし予約,4,19
リウマチ膠原病内科,6,枠あり予約,1,3
リウマチ膠原病内科,7,枠あり予約,1,1
リウマチ膠原病内科,未来院,枠あり予約,0,6
リウマチ膠原病内科,未来院,枠あり予約,1,3
リウマチ膠原病内科,未来院,枠あり予約,2,4
リウマチ膠原病内科,未来院,枠あり予約,3,7
リウマチ膠原病内科,未来院,枠あり予約,4,3
リウマチ膠原病内科,未来院,枠なし予約,1,3
リウマチ膠原病内科,未来院,枠なし予約,4,2
リウマチ膠原病内科,病院到着,枠あり予約,1,4
リウマチ膠原病内科,病院到着,枠あり予約,2,9
リウマチ膠原病内科,病院到着,枠なし予約,3,1
リウマチ膠原病内科,病院到着,枠なし予約,4,1
リウマチ膠原病内科,終了,枠あり予約,0,144
リウマチ膠原病内科,終了,枠あり予約,1,209
リウマチ膠原病内科,終了,枠あり予約,2,206
リウマチ膠原病内科,終了,枠あり予約,3,218
リウマチ膠原病内科,終了,枠あり予約,4,224
リウマチ膠原病内科,終了,枠なし予約,0,20
リウマチ膠原病内科,終了,枠なし予約,1,41
リウマチ膠原病内科,終了,枠なし予約,2,26
リウマチ膠原病内科,終了,枠なし予約,3,11
リウマチ膠原病内科,終了,枠なし予約,4,17
一般消化器外科,保留,枠あり予約,0,1
一般消化器外科,保留,枠あり予約,4,1
一般消化器外科,保留,枠なし予約,4,1
一般消化器外科,未来院,枠あり予約,0,20
一般消化器外科,未来院,枠あり予約,1,20
一般消化器外科,未来院,枠あり予約,2,13
一般消化器外科,未来院,枠あり予約,3,23
一般消化器外科,未来院,枠あり予約,4,9
一般消化器外科,未来院,枠なし予約,0,1
一般消化器外科,未来院,枠なし予約,1,1
一般消化器外科,未来院,枠なし予約,2,2
一般消化器外科,未来院,枠なし予約,3,1
一般消化器外科,病院到着,枠あり予約,0,1
一般消化器外科,病院到着,枠あり予約,1,1
一般消化器外科,病院到着,枠あり予約,3,1
一般消化器外科,病院到着,枠あり予約,4,1
一般消化器外科,病院到着,枠あり予約,5,5
一般消化器外科,病院到着,枠あり予約,6,2
一般消化器外科,病院到着,枠なし予約,1,1
一般消化器外科,病院到着,枠なし予約,6,1
一般消化器外科,病院到着,,1,1
一般消化器外科,病院到着,,3,2
一般消化器外科,終了,枠あり予約,0,169
一般消化器外科,終了,枠あり予約,1,173
一般消化器外科,終了,枠あり予約,2,199
一般消化器外科,終了,枠あり予約,3,313
一般消化器外科,終了,枠あり予約,4,54
一般消化器外科,終了,枠あり予約,5,2
一般消化器外科,終了,枠あり予約,6,4
一般消化器外科,終了,枠なし予約,0,12
一般消化器外科,終了,枠なし予約,1,19
一般消化器外科,終了,枠なし予約,2,21
一般消化器外科,終了,枠なし予約,3,15
一般消化器外科,終了,枠なし予約,4,12
一般消化器外科,終了,,0,6
一般消化器外科,終了,,2,5
一般消化器外科,終了,,3,1
一般消化器外科,終了,,4,1
一般消化器外科,診察中,枠あり予約,1,1
一般消化器外科,診察中,枠あり予約,4,1
中央処置室,未来院,枠あり予約,3,1
中央処置室,未来院,枠あり予約,4,1
中央処置室,病院到着,枠あり予約,0,36
中央処置室,病院到着,枠あり予約,1,32
中央処置室,病院到着,枠あり予約,2,25
中央処置室,病院到着,枠あり予約,3,29
中央処置室,病院到着,枠あり予約,4,28
中央処置室,病院到着,枠なし予約,0,3
中央処置室,病院到着,枠なし予約,1,2
中央処置室,病院到着,枠なし予約,2,1
中央処置室,病院到着,枠なし予約,3,2
中央処置室,病院到着,枠なし予約,4,3
中央処置室,終了,枠あり予約,4,7
乳腺外科,6,枠あり予約,1,1
乳腺外科,6,枠あり予約,2,1
乳腺外科,7,枠あり予約,2,2
乳腺外科,未来院,枠あり予約,0,10
乳腺外科,未来院,枠あり予約,1,19
乳腺外科,未来院,枠あり予約,2,16
乳腺外科,未来院,枠あり予約,3,1
乳腺外科,未来院,枠あり予約,4,10
乳腺外科,未来院,枠なし予約,0,4
乳腺外科,未来院,枠なし予約,1,1
乳腺外科,未来院,枠なし予約,2,1
乳腺外科,未来院,枠なし予約,4,2
乳腺外科,病院到着,枠あり予約,0,1
乳腺外科,病院到着,枠あり予約,1,1
乳腺外科,病院到着,枠あり予約,4,1
乳腺外科,病院到着,枠あり予約,5,2
乳腺外科,病院到着,枠なし予約,1,1
乳腺外科,病院到着,枠なし予約,2,1
乳腺外科,病院到着,枠なし予約,4,2
乳腺外科,病院到着,枠なし予約,5,2
乳腺外科,病院到着,枠なし予約,6,1
乳腺外科,終了,枠あり予約,0,314
乳腺外科,終了,枠あり予約,1,417
乳腺外科,終了,枠あり予約,2,338
乳腺外科,終了,枠あり予約,3,91
乳腺外科,終了,枠あり予約,4,293
乳腺外科,終了,枠あり予約,6,3
乳腺外科,終了,枠なし予約,0,56
乳腺外科,終了,枠なし予約,1,22
乳腺外科,終了,枠なし予約,2,9
乳腺外科,終了,枠なし予約,3,4
乳腺外科,終了,枠なし予約,4,55
乳腺外科,終了,,0,1
乳腺外科,終了,,1,3
乳腺外科,終了,,2,1
乳腺外科,終了,,3,1
乳腺外科,終了,,4,2
健診センター,未来院,枠あり予約,2,10
健診センター,未来院,枠あり予約,3,2
健診センター,病院到着,枠あり予約,2,15
健診センター,病院到着,枠あり予約,3,1
健診センター,終了,枠あり予約,1,21
健診センター,終了,枠あり予約,2,2
健診センター,終了,枠あり予約,3,13
健診センター,終了,枠あり予約,4,18
入退院支援センター,終了,枠あり予約,0,129
入退院支援センター,終了,枠あり予約,1,123
入退院支援センター,終了,枠あり予約,2,130
入退院支援センター,終了,枠あり予約,3,129
入退院支援センター,終了,枠あり予約,4,136
入退院支援センター,終了,枠なし予約,0,14
入退院支援センター,終了,枠なし予約,1,10
入退院支援センター,終了,枠なし予約,2,19
入退院支援センター,終了,枠なし予約,3,22
入退院支援センター,終了,枠なし予約,4,9
内科,保留,枠あり予約,0,5
内科,保留,枠あり予約,1,3
内科,保留,枠あり予約,2,1
内科,保留,枠あり予約,3,1
内科,保留,枠あり予約,4,3
内科,保留,枠あり予約,5,5
内科,未来院,枠なし予約,0,1
内科,病院到着,枠あり予約,0,8
内科,病院到着,枠あり予約,1,8
内科,病院到着,枠あり予約,2,6
内科,病院到着,枠あり予約,3,6
内科,病院到着,枠あり予約,4,4
内科,病院到着,枠あり予約,5,7
内科,病院到着,枠あり予約,6,7
内科,終了,枠あり予約,0,50
内科,終了,枠あり予約,1,53
内科,終了,枠あり予約,2,42
内科,終了,枠あり予約,3,27
内科,終了,枠あり予約,4,40
内科,終了,枠あり予約,5,58
内科,終了,枠あり予約,6,46
内科,診察中,枠あり予約,0,1
内科,診察中,枠あり予約,3,2
内科,診察中,枠あり予約,6,2
呼吸器内科,6,枠あり予約,1,1
呼吸器内科,保留,枠なし予約,0,1
呼吸器内科,未来院,枠あり予約,0,16
呼吸器内科,未来院,枠あり予約,1,18
呼吸器内科,未来院,枠あり予約,2,9
呼吸器内科,未来院,枠あり予約,3,6
呼吸器内科,未来院,枠あり予約,4,17
呼吸器内科,未来院,枠なし予約,0,1
呼吸器内科,未来院,枠なし予約,1,1
呼吸器内科,未来院,枠なし予約,2,2
呼吸器内科,未来院,枠なし予約,3,1
呼吸器内科,未来院,枠なし予約,4,4
呼吸器内科,病院到着,枠あり予約,0,1
呼吸器内科,病院到着,枠あり予約,1,2
呼吸器内科,病院到着,枠あり予約,3,2
呼吸器内科,病院到着,枠あり予約,4,1
呼吸器内科,病院到着,枠なし予約,4,1
呼吸器内科,終了,枠あり予約,0,192
呼吸器内科,終了,枠あり予約,1,334
呼吸器内科,終了,枠あり予約,2,213
呼吸器内科,終了,枠あり予約,3,237
呼吸器内科,終了,枠あり予約,4,197
呼吸器内科,終了,枠なし予約,0,36
呼吸器内科,終了,枠なし予約,1,31
呼吸器内科,終了,枠なし予約,2,23
呼吸器内科,終了,枠なし予約,3,33
呼吸器内科,終了,枠なし予約,4,19
呼吸器内科,終了,,0,1
呼吸器内科,診察中,枠あり予約,2,1
呼吸器内科,診察中,枠あり予約,4,2
呼吸器外科,6,枠あり予約,2,1
呼吸器外科,未来院,枠あり予約,0,1
呼吸器外科,未来院,枠あり予約,2,2
呼吸器外科,未来院,枠あり予約,3,4
呼吸器外科,未来院,枠あり予約,4,1
呼吸器外科,未来院,枠なし予約,1,2
呼吸器外科,未来院,枠なし予約,4,1
呼吸器外科,病院到着,枠なし予約,0,2
呼吸器外科,病院到着,枠なし予約,3,1
呼吸器外科,終了,枠あり予約,0,41
呼吸器外科,終了,枠あり予約,1,2
呼吸器外科,終了,枠あり予約,2,41
呼吸器外科,終了,枠あり予約,3,99
呼吸器外科,終了,枠あり予約,4,5
呼吸器外科,終了,枠なし予約,0,4
呼吸器外科,終了,枠なし予約,1,1
呼吸器外科,終了,枠なし予約,2,4
呼吸器外科,終了,枠なし予約,3,3
呼吸器外科,終了,枠なし予約,4,2
外来手術室,未来院,枠あり予約,0,9
外来手術室,未来院,枠あり予約,1,10
外来手術室,未来院,枠あり予約,2,11
外来手術室,未来院,枠あり予約,3,6
外来手術室,未来院,枠あり予約,4,9
外来手術室,未来院,枠なし予約,2,2
外来手術室,未来院,枠なし予約,3,1
外来手術室,未来院,枠なし予約,4,1
外来手術室,病院到着,枠あり予約,0,2
外来手術室,病院到着,枠あり予約,1,3
外来手術室,病院到着,枠あり予約,2,1
外来手術室,病院到着,枠あり予約,3,1
外来手術室,病院到着,枠なし予約,2,1
外来手術室,病院到着,枠なし予約,3,1
外来手術室,終了,枠あり予約,0,88
外来手術室,終了,枠あり予約,1,50
外来手術室,終了,枠あり予約,2,66
外来手術室,終了,枠あり予約,3,70
外来手術室,終了,枠あり予約,4,52
外来手術室,終了,枠なし予約,0,10
外来手術室,終了,枠なし予約,1,14
外来手術室,終了,枠なし予約,2,16
外来手術室,終了,枠なし予約,3,2
外来手術室,終了,枠なし予約,4,17
小児科,7,枠あり予約,4,1
小児科,保留,枠あり予約,0,1
小児科,保留,枠あり予約,4,2
小児科,保留,枠あり予約,5,1
小児科,保留,枠あり予約,6,3
小児科,保留,枠なし予約,2,1
小児科,未来院,枠あり予約,0,10
小児科,未来院,枠あり予約,1,4
小児科,未来院,枠あり予約,2,2
小児科,未来院,枠あり予約,3,12
小児科,未来院,枠あり予約,4,8
小児科,未来院,枠なし予約,1,1
小児科,未来院,枠なし予約,3,1
小児科,病院到着,枠あり予約,0,4
小児科,病院到着,枠あり予約,1,3
小児科,病院到着,枠あり予約,2,1
小児科,病院到着,枠あり予約,3,3
小児科,病院到着,枠あり予約,5,2
小児科,病院到着,枠あり予約,6,5
小児科,病院到着,枠なし予約,6,1
小児科,終了,枠あり予約,0,100
小児科,終了,枠あり予約,1,124
小児科,終了,枠あり予約,2,90
小児科,終了,枠あり予約,3,95
小児科,終了,枠あり予約,4,85
小児科,終了,枠あり予約,5,4
小児科,終了,枠あり予約,6,14
小児科,終了,枠なし予約,0,7
小児科,終了,枠なし予約,1,16
小児科,終了,枠なし予約,2,6
小児科,終了,枠なし予約,3,13
小児科,終了,枠なし予約,4,11
小児科,終了,,0,1
小児科,終了,,3,1
形成外科,保留,枠あり予約,4,1
形成外科,保留,枠なし予約,1,1
形成外科,未来院,枠あり予約,0,8
形成外科,未来院,枠あり予約,1,10
形成外科,未来院,枠あり予約,2,1
形成外科,未来院,枠あり予約,3,8
形成外科,未来院,枠あり予約,4,6
形成外科,未来院,枠なし予約,0,4
形成外科,未来院,枠なし予約,1,5
形成外科,未来院,枠なし予約,2,1
形成外科,未来院,枠なし予約,3,1
形成外科,未来院,枠なし予約,4,2
形成外科,病院到着,枠あり予約,0,1
形成外科,病院到着,枠なし予約,1,1
形成外科,終了,枠あり予約,0,90
形成外科,終了,枠あり予約,1,99
形成外科,終了,枠あり予約,2,23
形成外科,終了,枠あり予約,3,90
形成外科,終了,枠あり予約,4,105
形成外科,終了,枠なし予約,0,15
形成外科,終了,枠なし予約,1,40
形成外科,終了,枠なし予約,2,11
形成外科,終了,枠なし予約,3,20
形成外科,終了,枠なし予約,4,42
形成外科,終了,,0,2
形成外科,終了,,1,1
形成外科,終了,,3,2
形成外科,終了,,4,1
形成外科,診察中,枠あり予約,3,1
循環器内科,7,枠あり予約,4,1
循環器内科,7,枠なし予約,4,1
循環器内科,保留,枠あり予約,0,4
循環器内科,保留,枠あり予約,1,1
循環器内科,保留,枠あり予約,2,1
循環器内科,保留,枠あり予約,3,1
循環器内科,保留,枠あり予約,4,1
循環器内科,保留,枠なし予約,0,1
循環器内科,保留,枠なし予約,1,1
循環器内科,未来院,枠あり予約,0,10
循環器内科,未来院,枠あり予約,1,5
循環器内科,未来院,枠あり予約,2,16
循環器内科,未来院,枠あり予約,3,20
循環器内科,未来院,枠あり予約,4,6
循環器内科,未来院,枠なし予約,0,1
循環器内科,未来院,枠なし予約,1,2
循環器内科,未来院,枠なし予約,2,1
循環器内科,未来院,枠なし予約,4,2
循環器内科,未来院,枠なし予約,6,1
循環器内科,病院到着,枠あり予約,0,2
循環器内科,病院到着,枠あり予約,1,4
循環器内科,病院到着,枠あり予約,2,3
循環器内科,病院到着,枠あり予約,3,1
循環器内科,病院到着,枠あり予約,4,4
循環器内科,病院到着,枠あり予約,5,1
循環器内科,病院到着,枠あり予約,6,2
循環器内科,病院到着,枠なし予約,1,2
循環器内科,病院到着,枠なし予約,2,3
循環器内科,病院到着,枠なし予約,4,5
循環器内科,終了,枠あり予約,0,273
循環器内科,終了,枠あり予約,1,210
循環器内科,終了,枠あり予約,2,354
循環器内科,終了,枠あり予約,3,269
循環器内科,終了,枠あり予約,4,257
循環器内科,終了,枠あり予約,5,3
循環器内科,終了,枠あり予約,6,3
循環器内科,終了,枠なし予約,0,43
循環器内科,終了,枠なし予約,1,29
循環器内科,終了,枠なし予約,2,27
循環器内科,終了,枠なし予約,3,27
循環器内科,終了,枠なし予約,4,25
心臓血管外科,未来院,枠あり予約,1,6
心臓血管外科,未来院,枠あり予約,4,3
心臓血管外科,未来院,枠なし予約,0,1
心臓血管外科,未来院,枠なし予約,4,2
心臓血管外科,病院到着,枠なし予約,0,1
心臓血管外科,病院到着,枠なし予約,2,1
心臓血管外科,終了,枠あり予約,1,55
心臓血管外科,終了,枠あり予約,4,120
心臓血管外科,終了,枠なし予約,0,1
心臓血管外科,終了,枠なし予約,1,6
心臓血管外科,終了,枠なし予約,4,10
心臓血管外科,診察中,枠なし予約,0,1
心臓血管外科,診察中,枠なし予約,1,1
感染症,未来院,枠あり予約,1,3
感染症,未来院,枠あり予約,2,1
感染症,未来院,枠あり予約,3,2
感染症,未来院,枠あり予約,4,2
感染症,未来院,枠なし予約,0,2
感染症,未来院,枠なし予約,1,1
感染症,病院到着,枠あり予約,0,1
感染症,病院到着,枠あり予約,1,1
感染症,病院到着,枠なし予約,0,3
感染症,病院到着,枠なし予約,1,1
感染症,病院到着,枠なし予約,3,1
感染症,病院到着,枠なし予約,4,1
感染症,終了,枠あり予約,0,1
感染症,終了,枠あり予約,2,1
感染症,終了,枠あり予約,3,2
感染症,終了,枠あり予約,4,2
感染症,終了,枠なし予約,2,4
感染症,終了,枠なし予約,3,3
感染症,終了,枠なし予約,4,3
感染症,診察中,枠なし予約,0,1
放射線治療科,未来院,枠あり予約,0,3
放射線治療科,未来院,枠あり予約,1,8
放射線治療科,未来院,枠あり予約,2,6
放射線治療科,未来院,枠あり予約,3,6
放射線治療科,未来院,枠あり予約,4,6
放射線治療科,未来院,枠なし予約,0,2
放射線治療科,未来院,枠なし予約,1,4
放射線治療科,未来院,枠なし予約,2,2
放射線治療科,病院到着,枠あり予約,0,2
放射線治療科,病院到着,枠あり予約,1,1
放射線治療科,病院到着,枠あり予約,2,1
放射線治療科,病院到着,枠あり予約,3,4
放射線治療科,病院到着,枠あり予約,4,3
放射線治療科,病院到着,枠なし予約,0,2
放射線治療科,病院到着,枠なし予約,1,1
放射線治療科,病院到着,枠なし予約,3,1
放射線治療科,病院到着,枠なし予約,4,3
放射線治療科,終了,枠あり予約,0,171
放射線治療科,終了,枠あり予約,1,156
放射線治療科,終了,枠あり予約,2,168
放射線治療科,終了,枠あり予約,3,57
放射線治療科,終了,枠あり予約,4,146
放射線治療科,終了,枠なし予約,0,39
放射線治療科,終了,枠なし予約,1,34
放射線治療科,終了,枠なし予約,2,65
放射線治療科,終了,枠なし予約,3,37
放射線治療科,終了,枠なし予約,4,41
放射線診断科,未来院,枠あり予約,0,1
放射線診断科,未来院,枠あり予約,3,1
放射線診断科,未来院,枠なし予約,3,1
救急科,保留,枠あり予約,0,5
救急科,保留,枠あり予約,1,2
救急科,保留,枠あり予約,2,3
救急科,保留,枠あり予約,3,3
救急科,保留,枠あり予約,4,2
救急科,保留,枠あり予約,5,2
救急科,未来院,枠なし予約,0,2
救急科,未来院,枠なし予約,1,2
救急科,未来院,枠なし予約,2,2
救急科,未来院,枠なし予約,5,2
救急科,未来院,枠なし予約,6,2
救急科,病院到着,枠あり予約,0,25
救急科,病院到着,枠あり予約,1,17
救急科,病院到着,枠あり予約,2,15
救急科,病院到着,枠あり予約,3,12
救急科,病院到着,枠あり予約,4,14
救急科,病院到着,枠あり予約,5,25
救急科,病院到着,枠あり予約,6,12
救急科,病院到着,枠なし予約,0,1
救急科,病院到着,枠なし予約,1,1
救急科,病院到着,枠なし予約,2,3
救急科,病院到着,枠なし予約,3,1
救急科,病院到着,枠なし予約,4,1
救急科,病院到着,枠なし予約,5,6
救急科,病院到着,枠なし予約,6,1
救急科,終了,枠あり予約,0,50
救急科,終了,枠あり予約,1,43
救急科,終了,枠あり予約,2,39
救急科,終了,枠あり予約,3,35
救急科,終了,枠あり予約,4,26
救急科,終了,枠あり予約,5,22
救急科,終了,枠あり予約,6,28
救急科,終了,枠なし予約,0,1
救急科,診察中,枠あり予約,3,1
整形外科,6,枠あり予約,4,2
整形外科,7,枠あり予約,4,1
整形外科,保留,枠あり予約,0,3
整形外科,保留,枠あり予約,3,1
整形外科,未来院,枠あり予約,0,21
整形外科,未来院,枠あり予約,1,28
整形外科,未来院,枠あり予約,2,16
整形外科,未来院,枠あり予約,3,8
整形外科,未来院,枠あり予約,4,17
整形外科,未来院,枠なし予約,0,3
整形外科,未来院,枠なし予約,1,2
整形外科,未来院,枠なし予約,2,5
整形外科,未来院,枠なし予約,3,3
整形外科,未来院,枠なし予約,4,4
整形外科,病院到着,枠あり予約,1,4
整形外科,病院到着,枠なし予約,0,3
整形外科,病院到着,枠なし予約,1,4
整形外科,病院到着,枠なし予約,2,3
整形外科,病院到着,枠なし予約,3,1
整形外科,病院到着,枠なし予約,4,2
整形外科,終了,枠あり予約,0,265
整形外科,終了,枠あり予約,1,435
整形外科,終了,枠あり予約,2,286
整形外科,終了,枠あり予約,3,268
整形外科,終了,枠あり予約,4,374
整形外科,終了,枠あり予約,5,1
整形外科,終了,枠あり予約,6,2
整形外科,終了,枠なし予約,0,33
整形外科,終了,枠なし予約,1,43
整形外科,終了,枠なし予約,2,21
整形外科,終了,枠なし予約,3,18
整形外科,終了,枠なし予約,4,67
整形外科,終了,,0,1
歯科口腔外科,7,枠なし予約,3,1
歯科口腔外科,保留,枠あり予約,1,1
歯科口腔外科,保留,枠なし予約,0,1
歯科口腔外科,保留,枠なし予約,1,1
歯科口腔外科,未来院,枠あり予約,0,5
歯科口腔外科,未来院,枠あり予約,1,9
歯科口腔外科,未来院,枠あり予約,2,9
歯科口腔外科,未来院,枠あり予約,3,7
歯科口腔外科,未来院,枠あり予約,4,4
歯科口腔外科,未来院,枠なし予約,0,2
歯科口腔外科,未来院,枠なし予約,1,1
歯科口腔外科,未来院,枠なし予約,3,1
歯科口腔外科,未来院,枠なし予約,4,1
歯科口腔外科,未来院,枠なし予約,6,1
歯科口腔外科,病院到着,枠あり予約,0,1
歯科口腔外科,病院到着,枠あり予約,2,2
歯科口腔外科,病院到着,枠あり予約,4,5
歯科口腔外科,病院到着,枠あり予約,5,1
歯科口腔外科,病院到着,枠あり予約,6,1
歯科口腔外科,病院到着,枠なし予約,0,1
歯科口腔外科,病院到着,枠なし予約,1,2
歯科口腔外科,病院到着,枠なし予約,2,1
歯科口腔外科,病院到着,枠なし予約,4,4
歯科口腔外科,終了,枠あり予約,0,196
歯科口腔外科,終了,枠あり予約,1,185
歯科口腔外科,終了,枠あり予約,2,132
歯科口腔外科,終了,枠あり予約,3,230
歯科口腔外科,終了,枠あり予約,4,104
歯科口腔外科,終了,枠なし予約,0,34
歯科口腔外科,終了,枠なし予約,1,33
歯科口腔外科,終了,枠なし予約,2,31
歯科口腔外科,終了,枠なし予約,3,28
歯科口腔外科,終了,枠なし予約,4,42
歯科口腔外科,終了,,0,10
歯科口腔外科,終了,,1,13
歯科口腔外科,終了,,2,7
歯科口腔外科,終了,,3,8
歯科口腔外科,終了,,4,1
泌尿器科,6,枠あり予約,3,1
泌尿器科,7,枠あり予約,4,1
泌尿器科,7,枠なし予約,3,1
泌尿器科,7,枠なし予約,4,1
泌尿器科,保留,枠あり予約,2,3
泌尿器科,未来院,枠あり予約,0,40
泌尿器科,未来院,枠あり予約,1,29
泌尿器科,未来院,枠あり予約,2,36
泌尿器科,未来院,枠あり予約,3,27
泌尿器科,未来院,枠あり予約,4,30
泌尿器科,未来院,枠なし予約,0,5
泌尿器科,未来院,枠なし予約,1,3
泌尿器科,未来院,枠なし予約,2,17
泌尿器科,未来院,枠なし予約,3,1
泌尿器科,未来院,枠なし予約,4,7
泌尿器科,病院到着,枠あり予約,0,1
泌尿器科,病院到着,枠あり予約,1,2
泌尿器科,病院到着,枠あり予約,2,4
泌尿器科,病院到着,枠あり予約,4,1
泌尿器科,病院到着,枠あり予約,5,2
泌尿器科,病院到着,枠あり予約,6,1
泌尿器科,病院到着,枠なし予約,0,1
泌尿器科,病院到着,枠なし予約,1,1
泌尿器科,病院到着,枠なし予約,2,15
泌尿器科,病院到着,枠なし予約,4,3
泌尿器科,病院到着,枠なし予約,5,1
泌尿器科,病院到着,枠なし予約,6,1
泌尿器科,終了,枠あり予約,0,633
泌尿器科,終了,枠あり予約,1,533
泌尿器科,終了,枠あり予約,2,703
泌尿器科,終了,枠あり予約,3,181
泌尿器科,終了,枠あり予約,4,599
泌尿器科,終了,枠あり予約,6,1
泌尿器科,終了,枠なし予約,0,193
泌尿器科,終了,枠なし予約,1,226
泌尿器科,終了,枠なし予約,2,246
泌尿器科,終了,枠なし予約,3,51
泌尿器科,終了,枠なし予約,4,176
泌尿器科,終了,,2,1
泌尿器科,終了,,4,1
消化器内科,6,枠あり予約,1,1
消化器内科,6,枠あり予約,2,1
消化器内科,保留,枠あり予約,2,1
消化器内科,保留,枠あり予約,4,2
消化器内科,未来院,枠あり予約,0,19
消化器内科,未来院,枠あり予約,1,14
消化器内科,未来院,枠あり予約,2,15
消化器内科,未来院,枠あり予約,3,10
消化器内科,未来院,枠あり予約,4,14
消化器内科,未来院,枠あり予約,6,1
消化器内科,未来院,枠なし予約,3,1
消化器内科,病院到着,枠あり予約,5,3
消化器内科,病院到着,枠あり予約,6,1
消化器内科,病院到着,枠なし予約,1,1
消化器内科,病院到着,枠なし予約,4,3
消化器内科,病院到着,枠なし予約,5,3
消化器内科,病院到着,枠なし予約,6,2
消化器内科,終了,枠あり予約,0,391
消化器内科,終了,枠あり予約,1,233
消化器内科,終了,枠あり予約,2,319
消化器内科,終了,枠あり予約,3,251
消化器内科,終了,枠あり予約,4,326
消化器内科,終了,枠あり予約,6,1
消化器内科,終了,枠なし予約,0,53
消化器内科,終了,枠なし予約,1,26
消化器内科,終了,枠なし予約,2,45
消化器内科,終了,枠なし予約,3,18
消化器内科,終了,枠なし予約,4,40
消化器内科,終了,,2,1
消化器内科,診察中,枠あり予約,1,1
消化器内科,診察中,枠なし予約,4,1
産婦人科,6,枠あり予約,4,1
産婦人科,7,枠なし予約,4,1
産婦人科,保留,枠あり予約,3,1
産婦人科,保留,枠あり予約,4,1
産婦人科,未来院,枠あり予約,0,32
産婦人科,未来院,枠あり予約,1,17
産婦人科,未来院,枠あり予約,2,56
産婦人科,未来院,枠あり予約,3,20
産婦人科,未来院,枠あり予約,4,16
産婦人科,未来院,枠なし予約,0,15
産婦人科,未来院,枠なし予約,2,45
産婦人科,未来院,枠なし予約,3,14
