診療科名,診療受付区分,予約フラグ,曜日,件数
産婦人科,終了,枠あり予約,0,520
産婦人科,終了,枠あり予約,1,206
産婦人科,終了,枠あり予約,2,440
産婦人科,終了,枠あり予約,3,373
産婦人科,終了,枠あり予約,4,251
産婦人科,終了,枠あり予約,6,6
産婦人科,終了,枠なし予約,0,25
産婦人科,終了,枠なし予約,1,18
産婦人科,終了,枠なし予約,2,25
産婦人科,終了,枠なし予約,3,31
産婦人科,終了,枠なし予約,4,14
産婦人科,終了,,0,1
産婦人科,終了,,2,1
産婦人科,終了,,3,1
皮膚・排泄ケア,未来院,枠あり予約,0,7
皮膚・排泄ケア,未来院,枠あり予約,1,3
皮膚・排泄ケア,未来院,枠あり予約,4,1
皮膚・排泄ケア,未来院,枠なし予約,0,16
皮膚・排泄ケア,未来院,枠なし予約,1,11
皮膚・排泄ケア,未来院,枠なし予約,2,5
皮膚・排泄ケア,未来院,枠なし予約,3,7
皮膚・排泄ケア,未来院,枠なし予約,4,11
皮膚・排泄ケア,病院到着,枠あり予約,1,2
皮膚・排泄ケア,病院到着,枠なし予約,1,3
皮膚・排泄ケア,病院到着,枠なし予約,3,3
皮膚・排泄ケア,終了,枠あり予約,0,1
皮膚・排泄ケア,終了,枠あり予約,2,1
皮膚科,6,枠あり予約,4,1
皮膚科,保留,,4,1
皮膚科,未来院,枠あり予約,0,10
皮膚科,未来院,枠あり予約,1,16
皮膚科,未来院,枠あり予約,2,7
皮膚科,未来院,枠あり予約,3,8
皮膚科,未来院,枠あり予約,4,8
皮膚科,未来院,枠なし予約,1,1
皮膚科,未来院,枠なし予約,2,1
皮膚科,未来院,枠なし予約,3,1
皮膚科,未来院,枠なし予約,4,2
皮膚科,病院到着,枠あり予約,6,2
皮膚科,終了,枠あり予約,0,203
皮膚科,終了,枠あり予約,1,216
皮膚科,終了,枠あり予約,2,197
皮膚科,終了,枠あり予約,3,96
皮膚科,終了,枠あり予約,4,224
皮膚科,終了,枠あり予約,6,2
皮膚科,終了,枠なし予約,0,30
皮膚科,終了,枠なし予約,1,32
皮膚科,終了,枠なし予約,2,22
皮膚科,終了,枠なし予約,3,25
皮膚科,終了,枠なし予約,4,16
皮膚科,終了,,0,22
皮膚科,終了,,1,16
皮膚科,終了,,2,17
皮膚科,終了,,3,9
皮膚科,終了,,4,12
看護部,7,枠あり予約,0,1
看護部,未来院,枠あり予約,0,5
看護部,未来院,枠あり予約,2,5
看護部,未来院,枠あり予約,3,4
看護部,病院到着,枠あり予約,1,1
看護部,病院到着,枠あり予約,2,3
看護部,病院到着,枠あり予約,3,13
看護部,病院到着,枠なし予約,0,1
看護部,病院到着,枠なし予約,2,19
看護部,終了,枠あり予約,0,10
看護部,終了,枠あり予約,1,5
看護部,終了,枠あり予約,2,9
看護部,終了,枠あり予約,3,15
看護部,終了,枠なし予約,0,1
看護部,終了,枠なし予約,1,12
看護部,終了,枠なし予約,2,1
看護部,終了,枠なし予約,3,3
看護部,終了,枠なし予約,4,1
眼科,保留,枠あり予約,0,1
眼科,未来院,枠あり予約,0,59
眼科,未来院,枠あり予約,1,30
眼科,未来院,枠あり予約,2,42
眼科,未来院,枠あり予約,3,20
眼科,未来院,枠あり予約,4,26
眼科,未来院,枠なし予約,1,2
眼科,未来院,枠なし予約,2,1
眼科,未来院,枠なし予約,4,1
眼科,病院到着,枠あり予約,0,6
眼科,病院到着,枠あり予約,1,2
眼科,病院到着,枠あり予約,2,12
眼科,病院到着,枠あり予約,3,21
眼科,病院到着,枠あり予約,4,10
眼科,病院到着,枠あり予約,5,10
眼科,病院到着,枠なし予約,3,6
眼科,病院到着,枠なし予約,4,9
眼科,病院到着,枠なし予約,5,1
眼科,終了,枠あり予約,0,842
眼科,終了,枠あり予約,1,520
眼科,終了,枠あり予約,2,619
眼科,終了,枠あり予約,3,550
眼科,終了,枠あり予約,4,576
眼科,終了,枠なし予約,0,28
眼科,終了,枠なし予約,1,39
眼科,終了,枠なし予約,2,29
眼科,終了,枠なし予約,3,41
眼科,終了,枠なし予約,4,41
眼科,終了,,0,2
眼科,終了,,3,2
眼科,終了,,4,1
眼科,診察中,枠あり予約,2,1
禁煙外来,終了,枠あり予約,3,6
総合内科,6,枠あり予約,2,1
総合内科,7,枠あり予約,1,1
総合内科,7,枠なし予約,1,1
総合内科,保留,枠なし予約,0,1
総合内科,未来院,枠あり予約,0,6
総合内科,未来院,枠あり予約,1,12
総合内科,未来院,枠あり予約,2,3
総合内科,未来院,枠あり予約,3,11
総合内科,未来院,枠あり予約,4,2
総合内科,未来院,枠なし予約,0,4
総合内科,未来院,枠なし予約,1,2
総合内科,病院到着,枠あり予約,0,1
総合内科,病院到着,枠あり予約,2,1
総合内科,病院到着,枠なし予約,1,1
総合内科,病院到着,,1,1
総合内科,病院到着,,2,1
総合内科,病院到着,,4,1
総合内科,終了,枠あり予約,0,225
総合内科,終了,枠あり予約,1,196
総合内科,終了,枠あり予約,2,119
総合内科,終了,枠あり予約,3,204
総合内科,終了,枠あり予約,4,147
総合内科,終了,枠なし予約,0,32
総合内科,終了,枠なし予約,1,40
総合内科,終了,枠なし予約,2,22
総合内科,終了,枠なし予約,3,34
総合内科,終了,枠なし予約,4,21
総合内科,終了,,0,84
総合内科,終了,,1,34
総合内科,終了,,2,23
総合内科,終了,,3,15
総合内科,終了,,4,17
緩和ケアチーム,未来院,枠あり予約,0,3
緩和ケアチーム,未来院,枠あり予約,1,3
緩和ケアチーム,未来院,枠あり予約,3,1
緩和ケアチーム,未来院,枠なし予約,0,1
緩和ケアチーム,未来院,枠なし予約,1,2
緩和ケアチーム,未来院,枠なし予約,2,2
緩和ケアチーム,未来院,枠なし予約,3,1
緩和ケアチーム,病院到着,枠あり予約,0,1
緩和ケアチーム,病院到着,枠あり予約,1,1
緩和ケアチーム,病院到着,枠あり予約,2,1
緩和ケアチーム,病院到着,枠あり予約,4,1
緩和ケアチーム,病院到着,枠なし予約,0,2
緩和ケアチーム,病院到着,枠なし予約,1,1
緩和ケアチーム,病院到着,枠なし予約,2,1
緩和ケアチーム,病院到着,枠なし予約,3,1
緩和ケア内科,7,枠あり予約,3,1
緩和ケア内科,終了,枠あり予約,3,1
耳鼻咽喉科,保留,枠あり予約,1,1
耳鼻咽喉科,保留,枠なし予約,1,1
耳鼻咽喉科,保留,,0,1
耳鼻咽喉科,未来院,枠あり予約,0,13
耳鼻咽喉科,未来院,枠あり予約,1,26
耳鼻咽喉科,未来院,枠あり予約,2,24
耳鼻咽喉科,未来院,枠あり予約,3,20
耳鼻咽喉科,未来院,枠あり予約,4,9
耳鼻咽喉科,未来院,枠なし予約,0,2
耳鼻咽喉科,未来院,枠なし予約,1,3
耳鼻咽喉科,未来院,枠なし予約,2,2
耳鼻咽喉科,未来院,枠なし予約,3,1
耳鼻咽喉科,病院到着,枠あり予約,0,1
耳鼻咽喉科,病院到着,枠あり予約,1,1
耳鼻咽喉科,病院到着,枠あり予約,2,3
耳鼻咽喉科,病院到着,枠あり予約,3,2
耳鼻咽喉科,病院到着,枠あり予約,5,3
耳鼻咽喉科,病院到着,枠あり予約,6,4
耳鼻咽喉科,病院到着,枠なし予約,3,1
耳鼻咽喉科,病院到着,枠なし予約,5,3
耳鼻咽喉科,病院到着,枠なし予約,6,5
耳鼻咽喉科,終了,枠あり予約,0,209
耳鼻咽喉科,終了,枠あり予約,1,530
耳鼻咽喉科,終了,枠あり予約,2,316
耳鼻咽喉科,終了,枠あり予約,3,449
耳鼻咽喉科,終了,枠あり予約,4,191
耳鼻咽喉科,終了,枠あり予約,5,1
耳鼻咽喉科,終了,枠あり予約,6,1
耳鼻咽喉科,終了,枠なし予約,0,36
耳鼻咽喉科,終了,枠なし予約,1,89
耳鼻咽喉科,終了,枠なし予約,2,48
耳鼻咽喉科,終了,枠なし予約,3,107
耳鼻咽喉科,終了,枠なし予約,4,17
耳鼻咽喉科,終了,,0,8
耳鼻咽喉科,終了,,1,9
耳鼻咽喉科,終了,,2,4
耳鼻咽喉科,終了,,3,6
耳鼻咽喉科,終了,,4,4
脳神経内科,保留,枠あり予約,1,1
脳神経内科,未来院,枠あり予約,0,4
脳神経内科,未来院,枠あり予約,1,3
脳神経内科,未来院,枠あり予約,3,2
脳神経内科,未来院,枠あり予約,4,3
脳神経内科,病院到着,枠あり予約,1,2
脳神経内科,病院到着,枠なし予約,1,1
脳神経内科,病院到着,枠なし予約,6,1
脳神経内科,終了,枠あり予約,0,114
脳神経内科,終了,枠あり予約,1,61
脳神経内科,終了,枠あり予約,2,82
脳神経内科,終了,枠あり予約,3,148
脳神経内科,終了,枠あり予約,4,72
脳神経内科,終了,枠なし予約,0,22
脳神経内科,終了,枠なし予約,1,15
脳神経内科,終了,枠なし予約,2,22
脳神経内科,終了,枠なし予約,3,7
脳神経内科,終了,枠なし予約,4,19
脳神経内科,終了,,0,7
脳神経内科,終了,,1,6
脳神経内科,終了,,2,3
脳神経内科,終了,,3,2
脳神経内科,終了,,4,4
脳神経外科,未来院,枠あり予約,1,1
脳神経外科,未来院,枠あり予約,2,4
脳神経外科,未来院,枠あり予約,3,1
脳神経外科,未来院,枠あり予約,4,1
脳神経外科,未来院,枠なし予約,3,1
脳神経外科,病院到着,枠あり予約,0,1
脳神経外科,病院到着,枠あり予約,3,1
脳神経外科,病院到着,枠あり予約,4,1
脳神経外科,病院到着,枠なし予約,0,1
脳神経外科,病院到着,枠なし予約,4,1
脳神経外科,終了,枠あり予約,0,9
脳神経外科,終了,枠あり予約,1,61
脳神経外科,終了,枠あり予約,2,79
脳神経外科,終了,枠あり予約,3,11
脳神経外科,終了,枠あり予約,4,46
脳神経外科,終了,枠あり予約,5,2
脳神経外科,終了,枠なし予約,0,2
脳神経外科,終了,枠なし予約,1,5
脳神経外科,終了,枠なし予約,2,8
脳神経外科,終了,枠なし予約,3,8
脳神経外科,終了,枠なし予約,4,3
脳神経外科,終了,,3,1
腎内科,未来院,枠あり予約,0,7
腎内科,未来院,枠あり予約,1,7
腎内科,未来院,枠あり予約,2,3
腎内科,未来院,枠あり予約,3,12
腎内科,未来院,枠あり予約,4,1
腎内科,未来院,枠なし予約,2,1
腎内科,未来院,枠なし予約,3,1
腎内科,未来院,枠なし予約,4,1
腎内科,病院到着,枠あり予約,0,2
腎内科,病院到着,枠あり予約,3,2
腎内科,病院到着,枠あり予約,4,1
腎内科,病院到着,枠なし予約,1,2
腎内科,病院到着,枠なし予約,3,1
腎内科,病院到着,枠なし予約,4,1
腎内科,終了,枠あり予約,0,196
腎内科,終了,枠あり予約,1,97
腎内科,終了,枠あり予約,2,162
腎内科,終了,枠あり予約,3,165
腎内科,終了,枠あり予約,4,71
腎内科,終了,枠なし予約,0,28
腎内科,終了,枠なし予約,1,24
腎内科,終了,枠なし予約,2,18
腎内科,終了,枠なし予約,3,14
腎内科,終了,枠なし予約,4,3
臨床工学技師,未来院,枠あり予約,0,28
臨床工学技師,未来院,枠あり予約,1,36
臨床工学技師,未来院,枠あり予約,2,24
臨床工学技師,未来院,枠あり予約,3,24
臨床工学技師,未来院,枠あり予約,4,24
臨床工学技師,未来院,枠あり予約,5,30
臨床工学技師,病院到着,枠あり予約,0,17
臨床工学技師,病院到着,枠あり予約,1,4
臨床工学技師,病院到着,枠あり予約,2,12
臨床工学技師,病院到着,枠あり予約,3,2
臨床工学技師,病院到着,枠あり予約,4,11
臨床工学技師,終了,枠あり予約,4,1
臨床腫瘍科,未来院,枠あり予約,3,1
臨床腫瘍科,未来院,枠なし予約,2,1
臨床腫瘍科,病院到着,枠あり予約,0,1
臨床腫瘍科,病院到着,枠あり予約,1,1
臨床腫瘍科,終了,枠あり予約,0,43
臨床腫瘍科,終了,枠あり予約,1,57
臨床腫瘍科,終了,枠あり予約,2,29
臨床腫瘍科,終了,枠あり予約,3,16
臨床腫瘍科,終了,枠なし予約,0,8
臨床腫瘍科,終了,枠なし予約,1,9
臨床腫瘍科,終了,枠なし予約,2,4
臨床腫瘍科,終了,枠なし予約,3,9
臨床腫瘍科,終了,,2,1
薬剤部,7,枠あり予約,0,1
薬剤部,7,枠あり予約,1,1
薬剤部,保留,枠あり予約,1,1
薬剤部,未来院,枠あり予約,0,1
薬剤部,未来院,枠あり予約,1,1
薬剤部,未来院,枠あり予約,2,1
薬剤部,病院到着,枠あり予約,0,2
薬剤部,病院到着,枠あり予約,1,7
薬剤部,病院到着,枠あり予約,2,1
薬剤部,病院到着,枠あり予約,3,4
薬剤部,病院到着,枠あり予約,4,1
薬剤部,病院到着,枠なし予約,1,1
薬剤部,終了,枠あり予約,0,14
薬剤部,終了,枠あり予約,1,36
薬剤部,終了,枠あり予約,2,29
薬剤部,終了,枠あり予約,3,32
薬剤部,終了,枠あり予約,4,21
薬剤部,終了,枠なし予約,3,2
薬剤部,終了,枠なし予約,4,1
血液内科,7,枠あり予約,2,1
血液内科,保留,枠あり予約,4,1
血液内科,未来院,枠あり予約,0,7
血液内科,未来院,枠あり予約,1,4
血液内科,未来院,枠あり予約,2,2
血液内科,未来院,枠あり予約,3,3
血液内科,未来院,枠あり予約,4,3
血液内科,未来院,枠なし予約,1,1
血液内科,未来院,枠なし予約,2,1
血液内科,病院到着,枠あり予約,0,2
血液内科,病院到着,枠あり予約,1,2
血液内科,病院到着,枠あり予約,4,1
血液内科,病院到着,枠なし予約,2,1
血液内科,病院到着,枠なし予約,3,1
血液内科,終了,枠あり予約,0,193
血液内科,終了,枠あり予約,1,209
血液内科,終了,枠あり予約,2,108
血液内科,終了,枠あり予約,3,147
血液内科,終了,枠あり予約,4,135
血液内科,終了,枠なし予約,0,25
血液内科,終了,枠なし予約,1,17
血液内科,終了,枠なし予約,2,7
血液内科,終了,枠なし予約,3,5
血液内科,終了,枠なし予約,4,11
退院支援,未来院,枠あり予約,0,23
退院支援,未来院,枠あり予約,1,14
退院支援,未来院,枠あり予約,2,27
退院支援,未来院,枠あり予約,3,25
退院支援,未来院,枠あり予約,4,8
退院支援,病院到着,枠あり予約,0,4
退院支援,病院到着,枠あり予約,1,2
退院支援,病院到着,枠あり予約,3,7
退院支援,病院到着,枠あり予約,4,2
退院支援,終了,枠あり予約,0,4
退院支援,終了,枠あり予約,1,18
退院支援,終了,枠あり予約,4,3
通院治療センター,7,枠あり予約,2,1
通院治療センター,病院到着,枠なし予約,2,1
通院治療センター,終了,枠あり予約,0,15
通院治療センター,終了,枠あり予約,1,12
通院治療センター,終了,枠あり予約,2,6
通院治療センター,終了,枠あり予約,3,5
通院治療センター,終了,枠なし予約,0,3
通院治療センター,終了,枠なし予約,1,3
通院治療センター,終了,枠なし予約,2,3
通院治療センター,終了,枠なし予約,3,5
遺伝診療科,未来院,枠あり予約,1,1
遺伝診療科,未来院,枠あり予約,2,2
遺伝診療科,未来院,枠あり予約,3,1
遺伝診療科,未来院,枠なし予約,0,1
遺伝診療科,病院到着,枠あり予約,0,1
遺伝診療科,病院到着,枠あり予約,1,4
遺伝診療科,終了,枠あり予約,0,1
遺伝診療科,終了,枠あり予約,1,7
遺伝診療科,終了,枠あり予約,2,1
遺伝診療科,終了,枠あり予約,3,12
遺伝診療科,終了,枠あり予約,4,12
遺伝診療科,終了,枠なし予約,0,1
遺伝診療科,終了,枠なし予約,3,3
骨転移カンファレンス,未来院,枠あり予約,0,6
骨転移カンファレンス,未来院,枠なし予約,0,1
骨転移カンファレンス,病院到着,枠なし予約,0,3
麻酔科,病院到着,枠あり予約,2,1
麻酔科,終了,枠あり予約,0,96
麻酔科,終了,枠あり予約,1,92
麻酔科,終了,枠あり予約,2,86
麻酔科,終了,枠あり予約,3,87
麻酔科,終了,枠あり予約,4,59
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,1,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,4,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,1,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,0,7
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,1,62
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,2,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,3,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,4,25
