診療科名,曜日,時間帯ゾーン,初再診区分,件数
産婦人科,0,午前(〜12時),初診,23
産婦人科,0,午後前半(12-15時),再診,151
産婦人科,0,午後前半(12-15時),初診,2
産婦人科,0,午後後半(15-17時),再診,25
産婦人科,0,夕方以降(17時〜),再診,2
産婦人科,1,午前(〜12時),再診,181
産婦人科,1,午前(〜12時),初診,19
産婦人科,1,午後前半(12-15時),再診,34
産婦人科,1,午後前半(12-15時),初診,4
産婦人科,1,午後後半(15-17時),再診,7
産婦人科,1,夕方以降(17時〜),再診,4
産婦人科,1,夕方以降(17時〜),初診,1
産婦人科,2,午前(〜12時),再診,359
産婦人科,2,午前(〜12時),初診,37
産婦人科,2,午後前半(12-15時),再診,139
産婦人科,2,午後後半(15-17時),再診,12
産婦人科,2,午後後半(15-17時),初診,1
産婦人科,2,夕方以降(17時〜),初診,1
産婦人科,3,午前(〜12時),再診,286
産婦人科,3,午前(〜12時),初診,26
産婦人科,3,午後前半(12-15時),再診,121
産婦人科,3,午後前半(12-15時),初診,1
産婦人科,3,午後後半(15-17時),再診,11
産婦人科,3,夕方以降(17時〜),再診,3
産婦人科,4,午前(〜12時),再診,224
産婦人科,4,午前(〜12時),初診,19
産婦人科,4,午後前半(12-15時),再診,65
産婦人科,4,午後前半(12-15時),初診,1
産婦人科,4,午後後半(15-17時),再診,5
産婦人科,4,夕方以降(17時〜),再診,3
産婦人科,4,夕方以降(17時〜),初診,2
産婦人科,5,午前(〜12時),再診,3
産婦人科,5,午前(〜12時),初診,1
産婦人科,5,夕方以降(17時〜),再診,4
産婦人科,6,午前(〜12時),再診,6
産婦人科,6,午前(〜12時),初診,2
産婦人科,6,午後後半(15-17時),再診,2
産婦人科,6,午後後半(15-17時),初診,2
産婦人科,6,夕方以降(17時〜),再診,4
産婦人科,6,夕方以降(17時〜),初診,1
皮膚・排泄ケア,0,午前(〜12時),再診,24
皮膚・排泄ケア,1,午前(〜12時),再診,17
皮膚・排泄ケア,1,午後前半(12-15時),再診,1
皮膚・排泄ケア,1,午後後半(15-17時),再診,1
皮膚・排泄ケア,2,午前(〜12時),再診,6
皮膚・排泄ケア,3,午前(〜12時),再診,8
皮膚・排泄ケア,3,午後前半(12-15時),再診,2
皮膚・排泄ケア,4,午前(〜12時),再診,12
皮膚科,0,午前(〜12時),再診,226
皮膚科,0,午前(〜12時),初診,24
皮膚科,0,午後前半(12-15時),再診,12
皮膚科,0,午後後半(15-17時),再診,1
皮膚科,0,夕方以降(17時〜),再診,2
皮膚科,1,午前(〜12時),再診,186
皮膚科,1,午前(〜12時),初診,22
皮膚科,1,午後前半(12-15時),再診,51
皮膚科,1,午後前半(12-15時),初診,2
皮膚科,1,午後後半(15-17時),再診,12
皮膚科,1,夕方以降(17時〜),再診,8
皮膚科,2,午前(〜12時),再診,166
皮膚科,2,午前(〜12時),初診,29
皮膚科,2,午後前半(12-15時),再診,36
皮膚科,2,午後前半(12-15時),初診,1
皮膚科,2,午後後半(15-17時),再診,10
皮膚科,2,夕方以降(17時〜),再診,2
皮膚科,3,午前(〜12時),再診,122
皮膚科,3,午前(〜12時),初診,10
皮膚科,3,午後前半(12-15時),再診,2
皮膚科,3,午後後半(15-17時),再診,3
皮膚科,3,夕方以降(17時〜),再診,2
皮膚科,4,午前(〜12時),再診,199
皮膚科,4,午前(〜12時),初診,7
皮膚科,4,午後前半(12-15時),再診,47
皮膚科,4,午後後半(15-17時),再診,10
皮膚科,4,夕方以降(17時〜),再診,1
皮膚科,6,午前(〜12時),初診,1
皮膚科,6,午後前半(12-15時),初診,2
皮膚科,6,午後後半(15-17時),初診,1
看護部,0,午前(〜12時),再診,11
看護部,0,午後前半(12-15時),再診,2
看護部,0,午後後半(15-17時),再診,2
看護部,0,夕方以降(17時〜),再診,3
看護部,1,午前(〜12時),再診,9
看護部,1,午後前半(12-15時),再診,5
看護部,1,午後後半(15-17時),再診,4
看護部,2,午前(〜12時),再診,15
看護部,2,午後前半(12-15時),再診,19
看護部,2,午後後半(15-17時),再診,2
看護部,2,夕方以降(17時〜),再診,1
看護部,3,午前(〜12時),再診,23
看護部,3,午後前半(12-15時),再診,10
看護部,3,午後後半(15-17時),再診,2
看護部,4,午後後半(15-17時),再診,1
眼科,0,午前(〜12時),再診,559
眼科,0,午前(〜12時),初診,60
眼科,0,午後前半(12-15時),再診,293
眼科,0,午後前半(12-15時),初診,2
眼科,0,午後後半(15-17時),再診,22
眼科,0,夕方以降(17時〜),再診,1
眼科,0,夕方以降(17時〜),初診,1
眼科,1,午前(〜12時),再診,356
眼科,1,午前(〜12時),初診,28
眼科,1,午後前半(12-15時),再診,191
眼科,1,午後後半(15-17時),再診,17
眼科,1,夕方以降(17時〜),初診,1
眼科,2,午前(〜12時),再診,392
眼科,2,午前(〜12時),初診,66
眼科,2,午後前半(12-15時),再診,190
眼科,2,午後前半(12-15時),初診,7
眼科,2,午後後半(15-17時),再診,46
眼科,2,夕方以降(17時〜),再診,1
眼科,2,夕方以降(17時〜),初診,2
眼科,3,午前(〜12時),再診,442
眼科,3,午前(〜12時),初診,31
眼科,3,午後前半(12-15時),再診,140
眼科,3,午後前半(12-15時),初診,3
眼科,3,午後後半(15-17時),再診,23
眼科,3,午後後半(15-17時),初診,1
眼科,4,午前(〜12時),再診,434
眼科,4,午前(〜12時),初診,21
眼科,4,午後前半(12-15時),再診,180
眼科,4,午後前半(12-15時),初診,5
眼科,4,午後後半(15-17時),再診,23
眼科,4,夕方以降(17時〜),初診,1
眼科,5,午前(〜12時),再診,10
眼科,5,午後後半(15-17時),再診,1
禁煙外来,3,午後前半(12-15時),再診,6
総合内科,0,午前(〜12時),再診,245
総合内科,0,午前(〜12時),初診,38
総合内科,0,午後前半(12-15時),再診,53
総合内科,0,午後前半(12-15時),初診,7
総合内科,0,午後後半(15-17時),再診,7
総合内科,0,夕方以降(17時〜),再診,3
総合内科,1,午前(〜12時),再診,143
総合内科,1,午前(〜12時),初診,48
総合内科,1,午後前半(12-15時),再診,82
総合内科,1,午後前半(12-15時),初診,6
総合内科,1,午後後半(15-17時),再診,7
総合内科,1,午後後半(15-17時),初診,1
総合内科,1,夕方以降(17時〜),再診,1
総合内科,2,午前(〜12時),再診,119
総合内科,2,午前(〜12時),初診,26
総合内科,2,午後前半(12-15時),再診,22
総合内科,2,午後前半(12-15時),初診,2
総合内科,2,午後後半(15-17時),再診,1
総合内科,3,午前(〜12時),再診,221
総合内科,3,午前(〜12時),初診,23
総合内科,3,午後前半(12-15時),再診,16
総合内科,3,午後後半(15-17時),再診,3
総合内科,3,午後後半(15-17時),初診,1
総合内科,4,午前(〜12時),再診,125
総合内科,4,午前(〜12時),初診,21
総合内科,4,午後前半(12-15時),再診,31
総合内科,4,午後前半(12-15時),初診,3
総合内科,4,午後後半(15-17時),再診,5
総合内科,4,午後後半(15-17時),初診,3
緩和ケアチーム,0,午前(〜12時),再診,5
緩和ケアチーム,0,午後前半(12-15時),再診,1
緩和ケアチーム,0,午後後半(15-17時),再診,1
緩和ケアチーム,1,午前(〜12時),再診,6
緩和ケアチーム,1,午後前半(12-15時),再診,1
緩和ケアチーム,2,午前(〜12時),再診,4
緩和ケアチーム,3,午前(〜12時),再診,3
緩和ケアチーム,4,午前(〜12時),再診,1
緩和ケア内科,3,午前(〜12時),再診,2
耳鼻咽喉科,0,午前(〜12時),再診,205
耳鼻咽喉科,0,午前(〜12時),初診,14
耳鼻咽喉科,0,午後前半(12-15時),再診,41
耳鼻咽喉科,0,午後後半(15-17時),再診,9
耳鼻咽喉科,0,午後後半(15-17時),初診,1
耳鼻咽喉科,1,午前(〜12時),再診,391
耳鼻咽喉科,1,午前(〜12時),初診,72
耳鼻咽喉科,1,午後前半(12-15時),再診,159
耳鼻咽喉科,1,午後前半(12-15時),初診,2
耳鼻咽喉科,1,午後後半(15-17時),再診,36
耳鼻咽喉科,2,午前(〜12時),再診,263
耳鼻咽喉科,2,午前(〜12時),初診,13
耳鼻咽喉科,2,午後前半(12-15時),再診,104
耳鼻咽喉科,2,午後前半(12-15時),初診,1
耳鼻咽喉科,2,午後後半(15-17時),再診,12
耳鼻咽喉科,2,午後後半(15-17時),初診,1
耳鼻咽喉科,2,夕方以降(17時〜),再診,1
耳鼻咽喉科,2,夕方以降(17時〜),初診,2
耳鼻咽喉科,3,午前(〜12時),再診,337
耳鼻咽喉科,3,午前(〜12時),初診,58
耳鼻咽喉科,3,午後前半(12-15時),再診,149
耳鼻咽喉科,3,午後前半(12-15時),初診,6
耳鼻咽喉科,3,午後後半(15-17時),再診,34
耳鼻咽喉科,3,夕方以降(17時〜),初診,2
耳鼻咽喉科,4,午前(〜12時),再診,165
耳鼻咽喉科,4,午前(〜12時),初診,19
耳鼻咽喉科,4,午後前半(12-15時),再診,35
耳鼻咽喉科,4,午後後半(15-17時),再診,2
耳鼻咽喉科,5,午前(〜12時),再診,4
耳鼻咽喉科,5,午後前半(12-15時),再診,3
耳鼻咽喉科,6,午前(〜12時),再診,4
耳鼻咽喉科,6,午後前半(12-15時),再診,4
耳鼻咽喉科,6,午後後半(15-17時),再診,2
脳神経内科,0,午前(〜12時),再診,110
脳神経内科,0,午前(〜12時),初診,10
脳神経内科,0,午後前半(12-15時),再診,26
脳神経内科,0,午後前半(12-15時),初診,1
脳神経内科,1,午前(〜12時),再診,65
脳神経内科,1,午前(〜12時),初診,13
脳神経内科,1,午後前半(12-15時),再診,4
脳神経内科,1,午後前半(12-15時),初診,3
脳神経内科,1,午後後半(15-17時),再診,3
脳神経内科,1,午後後半(15-17時),初診,1
脳神経内科,2,午前(〜12時),再診,95
脳神経内科,2,午前(〜12時),初診,7
脳神経内科,2,午後前半(12-15時),再診,4
脳神経内科,2,午後前半(12-15時),初診,1
脳神経内科,3,午前(〜12時),再診,138
脳神経内科,3,午前(〜12時),初診,12
脳神経内科,3,午後前半(12-15時),再診,9
脳神経内科,4,午前(〜12時),再診,72
脳神経内科,4,午前(〜12時),初診,8
脳神経内科,4,午後前半(12-15時),再診,16
脳神経内科,4,午後後半(15-17時),再診,1
脳神経内科,4,午後後半(15-17時),初診,1
脳神経内科,6,午前(〜12時),再診,1
脳神経外科,0,午前(〜12時),再診,6
脳神経外科,0,午前(〜12時),初診,2
脳神経外科,0,午後前半(12-15時),再診,2
脳神経外科,0,午後前半(12-15時),初診,2
脳神経外科,0,午後後半(15-17時),再診,1
脳神経外科,1,午前(〜12時),再診,58
脳神経外科,1,午前(〜12時),初診,8
脳神経外科,1,午後後半(15-17時),再診,1
脳神経外科,2,午前(〜12時),再診,85
脳神経外科,2,午前(〜12時),初診,5
脳神経外科,2,夕方以降(17時〜),初診,1
脳神経外科,3,午前(〜12時),再診,18
脳神経外科,3,午前(〜12時),初診,3
脳神経外科,3,午後前半(12-15時),再診,2
脳神経外科,4,午前(〜12時),再診,42
脳神経外科,4,午前(〜12時),初診,3
脳神経外科,4,午後前半(12-15時),再診,3
脳神経外科,4,午後前半(12-15時),初診,2
脳神経外科,4,夕方以降(17時〜),再診,2
脳神経外科,5,午後前半(12-15時),初診,1
脳神経外科,5,午後後半(15-17時),初診,1
腎内科,0,午前(〜12時),再診,186
腎内科,0,午前(〜12時),初診,6
腎内科,0,午後前半(12-15時),再診,39
腎内科,0,午後後半(15-17時),再診,2
腎内科,1,午前(〜12時),再診,113
腎内科,1,午前(〜12時),初診,3
腎内科,1,午後前半(12-15時),再診,14
腎内科,2,午前(〜12時),再診,160
腎内科,2,午前(〜12時),初診,3
腎内科,2,午後前半(12-15時),再診,20
腎内科,2,午後後半(15-17時),再診,1
腎内科,3,午前(〜12時),再診,122
腎内科,3,午前(〜12時),初診,5
腎内科,3,午後前半(12-15時),再診,57
腎内科,3,午後後半(15-17時),再診,11
腎内科,4,午前(〜12時),再診,62
腎内科,4,午前(〜12時),初診,6
腎内科,4,午後前半(12-15時),再診,8
腎内科,4,午後後半(15-17時),再診,2
臨床工学技師,0,午前(〜12時),再診,36
臨床工学技師,0,午後前半(12-15時),再診,9
臨床工学技師,1,午前(〜12時),再診,40
臨床工学技師,2,午前(〜12時),再診,29
臨床工学技師,2,午後前半(12-15時),再診,7
臨床工学技師,3,午前(〜12時),再診,24
臨床工学技師,3,午後後半(15-17時),再診,1
臨床工学技師,3,夕方以降(17時〜),再診,1
臨床工学技師,4,午前(〜12時),再診,29
臨床工学技師,4,午後前半(12-15時),再診,7
臨床工学技師,5,午前(〜12時),再診,30
臨床腫瘍科,0,午前(〜12時),再診,48
臨床腫瘍科,0,午後前半(12-15時),再診,3
臨床腫瘍科,0,夕方以降(17時〜),再診,1
臨床腫瘍科,1,午前(〜12時),再診,58
臨床腫瘍科,1,午後前半(12-15時),再診,4
臨床腫瘍科,1,午後後半(15-17時),再診,4
臨床腫瘍科,1,夕方以降(17時〜),再診,1
臨床腫瘍科,2,午前(〜12時),再診,32
臨床腫瘍科,2,午後前半(12-15時),再診,3
臨床腫瘍科,3,午前(〜12時),再診,20
臨床腫瘍科,3,午後前半(12-15時),再診,6
薬剤部,0,午前(〜12時),再診,17
薬剤部,0,午後前半(12-15時),再診,1
薬剤部,1,午前(〜12時),再診,45
薬剤部,1,午後前半(12-15時),再診,1
薬剤部,1,午後後半(15-17時),再診,1
薬剤部,2,午前(〜12時),再診,28
薬剤部,2,午後前半(12-15時),再診,3
薬剤部,3,午前(〜12時),再診,32
薬剤部,3,午後前半(12-15時),再診,6
薬剤部,4,午前(〜12時),再診,20
薬剤部,4,午後前半(12-15時),再診,3
血液内科,0,午前(〜12時),再診,196
血液内科,0,午前(〜12時),初診,7
血液内科,0,午後前半(12-15時),再診,23
血液内科,0,午後後半(15-17時),再診,1
血液内科,1,午前(〜12時),再診,208
血液内科,1,午前(〜12時),初診,7
血液内科,1,午後前半(12-15時),再診,18
血液内科,2,午前(〜12時),再診,99
血液内科,2,午前(〜12時),初診,5
血液内科,2,午後前半(12-15時),再診,16
血液内科,3,午前(〜12時),再診,147
血液内科,3,午前(〜12時),初診,3
血液内科,3,午後前半(12-15時),再診,5
血液内科,3,午後後半(15-17時),再診,1
血液内科,4,午前(〜12時),再診,144
血液内科,4,午前(〜12時),初診,4
血液内科,4,午後前半(12-15時),再診,1
血液内科,4,午後後半(15-17時),再診,1
血液内科,4,夕方以降(17時〜),再診,1
退院支援,0,午前(〜12時),再診,27
退院支援,0,午後前半(12-15時),再診,3
退院支援,0,午後後半(15-17時),再診,1
退院支援,1,午前(〜12時),再診,17
退院支援,1,午後前半(12-15時),再診,2
退院支援,1,午後後半(15-17時),再診,11
退院支援,1,夕方以降(17時〜),再診,4
退院支援,2,午前(〜12時),再診,27
退院支援,3,午前(〜12時),再診,29
退院支援,3,午後前半(12-15時),再診,2
退院支援,3,午後後半(15-17時),再診,1
退院支援,4,午前(〜12時),再診,10
退院支援,4,午後後半(15-17時),再診,1
退院支援,4,夕方以降(17時〜),再診,2
通院治療センター,0,午前(〜12時),再診,10
通院治療センター,0,午後前半(12-15時),再診,8
通院治療センター,1,午前(〜12時),再診,6
通院治療センター,1,午後前半(12-15時),再診,7
通院治療センター,1,午後後半(15-17時),再診,2
通院治療センター,2,午前(〜12時),再診,3
通院治療センター,2,午後前半(12-15時),再診,8
通院治療センター,3,午前(〜12時),再診,6
通院治療センター,3,午後前半(12-15時),再診,4
遺伝診療科,0,午前(〜12時),再診,2
遺伝診療科,0,午後前半(12-15時),再診,1
遺伝診療科,0,午後後半(15-17時),再診,1
遺伝診療科,1,午前(〜12時),再診,4
遺伝診療科,1,午後前半(12-15時),再診,8
遺伝診療科,2,午前(〜12時),再診,3
遺伝診療科,3,午前(〜12時),再診,12
遺伝診療科,3,午後前半(12-15時),再診,1
遺伝診療科,3,午後前半(12-15時),初診,1
遺伝診療科,3,午後後半(15-17時),再診,1
遺伝診療科,3,午後後半(15-17時),初診,1
遺伝診療科,4,午前(〜12時),再診,6
遺伝診療科,4,午後前半(12-15時),再診,6
骨転移カンファレンス,0,午前(〜12時),再診,8
骨転移カンファレンス,0,午後前半(12-15時),再診,1
骨転移カンファレンス,0,午後後半(15-17時),再診,1
麻酔科,0,午前(〜12時),再診,68
麻酔科,0,午後前半(12-15時),再診,28
麻酔科,1,午前(〜12時),再診,64
麻酔科,1,午後前半(12-15時),再診,28
麻酔科,2,午前(〜12時),再診,70
麻酔科,2,午後前半(12-15時),再診,16
麻酔科,2,午後後半(15-17時),再診,1
麻酔科,3,午前(〜12時),再診,62
麻酔科,3,午後前半(12-15時),再診,25
麻酔科,4,午前(〜12時),再診,53
麻酔科,4,午後前半(12-15時),再診,4
麻酔科,4,午後後半(15-17時),再診,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午前(〜12時),再診,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午後前半(12-15時),再診,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午前(〜12時),再診,66
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午後前半(12-15時),再診,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午前(〜12時),再診,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午前(〜12時),再診,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午前(〜12時),再診,22
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後前半(12-15時),再診,4
