診療科名,曜日,時間帯ゾーン,初再診区分,件数
泌尿器科,5,午前(〜12時),再診,2
泌尿器科,5,午後前半(12-15時),再診,2
泌尿器科,5,午後後半(15-17時),再診,2
泌尿器科,5,夕方以降(17時〜),再診,4
泌尿器科,5,夕方以降(17時〜),初診,2
泌尿器科,6,午前(〜12時),再診,4
泌尿器科,6,午前(〜12時),初診,2
泌尿器科,6,午後後半(15-17時),初診,1
泌尿器科,6,夕方以降(17時〜),初診,2
消化器内科,0,午前(〜12時),再診,176
消化器内科,0,午前(〜12時),初診,20
消化器内科,0,午後前半(12-15時),再診,80
消化器内科,0,午後前半(12-15時),初診,9
消化器内科,0,午後後半(15-17時),再診,1
消化器内科,0,夕方以降(17時〜),再診,1
消化器内科,1,午前(〜12時),再診,146
消化器内科,1,午前(〜12時),初診,26
消化器内科,1,午後前半(12-15時),再診,62
消化器内科,1,午後前半(12-15時),初診,1
消化器内科,1,午後後半(15-17時),再診,3
消化器内科,1,夕方以降(17時〜),再診,1
消化器内科,2,午前(〜12時),再診,226
消化器内科,2,午前(〜12時),初診,32
消化器内科,2,午後前半(12-15時),再診,90
消化器内科,2,午後前半(12-15時),初診,2
消化器内科,2,午後後半(15-17時),再診,4
消化器内科,3,午前(〜12時),再診,186
消化器内科,3,午前(〜12時),初診,46
消化器内科,3,午後前半(12-15時),再診,78
消化器内科,3,午後前半(12-15時),初診,1
消化器内科,3,午後後半(15-17時),再診,6
消化器内科,3,午後後半(15-17時),初診,1
消化器内科,3,夕方以降(17時〜),再診,2
消化器内科,4,午前(〜12時),再診,214
消化器内科,4,午前(〜12時),初診,30
消化器内科,4,午後前半(12-15時),再診,74
消化器内科,4,午後前半(12-15時),初診,2
消化器内科,4,午後後半(15-17時),再診,3
消化器内科,5,午前(〜12時),再診,1
消化器内科,6,午前(〜12時),再診,5
産婦人科,0,午前(〜12時),再診,254
産婦人科,0,午前(〜12時),初診,9
産婦人科,0,午後前半(12-15時),再診,128
産婦人科,0,午後前半(12-15時),初診,3
産婦人科,0,午後後半(15-17時),再診,24
産婦人科,0,夕方以降(17時〜),再診,1
産婦人科,0,夕方以降(17時〜),初診,1
産婦人科,1,午前(〜12時),再診,90
産婦人科,1,午前(〜12時),初診,14
産婦人科,1,午後前半(12-15時),再診,21
産婦人科,1,午後前半(12-15時),初診,3
産婦人科,1,午後後半(15-17時),再診,4
産婦人科,1,午後後半(15-17時),初診,1
産婦人科,1,夕方以降(17時〜),再診,2
産婦人科,1,夕方以降(17時〜),初診,1
産婦人科,2,午前(〜12時),再診,392
産婦人科,2,午前(〜12時),初診,30
産婦人科,2,午後前半(12-15時),再診,95
産婦人科,2,午後前半(12-15時),初診,1
産婦人科,2,午後後半(15-17時),再診,9
産婦人科,2,午後後半(15-17時),初診,1
産婦人科,2,夕方以降(17時〜),再診,6
産婦人科,3,午前(〜12時),再診,309
産婦人科,3,午前(〜12時),初診,30
産婦人科,3,午後前半(12-15時),再診,133
産婦人科,3,午後前半(12-15時),初診,2
産婦人科,3,午後後半(15-17時),再診,6
産婦人科,3,夕方以降(17時〜),再診,6
産婦人科,3,夕方以降(17時〜),初診,2
産婦人科,4,午前(〜12時),再診,242
産婦人科,4,午前(〜12時),初診,41
産婦人科,4,午後前半(12-15時),再診,89
産婦人科,4,午後前半(12-15時),初診,2
産婦人科,4,午後後半(15-17時),再診,7
産婦人科,4,午後後半(15-17時),初診,1
産婦人科,4,夕方以降(17時〜),再診,4
産婦人科,4,夕方以降(17時〜),初診,2
産婦人科,5,午前(〜12時),再診,3
産婦人科,5,午前(〜12時),初診,1
産婦人科,5,午後前半(12-15時),再診,4
産婦人科,5,午後前半(12-15時),初診,1
産婦人科,5,夕方以降(17時〜),再診,1
産婦人科,5,夕方以降(17時〜),初診,1
産婦人科,6,午前(〜12時),再診,4
産婦人科,6,午前(〜12時),初診,1
産婦人科,6,午後前半(12-15時),再診,2
産婦人科,6,午後前半(12-15時),初診,2
産婦人科,6,夕方以降(17時〜),再診,4
皮膚・排泄ケア,0,午前(〜12時),再診,19
皮膚・排泄ケア,1,午前(〜12時),再診,17
皮膚・排泄ケア,1,午後前半(12-15時),再診,1
皮膚・排泄ケア,2,午前(〜12時),再診,19
皮膚・排泄ケア,2,午後後半(15-17時),再診,2
皮膚・排泄ケア,3,午前(〜12時),再診,13
皮膚・排泄ケア,4,午前(〜12時),再診,23
皮膚・排泄ケア,4,午後前半(12-15時),再診,2
皮膚・排泄ケア,4,夕方以降(17時〜),再診,2
皮膚科,0,午前(〜12時),再診,143
皮膚科,0,午前(〜12時),初診,18
皮膚科,0,午後前半(12-15時),再診,18
皮膚科,0,午後後半(15-17時),再診,2
皮膚科,1,午前(〜12時),再診,132
皮膚科,1,午前(〜12時),初診,11
皮膚科,1,午後前半(12-15時),再診,48
皮膚科,1,午後後半(15-17時),再診,11
皮膚科,1,夕方以降(17時〜),再診,1
皮膚科,2,午前(〜12時),再診,188
皮膚科,2,午前(〜12時),初診,26
皮膚科,2,午後前半(12-15時),再診,37
皮膚科,2,午後前半(12-15時),初診,2
皮膚科,2,午後後半(15-17時),再診,7
皮膚科,2,夕方以降(17時〜),再診,1
皮膚科,3,午前(〜12時),再診,177
皮膚科,3,午前(〜12時),初診,17
皮膚科,3,午後前半(12-15時),再診,7
皮膚科,3,午後後半(15-17時),再診,4
皮膚科,3,夕方以降(17時〜),再診,1
皮膚科,4,午前(〜12時),再診,326
皮膚科,4,午前(〜12時),初診,32
皮膚科,4,午後前半(12-15時),再診,106
皮膚科,4,午後前半(12-15時),初診,1
皮膚科,4,午後後半(15-17時),再診,29
皮膚科,4,午後後半(15-17時),初診,1
皮膚科,4,夕方以降(17時〜),再診,4
皮膚科,6,午前(〜12時),再診,4
皮膚科,6,午前(〜12時),初診,1
看護部,0,午前(〜12時),再診,2
看護部,1,午前(〜12時),再診,4
看護部,1,午後前半(12-15時),再診,7
看護部,1,午後後半(15-17時),再診,1
看護部,1,夕方以降(17時〜),再診,1
看護部,2,午前(〜12時),再診,24
看護部,2,午後前半(12-15時),再診,6
看護部,2,夕方以降(17時〜),再診,1
看護部,3,午前(〜12時),再診,19
看護部,3,午後前半(12-15時),再診,12
看護部,3,午後後半(15-17時),再診,3
看護部,3,夕方以降(17時〜),再診,1
看護部,4,午前(〜12時),再診,4
看護部,4,午後前半(12-15時),再診,8
看護部,4,午後後半(15-17時),再診,2
眼科,0,午前(〜12時),再診,327
眼科,0,午前(〜12時),初診,37
眼科,0,午後前半(12-15時),再診,177
眼科,0,午後後半(15-17時),再診,16
眼科,0,夕方以降(17時〜),初診,2
眼科,1,午前(〜12時),再診,232
眼科,1,午前(〜12時),初診,25
眼科,1,午後前半(12-15時),再診,150
眼科,1,午後後半(15-17時),再診,6
眼科,1,午後後半(15-17時),初診,1
眼科,1,夕方以降(17時〜),初診,1
眼科,2,午前(〜12時),再診,369
眼科,2,午前(〜12時),初診,84
眼科,2,午後前半(12-15時),再診,225
眼科,2,午後前半(12-15時),初診,9
眼科,2,午後後半(15-17時),再診,31
眼科,2,夕方以降(17時〜),再診,2
眼科,3,午前(〜12時),再診,445
眼科,3,午前(〜12時),初診,38
眼科,3,午後前半(12-15時),再診,171
眼科,3,午後前半(12-15時),初診,1
眼科,3,午後後半(15-17時),再診,25
眼科,4,午前(〜12時),再診,711
眼科,4,午前(〜12時),初診,32
眼科,4,午後前半(12-15時),再診,233
眼科,4,午後前半(12-15時),初診,7
眼科,4,午後後半(15-17時),再診,22
眼科,4,夕方以降(17時〜),初診,2
眼科,5,午前(〜12時),再診,24
禁煙外来,3,午前(〜12時),再診,1
禁煙外来,3,午後前半(12-15時),再診,9
移行期医療支援外来,2,午前(〜12時),再診,1
総合内科,0,午前(〜12時),再診,147
総合内科,0,午前(〜12時),初診,37
総合内科,0,午後前半(12-15時),再診,25
総合内科,0,午後前半(12-15時),初診,4
総合内科,0,午後後半(15-17時),再診,7
総合内科,0,夕方以降(17時〜),初診,1
総合内科,1,午前(〜12時),再診,129
総合内科,1,午前(〜12時),初診,39
総合内科,1,午後前半(12-15時),再診,31
総合内科,1,午後前半(12-15時),初診,2
総合内科,1,午後後半(15-17時),再診,8
総合内科,1,午後後半(15-17時),初診,1
総合内科,1,夕方以降(17時〜),再診,2
総合内科,2,午前(〜12時),再診,95
総合内科,2,午前(〜12時),初診,49
総合内科,2,午後前半(12-15時),再診,36
総合内科,2,午後前半(12-15時),初診,5
総合内科,2,午後後半(15-17時),再診,3
総合内科,2,午後後半(15-17時),初診,2
総合内科,2,夕方以降(17時〜),再診,2
総合内科,3,午前(〜12時),再診,265
総合内科,3,午前(〜12時),初診,40
総合内科,3,午後前半(12-15時),再診,22
総合内科,3,午後前半(12-15時),初診,3
総合内科,3,午後後半(15-17時),再診,2
総合内科,3,午後後半(15-17時),初診,5
総合内科,4,午前(〜12時),再診,216
総合内科,4,午前(〜12時),初診,41
総合内科,4,午後前半(12-15時),再診,49
総合内科,4,午後前半(12-15時),初診,14
総合内科,4,午後後半(15-17時),再診,7
総合内科,5,午前(〜12時),再診,1
総合内科,6,午前(〜12時),再診,5
緩和ケアチーム,0,午前(〜12時),再診,4
緩和ケアチーム,0,夕方以降(17時〜),再診,1
緩和ケアチーム,1,午前(〜12時),再診,4
緩和ケアチーム,1,午後前半(12-15時),再診,1
緩和ケアチーム,2,午前(〜12時),再診,6
緩和ケアチーム,3,午前(〜12時),再診,14
緩和ケアチーム,3,午後後半(15-17時),再診,1
緩和ケアチーム,3,夕方以降(17時〜),再診,2
緩和ケアチーム,4,午前(〜12時),再診,3
緩和ケアチーム,4,午後後半(15-17時),再診,1
緩和ケア内科,2,午前(〜12時),再診,1
耳鼻咽喉科,0,午前(〜12時),再診,110
耳鼻咽喉科,0,午前(〜12時),初診,10
耳鼻咽喉科,0,午後前半(12-15時),再診,32
耳鼻咽喉科,0,午後前半(12-15時),初診,1
耳鼻咽喉科,0,午後後半(15-17時),再診,8
耳鼻咽喉科,0,午後後半(15-17時),初診,1
耳鼻咽喉科,0,夕方以降(17時〜),初診,1
耳鼻咽喉科,1,午前(〜12時),再診,271
耳鼻咽喉科,1,午前(〜12時),初診,43
耳鼻咽喉科,1,午後前半(12-15時),再診,90
耳鼻咽喉科,1,午後前半(12-15時),初診,5
耳鼻咽喉科,1,午後後半(15-17時),再診,21
耳鼻咽喉科,1,午後後半(15-17時),初診,1
耳鼻咽喉科,1,夕方以降(17時〜),再診,2
耳鼻咽喉科,2,午前(〜12時),再診,206
耳鼻咽喉科,2,午前(〜12時),初診,16
耳鼻咽喉科,2,午後前半(12-15時),再診,75
耳鼻咽喉科,2,午後前半(12-15時),初診,2
耳鼻咽喉科,2,午後後半(15-17時),再診,18
耳鼻咽喉科,2,夕方以降(17時〜),初診,2
耳鼻咽喉科,3,午前(〜12時),再診,397
耳鼻咽喉科,3,午前(〜12時),初診,78
耳鼻咽喉科,3,午後前半(12-15時),再診,130
耳鼻咽喉科,3,午後前半(12-15時),初診,6
耳鼻咽喉科,3,午後後半(15-17時),再診,26
耳鼻咽喉科,3,夕方以降(17時〜),初診,3
耳鼻咽喉科,4,午前(〜12時),再診,176
耳鼻咽喉科,4,午前(〜12時),初診,28
耳鼻咽喉科,4,午後前半(12-15時),再診,39
耳鼻咽喉科,4,午後後半(15-17時),再診,5
耳鼻咽喉科,4,夕方以降(17時〜),初診,1
耳鼻咽喉科,5,午前(〜12時),再診,9
耳鼻咽喉科,5,午後後半(15-17時),再診,3
耳鼻咽喉科,6,午前(〜12時),再診,7
職員健康診断,6,午前(〜12時),再診,1464
脳神経内科,0,午前(〜12時),再診,59
脳神経内科,0,午前(〜12時),初診,14
脳神経内科,0,午後前半(12-15時),再診,18
脳神経内科,1,午前(〜12時),再診,41
脳神経内科,1,午前(〜12時),初診,7
脳神経内科,1,午後前半(12-15時),初診,2
脳神経内科,1,午後後半(15-17時),初診,1
脳神経内科,2,午前(〜12時),再診,84
脳神経内科,2,午前(〜12時),初診,7
脳神経内科,2,午後前半(12-15時),再診,3
脳神経内科,2,午後後半(15-17時),再診,1
脳神経内科,2,夕方以降(17時〜),再診,1
脳神経内科,3,午前(〜12時),再診,139
脳神経内科,3,午前(〜12時),初診,14
脳神経内科,3,午後前半(12-15時),再診,9
脳神経内科,3,午後前半(12-15時),初診,1
脳神経内科,3,午後後半(15-17時),再診,3
脳神経内科,3,夕方以降(17時〜),再診,1
脳神経内科,4,午前(〜12時),再診,82
脳神経内科,4,午前(〜12時),初診,11
脳神経内科,4,午後前半(12-15時),再診,14
脳神経内科,4,午後前半(12-15時),初診,2
脳神経内科,5,午前(〜12時),再診,1
脳神経外科,0,午前(〜12時),再診,7
脳神経外科,0,午前(〜12時),初診,5
脳神経外科,0,午後前半(12-15時),再診,1
脳神経外科,0,夕方以降(17時〜),再診,2
脳神経外科,1,午前(〜12時),再診,40
脳神経外科,1,午前(〜12時),初診,7
脳神経外科,1,午後前半(12-15時),再診,1
脳神経外科,1,午後後半(15-17時),初診,1
脳神経外科,2,午前(〜12時),再診,63
脳神経外科,2,午前(〜12時),初診,8
脳神経外科,2,午後前半(12-15時),再診,2
脳神経外科,2,午後前半(12-15時),初診,1
脳神経外科,2,夕方以降(17時〜),再診,1
脳神経外科,2,夕方以降(17時〜),初診,1
脳神経外科,3,午前(〜12時),再診,12
脳神経外科,3,午前(〜12時),初診,8
脳神経外科,3,午後前半(12-15時),再診,3
脳神経外科,4,午前(〜12時),再診,46
脳神経外科,4,午前(〜12時),初診,8
脳神経外科,4,午後前半(12-15時),再診,3
脳神経外科,4,午後前半(12-15時),初診,1
脳神経外科,4,夕方以降(17時〜),初診,2
脳神経外科,5,午後前半(12-15時),再診,1
脳神経外科,5,午後前半(12-15時),初診,1
腎内科,0,午前(〜12時),再診,122
腎内科,0,午前(〜12時),初診,1
腎内科,0,午後前半(12-15時),再診,25
腎内科,0,午後後半(15-17時),再診,1
腎内科,1,午前(〜12時),再診,85
腎内科,1,午前(〜12時),初診,2
腎内科,1,午後前半(12-15時),再診,9
腎内科,1,午後後半(15-17時),再診,1
腎内科,2,午前(〜12時),再診,153
腎内科,2,午前(〜12時),初診,3
腎内科,2,午後前半(12-15時),再診,16
腎内科,2,午後後半(15-17時),再診,2
腎内科,2,午後後半(15-17時),初診,1
腎内科,3,午前(〜12時),再診,151
腎内科,3,午前(〜12時),初診,3
腎内科,3,午後前半(12-15時),再診,56
腎内科,3,午後前半(12-15時),初診,2
腎内科,3,午後後半(15-17時),再診,2
腎内科,4,午前(〜12時),再診,58
腎内科,4,午前(〜12時),初診,3
腎内科,4,午後前半(12-15時),再診,12
腎内科,5,午前(〜12時),再診,1
腎内科,5,午後前半(12-15時),再診,1
臨床工学技師,0,午前(〜12時),再診,30
臨床工学技師,0,午後前半(12-15時),再診,6
臨床工学技師,1,午前(〜12時),再診,21
臨床工学技師,2,午前(〜12時),再診,28
臨床工学技師,2,午後前半(12-15時),再診,5
臨床工学技師,3,午前(〜12時),再診,24
臨床工学技師,4,午前(〜12時),再診,36
臨床工学技師,4,午後前半(12-15時),再診,8
臨床工学技師,4,夕方以降(17時〜),再診,1
臨床工学技師,5,午前(〜12時),再診,29
臨床工学技師,5,午後前半(12-15時),再診,1
臨床腫瘍科,0,午前(〜12時),再診,36
臨床腫瘍科,0,午後後半(15-17時),再診,2
臨床腫瘍科,1,午前(〜12時),再診,17
臨床腫瘍科,1,午後前半(12-15時),再診,1
臨床腫瘍科,1,午後後半(15-17時),再診,1
臨床腫瘍科,2,午前(〜12時),再診,42
臨床腫瘍科,2,午後前半(12-15時),再診,2
臨床腫瘍科,3,午前(〜12時),再診,28
臨床腫瘍科,3,午後前半(12-15時),再診,3
臨床腫瘍科,4,午前(〜12時),再診,1
薬剤部,0,午前(〜12時),再診,10
薬剤部,0,午後前半(12-15時),再診,1
薬剤部,1,午前(〜12時),再診,5
薬剤部,1,午後前半(12-15時),再診,2
薬剤部,2,午前(〜12時),再診,27
薬剤部,2,午後前半(12-15時),再診,2
薬剤部,3,午前(〜12時),再診,25
薬剤部,3,午後前半(12-15時),再診,3
薬剤部,3,午後後半(15-17時),再診,1
薬剤部,4,午前(〜12時),再診,31
薬剤部,4,午後前半(12-15時),再診,3
血液内科,0,午前(〜12時),再診,134
血液内科,0,午前(〜12時),初診,5
血液内科,0,午後前半(12-15時),再診,21
血液内科,0,午後後半(15-17時),再診,2
血液内科,1,午前(〜12時),再診,119
血液内科,1,午後前半(12-15時),再診,17
血液内科,2,午前(〜12時),再診,88
血液内科,2,午前(〜12時),初診,4
血液内科,2,午後前半(12-15時),再診,23
血液内科,2,午後後半(15-17時),再診,1
血液内科,3,午前(〜12時),再診,178
血液内科,3,午前(〜12時),初診,8
血液内科,3,午後前半(12-15時),再診,15
血液内科,4,午前(〜12時),再診,187
血液内科,4,午前(〜12時),初診,5
血液内科,4,午後前半(12-15時),再診,4
血液内科,4,午後後半(15-17時),再診,2
血液内科,5,午前(〜12時),再診,4
血液内科,5,午後前半(12-15時),再診,1
血液内科,6,午前(〜12時),再診,1
血液内科,6,午後前半(12-15時),再診,2
血液内科,6,午後後半(15-17時),再診,1
退院支援,0,午前(〜12時),再診,1
退院支援,0,午後後半(15-17時),再診,11
退院支援,0,夕方以降(17時〜),再診,7
退院支援,1,午前(〜12時),再診,2
退院支援,1,午後後半(15-17時),再診,11
退院支援,1,夕方以降(17時〜),再診,8
退院支援,2,午前(〜12時),再診,15
退院支援,2,午後前半(12-15時),再診,1
退院支援,2,夕方以降(17時〜),再診,13
退院支援,3,午前(〜12時),再診,7
退院支援,3,午後前半(12-15時),再診,3
退院支援,3,午後後半(15-17時),再診,23
退院支援,4,午前(〜12時),再診,3
退院支援,4,午後後半(15-17時),再診,24
退院支援,4,夕方以降(17時〜),再診,16
通院治療センター,0,午前(〜12時),再診,3
通院治療センター,0,午後前半(12-15時),再診,2
通院治療センター,0,午後後半(15-17時),再診,1
通院治療センター,1,午前(〜12時),再診,1
通院治療センター,1,午後前半(12-15時),再診,3
通院治療センター,2,午前(〜12時),再診,4
通院治療センター,2,午後前半(12-15時),再診,3
通院治療センター,3,午前(〜12時),再診,11
通院治療センター,3,午後前半(12-15時),再診,8
通院治療センター,3,午後後半(15-17時),再診,3
通院治療センター,4,午前(〜12時),再診,1
遺伝診療科,0,午前(〜12時),再診,2
遺伝診療科,0,午後前半(12-15時),再診,2
遺伝診療科,0,午後後半(15-17時),再診,1
遺伝診療科,0,夕方以降(17時〜),初診,1
遺伝診療科,1,午前(〜12時),再診,4
遺伝診療科,1,午後前半(12-15時),再診,5
遺伝診療科,1,午後後半(15-17時),再診,1
遺伝診療科,2,午前(〜12時),再診,8
遺伝診療科,2,午前(〜12時),初診,5
遺伝診療科,3,午前(〜12時),再診,18
遺伝診療科,3,午前(〜12時),初診,3
遺伝診療科,3,午後前半(12-15時),再診,2
遺伝診療科,3,午後後半(15-17時),再診,1
遺伝診療科,4,午前(〜12時),再診,11
遺伝診療科,4,午後前半(12-15時),再診,3
骨転移カンファレンス,0,午前(〜12時),再診,2
骨転移カンファレンス,0,午後前半(12-15時),再診,1
骨転移カンファレンス,0,夕方以降(17時〜),再診,1
麻酔科,0,午前(〜12時),再診,40
麻酔科,0,午後前半(12-15時),再診,17
麻酔科,1,午前(〜12時),再診,44
麻酔科,1,午後前半(12-15時),再診,15
麻酔科,1,午後後半(15-17時),再診,2
麻酔科,2,午前(〜12時),再診,70
麻酔科,2,午後前半(12-15時),再診,17
麻酔科,3,午前(〜12時),再診,80
麻酔科,3,午後前半(12-15時),再診,20
麻酔科,3,午後後半(15-17時),再診,1
麻酔科,4,午前(〜12時),再診,71
麻酔科,4,午後前半(12-15時),再診,26
麻酔科,4,午後後半(15-17時),再診,1
ＥＳＴ(倫理相談),2,午前(〜12時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午前(〜12時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午前(〜12時),再診,30
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午前(〜12時),再診,6
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午前(〜12時),再診,17
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,夕方以降(17時〜),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午前(〜12時),再診,50
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後前半(12-15時),再診,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,夕方以降(17時〜),再診,1
