診療科名,予約担当者匿名ID,曜日,初再診区分,紹介状有無,件数
乳腺外科,DR_BR010,1,再診,紹介状無し,1
乳腺外科,DR_BR010,3,再診,紹介状無し,1
乳腺外科,DR_BR010,4,再診,紹介状無し,3
乳腺外科,DR_BR011,1,再診,紹介状無し,1
乳腺外科,DR_BR011,5,再診,紹介状無し,7
乳腺外科,DR_BR011,6,再診,紹介状無し,5
乳腺外科,DR_BR012,0,再診,紹介状無し,5
乳腺外科,DR_BR012,1,再診,紹介状無し,1
乳腺外科,DR_BR012,2,再診,紹介状無し,3
乳腺外科,DR_BR012,2,初診,紹介状無し,1
乳腺外科,DR_BR012,3,再診,紹介状無し,5
乳腺外科,DR_BR013,1,再診,紹介状無し,1
乳腺外科,DR_BR013,3,再診,紹介状無し,8
乳腺外科,DR_BR014,0,再診,紹介状無し,42
乳腺外科,DR_BR014,1,再診,紹介状無し,241
乳腺外科,DR_BR014,1,初診,紹介状あり,3
乳腺外科,DR_BR015,3,再診,紹介状無し,96
乳腺外科,DR_BR015,3,初診,紹介状あり,5
乳腺外科,DR_BR015,3,初診,紹介状無し,1
健診センター,DR_XX012,1,再診,紹介状無し,10
健診センター,DR_XX012,2,再診,紹介状無し,20
健診センター,DR_XX012,3,再診,紹介状無し,17
健診センター,DR_XX012,4,再診,紹介状無し,15
入退院支援センター,DR_AD001,0,再診,紹介状無し,110
入退院支援センター,DR_AD001,1,再診,紹介状無し,100
入退院支援センター,DR_AD001,2,再診,紹介状無し,159
入退院支援センター,DR_AD001,3,再診,紹介状無し,187
入退院支援センター,DR_AD001,4,再診,紹介状無し,186
内科,DR_IM001,0,再診,紹介状無し,17
内科,DR_IM001,0,初診,紹介状あり,2
内科,DR_IM001,0,初診,紹介状無し,23
内科,DR_IM001,1,再診,紹介状あり,3
内科,DR_IM001,1,再診,紹介状無し,20
内科,DR_IM001,1,初診,紹介状あり,3
内科,DR_IM001,1,初診,紹介状無し,20
内科,DR_IM001,2,再診,紹介状あり,3
内科,DR_IM001,2,再診,紹介状無し,11
内科,DR_IM001,2,初診,紹介状あり,2
内科,DR_IM001,2,初診,紹介状無し,16
内科,DR_IM001,3,再診,紹介状あり,2
内科,DR_IM001,3,再診,紹介状無し,18
内科,DR_IM001,3,初診,紹介状あり,6
内科,DR_IM001,3,初診,紹介状無し,11
内科,DR_IM001,4,再診,紹介状あり,3
内科,DR_IM001,4,再診,紹介状無し,9
内科,DR_IM001,4,初診,紹介状あり,6
内科,DR_IM001,4,初診,紹介状無し,21
内科,DR_IM001,5,再診,紹介状あり,3
内科,DR_IM001,5,再診,紹介状無し,35
内科,DR_IM001,5,初診,紹介状あり,4
内科,DR_IM001,5,初診,紹介状無し,23
内科,DR_IM001,6,再診,紹介状あり,2
内科,DR_IM001,6,再診,紹介状無し,33
内科,DR_IM001,6,初診,紹介状あり,7
内科,DR_IM001,6,初診,紹介状無し,22
呼吸器内科,DR_AL001,4,再診,紹介状無し,70
呼吸器内科,DR_AL001,4,初診,紹介状あり,8
呼吸器内科,DR_AL001,4,初診,紹介状無し,2
呼吸器内科,DR_AL002,1,再診,紹介状あり,1
呼吸器内科,DR_AL002,1,再診,紹介状無し,85
呼吸器内科,DR_AL002,1,初診,紹介状あり,5
呼吸器内科,DR_AL002,3,再診,紹介状無し,104
呼吸器内科,DR_RS2002,2,再診,紹介状無し,4
呼吸器内科,DR_RS2003,0,再診,紹介状無し,8
呼吸器内科,DR_RS2003,2,再診,紹介状無し,60
呼吸器内科,DR_RS2003,2,初診,紹介状あり,6
呼吸器内科,DR_RS2003,3,再診,紹介状無し,105
呼吸器内科,DR_RS2003,3,初診,紹介状あり,8
呼吸器内科,DR_RS2003,3,初診,紹介状無し,1
呼吸器内科,DR_RS2004,0,再診,紹介状無し,57
呼吸器内科,DR_RS2004,1,再診,紹介状無し,35
呼吸器内科,DR_RS2004,1,初診,紹介状あり,1
呼吸器内科,DR_RS2004,2,再診,紹介状無し,64
呼吸器内科,DR_RS2004,3,再診,紹介状無し,89
呼吸器内科,DR_RS2004,4,再診,紹介状無し,42
呼吸器内科,DR_RS2005,1,再診,紹介状無し,106
呼吸器内科,DR_RS2005,1,初診,紹介状あり,7
呼吸器内科,DR_RS2006,0,再診,紹介状無し,48
呼吸器内科,DR_RS2006,0,初診,紹介状あり,4
呼吸器内科,DR_RS2006,0,初診,紹介状無し,1
呼吸器内科,DR_RS2006,2,再診,紹介状無し,61
呼吸器内科,DR_RS2006,2,初診,紹介状あり,4
呼吸器内科,DR_RS2007,0,再診,紹介状無し,19
呼吸器内科,DR_RS2008,0,再診,紹介状無し,8
呼吸器内科,DR_RS2008,0,初診,紹介状あり,2
呼吸器内科,DR_RS2008,0,初診,紹介状無し,1
呼吸器内科,DR_RS2008,4,再診,紹介状無し,36
呼吸器内科,DR_RS2008,4,初診,紹介状あり,8
呼吸器内科,DR_RS2008,4,初診,紹介状無し,1
呼吸器内科,DR_RS2009,0,再診,紹介状無し,26
呼吸器内科,DR_RS2009,0,初診,紹介状あり,2
呼吸器内科,DR_RS2009,1,再診,紹介状無し,16
呼吸器内科,DR_RS2009,1,初診,紹介状あり,7
呼吸器内科,DR_RS2009,2,再診,紹介状無し,16
呼吸器内科,DR_RS2009,2,初診,紹介状あり,1
呼吸器内科,DR_RS2009,3,再診,紹介状無し,19
呼吸器内科,DR_RS2009,3,初診,紹介状あり,6
呼吸器内科,DR_RS2009,4,再診,紹介状あり,1
呼吸器内科,DR_RS2009,4,再診,紹介状無し,15
呼吸器内科,DR_RS2009,4,初診,紹介状あり,3
呼吸器内科,DR_RS2010,1,再診,紹介状無し,37
呼吸器内科,DR_RS2010,1,初診,紹介状あり,7
呼吸器内科,DR_RS2010,4,再診,紹介状無し,83
呼吸器内科,DR_RS2011,0,再診,紹介状あり,2
呼吸器内科,DR_RS2011,0,再診,紹介状無し,3
呼吸器内科,DR_RS2011,2,初診,紹介状あり,1
呼吸器内科,DR_RS2011,4,再診,紹介状あり,1
呼吸器内科,DR_RS2011,4,再診,紹介状無し,1
呼吸器内科,DR_RS2011,5,再診,紹介状無し,6
呼吸器内科,DR_RS2013,0,再診,紹介状無し,4
呼吸器内科,DR_RS2013,1,再診,紹介状無し,5
呼吸器内科,DR_RS2013,2,再診,紹介状無し,3
呼吸器内科,DR_RS2013,3,再診,紹介状無し,7
呼吸器内科,DR_RS2013,4,再診,紹介状無し,7
呼吸器内科,DR_RS2018,0,再診,紹介状無し,1
呼吸器内科,DR_RS2018,1,再診,紹介状無し,1
呼吸器内科,DR_RS2019,1,再診,紹介状無し,1
呼吸器内科,,3,再診,紹介状無し,1
呼吸器外科,DR_RS2001,2,再診,紹介状無し,43
呼吸器外科,DR_RS2001,2,初診,紹介状あり,1
呼吸器外科,DR_RS2001,3,再診,紹介状無し,30
呼吸器外科,DR_RS2012,0,再診,紹介状無し,41
呼吸器外科,DR_RS2012,0,初診,紹介状あり,1
呼吸器外科,DR_RS2012,3,再診,紹介状無し,43
呼吸器外科,DR_RS2012,3,初診,紹介状あり,1
呼吸器外科,DR_RS2014,2,再診,紹介状無し,1
呼吸器外科,DR_RS2014,3,再診,紹介状無し,2
呼吸器外科,DR_RS2015,2,再診,紹介状無し,1
呼吸器外科,DR_RS2017,2,再診,紹介状無し,1
呼吸器外科,DR_RS2017,5,初診,紹介状無し,1
呼吸器外科,DR_RS2017,6,再診,紹介状無し,1
呼吸器外科,DR_XX022,4,再診,紹介状無し,12
外来手術室,DR_OT001,0,再診,紹介状無し,30
外来手術室,DR_OT001,1,再診,紹介状無し,29
外来手術室,DR_OT001,2,再診,紹介状無し,64
外来手術室,DR_OT001,3,再診,紹介状無し,50
外来手術室,DR_OT001,4,再診,紹介状無し,78
外来手術室,DR_OT002,0,再診,紹介状無し,32
外来手術室,DR_OT002,2,再診,紹介状無し,15
外来手術室,DR_OT002,3,再診,紹介状無し,49
外来手術室,DR_OT002,4,再診,紹介状無し,12
外来手術室,DR_OT003,0,再診,紹介状無し,6
外来手術室,DR_OT003,1,再診,紹介状無し,10
外来手術室,DR_OT003,2,再診,紹介状無し,8
外来手術室,DR_OT003,4,再診,紹介状無し,22
外来手術室,DR_OT004,0,再診,紹介状無し,3
外来手術室,DR_OT004,4,再診,紹介状無し,9
外来手術室,DR_OT005,0,再診,紹介状無し,10
外来手術室,DR_OT005,3,再診,紹介状無し,13
外来手術室,DR_OT006,4,再診,紹介状無し,1
外来手術室,DR_OT007,2,再診,紹介状無し,8
外来手術室,DR_OT008,0,再診,紹介状無し,1
外来手術室,DR_OT008,1,再診,紹介状無し,1
外来手術室,DR_OT008,2,再診,紹介状無し,1
外来手術室,DR_OT008,4,再診,紹介状無し,2
外来手術室,DR_OT009,1,再診,紹介状無し,7
外来手術室,DR_OT009,3,再診,紹介状無し,19
外来手術室,DR_OT010,2,再診,紹介状無し,3
外来手術室,DR_OT011,0,再診,紹介状無し,2
外来手術室,DR_OT011,2,再診,紹介状無し,3
外来手術室,DR_OT012,1,再診,紹介状無し,6
外来手術室,DR_OT013,3,再診,紹介状無し,2
外来手術室,DR_OT014,4,再診,紹介状無し,5
外来手術室,DR_OT015,2,再診,紹介状無し,5
外来手術室,DR_OT016,1,再診,紹介状無し,8
外来手術室,DR_OT017,0,再診,紹介状無し,3
小児科,DR_PD001,0,再診,紹介状無し,11
小児科,DR_PD001,0,初診,紹介状あり,2
小児科,DR_PD001,1,再診,紹介状無し,3
小児科,DR_PD001,2,再診,紹介状無し,15
小児科,DR_PD001,2,初診,紹介状あり,1
小児科,DR_PD002,1,再診,紹介状無し,19
小児科,DR_PD002,1,初診,紹介状あり,2
小児科,DR_PD002,3,再診,紹介状無し,22
小児科,DR_PD002,3,初診,紹介状あり,8
小児科,DR_PD003,1,再診,紹介状無し,13
小児科,DR_PD003,1,初診,紹介状あり,2
小児科,DR_PD003,2,再診,紹介状無し,8
小児科,DR_PD003,4,再診,紹介状無し,14
小児科,DR_PD003,4,初診,紹介状あり,3
小児科,DR_PD004,0,再診,紹介状無し,14
小児科,DR_PD004,0,初診,紹介状あり,2
小児科,DR_PD004,1,再診,紹介状無し,1
小児科,DR_PD004,3,再診,紹介状無し,24
小児科,DR_PD004,3,初診,紹介状あり,4
小児科,DR_PD004,4,再診,紹介状無し,2
小児科,DR_PD005,3,再診,紹介状無し,18
小児科,DR_PD006,0,再診,紹介状無し,12
小児科,DR_PD006,0,初診,紹介状あり,2
小児科,DR_PD006,0,初診,紹介状無し,2
小児科,DR_PD006,2,再診,紹介状無し,23
小児科,DR_PD006,4,再診,紹介状無し,24
小児科,DR_PD006,4,初診,紹介状あり,3
小児科,DR_PD007,0,再診,紹介状無し,12
小児科,DR_PD007,1,再診,紹介状無し,13
小児科,DR_PD007,2,再診,紹介状無し,18
小児科,DR_PD007,2,初診,紹介状あり,2
小児科,DR_PD008,1,再診,紹介状無し,15
小児科,DR_PD008,1,初診,紹介状あり,1
小児科,DR_PD008,2,再診,紹介状無し,2
小児科,DR_PD008,4,再診,紹介状無し,16
小児科,DR_PD009,0,再診,紹介状無し,25
小児科,DR_PD009,0,初診,紹介状あり,4
小児科,DR_PD010,0,再診,紹介状無し,5
小児科,DR_PD010,0,初診,紹介状あり,4
小児科,DR_PD010,0,初診,紹介状無し,4
小児科,DR_PD010,1,再診,紹介状無し,2
小児科,DR_PD010,1,初診,紹介状あり,1
小児科,DR_PD010,1,初診,紹介状無し,5
小児科,DR_PD010,2,再診,紹介状あり,1
小児科,DR_PD010,2,再診,紹介状無し,1
小児科,DR_PD010,2,初診,紹介状あり,2
小児科,DR_PD010,2,初診,紹介状無し,4
小児科,DR_PD010,3,初診,紹介状あり,2
小児科,DR_PD010,3,初診,紹介状無し,6
小児科,DR_PD010,4,再診,紹介状無し,2
小児科,DR_PD010,4,初診,紹介状あり,1
小児科,DR_PD010,4,初診,紹介状無し,17
小児科,DR_PD010,5,再診,紹介状あり,1
小児科,DR_PD010,5,再診,紹介状無し,5
小児科,DR_PD010,5,初診,紹介状あり,2
小児科,DR_PD010,5,初診,紹介状無し,9
小児科,DR_PD010,6,再診,紹介状無し,1
小児科,DR_PD010,6,初診,紹介状無し,9
小児科,DR_PD011,0,再診,紹介状無し,2
小児科,DR_PD011,0,初診,紹介状あり,3
小児科,DR_PD011,0,初診,紹介状無し,1
小児科,DR_PD011,1,再診,紹介状無し,3
小児科,DR_PD011,1,初診,紹介状あり,3
小児科,DR_PD011,2,再診,紹介状無し,7
小児科,DR_PD011,2,初診,紹介状あり,2
小児科,DR_PD011,2,初診,紹介状無し,2
小児科,DR_PD011,3,再診,紹介状無し,6
小児科,DR_PD011,3,初診,紹介状あり,2
小児科,DR_PD011,4,再診,紹介状無し,2
小児科,DR_PD011,4,初診,紹介状あり,2
小児科,DR_PD011,4,初診,紹介状無し,2
小児科,DR_PD012,3,再診,紹介状無し,1
小児科,DR_PD013,1,再診,紹介状無し,6
小児科,DR_PD013,2,再診,紹介状無し,1
小児科,DR_PD013,3,再診,紹介状無し,3
小児科,DR_PD014,1,再診,紹介状無し,1
小児科,DR_PD014,2,再診,紹介状無し,1
小児科,DR_PD014,3,再診,紹介状無し,3
小児科,DR_PD014,4,再診,紹介状無し,2
小児科,DR_PD016,0,再診,紹介状無し,10
小児科,DR_PD016,3,再診,紹介状無し,18
小児科,DR_PD016,3,初診,紹介状あり,2
小児科,DR_PD018,4,再診,紹介状無し,10
小児科,DR_PD018,4,初診,紹介状あり,3
小児科,DR_PD018,4,初診,紹介状無し,2
小児科,DR_PD020,0,再診,紹介状無し,1
小児科,DR_PD020,3,再診,紹介状無し,1
小児科,DR_PD022,1,再診,紹介状無し,7
小児科,DR_PD022,2,再診,紹介状無し,13
小児科,DR_PD022,3,再診,紹介状無し,10
小児科,DR_XX020,2,再診,紹介状無し,5
小児科,DR_XX020,2,初診,紹介状あり,3
小児科,DR_XX020,2,初診,紹介状無し,1
形成外科,DR_PS001,0,初診,紹介状無し,1
形成外科,DR_PS001,1,初診,紹介状無し,1
形成外科,DR_PS001,2,再診,紹介状無し,2
形成外科,DR_PS001,2,初診,紹介状無し,2
形成外科,DR_PS001,3,再診,紹介状無し,1
形成外科,DR_PS001,3,初診,紹介状無し,1
形成外科,DR_PS001,4,再診,紹介状無し,2
形成外科,DR_PS005,0,再診,紹介状無し,29
形成外科,DR_PS005,0,初診,紹介状あり,3
形成外科,DR_PS005,4,再診,紹介状無し,66
形成外科,DR_PS006,3,再診,紹介状無し,24
形成外科,DR_PS007,0,再診,紹介状無し,1
形成外科,DR_PS007,1,再診,紹介状無し,2
形成外科,DR_PS007,2,再診,紹介状無し,2
形成外科,DR_PS007,3,再診,紹介状無し,3
形成外科,DR_PS007,4,再診,紹介状無し,2
形成外科,DR_PS009,1,再診,紹介状無し,11
形成外科,DR_PS011,4,再診,紹介状無し,3
形成外科,DR_PS012,5,再診,紹介状無し,7
形成外科,DR_PS012,5,初診,紹介状無し,1
形成外科,DR_PS013,1,再診,紹介状無し,51
形成外科,DR_PS013,1,初診,紹介状あり,5
形成外科,DR_PS013,4,再診,紹介状無し,89
形成外科,DR_PS013,4,初診,紹介状あり,9
形成外科,DR_PS015,3,再診,紹介状無し,86
形成外科,DR_PS015,3,初診,紹介状あり,8
形成外科,DR_PS017,0,再診,紹介状無し,64
形成外科,DR_PS017,1,再診,紹介状無し,37
形成外科,DR_PS017,1,初診,紹介状あり,6
形成外科,DR_PS017,3,再診,紹介状無し,74
形成外科,DR_PS017,3,初診,紹介状あり,14
形成外科,DR_PS017,6,再診,紹介状無し,1
形成外科,DR_PS018,2,再診,紹介状無し,31
形成外科,DR_PS018,2,初診,紹介状あり,1
循環器内科,DR_CV001,0,再診,紹介状無し,99
循環器内科,DR_CV001,0,初診,紹介状あり,4
循環器内科,DR_CV001,2,再診,紹介状無し,31
循環器内科,DR_CV001,2,初診,紹介状あり,12
循環器内科,DR_CV002,0,再診,紹介状無し,28
循環器内科,DR_CV002,0,初診,紹介状あり,2
循環器内科,DR_CV002,1,再診,紹介状無し,21
循環器内科,DR_CV002,1,初診,紹介状あり,3
循環器内科,DR_CV002,2,再診,紹介状無し,33
循環器内科,DR_CV002,2,初診,紹介状あり,4
循環器内科,DR_CV002,2,初診,紹介状無し,1
循環器内科,DR_CV002,3,再診,紹介状あり,1
循環器内科,DR_CV002,3,再診,紹介状無し,40
循環器内科,DR_CV002,3,初診,紹介状あり,6
循環器内科,DR_CV002,3,初診,紹介状無し,1
循環器内科,DR_CV002,4,再診,紹介状無し,35
循環器内科,DR_CV002,4,初診,紹介状あり,4
循環器内科,DR_CV003,2,再診,紹介状無し,79
循環器内科,DR_CV003,3,再診,紹介状無し,9
循環器内科,DR_CV004,2,再診,紹介状無し,85
循環器内科,DR_CV004,2,初診,紹介状あり,14
循環器内科,DR_CV005,0,再診,紹介状無し,3
循環器内科,DR_CV005,0,初診,紹介状あり,2
循環器内科,DR_CV005,0,初診,紹介状無し,3
循環器内科,DR_CV005,1,再診,紹介状あり,2
循環器内科,DR_CV005,1,再診,紹介状無し,4
循環器内科,DR_CV005,1,初診,紹介状あり,2
循環器内科,DR_CV005,1,初診,紹介状無し,2
循環器内科,DR_CV005,2,再診,紹介状あり,1
循環器内科,DR_CV005,2,再診,紹介状無し,3
循環器内科,DR_CV005,2,初診,紹介状あり,1
循環器内科,DR_CV005,2,初診,紹介状無し,4
循環器内科,DR_CV005,3,再診,紹介状無し,2
循環器内科,DR_CV005,3,初診,紹介状無し,2
循環器内科,DR_CV005,4,再診,紹介状無し,2
循環器内科,DR_CV005,4,初診,紹介状あり,1
循環器内科,DR_CV005,4,初診,紹介状無し,2
循環器内科,DR_CV005,5,再診,紹介状無し,1
