診療科名,診療受付区分,予約フラグ,曜日,件数
一般消化器外科,6,枠あり予約,0,1
一般消化器外科,6,枠あり予約,2,3
一般消化器外科,6,枠あり予約,3,1
一般消化器外科,保留,枠あり予約,3,1
一般消化器外科,保留,枠あり予約,4,1
一般消化器外科,保留,枠なし予約,4,1
一般消化器外科,未来院,枠あり予約,0,21
一般消化器外科,未来院,枠あり予約,1,10
一般消化器外科,未来院,枠あり予約,2,11
一般消化器外科,未来院,枠あり予約,3,34
一般消化器外科,未来院,枠あり予約,4,19
一般消化器外科,未来院,枠なし予約,0,1
一般消化器外科,未来院,枠なし予約,1,4
一般消化器外科,未来院,枠なし予約,2,2
一般消化器外科,病院到着,枠あり予約,0,2
一般消化器外科,病院到着,枠あり予約,1,2
一般消化器外科,病院到着,枠あり予約,2,2
一般消化器外科,病院到着,枠あり予約,3,2
一般消化器外科,病院到着,枠あり予約,4,1
一般消化器外科,病院到着,枠あり予約,5,1
一般消化器外科,病院到着,枠なし予約,0,2
一般消化器外科,病院到着,枠なし予約,1,3
一般消化器外科,病院到着,枠なし予約,2,1
一般消化器外科,病院到着,枠なし予約,3,4
一般消化器外科,病院到着,枠なし予約,4,1
一般消化器外科,病院到着,,2,3
一般消化器外科,終了,枠あり予約,0,128
一般消化器外科,終了,枠あり予約,1,153
一般消化器外科,終了,枠あり予約,2,214
一般消化器外科,終了,枠あり予約,3,334
一般消化器外科,終了,枠あり予約,4,67
一般消化器外科,終了,枠あり予約,5,3
一般消化器外科,終了,枠なし予約,0,11
一般消化器外科,終了,枠なし予約,1,13
一般消化器外科,終了,枠なし予約,2,22
一般消化器外科,終了,枠なし予約,3,23
一般消化器外科,終了,枠なし予約,4,23
一般消化器外科,終了,,2,1
一般消化器外科,終了,,4,3
一般消化器外科,診察中,枠あり予約,5,1
中央処置室,未来院,枠あり予約,0,1
中央処置室,未来院,枠あり予約,4,3
中央処置室,病院到着,枠あり予約,0,24
中央処置室,病院到着,枠あり予約,1,26
中央処置室,病院到着,枠あり予約,2,21
中央処置室,病院到着,枠あり予約,3,37
中央処置室,病院到着,枠あり予約,4,38
中央処置室,病院到着,枠なし予約,3,2
中央処置室,終了,枠あり予約,3,8
中央処置室,終了,枠あり予約,4,1
中央処置室,終了,枠なし予約,3,1
乳腺外科,6,枠あり予約,4,1
乳腺外科,保留,枠あり予約,0,1
乳腺外科,保留,枠なし予約,0,1
乳腺外科,未来院,枠あり予約,0,8
乳腺外科,未来院,枠あり予約,1,9
乳腺外科,未来院,枠あり予約,2,12
乳腺外科,未来院,枠あり予約,3,1
乳腺外科,未来院,枠あり予約,4,13
乳腺外科,未来院,枠なし予約,0,3
乳腺外科,未来院,枠なし予約,2,2
乳腺外科,未来院,枠なし予約,4,5
乳腺外科,病院到着,枠あり予約,1,3
乳腺外科,病院到着,枠あり予約,4,1
乳腺外科,病院到着,枠あり予約,5,4
乳腺外科,病院到着,枠あり予約,6,3
乳腺外科,病院到着,枠なし予約,5,1
乳腺外科,病院到着,,4,1
乳腺外科,終了,枠あり予約,0,234
乳腺外科,終了,枠あり予約,1,307
乳腺外科,終了,枠あり予約,2,319
乳腺外科,終了,枠あり予約,3,105
乳腺外科,終了,枠あり予約,4,315
乳腺外科,終了,枠あり予約,5,2
乳腺外科,終了,枠あり予約,6,2
乳腺外科,終了,枠なし予約,0,37
乳腺外科,終了,枠なし予約,1,14
乳腺外科,終了,枠なし予約,2,5
乳腺外科,終了,枠なし予約,3,11
乳腺外科,終了,枠なし予約,4,62
乳腺外科,終了,,4,1
健診センター,未来院,枠あり予約,1,1
健診センター,未来院,枠あり予約,2,6
健診センター,未来院,枠あり予約,3,3
健診センター,病院到着,枠あり予約,2,11
健診センター,病院到着,枠あり予約,3,13
健診センター,病院到着,枠あり予約,4,14
健診センター,終了,枠あり予約,1,9
健診センター,終了,枠あり予約,2,3
健診センター,終了,枠あり予約,3,1
健診センター,終了,枠あり予約,4,1
入退院支援センター,終了,枠あり予約,0,99
入退院支援センター,終了,枠あり予約,1,94
入退院支援センター,終了,枠あり予約,2,138
入退院支援センター,終了,枠あり予約,3,168
入退院支援センター,終了,枠あり予約,4,166
入退院支援センター,終了,枠なし予約,0,11
入退院支援センター,終了,枠なし予約,1,6
入退院支援センター,終了,枠なし予約,2,21
入退院支援センター,終了,枠なし予約,3,19
入退院支援センター,終了,枠なし予約,4,20
内科,保留,枠あり予約,0,1
内科,保留,枠あり予約,1,1
内科,保留,枠あり予約,2,3
内科,保留,枠あり予約,3,1
内科,保留,枠あり予約,6,4
内科,病院到着,枠あり予約,0,5
内科,病院到着,枠あり予約,1,1
内科,病院到着,枠あり予約,2,3
内科,病院到着,枠あり予約,3,3
内科,病院到着,枠あり予約,4,8
内科,病院到着,枠あり予約,5,5
内科,病院到着,枠あり予約,6,6
内科,終了,枠あり予約,0,34
内科,終了,枠あり予約,1,40
内科,終了,枠あり予約,2,25
内科,終了,枠あり予約,3,31
内科,終了,枠あり予約,4,29
内科,終了,枠あり予約,5,58
内科,終了,枠あり予約,6,53
内科,診察中,枠あり予約,0,2
内科,診察中,枠あり予約,1,4
内科,診察中,枠あり予約,2,1
内科,診察中,枠あり予約,3,2
内科,診察中,枠あり予約,4,2
内科,診察中,枠あり予約,5,2
内科,診察中,枠あり予約,6,1
呼吸器内科,6,枠あり予約,1,2
呼吸器内科,6,枠あり予約,4,1
呼吸器内科,保留,枠なし予約,2,1
呼吸器内科,未来院,枠あり予約,0,7
呼吸器内科,未来院,枠あり予約,1,9
呼吸器内科,未来院,枠あり予約,2,3
呼吸器内科,未来院,枠あり予約,3,15
呼吸器内科,未来院,枠あり予約,4,9
呼吸器内科,未来院,枠なし予約,0,1
呼吸器内科,未来院,枠なし予約,1,1
呼吸器内科,未来院,枠なし予約,3,1
呼吸器内科,病院到着,枠あり予約,0,4
呼吸器内科,病院到着,枠あり予約,2,3
呼吸器内科,病院到着,枠あり予約,3,1
呼吸器内科,病院到着,枠あり予約,4,2
呼吸器内科,病院到着,枠あり予約,5,4
呼吸器内科,病院到着,枠なし予約,0,1
呼吸器内科,病院到着,枠なし予約,2,1
呼吸器内科,病院到着,枠なし予約,3,3
呼吸器内科,病院到着,枠なし予約,5,2
呼吸器内科,終了,枠あり予約,0,135
呼吸器内科,終了,枠あり予約,1,280
呼吸器内科,終了,枠あり予約,2,191
呼吸器内科,終了,枠あり予約,3,280
呼吸器内科,終了,枠あり予約,4,242
呼吸器内科,終了,枠なし予約,0,37
呼吸器内科,終了,枠なし予約,1,21
呼吸器内科,終了,枠なし予約,2,21
呼吸器内科,終了,枠なし予約,3,40
呼吸器内科,終了,枠なし予約,4,23
呼吸器内科,終了,,0,1
呼吸器内科,診察中,枠あり予約,1,1
呼吸器内科,診察中,枠あり予約,4,1
呼吸器外科,保留,枠あり予約,5,1
呼吸器外科,未来院,枠あり予約,2,3
呼吸器外科,未来院,枠あり予約,3,1
呼吸器外科,未来院,枠なし予約,6,1
呼吸器外科,病院到着,枠あり予約,2,1
呼吸器外科,終了,枠あり予約,0,41
呼吸器外科,終了,枠あり予約,2,41
呼吸器外科,終了,枠あり予約,3,69
呼吸器外科,終了,枠あり予約,4,12
呼吸器外科,終了,枠なし予約,0,1
呼吸器外科,終了,枠なし予約,2,2
呼吸器外科,終了,枠なし予約,3,6
外来手術室,未来院,枠あり予約,0,4
外来手術室,未来院,枠あり予約,1,5
外来手術室,未来院,枠あり予約,2,5
外来手術室,未来院,枠あり予約,4,18
外来手術室,未来院,枠なし予約,0,1
外来手術室,病院到着,枠あり予約,1,2
外来手術室,病院到着,枠あり予約,2,12
外来手術室,病院到着,枠あり予約,4,1
外来手術室,病院到着,枠なし予約,2,5
外来手術室,病院到着,枠なし予約,3,1
外来手術室,終了,枠あり予約,0,74
外来手術室,終了,枠あり予約,1,48
外来手術室,終了,枠あり予約,2,68
外来手術室,終了,枠あり予約,3,126
外来手術室,終了,枠あり予約,4,79
外来手術室,終了,枠なし予約,0,8
外来手術室,終了,枠なし予約,1,6
外来手術室,終了,枠なし予約,2,17
外来手術室,終了,枠なし予約,3,6
外来手術室,終了,枠なし予約,4,31
小児科,保留,枠あり予約,0,2
小児科,保留,枠あり予約,3,1
小児科,保留,枠あり予約,6,1
小児科,保留,枠なし予約,2,1
小児科,未来院,枠あり予約,0,3
小児科,未来院,枠あり予約,1,11
小児科,未来院,枠あり予約,2,5
小児科,未来院,枠あり予約,3,10
小児科,未来院,枠あり予約,4,10
小児科,未来院,枠なし予約,0,1
小児科,未来院,枠なし予約,1,1
小児科,未来院,枠なし予約,2,1
小児科,未来院,枠なし予約,3,1
小児科,未来院,枠なし予約,4,1
小児科,病院到着,枠あり予約,0,2
小児科,病院到着,枠あり予約,1,1
小児科,病院到着,枠あり予約,2,4
小児科,病院到着,枠あり予約,4,1
小児科,病院到着,枠あり予約,5,2
小児科,病院到着,枠なし予約,0,1
小児科,終了,枠あり予約,0,100
小児科,終了,枠あり予約,1,72
小児科,終了,枠あり予約,2,94
小児科,終了,枠あり予約,3,103
小児科,終了,枠あり予約,4,87
小児科,終了,枠あり予約,5,15
小児科,終了,枠あり予約,6,9
小児科,終了,枠なし予約,0,7
小児科,終了,枠なし予約,1,12
小児科,終了,枠なし予約,2,6
小児科,終了,枠なし予約,3,15
小児科,終了,枠なし予約,4,6
小児科,診察中,枠なし予約,2,1
形成外科,未来院,枠あり予約,0,8
形成外科,未来院,枠あり予約,1,2
形成外科,未来院,枠あり予約,2,1
形成外科,未来院,枠あり予約,3,10
形成外科,未来院,枠あり予約,4,9
形成外科,未来院,枠なし予約,0,1
形成外科,未来院,枠なし予約,1,2
形成外科,未来院,枠なし予約,3,1
形成外科,未来院,枠なし予約,4,3
形成外科,未来院,枠なし予約,6,1
形成外科,病院到着,枠あり予約,1,1
形成外科,病院到着,枠あり予約,2,1
形成外科,病院到着,枠あり予約,3,1
形成外科,病院到着,枠なし予約,0,1
形成外科,病院到着,枠なし予約,3,1
形成外科,病院到着,枠なし予約,4,1
形成外科,病院到着,枠なし予約,5,1
形成外科,終了,枠あり予約,0,70
形成外科,終了,枠あり予約,1,75
形成外科,終了,枠あり予約,2,24
形成外科,終了,枠あり予約,3,153
形成外科,終了,枠あり予約,4,127
形成外科,終了,枠あり予約,5,7
形成外科,終了,枠なし予約,0,18
形成外科,終了,枠なし予約,1,33
形成外科,終了,枠なし予約,2,12
形成外科,終了,枠なし予約,3,44
形成外科,終了,枠なし予約,4,31
形成外科,終了,,3,1
循環器内科,6,枠あり予約,4,1
循環器内科,7,枠あり予約,1,1
循環器内科,保留,枠あり予約,0,1
循環器内科,保留,枠あり予約,2,2
循環器内科,保留,枠あり予約,5,2
循環器内科,保留,枠あり予約,6,1
循環器内科,保留,枠なし予約,2,1
循環器内科,保留,枠なし予約,3,1
循環器内科,保留,枠なし予約,4,2
循環器内科,未来院,枠あり予約,0,4
循環器内科,未来院,枠あり予約,1,5
循環器内科,未来院,枠あり予約,2,13
循環器内科,未来院,枠あり予約,3,19
循環器内科,未来院,枠あり予約,4,9
循環器内科,未来院,枠なし予約,0,1
循環器内科,未来院,枠なし予約,1,1
循環器内科,未来院,枠なし予約,3,4
循環器内科,未来院,枠なし予約,4,2
循環器内科,病院到着,枠あり予約,0,4
循環器内科,病院到着,枠あり予約,1,3
循環器内科,病院到着,枠あり予約,2,1
循環器内科,病院到着,枠あり予約,3,2
循環器内科,病院到着,枠あり予約,5,1
循環器内科,病院到着,枠あり予約,6,2
循環器内科,病院到着,枠なし予約,0,1
循環器内科,病院到着,枠なし予約,1,1
循環器内科,病院到着,枠なし予約,3,1
循環器内科,病院到着,枠なし予約,4,2
循環器内科,病院到着,枠なし予約,5,1
循環器内科,病院到着,枠なし予約,6,1
循環器内科,終了,枠あり予約,0,161
循環器内科,終了,枠あり予約,1,147
循環器内科,終了,枠あり予約,2,279
循環器内科,終了,枠あり予約,3,291
循環器内科,終了,枠あり予約,4,258
循環器内科,終了,枠あり予約,5,3
循環器内科,終了,枠あり予約,6,4
循環器内科,終了,枠なし予約,0,38
循環器内科,終了,枠なし予約,1,21
循環器内科,終了,枠なし予約,2,38
循環器内科,終了,枠なし予約,3,53
循環器内科,終了,枠なし予約,4,28
循環器内科,終了,,0,1
循環器内科,診察中,枠あり予約,1,1
循環器内科,診察中,枠あり予約,2,1
循環器内科,診察中,枠あり予約,3,2
心臓血管外科,6,枠あり予約,4,1
心臓血管外科,未来院,枠あり予約,1,3
心臓血管外科,未来院,枠あり予約,4,8
心臓血管外科,未来院,枠なし予約,4,1
心臓血管外科,病院到着,枠あり予約,4,1
心臓血管外科,病院到着,枠あり予約,5,1
心臓血管外科,終了,枠あり予約,1,58
心臓血管外科,終了,枠あり予約,4,135
心臓血管外科,終了,枠なし予約,1,3
心臓血管外科,終了,枠なし予約,4,11
心臓血管外科,診察中,枠あり予約,4,1
感染症,未来院,枠あり予約,0,3
感染症,未来院,枠あり予約,2,1
感染症,未来院,枠あり予約,3,3
感染症,未来院,枠あり予約,4,1
感染症,未来院,枠なし予約,1,1
感染症,未来院,枠なし予約,2,2
感染症,未来院,枠なし予約,3,1
感染症,未来院,枠なし予約,4,1
感染症,病院到着,枠なし予約,0,4
感染症,病院到着,枠なし予約,2,3
感染症,病院到着,枠なし予約,3,1
感染症,終了,枠あり予約,0,1
感染症,終了,枠あり予約,1,1
感染症,終了,枠あり予約,3,1
感染症,終了,枠なし予約,0,2
感染症,終了,枠なし予約,1,1
感染症,終了,枠なし予約,3,1
感染症,終了,枠なし予約,4,2
感染症,診察中,枠なし予約,4,1
放射線治療科,未来院,枠あり予約,0,3
放射線治療科,未来院,枠あり予約,1,5
放射線治療科,未来院,枠あり予約,2,7
放射線治療科,未来院,枠あり予約,3,6
放射線治療科,未来院,枠あり予約,4,3
放射線治療科,未来院,枠なし予約,1,1
放射線治療科,未来院,枠なし予約,4,3
放射線治療科,病院到着,枠あり予約,0,4
放射線治療科,病院到着,枠あり予約,1,3
放射線治療科,病院到着,枠あり予約,2,2
放射線治療科,病院到着,枠あり予約,3,7
放射線治療科,病院到着,枠あり予約,4,6
放射線治療科,病院到着,枠なし予約,1,2
放射線治療科,病院到着,枠なし予約,2,2
放射線治療科,病院到着,枠なし予約,3,1
放射線治療科,病院到着,枠なし予約,4,3
放射線治療科,終了,枠あり予約,0,119
放射線治療科,終了,枠あり予約,1,144
放射線治療科,終了,枠あり予約,2,202
放射線治療科,終了,枠あり予約,3,73
放射線治療科,終了,枠あり予約,4,162
放射線治療科,終了,枠なし予約,0,24
放射線治療科,終了,枠なし予約,1,37
放射線治療科,終了,枠なし予約,2,70
放射線治療科,終了,枠なし予約,3,50
放射線治療科,終了,枠なし予約,4,37
救急科,保留,枠あり予約,0,1
救急科,保留,枠あり予約,1,2
救急科,保留,枠あり予約,2,1
救急科,保留,枠あり予約,3,1
救急科,保留,枠あり予約,5,2
救急科,保留,枠あり予約,6,1
救急科,未来院,枠あり予約,3,2
救急科,未来院,枠なし予約,1,1
救急科,未来院,枠なし予約,5,4
救急科,未来院,枠なし予約,6,2
救急科,病院到着,枠あり予約,0,13
救急科,病院到着,枠あり予約,1,9
救急科,病院到着,枠あり予約,2,9
救急科,病院到着,枠あり予約,3,16
救急科,病院到着,枠あり予約,4,10
救急科,病院到着,枠あり予約,5,13
救急科,病院到着,枠あり予約,6,13
救急科,病院到着,枠なし予約,3,1
救急科,病院到着,枠なし予約,4,1
救急科,病院到着,枠なし予約,5,2
救急科,終了,枠あり予約,0,42
救急科,終了,枠あり予約,1,37
救急科,終了,枠あり予約,2,27
救急科,終了,枠あり予約,3,40
救急科,終了,枠あり予約,4,40
救急科,終了,枠あり予約,5,33
救急科,終了,枠あり予約,6,25
救急科,診察中,枠あり予約,0,2
救急科,診察中,枠あり予約,1,5
救急科,診察中,枠あり予約,2,2
救急科,診察中,枠あり予約,3,3
救急科,診察中,枠あり予約,4,3
整形外科,7,枠あり予約,1,2
整形外科,7,枠あり予約,3,4
整形外科,保留,枠あり予約,1,1
整形外科,保留,枠あり予約,2,1
整形外科,保留,枠なし予約,3,1
整形外科,未来院,枠あり予約,0,19
整形外科,未来院,枠あり予約,1,17
整形外科,未来院,枠あり予約,2,18
整形外科,未来院,枠あり予約,3,12
整形外科,未来院,枠あり予約,4,10
整形外科,未来院,枠なし予約,0,1
整形外科,未来院,枠なし予約,1,4
整形外科,未来院,枠なし予約,2,6
整形外科,未来院,枠なし予約,3,1
整形外科,未来院,枠なし予約,4,1
整形外科,病院到着,枠あり予約,0,3
整形外科,病院到着,枠あり予約,1,2
整形外科,病院到着,枠あり予約,2,2
整形外科,病院到着,枠あり予約,4,2
整形外科,病院到着,枠あり予約,6,1
整形外科,病院到着,枠なし予約,0,1
整形外科,病院到着,枠なし予約,1,1
整形外科,病院到着,枠なし予約,2,3
整形外科,病院到着,枠なし予約,3,1
整形外科,病院到着,枠なし予約,4,1
整形外科,終了,枠あり予約,0,253
整形外科,終了,枠あり予約,1,328
整形外科,終了,枠あり予約,2,266
整形外科,終了,枠あり予約,3,264
整形外科,終了,枠あり予約,4,375
整形外科,終了,枠あり予約,5,5
整形外科,終了,枠あり予約,6,1
整形外科,終了,枠なし予約,0,7
整形外科,終了,枠なし予約,1,41
整形外科,終了,枠なし予約,2,23
整形外科,終了,枠なし予約,3,25
整形外科,終了,枠なし予約,4,58
整形外科,終了,,2,1
整形外科,診察中,枠なし予約,0,1
栄養管理室,病院到着,枠なし予約,0,1
歯科口腔外科,6,枠あり予約,0,1
歯科口腔外科,保留,,3,1
歯科口腔外科,未来院,枠あり予約,0,6
歯科口腔外科,未来院,枠あり予約,1,3
歯科口腔外科,未来院,枠あり予約,2,7
歯科口腔外科,未来院,枠あり予約,3,9
歯科口腔外科,未来院,枠あり予約,4,3
歯科口腔外科,未来院,枠なし予約,0,1
歯科口腔外科,未来院,枠なし予約,1,1
歯科口腔外科,未来院,枠なし予約,2,1
歯科口腔外科,未来院,枠なし予約,3,1
歯科口腔外科,未来院,枠なし予約,4,4
歯科口腔外科,病院到着,枠あり予約,3,1
歯科口腔外科,病院到着,枠あり予約,5,1
歯科口腔外科,病院到着,枠あり予約,6,1
歯科口腔外科,病院到着,枠なし予約,4,1
歯科口腔外科,病院到着,枠なし予約,5,1
歯科口腔外科,終了,枠あり予約,0,132
歯科口腔外科,終了,枠あり予約,1,137
歯科口腔外科,終了,枠あり予約,2,117
歯科口腔外科,終了,枠あり予約,3,241
歯科口腔外科,終了,枠あり予約,4,116
歯科口腔外科,終了,枠なし予約,0,18
歯科口腔外科,終了,枠なし予約,1,17
歯科口腔外科,終了,枠なし予約,2,29
歯科口腔外科,終了,枠なし予約,3,32
歯科口腔外科,終了,枠なし予約,4,41
歯科口腔外科,終了,,0,10
歯科口腔外科,終了,,1,6
歯科口腔外科,終了,,2,2
歯科口腔外科,終了,,3,22
歯科口腔外科,終了,,4,2
泌尿器科,6,枠あり予約,0,2
泌尿器科,6,枠あり予約,2,1
泌尿器科,7,枠なし予約,0,1
泌尿器科,保留,枠なし予約,2,4
泌尿器科,未来院,枠あり予約,0,37
泌尿器科,未来院,枠あり予約,1,28
泌尿器科,未来院,枠あり予約,2,29
泌尿器科,未来院,枠あり予約,3,25
泌尿器科,未来院,枠あり予約,4,30
泌尿器科,未来院,枠なし予約,0,3
泌尿器科,未来院,枠なし予約,1,4
泌尿器科,未来院,枠なし予約,2,7
泌尿器科,未来院,枠なし予約,3,3
泌尿器科,未来院,枠なし予約,4,5
泌尿器科,病院到着,枠あり予約,0,1
泌尿器科,病院到着,枠あり予約,3,4
泌尿器科,病院到着,枠あり予約,5,1
泌尿器科,病院到着,枠あり予約,6,1
泌尿器科,病院到着,枠なし予約,2,13
泌尿器科,病院到着,枠なし予約,3,2
泌尿器科,病院到着,枠なし予約,4,7
泌尿器科,病院到着,枠なし予約,5,3
泌尿器科,病院到着,枠なし予約,6,1
泌尿器科,終了,枠あり予約,0,457
泌尿器科,終了,枠あり予約,1,418
泌尿器科,終了,枠あり予約,2,749
泌尿器科,終了,枠あり予約,3,126
泌尿器科,終了,枠あり予約,4,676
泌尿器科,終了,枠あり予約,5,8
泌尿器科,終了,枠あり予約,6,7
泌尿器科,終了,枠なし予約,0,140
泌尿器科,終了,枠なし予約,1,128
泌尿器科,終了,枠なし予約,2,230
泌尿器科,終了,枠なし予約,3,44
泌尿器科,終了,枠なし予約,4,185
泌尿器科,診察中,枠あり予約,0,1
消化器内科,保留,枠あり予約,4,2
消化器内科,保留,枠なし予約,0,1
消化器内科,未来院,枠あり予約,0,11
消化器内科,未来院,枠あり予約,1,9
消化器内科,未来院,枠あり予約,2,16
消化器内科,未来院,枠あり予約,3,12
消化器内科,未来院,枠あり予約,4,12
消化器内科,未来院,枠あり予約,5,1
消化器内科,未来院,枠あり予約,6,4
消化器内科,未来院,枠なし予約,0,1
消化器内科,未来院,枠なし予約,2,1
消化器内科,未来院,枠なし予約,4,2
消化器内科,病院到着,枠あり予約,2,3
消化器内科,病院到着,枠なし予約,1,1
消化器内科,病院到着,枠なし予約,2,2
消化器内科,病院到着,枠なし予約,6,1
消化器内科,終了,枠あり予約,0,252
消化器内科,終了,枠あり予約,1,203
消化器内科,終了,枠あり予約,2,295
消化器内科,終了,枠あり予約,3,271
消化器内科,終了,枠あり予約,4,258
消化器内科,終了,枠なし予約,0,20
消化器内科,終了,枠なし予約,1,25
消化器内科,終了,枠なし予約,2,37
消化器内科,終了,枠なし予約,3,37
消化器内科,終了,枠なし予約,4,48
消化器内科,終了,,0,1
消化器内科,終了,,1,1
消化器内科,診察中,枠あり予約,4,1
消化器内科,診察中,枠なし予約,0,1
産婦人科,保留,枠あり予約,1,2
産婦人科,保留,枠あり予約,4,1
産婦人科,保留,枠あり予約,6,1
産婦人科,未来院,枠あり予約,0,32
産婦人科,未来院,枠あり予約,1,8
産婦人科,未来院,枠あり予約,2,65
産婦人科,未来院,枠あり予約,3,21
産婦人科,未来院,枠あり予約,4,16
産婦人科,未来院,枠なし予約,0,1
産婦人科,未来院,枠なし予約,2,22
産婦人科,未来院,枠なし予約,3,23
産婦人科,未来院,枠なし予約,4,18
産婦人科,病院到着,枠あり予約,0,6
産婦人科,病院到着,枠あり予約,1,4
産婦人科,病院到着,枠あり予約,2,5
産婦人科,病院到着,枠あり予約,3,4
産婦人科,病院到着,枠あり予約,4,5
産婦人科,病院到着,枠あり予約,5,9
産婦人科,病院到着,枠あり予約,6,9
産婦人科,病院到着,枠なし予約,0,1
産婦人科,終了,枠あり予約,0,369
産婦人科,終了,枠あり予約,1,111
産婦人科,終了,枠あり予約,2,425
産婦人科,終了,枠あり予約,3,416
産婦人科,終了,枠あり予約,4,329
産婦人科,終了,枠あり予約,5,2
産婦人科,終了,枠あり予約,6,3
産婦人科,終了,枠なし予約,0,10
産婦人科,終了,枠なし予約,1,10
