診療科名,診療受付区分,予約フラグ,曜日,件数
リウマチ膠原病内科,未来院,枠あり予約,1,4
リウマチ膠原病内科,未来院,枠あり予約,2,3
リウマチ膠原病内科,未来院,枠あり予約,3,5
リウマチ膠原病内科,未来院,枠あり予約,4,7
リウマチ膠原病内科,未来院,枠なし予約,2,1
リウマチ膠原病内科,未来院,枠なし予約,3,1
リウマチ膠原病内科,未来院,枠なし予約,4,2
リウマチ膠原病内科,病院到着,枠あり予約,1,2
リウマチ膠原病内科,病院到着,枠あり予約,3,1
リウマチ膠原病内科,病院到着,枠なし予約,3,1
リウマチ膠原病内科,終了,枠あり予約,0,147
リウマチ膠原病内科,終了,枠あり予約,1,168
リウマチ膠原病内科,終了,枠あり予約,2,165
リウマチ膠原病内科,終了,枠あり予約,3,172
リウマチ膠原病内科,終了,枠あり予約,4,203
リウマチ膠原病内科,終了,枠なし予約,0,21
リウマチ膠原病内科,終了,枠なし予約,1,31
リウマチ膠原病内科,終了,枠なし予約,2,7
リウマチ膠原病内科,終了,枠なし予約,3,2
リウマチ膠原病内科,終了,枠なし予約,4,19
リウマチ膠原病内科,診察中,枠あり予約,2,1
リウマチ膠原病内科,診察中,枠なし予約,4,1
一般消化器外科,7,枠あり予約,4,1
一般消化器外科,7,枠なし予約,1,1
一般消化器外科,未来院,枠あり予約,0,19
一般消化器外科,未来院,枠あり予約,1,13
一般消化器外科,未来院,枠あり予約,2,12
一般消化器外科,未来院,枠あり予約,3,20
一般消化器外科,未来院,枠あり予約,4,14
一般消化器外科,未来院,枠なし予約,0,1
一般消化器外科,未来院,枠なし予約,1,2
一般消化器外科,未来院,枠なし予約,2,1
一般消化器外科,未来院,枠なし予約,3,3
一般消化器外科,未来院,枠なし予約,4,1
一般消化器外科,病院到着,枠あり予約,0,4
一般消化器外科,病院到着,枠あり予約,2,5
一般消化器外科,病院到着,枠あり予約,4,2
一般消化器外科,病院到着,枠あり予約,5,1
一般消化器外科,病院到着,枠なし予約,0,1
一般消化器外科,病院到着,枠なし予約,2,1
一般消化器外科,病院到着,枠なし予約,3,1
一般消化器外科,病院到着,枠なし予約,4,1
一般消化器外科,終了,枠あり予約,0,221
一般消化器外科,終了,枠あり予約,1,198
一般消化器外科,終了,枠あり予約,2,209
一般消化器外科,終了,枠あり予約,3,321
一般消化器外科,終了,枠あり予約,4,42
一般消化器外科,終了,枠あり予約,5,1
一般消化器外科,終了,枠あり予約,6,1
一般消化器外科,終了,枠なし予約,0,20
一般消化器外科,終了,枠なし予約,1,6
一般消化器外科,終了,枠なし予約,2,27
一般消化器外科,終了,枠なし予約,3,23
一般消化器外科,終了,枠なし予約,4,13
一般消化器外科,終了,,2,1
一般消化器外科,診察中,枠あり予約,5,1
中央処置室,未来院,枠あり予約,2,2
中央処置室,未来院,枠あり予約,4,4
中央処置室,病院到着,枠あり予約,0,41
中央処置室,病院到着,枠あり予約,1,30
中央処置室,病院到着,枠あり予約,2,21
中央処置室,病院到着,枠あり予約,3,24
中央処置室,病院到着,枠あり予約,4,26
中央処置室,病院到着,枠なし予約,0,2
中央処置室,病院到着,枠なし予約,2,1
中央処置室,病院到着,枠なし予約,3,1
中央処置室,病院到着,枠なし予約,4,3
中央処置室,終了,枠あり予約,3,8
中央処置室,終了,枠あり予約,4,9
中央処置室,終了,枠なし予約,3,1
乳腺外科,保留,枠なし予約,0,1
乳腺外科,未来院,枠あり予約,0,6
乳腺外科,未来院,枠あり予約,1,15
乳腺外科,未来院,枠あり予約,2,10
乳腺外科,未来院,枠あり予約,3,2
乳腺外科,未来院,枠あり予約,4,10
乳腺外科,未来院,枠なし予約,4,1
乳腺外科,未来院,枠なし予約,5,1
乳腺外科,病院到着,枠あり予約,0,1
乳腺外科,病院到着,枠あり予約,1,2
乳腺外科,病院到着,枠あり予約,2,2
乳腺外科,病院到着,枠あり予約,3,1
乳腺外科,病院到着,枠あり予約,5,4
乳腺外科,病院到着,枠あり予約,6,1
乳腺外科,病院到着,枠なし予約,2,1
乳腺外科,病院到着,枠なし予約,5,1
乳腺外科,終了,枠あり予約,0,382
乳腺外科,終了,枠あり予約,1,420
乳腺外科,終了,枠あり予約,2,307
乳腺外科,終了,枠あり予約,3,82
乳腺外科,終了,枠あり予約,4,275
乳腺外科,終了,枠あり予約,5,1
乳腺外科,終了,枠あり予約,6,2
乳腺外科,終了,枠なし予約,0,76
乳腺外科,終了,枠なし予約,1,15
乳腺外科,終了,枠なし予約,2,8
乳腺外科,終了,枠なし予約,3,1
乳腺外科,終了,枠なし予約,4,61
健診センター,未来院,枠あり予約,2,7
健診センター,未来院,枠あり予約,3,1
健診センター,病院到着,枠あり予約,1,1
健診センター,病院到着,枠あり予約,2,3
健診センター,病院到着,枠あり予約,3,5
健診センター,病院到着,枠あり予約,4,7
健診センター,終了,枠あり予約,1,17
健診センター,終了,枠あり予約,2,7
健診センター,終了,枠あり予約,3,8
健診センター,終了,枠あり予約,4,4
入退院支援センター,保留,枠あり予約,1,2
入退院支援センター,終了,枠あり予約,0,145
入退院支援センター,終了,枠あり予約,1,128
入退院支援センター,終了,枠あり予約,2,128
入退院支援センター,終了,枠あり予約,3,127
入退院支援センター,終了,枠あり予約,4,125
入退院支援センター,終了,枠なし予約,0,23
入退院支援センター,終了,枠なし予約,1,9
入退院支援センター,終了,枠なし予約,2,6
入退院支援センター,終了,枠なし予約,3,20
入退院支援センター,終了,枠なし予約,4,17
内科,保留,枠あり予約,0,3
内科,保留,枠あり予約,1,1
内科,保留,枠あり予約,2,2
内科,保留,枠あり予約,3,2
内科,保留,枠あり予約,5,3
内科,保留,枠あり予約,6,1
内科,未来院,枠なし予約,6,1
内科,病院到着,枠あり予約,0,6
内科,病院到着,枠あり予約,1,6
内科,病院到着,枠あり予約,2,8
内科,病院到着,枠あり予約,3,2
内科,病院到着,枠あり予約,4,2
内科,病院到着,枠あり予約,5,5
内科,病院到着,枠あり予約,6,8
内科,病院到着,枠なし予約,5,1
内科,病院到着,枠なし予約,6,1
内科,終了,枠あり予約,0,32
内科,終了,枠あり予約,1,30
内科,終了,枠あり予約,2,27
内科,終了,枠あり予約,3,21
内科,終了,枠あり予約,4,35
内科,終了,枠あり予約,5,42
内科,終了,枠あり予約,6,47
内科,診察中,枠あり予約,0,5
内科,診察中,枠あり予約,2,1
内科,診察中,枠あり予約,3,1
内科,診察中,枠あり予約,4,4
内科,診察中,枠あり予約,5,2
呼吸器内科,6,枠あり予約,4,1
呼吸器内科,7,枠あり予約,4,1
呼吸器内科,保留,枠なし予約,0,1
呼吸器内科,未来院,枠あり予約,0,15
呼吸器内科,未来院,枠あり予約,1,21
呼吸器内科,未来院,枠あり予約,2,12
呼吸器内科,未来院,枠あり予約,3,12
呼吸器内科,未来院,枠あり予約,4,16
呼吸器内科,未来院,枠なし予約,0,1
呼吸器内科,未来院,枠なし予約,2,2
呼吸器内科,病院到着,枠あり予約,0,2
呼吸器内科,病院到着,枠あり予約,1,1
呼吸器内科,病院到着,枠あり予約,3,1
呼吸器内科,病院到着,枠あり予約,4,1
呼吸器内科,病院到着,枠あり予約,5,2
呼吸器内科,病院到着,枠あり予約,6,1
呼吸器内科,病院到着,枠なし予約,4,2
呼吸器内科,病院到着,枠なし予約,5,2
呼吸器内科,終了,枠あり予約,0,214
呼吸器内科,終了,枠あり予約,1,326
呼吸器内科,終了,枠あり予約,2,183
呼吸器内科,終了,枠あり予約,3,228
呼吸器内科,終了,枠あり予約,4,186
呼吸器内科,終了,枠あり予約,5,1
呼吸器内科,終了,枠なし予約,0,44
呼吸器内科,終了,枠なし予約,1,19
呼吸器内科,終了,枠なし予約,2,30
呼吸器内科,終了,枠なし予約,3,26
呼吸器内科,終了,枠なし予約,4,12
呼吸器内科,終了,,4,1
呼吸器内科,診察中,枠あり予約,3,1
呼吸器内科,診察中,枠なし予約,0,1
呼吸器外科,未来院,枠あり予約,0,1
呼吸器外科,未来院,枠あり予約,2,3
呼吸器外科,未来院,枠あり予約,3,3
呼吸器外科,終了,枠あり予約,0,59
呼吸器外科,終了,枠あり予約,2,46
呼吸器外科,終了,枠あり予約,3,92
呼吸器外科,終了,枠あり予約,4,10
呼吸器外科,終了,枠なし予約,0,2
呼吸器外科,終了,枠なし予約,2,3
呼吸器外科,終了,枠なし予約,3,2
外来手術室,保留,枠あり予約,4,1
外来手術室,未来院,枠あり予約,0,4
外来手術室,未来院,枠あり予約,1,14
外来手術室,未来院,枠あり予約,2,2
外来手術室,未来院,枠あり予約,4,11
外来手術室,病院到着,枠あり予約,0,15
外来手術室,病院到着,枠あり予約,4,1
外来手術室,病院到着,枠なし予約,0,2
外来手術室,病院到着,枠なし予約,1,1
外来手術室,病院到着,枠なし予約,2,1
外来手術室,病院到着,枠なし予約,4,3
外来手術室,終了,枠あり予約,0,115
外来手術室,終了,枠あり予約,1,53
外来手術室,終了,枠あり予約,2,86
外来手術室,終了,枠あり予約,3,97
外来手術室,終了,枠あり予約,4,60
外来手術室,終了,枠なし予約,0,7
外来手術室,終了,枠なし予約,1,4
外来手術室,終了,枠なし予約,2,16
外来手術室,終了,枠なし予約,3,1
外来手術室,終了,枠なし予約,4,14
小児科,7,枠あり予約,3,2
小児科,保留,枠あり予約,0,4
小児科,保留,枠あり予約,2,2
小児科,保留,枠あり予約,4,1
小児科,保留,枠あり予約,6,1
小児科,未来院,枠あり予約,0,16
小児科,未来院,枠あり予約,1,8
小児科,未来院,枠あり予約,2,10
小児科,未来院,枠あり予約,3,20
小児科,未来院,枠あり予約,4,2
小児科,未来院,枠なし予約,0,1
小児科,未来院,枠なし予約,1,1
小児科,病院到着,枠あり予約,1,3
小児科,病院到着,枠あり予約,2,2
小児科,病院到着,枠あり予約,3,3
小児科,病院到着,枠あり予約,5,3
小児科,病院到着,枠あり予約,6,3
小児科,病院到着,枠なし予約,1,2
小児科,病院到着,枠なし予約,2,1
小児科,病院到着,枠なし予約,3,3
小児科,終了,枠あり予約,0,129
小児科,終了,枠あり予約,1,107
小児科,終了,枠あり予約,2,115
小児科,終了,枠あり予約,3,77
小児科,終了,枠あり予約,4,68
小児科,終了,枠あり予約,5,6
小児科,終了,枠あり予約,6,18
小児科,終了,枠なし予約,0,12
小児科,終了,枠なし予約,1,7
小児科,終了,枠なし予約,2,5
小児科,終了,枠なし予約,3,9
小児科,終了,枠なし予約,4,8
小児科,診察中,枠あり予約,0,1
形成外科,6,枠あり予約,0,1
形成外科,未来院,枠あり予約,0,7
形成外科,未来院,枠あり予約,1,2
形成外科,未来院,枠あり予約,2,1
形成外科,未来院,枠あり予約,3,10
形成外科,未来院,枠あり予約,4,2
形成外科,未来院,枠なし予約,0,4
形成外科,未来院,枠なし予約,2,1
形成外科,未来院,枠なし予約,3,6
形成外科,未来院,枠なし予約,4,2
形成外科,病院到着,枠あり予約,1,1
形成外科,病院到着,枠あり予約,4,2
形成外科,病院到着,枠なし予約,1,1
形成外科,病院到着,枠なし予約,2,1
形成外科,終了,枠あり予約,0,102
形成外科,終了,枠あり予約,1,82
形成外科,終了,枠あり予約,2,17
形成外科,終了,枠あり予約,3,127
形成外科,終了,枠あり予約,4,99
形成外科,終了,枠あり予約,5,1
形成外科,終了,枠なし予約,0,26
形成外科,終了,枠なし予約,1,33
形成外科,終了,枠なし予約,2,9
形成外科,終了,枠なし予約,3,33
形成外科,終了,枠なし予約,4,26
形成外科,終了,,0,1
形成外科,終了,,1,2
循環器内科,保留,枠あり予約,2,1
循環器内科,保留,枠なし予約,2,1
循環器内科,未来院,枠あり予約,0,11
循環器内科,未来院,枠あり予約,1,6
循環器内科,未来院,枠あり予約,2,15
循環器内科,未来院,枠あり予約,3,12
循環器内科,未来院,枠あり予約,4,12
循環器内科,未来院,枠なし予約,0,3
循環器内科,未来院,枠なし予約,2,1
循環器内科,未来院,枠なし予約,3,2
循環器内科,病院到着,枠あり予約,0,3
循環器内科,病院到着,枠あり予約,1,1
循環器内科,病院到着,枠あり予約,2,4
循環器内科,病院到着,枠あり予約,3,6
循環器内科,病院到着,枠あり予約,4,2
循環器内科,病院到着,枠あり予約,5,2
循環器内科,病院到着,枠あり予約,6,4
循環器内科,病院到着,枠なし予約,0,1
循環器内科,病院到着,枠なし予約,2,1
循環器内科,病院到着,枠なし予約,3,3
循環器内科,病院到着,枠なし予約,4,1
循環器内科,終了,枠あり予約,0,268
循環器内科,終了,枠あり予約,1,186
循環器内科,終了,枠あり予約,2,289
循環器内科,終了,枠あり予約,3,282
循環器内科,終了,枠あり予約,4,257
循環器内科,終了,枠あり予約,5,1
循環器内科,終了,枠あり予約,6,2
循環器内科,終了,枠なし予約,0,42
循環器内科,終了,枠なし予約,1,33
循環器内科,終了,枠なし予約,2,32
循環器内科,終了,枠なし予約,3,64
循環器内科,終了,枠なし予約,4,29
循環器内科,終了,枠なし予約,6,1
循環器内科,終了,,4,2
循環器内科,診察中,枠あり予約,0,1
循環器内科,診察中,枠あり予約,2,4
循環器内科,診察中,枠あり予約,3,1
循環器内科,診察中,枠あり予約,5,1
循環器内科,診察中,枠なし予約,0,3
循環器内科,診察中,枠なし予約,2,1
循環器内科,診察中,枠なし予約,4,2
心臓血管外科,6,枠あり予約,4,1
心臓血管外科,保留,枠なし予約,4,1
心臓血管外科,未来院,枠あり予約,1,5
心臓血管外科,未来院,枠あり予約,4,5
心臓血管外科,未来院,枠なし予約,0,1
心臓血管外科,未来院,枠なし予約,1,2
心臓血管外科,病院到着,枠なし予約,2,1
心臓血管外科,病院到着,枠なし予約,3,1
心臓血管外科,終了,枠あり予約,1,60
心臓血管外科,終了,枠あり予約,4,114
心臓血管外科,終了,枠なし予約,1,6
心臓血管外科,終了,枠なし予約,3,1
心臓血管外科,終了,枠なし予約,4,13
心臓血管外科,診察中,枠あり予約,5,1
心臓血管外科,診察中,枠なし予約,1,1
感染症,未来院,枠あり予約,1,1
感染症,未来院,枠あり予約,2,1
感染症,未来院,枠あり予約,3,3
感染症,未来院,枠なし予約,1,1
感染症,未来院,枠なし予約,4,1
感染症,病院到着,枠なし予約,0,3
感染症,病院到着,枠なし予約,1,1
感染症,病院到着,枠なし予約,2,2
感染症,病院到着,枠なし予約,3,1
感染症,病院到着,枠なし予約,4,3
感染症,終了,枠なし予約,4,1
感染症,診察中,枠なし予約,4,1
放射線治療科,7,枠あり予約,0,1
放射線治療科,7,枠なし予約,2,1
放射線治療科,未来院,枠あり予約,0,7
放射線治療科,未来院,枠あり予約,1,8
放射線治療科,未来院,枠あり予約,2,8
放射線治療科,未来院,枠あり予約,3,9
放射線治療科,未来院,枠あり予約,4,4
放射線治療科,未来院,枠なし予約,0,3
放射線治療科,未来院,枠なし予約,3,1
放射線治療科,未来院,枠なし予約,4,2
放射線治療科,病院到着,枠あり予約,0,3
放射線治療科,病院到着,枠あり予約,2,4
放射線治療科,病院到着,枠あり予約,4,1
放射線治療科,病院到着,枠なし予約,0,4
放射線治療科,病院到着,枠なし予約,1,1
放射線治療科,病院到着,枠なし予約,3,1
放射線治療科,病院到着,枠なし予約,4,1
放射線治療科,終了,枠あり予約,0,176
放射線治療科,終了,枠あり予約,1,169
放射線治療科,終了,枠あり予約,2,173
放射線治療科,終了,枠あり予約,3,73
放射線治療科,終了,枠あり予約,4,138
放射線治療科,終了,枠なし予約,0,32
放射線治療科,終了,枠なし予約,1,25
放射線治療科,終了,枠なし予約,2,56
放射線治療科,終了,枠なし予約,3,22
放射線治療科,終了,枠なし予約,4,36
放射線診断科,未来院,枠あり予約,0,1
救急科,保留,枠あり予約,0,3
救急科,保留,枠あり予約,1,2
救急科,保留,枠あり予約,2,1
救急科,保留,枠あり予約,4,2
救急科,保留,枠あり予約,5,1
救急科,未来院,枠あり予約,2,1
救急科,未来院,枠なし予約,1,1
救急科,未来院,枠なし予約,5,2
救急科,未来院,枠なし予約,6,1
救急科,病院到着,枠あり予約,0,19
救急科,病院到着,枠あり予約,1,10
救急科,病院到着,枠あり予約,2,14
救急科,病院到着,枠あり予約,3,9
救急科,病院到着,枠あり予約,4,23
救急科,病院到着,枠あり予約,5,10
救急科,病院到着,枠あり予約,6,10
救急科,病院到着,枠なし予約,5,3
救急科,終了,枠あり予約,0,25
救急科,終了,枠あり予約,1,25
救急科,終了,枠あり予約,2,31
救急科,終了,枠あり予約,3,37
救急科,終了,枠あり予約,4,23
救急科,終了,枠あり予約,5,32
救急科,終了,枠あり予約,6,15
救急科,診察中,枠あり予約,1,3
救急科,診察中,枠あり予約,2,4
救急科,診察中,枠あり予約,4,2
救急科,診察中,枠あり予約,6,1
整形外科,6,枠あり予約,0,2
整形外科,7,枠あり予約,1,1
整形外科,7,枠あり予約,2,1
整形外科,7,枠あり予約,4,2
整形外科,保留,枠あり予約,0,2
整形外科,保留,枠あり予約,4,1
整形外科,保留,枠なし予約,3,1
整形外科,未来院,枠あり予約,0,26
整形外科,未来院,枠あり予約,1,33
整形外科,未来院,枠あり予約,2,10
整形外科,未来院,枠あり予約,3,8
整形外科,未来院,枠あり予約,4,23
整形外科,未来院,枠なし予約,0,5
整形外科,未来院,枠なし予約,1,3
整形外科,未来院,枠なし予約,2,1
整形外科,未来院,枠なし予約,4,5
整形外科,未来院,枠なし予約,5,1
整形外科,病院到着,枠あり予約,1,1
整形外科,病院到着,枠あり予約,2,4
整形外科,病院到着,枠あり予約,4,1
整形外科,病院到着,枠あり予約,5,1
整形外科,病院到着,枠あり予約,6,2
整形外科,病院到着,枠なし予約,0,2
整形外科,病院到着,枠なし予約,1,2
整形外科,病院到着,枠なし予約,2,2
整形外科,病院到着,枠なし予約,3,1
整形外科,病院到着,枠なし予約,4,3
整形外科,終了,枠あり予約,0,368
整形外科,終了,枠あり予約,1,385
整形外科,終了,枠あり予約,2,236
整形外科,終了,枠あり予約,3,226
整形外科,終了,枠あり予約,4,385
整形外科,終了,枠あり予約,5,2
整形外科,終了,枠あり予約,6,5
整形外科,終了,枠なし予約,0,19
整形外科,終了,枠なし予約,1,35
整形外科,終了,枠なし予約,2,28
整形外科,終了,枠なし予約,3,24
整形外科,終了,枠なし予約,4,47
整形外科,終了,,2,1
整形外科,終了,,3,2
整形外科,終了,,4,2
整形外科,診察中,枠あり予約,0,1
整形外科,診察中,枠あり予約,4,1
整形外科,診察中,枠なし予約,2,1
整形外科,診察中,枠なし予約,3,1
栄養管理室,未来院,枠あり予約,3,1
歯科口腔外科,6,枠あり予約,0,1
歯科口腔外科,保留,枠あり予約,0,1
歯科口腔外科,未来院,枠あり予約,0,8
歯科口腔外科,未来院,枠あり予約,1,10
歯科口腔外科,未来院,枠あり予約,2,4
歯科口腔外科,未来院,枠あり予約,3,6
歯科口腔外科,未来院,枠あり予約,4,4
歯科口腔外科,未来院,枠なし予約,1,1
歯科口腔外科,未来院,枠なし予約,2,1
歯科口腔外科,未来院,枠なし予約,4,3
歯科口腔外科,病院到着,枠なし予約,1,1
歯科口腔外科,終了,枠あり予約,0,235
歯科口腔外科,終了,枠あり予約,1,211
歯科口腔外科,終了,枠あり予約,2,124
歯科口腔外科,終了,枠あり予約,3,192
歯科口腔外科,終了,枠あり予約,4,83
歯科口腔外科,終了,枠なし予約,0,42
歯科口腔外科,終了,枠なし予約,1,27
歯科口腔外科,終了,枠なし予約,2,22
歯科口腔外科,終了,枠なし予約,3,26
歯科口腔外科,終了,枠なし予約,4,17
歯科口腔外科,終了,,0,14
歯科口腔外科,終了,,1,7
歯科口腔外科,終了,,2,6
歯科口腔外科,終了,,3,7
歯科口腔外科,診察中,枠あり予約,4,2
歯科口腔外科,診察中,,3,1
泌尿器科,保留,枠あり予約,0,1
泌尿器科,未来院,枠あり予約,0,52
泌尿器科,未来院,枠あり予約,1,25
泌尿器科,未来院,枠あり予約,2,28
泌尿器科,未来院,枠あり予約,3,21
泌尿器科,未来院,枠あり予約,4,34
泌尿器科,未来院,枠なし予約,0,3
泌尿器科,未来院,枠なし予約,1,10
泌尿器科,未来院,枠なし予約,2,7
泌尿器科,未来院,枠なし予約,4,10
泌尿器科,病院到着,枠あり予約,0,2
泌尿器科,病院到着,枠あり予約,1,2
泌尿器科,病院到着,枠あり予約,3,1
泌尿器科,病院到着,枠あり予約,4,1
泌尿器科,病院到着,枠あり予約,6,1
泌尿器科,病院到着,枠なし予約,0,2
泌尿器科,病院到着,枠なし予約,2,7
泌尿器科,病院到着,枠なし予約,3,1
泌尿器科,終了,枠あり予約,0,623
泌尿器科,終了,枠あり予約,1,487
泌尿器科,終了,枠あり予約,2,742
泌尿器科,終了,枠あり予約,3,105
泌尿器科,終了,枠あり予約,4,622
泌尿器科,終了,枠あり予約,5,2
泌尿器科,終了,枠なし予約,0,196
泌尿器科,終了,枠なし予約,1,151
泌尿器科,終了,枠なし予約,2,242
泌尿器科,終了,枠なし予約,3,32
泌尿器科,終了,枠なし予約,4,179
消化器内科,7,枠あり予約,3,1
消化器内科,保留,枠あり予約,4,1
消化器内科,未来院,枠あり予約,0,16
消化器内科,未来院,枠あり予約,1,8
消化器内科,未来院,枠あり予約,2,10
消化器内科,未来院,枠あり予約,3,11
消化器内科,未来院,枠あり予約,4,13
消化器内科,未来院,枠なし予約,0,2
消化器内科,未来院,枠なし予約,3,1
消化器内科,病院到着,枠あり予約,0,2
消化器内科,病院到着,枠あり予約,1,1
消化器内科,病院到着,枠あり予約,2,1
消化器内科,病院到着,枠あり予約,3,1
消化器内科,病院到着,枠あり予約,6,3
消化器内科,病院到着,枠なし予約,0,2
消化器内科,病院到着,枠なし予約,3,3
消化器内科,病院到着,枠なし予約,4,1
消化器内科,病院到着,枠なし予約,6,3
消化器内科,終了,枠あり予約,0,428
消化器内科,終了,枠あり予約,1,232
消化器内科,終了,枠あり予約,2,263
消化器内科,終了,枠あり予約,3,221
消化器内科,終了,枠あり予約,4,265
消化器内科,終了,枠なし予約,0,37
消化器内科,終了,枠なし予約,1,22
消化器内科,終了,枠なし予約,2,25
消化器内科,終了,枠なし予約,3,17
消化器内科,終了,枠なし予約,4,16
消化器内科,終了,,0,1
消化器内科,診察中,枠あり予約,0,1
消化器内科,診察中,枠あり予約,1,1
消化器内科,診察中,枠あり予約,2,1
消化器内科,診察中,枠なし予約,3,1
産婦人科,6,枠あり予約,2,1
産婦人科,6,枠あり予約,3,1
産婦人科,保留,枠あり予約,0,1
産婦人科,保留,枠あり予約,6,1
産婦人科,保留,枠なし予約,0,1
産婦人科,保留,枠なし予約,4,1
産婦人科,未来院,枠あり予約,0,37
産婦人科,未来院,枠あり予約,1,26
産婦人科,未来院,枠あり予約,2,46
産婦人科,未来院,枠あり予約,3,23
産婦人科,未来院,枠あり予約,4,17
産婦人科,未来院,枠なし予約,0,4
産婦人科,未来院,枠なし予約,2,39
産婦人科,未来院,枠なし予約,3,19
産婦人科,未来院,枠なし予約,4,15
産婦人科,病院到着,枠あり予約,0,8
産婦人科,病院到着,枠あり予約,1,1
産婦人科,病院到着,枠あり予約,2,3
産婦人科,病院到着,枠あり予約,3,3
産婦人科,病院到着,枠あり予約,4,5
産婦人科,病院到着,枠あり予約,5,7
産婦人科,病院到着,枠あり予約,6,8
産婦人科,病院到着,枠なし予約,0,1
産婦人科,病院到着,枠なし予約,3,1
産婦人科,終了,枠あり予約,0,408
産婦人科,終了,枠あり予約,1,182
産婦人科,終了,枠あり予約,2,405
産婦人科,終了,枠あり予約,3,357
産婦人科,終了,枠あり予約,4,244
産婦人科,終了,枠あり予約,5,1
産婦人科,終了,枠あり予約,6,2
産婦人科,終了,枠なし予約,0,24
産婦人科,終了,枠なし予約,1,20
産婦人科,終了,枠なし予約,2,19
産婦人科,終了,枠なし予約,3,24
産婦人科,終了,枠なし予約,4,15
産婦人科,終了,,0,2
産婦人科,終了,,3,1
産婦人科,診察中,枠あり予約,0,1
産婦人科,診察中,枠あり予約,4,2
産婦人科,診察中,枠なし予約,1,2
産婦人科,診察中,枠なし予約,2,1
産婦人科,診察中,枠なし予約,4,2
皮膚・排泄ケア,未来院,枠あり予約,0,3
皮膚・排泄ケア,未来院,枠あり予約,1,2
皮膚・排泄ケア,未来院,枠あり予約,4,1
皮膚・排泄ケア,未来院,枠なし予約,0,18
皮膚・排泄ケア,未来院,枠なし予約,1,17
