診療科名,曜日,時間帯ゾーン,初再診区分,件数
リウマチ膠原病内科,3,午前(〜12時),再診,132
リウマチ膠原病内科,3,午前(〜12時),初診,9
リウマチ膠原病内科,3,午後前半(12-15時),再診,39
リウマチ膠原病内科,3,午後前半(12-15時),初診,1
リウマチ膠原病内科,3,午後後半(15-17時),再診,1
リウマチ膠原病内科,4,午前(〜12時),再診,179
リウマチ膠原病内科,4,午前(〜12時),初診,8
リウマチ膠原病内科,4,午後前半(12-15時),再診,43
リウマチ膠原病内科,4,午後後半(15-17時),再診,2
一般消化器外科,0,午前(〜12時),再診,173
一般消化器外科,0,午前(〜12時),初診,8
一般消化器外科,0,午後前半(12-15時),再診,57
一般消化器外科,0,午後前半(12-15時),初診,10
一般消化器外科,0,午後後半(15-17時),再診,13
一般消化器外科,0,夕方以降(17時〜),再診,2
一般消化器外科,0,夕方以降(17時〜),初診,3
一般消化器外科,1,午前(〜12時),再診,195
一般消化器外科,1,午前(〜12時),初診,12
一般消化器外科,1,午後前半(12-15時),再診,11
一般消化器外科,1,午後後半(15-17時),初診,1
一般消化器外科,1,夕方以降(17時〜),初診,1
一般消化器外科,2,午前(〜12時),再診,201
一般消化器外科,2,午前(〜12時),初診,8
一般消化器外科,2,午後前半(12-15時),再診,32
一般消化器外科,2,午後前半(12-15時),初診,4
一般消化器外科,2,午後後半(15-17時),再診,7
一般消化器外科,2,夕方以降(17時〜),再診,4
一般消化器外科,3,午前(〜12時),再診,275
一般消化器外科,3,午前(〜12時),初診,18
一般消化器外科,3,午後前半(12-15時),再診,61
一般消化器外科,3,午後前半(12-15時),初診,2
一般消化器外科,3,午後後半(15-17時),再診,9
一般消化器外科,3,夕方以降(17時〜),再診,3
一般消化器外科,4,午前(〜12時),再診,57
一般消化器外科,4,午前(〜12時),初診,1
一般消化器外科,4,午後前半(12-15時),再診,7
一般消化器外科,4,午後前半(12-15時),初診,2
一般消化器外科,4,午後後半(15-17時),再診,2
一般消化器外科,4,夕方以降(17時〜),再診,5
一般消化器外科,5,午前(〜12時),再診,1
一般消化器外科,5,午後前半(12-15時),再診,2
一般消化器外科,6,午後前半(12-15時),初診,1
中央処置室,0,午前(〜12時),再診,39
中央処置室,0,午後前半(12-15時),再診,4
中央処置室,1,午前(〜12時),再診,26
中央処置室,1,午後前半(12-15時),再診,4
中央処置室,2,午前(〜12時),再診,18
中央処置室,2,午後前半(12-15時),再診,5
中央処置室,2,午後後半(15-17時),再診,1
中央処置室,3,午前(〜12時),再診,29
中央処置室,3,午後前半(12-15時),再診,5
中央処置室,4,午前(〜12時),再診,32
中央処置室,4,午後前半(12-15時),再診,9
中央処置室,4,午後後半(15-17時),再診,1
乳腺外科,0,午前(〜12時),再診,377
乳腺外科,0,午前(〜12時),初診,21
乳腺外科,0,午後前半(12-15時),再診,54
乳腺外科,0,午後後半(15-17時),再診,14
乳腺外科,1,午前(〜12時),再診,352
乳腺外科,1,午前(〜12時),初診,7
乳腺外科,1,午後前半(12-15時),再診,89
乳腺外科,1,午後前半(12-15時),初診,2
乳腺外科,1,午後後半(15-17時),再診,2
乳腺外科,2,午前(〜12時),再診,268
乳腺外科,2,午前(〜12時),初診,9
乳腺外科,2,午後前半(12-15時),再診,47
乳腺外科,2,午後後半(15-17時),再診,4
乳腺外科,3,午前(〜12時),再診,67
乳腺外科,3,午前(〜12時),初診,1
乳腺外科,3,午後前半(12-15時),再診,13
乳腺外科,3,午後後半(15-17時),再診,5
乳腺外科,4,午前(〜12時),再診,298
乳腺外科,4,午前(〜12時),初診,16
乳腺外科,4,午後前半(12-15時),再診,26
乳腺外科,4,午後後半(15-17時),再診,7
乳腺外科,5,午前(〜12時),再診,3
乳腺外科,5,午後後半(15-17時),再診,4
乳腺外科,6,午後後半(15-17時),再診,1
乳腺外科,6,夕方以降(17時〜),再診,2
健診センター,1,午前(〜12時),再診,14
健診センター,1,午後前半(12-15時),再診,4
健診センター,2,午前(〜12時),再診,17
健診センター,3,午前(〜12時),再診,14
健診センター,4,午前(〜12時),再診,11
入退院支援センター,0,午前(〜12時),再診,106
入退院支援センター,0,午後前半(12-15時),再診,54
入退院支援センター,0,午後後半(15-17時),再診,8
入退院支援センター,1,午前(〜12時),再診,90
入退院支援センター,1,午後前半(12-15時),再診,42
入退院支援センター,1,午後後半(15-17時),再診,7
入退院支援センター,2,午前(〜12時),再診,95
入退院支援センター,2,午後前半(12-15時),再診,32
入退院支援センター,2,午後後半(15-17時),再診,7
入退院支援センター,3,午前(〜12時),再診,97
入退院支援センター,3,午後前半(12-15時),再診,47
入退院支援センター,3,午後後半(15-17時),再診,3
入退院支援センター,4,午前(〜12時),再診,93
入退院支援センター,4,午後前半(12-15時),再診,42
入退院支援センター,4,午後後半(15-17時),再診,7
内科,0,午前(〜12時),再診,3
内科,0,午前(〜12時),初診,8
内科,0,午後前半(12-15時),初診,1
内科,0,夕方以降(17時〜),再診,14
内科,0,夕方以降(17時〜),初診,20
内科,1,午前(〜12時),再診,7
内科,1,午前(〜12時),初診,9
内科,1,夕方以降(17時〜),再診,6
内科,1,夕方以降(17時〜),初診,15
内科,2,午前(〜12時),再診,6
内科,2,午前(〜12時),初診,4
内科,2,午後前半(12-15時),初診,2
内科,2,午後後半(15-17時),再診,1
内科,2,午後後半(15-17時),初診,1
内科,2,夕方以降(17時〜),再診,12
内科,2,夕方以降(17時〜),初診,12
内科,3,午前(〜12時),再診,3
内科,3,午前(〜12時),初診,3
内科,3,夕方以降(17時〜),再診,9
内科,3,夕方以降(17時〜),初診,11
内科,4,午前(〜12時),再診,2
内科,4,午前(〜12時),初診,10
内科,4,午後前半(12-15時),初診,3
内科,4,夕方以降(17時〜),再診,17
内科,4,夕方以降(17時〜),初診,9
内科,5,午前(〜12時),再診,12
内科,5,午前(〜12時),初診,5
内科,5,午後前半(12-15時),再診,4
内科,5,午後前半(12-15時),初診,2
内科,5,午後後半(15-17時),再診,3
内科,5,午後後半(15-17時),初診,1
内科,5,夕方以降(17時〜),再診,12
内科,5,夕方以降(17時〜),初診,14
内科,6,午前(〜12時),再診,8
内科,6,午前(〜12時),初診,14
内科,6,午後前半(12-15時),再診,5
内科,6,午後前半(12-15時),初診,5
内科,6,午後後半(15-17時),再診,3
内科,6,夕方以降(17時〜),再診,7
内科,6,夕方以降(17時〜),初診,16
呼吸器内科,0,午前(〜12時),再診,203
呼吸器内科,0,午前(〜12時),初診,12
呼吸器内科,0,午後前半(12-15時),再診,55
呼吸器内科,0,午後前半(12-15時),初診,3
呼吸器内科,0,午後後半(15-17時),再診,4
呼吸器内科,0,午後後半(15-17時),初診,1
呼吸器内科,1,午前(〜12時),再診,252
呼吸器内科,1,午前(〜12時),初診,16
呼吸器内科,1,午後前半(12-15時),再診,88
呼吸器内科,1,午後前半(12-15時),初診,4
呼吸器内科,1,午後後半(15-17時),再診,7
呼吸器内科,2,午前(〜12時),再診,142
呼吸器内科,2,午前(〜12時),初診,6
呼吸器内科,2,午後前半(12-15時),再診,68
呼吸器内科,2,午後前半(12-15時),初診,4
呼吸器内科,2,午後後半(15-17時),再診,4
呼吸器内科,2,夕方以降(17時〜),再診,3
呼吸器内科,3,午前(〜12時),再診,159
呼吸器内科,3,午前(〜12時),初診,10
呼吸器内科,3,午後前半(12-15時),再診,94
呼吸器内科,3,午後前半(12-15時),初診,1
呼吸器内科,3,午後後半(15-17時),再診,3
呼吸器内科,3,夕方以降(17時〜),再診,1
呼吸器内科,4,午前(〜12時),再診,172
呼吸器内科,4,午前(〜12時),初診,14
呼吸器内科,4,午後前半(12-15時),再診,21
呼吸器内科,4,午後前半(12-15時),初診,5
呼吸器内科,4,午後後半(15-17時),再診,6
呼吸器内科,4,午後後半(15-17時),初診,1
呼吸器内科,4,夕方以降(17時〜),再診,1
呼吸器内科,5,午前(〜12時),再診,5
呼吸器内科,6,午前(〜12時),再診,1
呼吸器外科,0,午前(〜12時),再診,58
呼吸器外科,0,午前(〜12時),初診,1
呼吸器外科,0,午後前半(12-15時),再診,3
呼吸器外科,2,午前(〜12時),再診,47
呼吸器外科,2,午前(〜12時),初診,3
呼吸器外科,2,午後前半(12-15時),再診,1
呼吸器外科,2,午後後半(15-17時),再診,1
呼吸器外科,3,午前(〜12時),再診,60
呼吸器外科,3,午前(〜12時),初診,1
呼吸器外科,3,午後前半(12-15時),再診,32
呼吸器外科,3,午後前半(12-15時),初診,1
呼吸器外科,3,午後後半(15-17時),再診,3
呼吸器外科,4,午前(〜12時),再診,1
呼吸器外科,4,午後前半(12-15時),再診,9
外来手術室,0,午前(〜12時),再診,106
外来手術室,0,午後前半(12-15時),再診,35
外来手術室,0,午後後半(15-17時),再診,2
外来手術室,1,午前(〜12時),再診,58
外来手術室,1,午後前半(12-15時),再診,13
外来手術室,1,午後後半(15-17時),再診,1
外来手術室,2,午前(〜12時),再診,80
外来手術室,2,午後前半(12-15時),再診,20
外来手術室,2,午後後半(15-17時),再診,4
外来手術室,2,夕方以降(17時〜),再診,1
外来手術室,3,午前(〜12時),再診,77
外来手術室,3,午後前半(12-15時),再診,18
外来手術室,3,午後後半(15-17時),再診,3
外来手術室,4,午前(〜12時),再診,85
外来手術室,4,午後前半(12-15時),再診,5
小児科,0,午前(〜12時),再診,81
小児科,0,午前(〜12時),初診,20
小児科,0,午後前半(12-15時),再診,29
小児科,0,午後前半(12-15時),初診,9
小児科,0,午後後半(15-17時),再診,14
小児科,0,午後後半(15-17時),初診,3
小児科,0,夕方以降(17時〜),再診,1
小児科,0,夕方以降(17時〜),初診,6
小児科,1,午前(〜12時),再診,66
小児科,1,午前(〜12時),初診,14
小児科,1,午後前半(12-15時),再診,21
小児科,1,午後前半(12-15時),初診,6
小児科,1,午後後半(15-17時),再診,13
小児科,1,午後後半(15-17時),初診,1
小児科,1,夕方以降(17時〜),初診,7
小児科,2,午前(〜12時),再診,66
小児科,2,午前(〜12時),初診,15
小児科,2,午後前半(12-15時),再診,26
小児科,2,午後前半(12-15時),初診,2
小児科,2,午後後半(15-17時),再診,18
小児科,2,夕方以降(17時〜),再診,3
小児科,2,夕方以降(17時〜),初診,5
小児科,3,午前(〜12時),再診,65
小児科,3,午前(〜12時),初診,10
小児科,3,午後前半(12-15時),再診,25
小児科,3,午後前半(12-15時),初診,3
小児科,3,午後後半(15-17時),再診,4
小児科,3,午後後半(15-17時),初診,1
小児科,3,夕方以降(17時〜),再診,1
小児科,3,夕方以降(17時〜),初診,5
小児科,4,午前(〜12時),再診,53
小児科,4,午前(〜12時),初診,9
小児科,4,午後前半(12-15時),再診,2
小児科,4,午後前半(12-15時),初診,1
小児科,4,午後後半(15-17時),再診,9
小児科,4,午後後半(15-17時),初診,2
小児科,4,夕方以降(17時〜),再診,1
小児科,4,夕方以降(17時〜),初診,2
小児科,5,午前(〜12時),初診,2
小児科,5,午後前半(12-15時),再診,1
小児科,5,午後前半(12-15時),初診,1
小児科,5,夕方以降(17時〜),初診,5
小児科,6,午前(〜12時),再診,1
小児科,6,午前(〜12時),初診,9
小児科,6,午後前半(12-15時),再診,3
小児科,6,午後前半(12-15時),初診,1
小児科,6,午後後半(15-17時),初診,1
小児科,6,夕方以降(17時〜),再診,2
小児科,6,夕方以降(17時〜),初診,5
形成外科,0,午前(〜12時),再診,123
形成外科,0,午前(〜12時),初診,5
形成外科,0,午後前半(12-15時),再診,7
形成外科,0,午後前半(12-15時),初診,2
形成外科,0,午後後半(15-17時),再診,4
形成外科,1,午前(〜12時),再診,81
形成外科,1,午前(〜12時),初診,13
形成外科,1,午後前半(12-15時),再診,17
形成外科,1,午後後半(15-17時),再診,6
形成外科,1,午後後半(15-17時),初診,1
形成外科,1,夕方以降(17時〜),再診,3
形成外科,2,午前(〜12時),再診,24
形成外科,2,午後前半(12-15時),再診,2
形成外科,2,午後後半(15-17時),再診,3
形成外科,3,午前(〜12時),再診,122
形成外科,3,午前(〜12時),初診,17
形成外科,3,午後前半(12-15時),再診,29
形成外科,3,午後前半(12-15時),初診,1
形成外科,3,午後後半(15-17時),再診,7
形成外科,4,午前(〜12時),再診,106
形成外科,4,午前(〜12時),初診,5
形成外科,4,午後前半(12-15時),再診,12
形成外科,4,午後後半(15-17時),再診,8
形成外科,5,午後前半(12-15時),初診,1
循環器内科,0,午前(〜12時),再診,220
循環器内科,0,午前(〜12時),初診,39
循環器内科,0,午後前半(12-15時),再診,54
循環器内科,0,午後前半(12-15時),初診,3
循環器内科,0,午後後半(15-17時),再診,7
循環器内科,0,夕方以降(17時〜),再診,6
循環器内科,0,夕方以降(17時〜),初診,3
循環器内科,1,午前(〜12時),再診,137
循環器内科,1,午前(〜12時),初診,21
循環器内科,1,午後前半(12-15時),再診,53
循環器内科,1,午後前半(12-15時),初診,1
循環器内科,1,午後後半(15-17時),再診,8
循環器内科,1,夕方以降(17時〜),再診,5
循環器内科,1,夕方以降(17時〜),初診,1
循環器内科,2,午前(〜12時),再診,280
循環器内科,2,午前(〜12時),初診,32
循環器内科,2,午後前半(12-15時),再診,29
循環器内科,2,午後後半(15-17時),再診,2
循環器内科,2,午後後半(15-17時),初診,3
循環器内科,2,夕方以降(17時〜),再診,2
循環器内科,2,夕方以降(17時〜),初診,1
循環器内科,3,午前(〜12時),再診,159
循環器内科,3,午前(〜12時),初診,15
循環器内科,3,午後前半(12-15時),再診,153
循環器内科,3,午後前半(12-15時),初診,2
循環器内科,3,午後後半(15-17時),再診,32
循環器内科,3,夕方以降(17時〜),再診,6
循環器内科,3,夕方以降(17時〜),初診,3
循環器内科,4,午前(〜12時),再診,216
循環器内科,4,午前(〜12時),初診,8
循環器内科,4,午後前半(12-15時),再診,73
循環器内科,4,午後前半(12-15時),初診,3
循環器内科,4,午後後半(15-17時),再診,1
循環器内科,4,夕方以降(17時〜),再診,2
循環器内科,4,夕方以降(17時〜),初診,2
循環器内科,5,午前(〜12時),再診,1
循環器内科,5,午前(〜12時),初診,1
循環器内科,5,午後前半(12-15時),再診,1
循環器内科,5,夕方以降(17時〜),初診,1
循環器内科,6,午前(〜12時),再診,1
循環器内科,6,午後前半(12-15時),再診,1
循環器内科,6,午後前半(12-15時),初診,1
循環器内科,6,夕方以降(17時〜),再診,2
循環器内科,6,夕方以降(17時〜),初診,2
心臓血管外科,0,午前(〜12時),再診,1
心臓血管外科,1,午前(〜12時),再診,56
心臓血管外科,1,午前(〜12時),初診,2
心臓血管外科,1,午後前半(12-15時),再診,16
心臓血管外科,2,午前(〜12時),再診,1
心臓血管外科,3,午後前半(12-15時),再診,1
心臓血管外科,3,夕方以降(17時〜),再診,1
心臓血管外科,4,午前(〜12時),再診,112
心臓血管外科,4,午前(〜12時),初診,1
心臓血管外科,4,午後前半(12-15時),再診,19
心臓血管外科,4,午後後半(15-17時),再診,2
心臓血管外科,5,夕方以降(17時〜),再診,1
感染症,0,午前(〜12時),再診,2
感染症,0,午後前半(12-15時),再診,1
感染症,1,午前(〜12時),再診,3
感染症,2,午前(〜12時),再診,2
感染症,2,午後前半(12-15時),再診,1
感染症,3,午前(〜12時),再診,4
感染症,4,午前(〜12時),再診,4
感染症,4,午後前半(12-15時),再診,1
感染症,4,午後後半(15-17時),再診,1
放射線治療科,0,午前(〜12時),再診,147
放射線治療科,0,午前(〜12時),初診,4
放射線治療科,0,午後前半(12-15時),再診,60
放射線治療科,0,午後後半(15-17時),再診,13
放射線治療科,0,夕方以降(17時〜),再診,2
放射線治療科,1,午前(〜12時),再診,156
放射線治療科,1,午後前半(12-15時),再診,35
放射線治療科,1,午後後半(15-17時),再診,11
放射線治療科,1,夕方以降(17時〜),再診,1
放射線治療科,2,午前(〜12時),再診,166
放射線治療科,2,午後前半(12-15時),再診,69
放射線治療科,2,午後後半(15-17時),再診,5
放射線治療科,2,夕方以降(17時〜),再診,2
放射線治療科,3,午前(〜12時),再診,65
放射線治療科,3,午前(〜12時),初診,3
放射線治療科,3,午後前半(12-15時),再診,27
放射線治療科,3,午後後半(15-17時),再診,10
放射線治療科,3,夕方以降(17時〜),再診,1
放射線治療科,4,午前(〜12時),再診,131
放射線治療科,4,午後前半(12-15時),再診,39
放射線治療科,4,午後後半(15-17時),再診,12
放射線診断科,0,午前(〜12時),再診,1
救急科,0,午前(〜12時),再診,6
救急科,0,午前(〜12時),初診,13
救急科,0,午後前半(12-15時),再診,6
救急科,0,午後前半(12-15時),初診,9
救急科,0,午後後半(15-17時),再診,6
救急科,0,午後後半(15-17時),初診,3
救急科,0,夕方以降(17時〜),再診,1
救急科,0,夕方以降(17時〜),初診,3
救急科,1,午前(〜12時),再診,8
救急科,1,午前(〜12時),初診,11
救急科,1,午後前半(12-15時),再診,3
救急科,1,午後前半(12-15時),初診,5
救急科,1,午後後半(15-17時),初診,3
救急科,1,夕方以降(17時〜),再診,1
救急科,1,夕方以降(17時〜),初診,10
救急科,2,午前(〜12時),再診,10
救急科,2,午前(〜12時),初診,17
救急科,2,午後前半(12-15時),再診,9
救急科,2,午後前半(12-15時),初診,9
救急科,2,午後後半(15-17時),再診,1
救急科,2,午後後半(15-17時),初診,1
救急科,2,夕方以降(17時〜),初診,4
救急科,3,午前(〜12時),再診,4
救急科,3,午前(〜12時),初診,10
救急科,3,午後前半(12-15時),再診,4
救急科,3,午後前半(12-15時),初診,12
救急科,3,午後後半(15-17時),再診,4
救急科,3,午後後半(15-17時),初診,8
救急科,3,夕方以降(17時〜),初診,4
救急科,4,午前(〜12時),再診,6
救急科,4,午前(〜12時),初診,9
救急科,4,午後前半(12-15時),再診,4
救急科,4,午後前半(12-15時),初診,12
救急科,4,午後後半(15-17時),再診,2
救急科,4,午後後半(15-17時),初診,4
救急科,4,夕方以降(17時〜),再診,2
救急科,4,夕方以降(17時〜),初診,11
救急科,5,午前(〜12時),再診,6
救急科,5,午前(〜12時),初診,11
救急科,5,午後前半(12-15時),再診,6
救急科,5,午後前半(12-15時),初診,10
救急科,5,午後後半(15-17時),再診,4
救急科,5,午後後半(15-17時),初診,5
救急科,5,夕方以降(17時〜),再診,1
救急科,5,夕方以降(17時〜),初診,5
救急科,6,午前(〜12時),再診,3
救急科,6,午前(〜12時),初診,6
救急科,6,午後前半(12-15時),再診,3
救急科,6,午後前半(12-15時),初診,4
救急科,6,午後後半(15-17時),再診,3
救急科,6,午後後半(15-17時),初診,3
救急科,6,夕方以降(17時〜),再診,2
救急科,6,夕方以降(17時〜),初診,3
整形外科,0,午前(〜12時),再診,280
整形外科,0,午前(〜12時),初診,55
整形外科,0,午後前半(12-15時),再診,66
整形外科,0,午後前半(12-15時),初診,8
整形外科,0,午後後半(15-17時),再診,11
整形外科,0,午後後半(15-17時),初診,1
整形外科,0,夕方以降(17時〜),再診,3
整形外科,0,夕方以降(17時〜),初診,1
整形外科,1,午前(〜12時),再診,355
整形外科,1,午前(〜12時),初診,45
整形外科,1,午後前半(12-15時),再診,43
整形外科,1,午後前半(12-15時),初診,8
整形外科,1,午後後半(15-17時),再診,8
整形外科,1,午後後半(15-17時),初診,1
整形外科,2,午前(〜12時),再診,186
整形外科,2,午前(〜12時),初診,18
整形外科,2,午後前半(12-15時),再診,60
整形外科,2,午後前半(12-15時),初診,12
整形外科,2,午後後半(15-17時),再診,6
整形外科,2,午後後半(15-17時),初診,1
整形外科,2,夕方以降(17時〜),初診,1
整形外科,3,午前(〜12時),再診,174
整形外科,3,午前(〜12時),初診,23
整形外科,3,午後前半(12-15時),再診,48
整形外科,3,午後前半(12-15時),初診,3
整形外科,3,午後後半(15-17時),再診,13
整形外科,3,夕方以降(17時〜),再診,2
整形外科,4,午前(〜12時),再診,304
整形外科,4,午前(〜12時),初診,48
整形外科,4,午後前半(12-15時),再診,62
整形外科,4,午後前半(12-15時),初診,3
整形外科,4,午後後半(15-17時),再診,29
整形外科,4,夕方以降(17時〜),再診,22
整形外科,4,夕方以降(17時〜),初診,2
整形外科,5,午前(〜12時),再診,3
整形外科,5,夕方以降(17時〜),初診,1
整形外科,6,午前(〜12時),再診,2
整形外科,6,夕方以降(17時〜),再診,2
整形外科,6,夕方以降(17時〜),初診,3
栄養管理室,3,午前(〜12時),再診,1
歯科口腔外科,0,午前(〜12時),再診,144
歯科口腔外科,0,午前(〜12時),初診,72
歯科口腔外科,0,午後前半(12-15時),再診,62
歯科口腔外科,0,午後前半(12-15時),初診,1
歯科口腔外科,0,午後後半(15-17時),再診,21
歯科口腔外科,0,午後後半(15-17時),初診,1
歯科口腔外科,1,午前(〜12時),再診,126
歯科口腔外科,1,午前(〜12時),初診,47
歯科口腔外科,1,午後前半(12-15時),再診,65
歯科口腔外科,1,午後後半(15-17時),再診,19
歯科口腔外科,2,午前(〜12時),再診,54
歯科口腔外科,2,午前(〜12時),初診,62
歯科口腔外科,2,午後前半(12-15時),再診,28
歯科口腔外科,2,午後前半(12-15時),初診,2
歯科口腔外科,2,午後後半(15-17時),再診,11
歯科口腔外科,3,午前(〜12時),再診,100
歯科口腔外科,3,午前(〜12時),初診,68
歯科口腔外科,3,午後前半(12-15時),再診,49
歯科口腔外科,3,午後前半(12-15時),初診,4
歯科口腔外科,3,午後後半(15-17時),再診,10
歯科口腔外科,3,夕方以降(17時〜),再診,1
歯科口腔外科,4,午前(〜12時),再診,63
歯科口腔外科,4,午前(〜12時),初診,24
歯科口腔外科,4,午後前半(12-15時),再診,14
歯科口腔外科,4,午後後半(15-17時),再診,7
歯科口腔外科,4,午後後半(15-17時),初診,1
泌尿器科,0,午前(〜12時),再診,679
泌尿器科,0,午前(〜12時),初診,22
泌尿器科,0,午後前半(12-15時),再診,169
泌尿器科,0,午後前半(12-15時),初診,4
泌尿器科,0,午後後半(15-17時),再診,5
泌尿器科,1,午前(〜12時),再診,548
泌尿器科,1,午前(〜12時),初診,18
泌尿器科,1,午後前半(12-15時),再診,101
泌尿器科,1,午後前半(12-15時),初診,1
泌尿器科,1,午後後半(15-17時),再診,5
泌尿器科,1,午後後半(15-17時),初診,1
泌尿器科,1,夕方以降(17時〜),初診,1
泌尿器科,2,午前(〜12時),再診,747
泌尿器科,2,午前(〜12時),初診,16
泌尿器科,2,午後前半(12-15時),再診,230
泌尿器科,2,午後前半(12-15時),初診,7
泌尿器科,2,午後後半(15-17時),再診,22
泌尿器科,2,夕方以降(17時〜),再診,4
泌尿器科,3,午前(〜12時),再診,127
泌尿器科,3,午前(〜12時),初診,9
泌尿器科,3,午後前半(12-15時),再診,18
泌尿器科,3,午後前半(12-15時),初診,1
泌尿器科,3,午後後半(15-17時),再診,3
泌尿器科,3,夕方以降(17時〜),初診,2
泌尿器科,4,午前(〜12時),再診,596
泌尿器科,4,午前(〜12時),初診,25
泌尿器科,4,午後前半(12-15時),再診,185
泌尿器科,4,午後前半(12-15時),初診,19
泌尿器科,4,午後後半(15-17時),再診,11
泌尿器科,4,午後後半(15-17時),初診,1
泌尿器科,4,夕方以降(17時〜),再診,9
泌尿器科,5,夕方以降(17時〜),再診,1
泌尿器科,5,夕方以降(17時〜),初診,1
泌尿器科,6,午後後半(15-17時),再診,1
消化器内科,0,午前(〜12時),再診,301
消化器内科,0,午前(〜12時),初診,34
消化器内科,0,午後前半(12-15時),再診,137
消化器内科,0,午後前半(12-15時),初診,9
消化器内科,0,午後後半(15-17時),再診,4
消化器内科,0,午後後半(15-17時),初診,1
消化器内科,0,夕方以降(17時〜),再診,2
消化器内科,0,夕方以降(17時〜),初診,1
消化器内科,1,午前(〜12時),再診,171
消化器内科,1,午前(〜12時),初診,22
消化器内科,1,午後前半(12-15時),再診,62
消化器内科,1,午後後半(15-17時),再診,7
消化器内科,1,午後後半(15-17時),初診,2
消化器内科,2,午前(〜12時),再診,177
消化器内科,2,午前(〜12時),初診,35
消化器内科,2,午後前半(12-15時),再診,82
消化器内科,2,午後後半(15-17時),再診,5
消化器内科,2,夕方以降(17時〜),再診,1
消化器内科,3,午前(〜12時),再診,159
消化器内科,3,午前(〜12時),初診,26
消化器内科,3,午後前半(12-15時),再診,67
消化器内科,3,午後前半(12-15時),初診,1
消化器内科,3,午後後半(15-17時),再診,2
消化器内科,3,夕方以降(17時〜),再診,1
消化器内科,4,午前(〜12時),再診,191
消化器内科,4,午前(〜12時),初診,28
消化器内科,4,午後前半(12-15時),再診,67
消化器内科,4,午後前半(12-15時),初診,3
