診療科名,曜日,時間帯ゾーン,初再診区分,件数
ソーシャルワーカー,4,午後後半(15-17時),再診,3
ソーシャルワーカー,4,夕方以降(17時〜),再診,6
メンタルケア科,0,午前(〜12時),再診,58
メンタルケア科,0,午後前半(12-15時),再診,4
メンタルケア科,1,午前(〜12時),再診,14
メンタルケア科,1,午後前半(12-15時),再診,28
メンタルケア科,1,午後後半(15-17時),再診,12
メンタルケア科,2,午前(〜12時),再診,111
メンタルケア科,2,午後前半(12-15時),再診,32
メンタルケア科,2,午後後半(15-17時),再診,3
メンタルケア科,2,夕方以降(17時〜),再診,1
メンタルケア科,3,午前(〜12時),再診,22
メンタルケア科,3,午後前半(12-15時),再診,3
メンタルケア科,3,午後後半(15-17時),再診,1
メンタルケア科,4,午前(〜12時),再診,12
メンタルケア科,4,午後前半(12-15時),再診,6
メンタルケア科,4,午後後半(15-17時),初診,1
リウマチ膠原病内科,0,午前(〜12時),再診,87
リウマチ膠原病内科,0,午前(〜12時),初診,1
リウマチ膠原病内科,0,午後前半(12-15時),再診,12
リウマチ膠原病内科,0,午後前半(12-15時),初診,1
リウマチ膠原病内科,0,午後後半(15-17時),再診,2
リウマチ膠原病内科,1,午前(〜12時),再診,200
リウマチ膠原病内科,1,午前(〜12時),初診,2
リウマチ膠原病内科,1,午後前半(12-15時),再診,19
リウマチ膠原病内科,1,夕方以降(17時〜),再診,1
リウマチ膠原病内科,2,午前(〜12時),再診,184
リウマチ膠原病内科,2,午後前半(12-15時),再診,46
リウマチ膠原病内科,2,午後前半(12-15時),初診,2
リウマチ膠原病内科,3,午前(〜12時),再診,182
リウマチ膠原病内科,3,午前(〜12時),初診,8
リウマチ膠原病内科,3,午後前半(12-15時),再診,52
リウマチ膠原病内科,3,午後後半(15-17時),再診,5
リウマチ膠原病内科,4,午前(〜12時),再診,138
リウマチ膠原病内科,4,午前(〜12時),初診,4
リウマチ膠原病内科,4,午後前半(12-15時),再診,48
リウマチ膠原病内科,4,午後後半(15-17時),再診,1
リウマチ膠原病内科,4,夕方以降(17時〜),再診,1
リウマチ膠原病内科,5,午前(〜12時),再診,1
一般消化器外科,0,午前(〜12時),再診,93
一般消化器外科,0,午前(〜12時),初診,4
一般消化器外科,0,午後前半(12-15時),再診,27
一般消化器外科,0,午後前半(12-15時),初診,4
一般消化器外科,0,午後後半(15-17時),再診,5
一般消化器外科,0,午後後半(15-17時),初診,1
一般消化器外科,1,午前(〜12時),再診,160
一般消化器外科,1,午前(〜12時),初診,6
一般消化器外科,1,午後前半(12-15時),再診,28
一般消化器外科,1,午後後半(15-17時),再診,3
一般消化器外科,2,午前(〜12時),再診,204
一般消化器外科,2,午前(〜12時),初診,9
一般消化器外科,2,午後前半(12-15時),再診,25
一般消化器外科,2,午後前半(12-15時),初診,3
一般消化器外科,2,午後後半(15-17時),再診,4
一般消化器外科,2,午後後半(15-17時),初診,1
一般消化器外科,2,夕方以降(17時〜),再診,8
一般消化器外科,2,夕方以降(17時〜),初診,3
一般消化器外科,3,午前(〜12時),再診,259
一般消化器外科,3,午前(〜12時),初診,15
一般消化器外科,3,午後前半(12-15時),再診,59
一般消化器外科,3,午後前半(12-15時),初診,3
一般消化器外科,3,午後後半(15-17時),再診,13
一般消化器外科,3,夕方以降(17時〜),再診,1
一般消化器外科,4,午前(〜12時),再診,65
一般消化器外科,4,午前(〜12時),初診,9
一般消化器外科,4,午後前半(12-15時),再診,6
一般消化器外科,4,午後後半(15-17時),再診,1
一般消化器外科,4,夕方以降(17時〜),初診,1
一般消化器外科,5,午前(〜12時),再診,3
一般消化器外科,5,午後前半(12-15時),再診,2
一般消化器外科,5,午後前半(12-15時),初診,4
一般消化器外科,5,午後後半(15-17時),初診,1
一般消化器外科,5,夕方以降(17時〜),再診,1
一般消化器外科,6,午前(〜12時),再診,1
中央処置室,0,午前(〜12時),再診,11
中央処置室,0,午後前半(12-15時),再診,2
中央処置室,1,午前(〜12時),再診,26
中央処置室,1,午後前半(12-15時),再診,6
中央処置室,1,午後後半(15-17時),再診,1
中央処置室,2,午前(〜12時),再診,28
中央処置室,2,午後前半(12-15時),再診,7
中央処置室,2,午後後半(15-17時),再診,1
中央処置室,3,午前(〜12時),再診,26
中央処置室,3,午後前半(12-15時),再診,3
中央処置室,4,午前(〜12時),再診,17
中央処置室,4,午後前半(12-15時),再診,6
乳腺外科,0,午前(〜12時),再診,155
乳腺外科,0,午前(〜12時),初診,6
乳腺外科,0,午後前半(12-15時),再診,12
乳腺外科,0,午後後半(15-17時),再診,10
乳腺外科,1,午前(〜12時),再診,282
乳腺外科,1,午前(〜12時),初診,10
乳腺外科,1,午後前半(12-15時),再診,97
乳腺外科,1,午後後半(15-17時),再診,5
乳腺外科,2,午前(〜12時),再診,314
乳腺外科,2,午前(〜12時),初診,14
乳腺外科,2,午後前半(12-15時),再診,46
乳腺外科,2,午後後半(15-17時),再診,6
乳腺外科,3,午前(〜12時),再診,82
乳腺外科,3,午前(〜12時),初診,5
乳腺外科,3,午後前半(12-15時),再診,17
乳腺外科,3,午後後半(15-17時),再診,4
乳腺外科,4,午前(〜12時),再診,295
乳腺外科,4,午前(〜12時),初診,16
乳腺外科,4,午後前半(12-15時),再診,43
乳腺外科,4,午後前半(12-15時),初診,2
乳腺外科,4,午後後半(15-17時),再診,6
乳腺外科,5,午後前半(12-15時),再診,2
乳腺外科,6,午前(〜12時),再診,9
乳腺外科,6,午後前半(12-15時),再診,2
健診センター,1,午前(〜12時),再診,22
健診センター,1,午後前半(12-15時),再診,6
健診センター,2,午前(〜12時),再診,21
健診センター,2,午後前半(12-15時),再診,2
健診センター,2,午後後半(15-17時),再診,1
健診センター,3,午前(〜12時),再診,21
健診センター,4,午前(〜12時),再診,17
入退院支援センター,0,午前(〜12時),再診,49
入退院支援センター,0,午後前半(12-15時),再診,21
入退院支援センター,0,午後後半(15-17時),再診,3
入退院支援センター,1,午前(〜12時),再診,105
入退院支援センター,1,午後前半(12-15時),再診,40
入退院支援センター,1,午後後半(15-17時),再診,2
入退院支援センター,2,午前(〜12時),再診,96
入退院支援センター,2,午後前半(12-15時),再診,36
入退院支援センター,2,午後後半(15-17時),再診,4
入退院支援センター,3,午前(〜12時),再診,87
入退院支援センター,3,午後前半(12-15時),再診,44
入退院支援センター,3,午後後半(15-17時),再診,4
入退院支援センター,3,夕方以降(17時〜),再診,2
入退院支援センター,4,午前(〜12時),再診,105
入退院支援センター,4,午後前半(12-15時),再診,35
入退院支援センター,4,午後後半(15-17時),再診,11
内科,0,午前(〜12時),再診,15
内科,0,午前(〜12時),初診,13
内科,0,午後前半(12-15時),初診,3
内科,0,午後後半(15-17時),再診,2
内科,0,午後後半(15-17時),初診,2
内科,0,夕方以降(17時〜),再診,6
内科,0,夕方以降(17時〜),初診,12
内科,1,午前(〜12時),再診,4
内科,1,午前(〜12時),初診,7
内科,1,午後前半(12-15時),再診,1
内科,1,午後後半(15-17時),初診,3
内科,1,夕方以降(17時〜),再診,5
内科,1,夕方以降(17時〜),初診,10
内科,2,午前(〜12時),再診,12
内科,2,午前(〜12時),初診,7
内科,2,午後前半(12-15時),再診,1
内科,2,夕方以降(17時〜),再診,9
内科,2,夕方以降(17時〜),初診,11
内科,3,午前(〜12時),再診,3
内科,3,午前(〜12時),初診,10
内科,3,午後前半(12-15時),再診,1
内科,3,午後前半(12-15時),初診,1
内科,3,午後後半(15-17時),再診,1
内科,3,午後後半(15-17時),初診,3
内科,3,夕方以降(17時〜),再診,10
内科,3,夕方以降(17時〜),初診,15
内科,4,午前(〜12時),再診,5
内科,4,午前(〜12時),初診,10
内科,4,午後前半(12-15時),初診,1
内科,4,夕方以降(17時〜),再診,23
内科,4,夕方以降(17時〜),初診,11
内科,5,午前(〜12時),再診,9
内科,5,午前(〜12時),初診,14
内科,5,午後前半(12-15時),再診,4
内科,5,午後前半(12-15時),初診,3
内科,5,午後後半(15-17時),再診,2
内科,5,午後後半(15-17時),初診,5
内科,5,夕方以降(17時〜),再診,17
内科,5,夕方以降(17時〜),初診,19
内科,6,午前(〜12時),再診,20
内科,6,午前(〜12時),初診,23
内科,6,午後前半(12-15時),再診,7
内科,6,午後前半(12-15時),初診,3
内科,6,午後後半(15-17時),再診,1
内科,6,午後後半(15-17時),初診,4
内科,6,夕方以降(17時〜),再診,14
内科,6,夕方以降(17時〜),初診,18
呼吸器内科,0,午前(〜12時),再診,63
呼吸器内科,0,午前(〜12時),初診,2
呼吸器内科,0,午後前半(12-15時),再診,30
呼吸器内科,0,午後前半(12-15時),初診,3
呼吸器内科,0,午後後半(15-17時),再診,2
呼吸器内科,1,午前(〜12時),再診,251
呼吸器内科,1,午前(〜12時),初診,21
呼吸器内科,1,午後前半(12-15時),再診,81
呼吸器内科,1,午後前半(12-15時),初診,7
呼吸器内科,1,午後後半(15-17時),再診,4
呼吸器内科,2,午前(〜12時),再診,161
呼吸器内科,2,午前(〜12時),初診,8
呼吸器内科,2,午後前半(12-15時),再診,56
呼吸器内科,2,午後前半(12-15時),初診,1
呼吸器内科,2,午後後半(15-17時),再診,4
呼吸器内科,2,夕方以降(17時〜),再診,3
呼吸器内科,3,午前(〜12時),再診,157
呼吸器内科,3,午前(〜12時),初診,10
呼吸器内科,3,午後前半(12-15時),再診,78
呼吸器内科,3,午後前半(12-15時),初診,1
呼吸器内科,3,午後後半(15-17時),再診,7
呼吸器内科,3,夕方以降(17時〜),再診,5
呼吸器内科,4,午前(〜12時),再診,165
呼吸器内科,4,午前(〜12時),初診,19
呼吸器内科,4,午後前半(12-15時),再診,34
呼吸器内科,4,午後前半(12-15時),初診,6
呼吸器内科,4,午後後半(15-17時),再診,4
呼吸器外科,0,午前(〜12時),再診,34
呼吸器外科,0,午後前半(12-15時),再診,2
呼吸器外科,2,午前(〜12時),再診,40
呼吸器外科,2,午前(〜12時),初診,1
呼吸器外科,2,午後前半(12-15時),再診,1
呼吸器外科,3,午前(〜12時),再診,52
呼吸器外科,3,午前(〜12時),初診,3
呼吸器外科,3,午後前半(12-15時),再診,23
呼吸器外科,3,午後後半(15-17時),再診,2
呼吸器外科,4,午前(〜12時),再診,2
呼吸器外科,4,午後前半(12-15時),再診,9
呼吸器外科,4,午後後半(15-17時),再診,1
呼吸器外科,4,夕方以降(17時〜),再診,1
呼吸器外科,6,午前(〜12時),再診,1
外来手術室,0,午前(〜12時),再診,42
外来手術室,0,午後前半(12-15時),再診,12
外来手術室,0,午後後半(15-17時),再診,1
外来手術室,1,午前(〜12時),再診,57
外来手術室,1,午後前半(12-15時),再診,7
外来手術室,1,午後後半(15-17時),再診,1
外来手術室,2,午前(〜12時),再診,96
外来手術室,2,午後前半(12-15時),再診,16
外来手術室,2,午後後半(15-17時),再診,2
外来手術室,3,午前(〜12時),再診,88
外来手術室,3,午後前半(12-15時),再診,13
外来手術室,4,午前(〜12時),再診,99
外来手術室,4,午後前半(12-15時),再診,2
小児科,0,午前(〜12時),再診,32
小児科,0,午前(〜12時),初診,19
小児科,0,午後前半(12-15時),再診,12
小児科,0,午後前半(12-15時),初診,5
小児科,0,午後後半(15-17時),再診,7
小児科,0,夕方以降(17時〜),初診,8
小児科,1,午前(〜12時),再診,63
小児科,1,午前(〜12時),初診,10
小児科,1,午後前半(12-15時),再診,28
小児科,1,午後後半(15-17時),再診,11
小児科,1,午後後半(15-17時),初診,1
小児科,1,夕方以降(17時〜),再診,3
小児科,2,午前(〜12時),再診,53
小児科,2,午前(〜12時),初診,10
小児科,2,午後前半(12-15時),再診,28
小児科,2,午後後半(15-17時),再診,12
小児科,2,夕方以降(17時〜),初診,1
小児科,3,午前(〜12時),再診,51
小児科,3,午前(〜12時),初診,10
小児科,3,午後前半(12-15時),再診,25
小児科,3,午後前半(12-15時),初診,3
小児科,3,午後後半(15-17時),再診,9
小児科,3,午後後半(15-17時),初診,2
小児科,3,夕方以降(17時〜),再診,1
小児科,3,夕方以降(17時〜),初診,2
小児科,4,午前(〜12時),再診,56
小児科,4,午前(〜12時),初診,17
小児科,4,午後前半(12-15時),再診,13
小児科,4,午後前半(12-15時),初診,2
小児科,4,午後後半(15-17時),再診,7
小児科,4,午後後半(15-17時),初診,1
小児科,4,夕方以降(17時〜),再診,1
小児科,4,夕方以降(17時〜),初診,3
小児科,5,午前(〜12時),再診,1
小児科,5,午前(〜12時),初診,10
小児科,5,午後前半(12-15時),再診,1
小児科,5,午後前半(12-15時),初診,4
小児科,5,午後後半(15-17時),再診,1
小児科,5,午後後半(15-17時),初診,1
小児科,5,夕方以降(17時〜),再診,4
小児科,5,夕方以降(17時〜),初診,6
小児科,6,午前(〜12時),再診,5
小児科,6,午前(〜12時),初診,8
小児科,6,午後前半(12-15時),初診,3
小児科,6,午後後半(15-17時),再診,1
小児科,6,午後後半(15-17時),初診,2
小児科,6,夕方以降(17時〜),再診,2
小児科,6,夕方以降(17時〜),初診,14
形成外科,0,午前(〜12時),再診,47
形成外科,0,午前(〜12時),初診,7
形成外科,0,午後前半(12-15時),再診,1
形成外科,1,午前(〜12時),再診,90
形成外科,1,午前(〜12時),初診,9
形成外科,1,午後前半(12-15時),再診,18
形成外科,1,午後前半(12-15時),初診,2
形成外科,1,午後後半(15-17時),再診,2
形成外科,1,夕方以降(17時〜),再診,1
形成外科,2,午前(〜12時),再診,34
形成外科,2,午後前半(12-15時),再診,2
形成外科,2,午後前半(12-15時),初診,1
形成外科,2,午後後半(15-17時),再診,1
形成外科,2,午後後半(15-17時),初診,1
形成外科,3,午前(〜12時),再診,72
形成外科,3,午前(〜12時),初診,7
形成外科,3,午後前半(12-15時),再診,21
形成外科,3,午後前半(12-15時),初診,1
形成外科,3,午後後半(15-17時),再診,2
形成外科,4,午前(〜12時),再診,93
形成外科,4,午前(〜12時),初診,1
形成外科,4,午後前半(12-15時),再診,7
形成外科,4,午後前半(12-15時),初診,3
形成外科,4,午後後半(15-17時),再診,3
形成外科,5,夕方以降(17時〜),初診,4
形成外科,6,午前(〜12時),再診,1
形成外科,6,午前(〜12時),初診,1
形成外科,6,午後後半(15-17時),再診,2
循環器内科,0,午前(〜12時),再診,132
循環器内科,0,午前(〜12時),初診,17
循環器内科,0,午後前半(12-15時),再診,21
循環器内科,0,午後前半(12-15時),初診,1
循環器内科,0,午後後半(15-17時),再診,7
循環器内科,1,午前(〜12時),再診,126
循環器内科,1,午前(〜12時),初診,24
循環器内科,1,午後前半(12-15時),再診,50
循環器内科,1,午後後半(15-17時),再診,11
循環器内科,1,午後後半(15-17時),初診,1
循環器内科,1,夕方以降(17時〜),初診,1
循環器内科,2,午前(〜12時),再診,307
循環器内科,2,午前(〜12時),初診,36
循環器内科,2,午後前半(12-15時),再診,20
循環器内科,2,午後前半(12-15時),初診,2
循環器内科,2,午後後半(15-17時),再診,4
循環器内科,2,午後後半(15-17時),初診,1
循環器内科,2,夕方以降(17時〜),再診,3
循環器内科,3,午前(〜12時),再診,121
循環器内科,3,午前(〜12時),初診,12
循環器内科,3,午後前半(12-15時),再診,138
循環器内科,3,午後前半(12-15時),初診,1
循環器内科,3,午後後半(15-17時),再診,28
循環器内科,3,夕方以降(17時〜),再診,1
循環器内科,3,夕方以降(17時〜),初診,1
循環器内科,4,午前(〜12時),再診,198
循環器内科,4,午前(〜12時),初診,14
循環器内科,4,午後前半(12-15時),再診,75
循環器内科,4,午後前半(12-15時),初診,2
循環器内科,4,午後後半(15-17時),再診,7
循環器内科,4,夕方以降(17時〜),再診,5
循環器内科,4,夕方以降(17時〜),初診,1
循環器内科,5,午前(〜12時),再診,1
循環器内科,5,午後前半(12-15時),再診,3
循環器内科,5,午後前半(12-15時),初診,1
循環器内科,5,夕方以降(17時〜),初診,1
循環器内科,6,午前(〜12時),再診,4
循環器内科,6,午前(〜12時),初診,1
循環器内科,6,午後前半(12-15時),再診,4
循環器内科,6,午後前半(12-15時),初診,1
循環器内科,6,夕方以降(17時〜),再診,3
心臓血管外科,1,午前(〜12時),再診,50
心臓血管外科,1,午前(〜12時),初診,1
心臓血管外科,1,午後前半(12-15時),再診,18
心臓血管外科,1,午後後半(15-17時),再診,1
心臓血管外科,3,午前(〜12時),再診,2
心臓血管外科,4,午前(〜12時),再診,94
心臓血管外科,4,午前(〜12時),初診,1
心臓血管外科,4,午後前半(12-15時),再診,29
心臓血管外科,4,午後前半(12-15時),初診,1
心臓血管外科,5,夕方以降(17時〜),再診,1
感染症,0,午前(〜12時),再診,3
感染症,0,午後前半(12-15時),再診,1
感染症,1,午前(〜12時),再診,2
感染症,2,午前(〜12時),再診,9
感染症,2,午後前半(12-15時),再診,1
感染症,3,午前(〜12時),再診,8
感染症,4,午前(〜12時),再診,2
放射線治療科,0,午前(〜12時),再診,82
放射線治療科,0,午前(〜12時),初診,1
放射線治療科,0,午後前半(12-15時),再診,29
放射線治療科,0,午後後半(15-17時),再診,4
放射線治療科,1,午前(〜12時),再診,120
放射線治療科,1,午前(〜12時),初診,1
放射線治療科,1,午後前半(12-15時),再診,38
放射線治療科,1,午後後半(15-17時),再診,10
放射線治療科,2,午前(〜12時),再診,151
放射線治療科,2,午後前半(12-15時),再診,73
放射線治療科,2,午後前半(12-15時),初診,2
放射線治療科,2,午後後半(15-17時),再診,6
放射線治療科,3,午前(〜12時),再診,54
放射線治療科,3,午前(〜12時),初診,2
放射線治療科,3,午後前半(12-15時),再診,18
放射線治療科,3,午後後半(15-17時),再診,16
放射線治療科,4,午前(〜12時),再診,122
放射線治療科,4,午後前半(12-15時),再診,32
放射線治療科,4,午後前半(12-15時),初診,1
放射線治療科,4,午後後半(15-17時),再診,10
放射線診断科,0,午前(〜12時),再診,1
放射線診断科,1,午前(〜12時),再診,1
救急科,0,午前(〜12時),再診,13
救急科,0,午前(〜12時),初診,10
救急科,0,午後前半(12-15時),再診,3
救急科,0,午後前半(12-15時),初診,9
救急科,0,午後後半(15-17時),再診,6
救急科,0,午後後半(15-17時),初診,3
救急科,0,夕方以降(17時〜),再診,1
救急科,0,夕方以降(17時〜),初診,9
救急科,1,午前(〜12時),再診,7
救急科,1,午前(〜12時),初診,16
救急科,1,午後前半(12-15時),再診,4
救急科,1,午後前半(12-15時),初診,10
救急科,1,午後後半(15-17時),再診,1
救急科,1,午後後半(15-17時),初診,5
救急科,1,夕方以降(17時〜),初診,5
救急科,2,午前(〜12時),再診,1
救急科,2,午前(〜12時),初診,17
救急科,2,午後前半(12-15時),再診,2
救急科,2,午後前半(12-15時),初診,8
救急科,2,午後後半(15-17時),再診,2
救急科,2,午後後半(15-17時),初診,4
救急科,2,夕方以降(17時〜),再診,3
救急科,2,夕方以降(17時〜),初診,2
救急科,3,午前(〜12時),再診,14
救急科,3,午前(〜12時),初診,15
救急科,3,午後前半(12-15時),再診,3
救急科,3,午後前半(12-15時),初診,10
救急科,3,午後後半(15-17時),再診,1
救急科,3,午後後半(15-17時),初診,1
救急科,3,夕方以降(17時〜),再診,1
救急科,3,夕方以降(17時〜),初診,9
救急科,4,午前(〜12時),再診,8
救急科,4,午前(〜12時),初診,17
救急科,4,午後前半(12-15時),再診,6
救急科,4,午後前半(12-15時),初診,13
救急科,4,午後後半(15-17時),再診,6
救急科,4,午後後半(15-17時),初診,5
救急科,4,夕方以降(17時〜),再診,3
救急科,4,夕方以降(17時〜),初診,7
救急科,5,午前(〜12時),再診,6
救急科,5,午前(〜12時),初診,14
救急科,5,午後前半(12-15時),再診,3
救急科,5,午後前半(12-15時),初診,8
救急科,5,午後後半(15-17時),再診,1
救急科,5,午後後半(15-17時),初診,12
救急科,5,夕方以降(17時〜),再診,1
救急科,5,夕方以降(17時〜),初診,4
救急科,6,午前(〜12時),再診,4
救急科,6,午前(〜12時),初診,14
救急科,6,午後前半(12-15時),再診,6
救急科,6,午後前半(12-15時),初診,12
救急科,6,午後後半(15-17時),再診,3
救急科,6,午後後半(15-17時),初診,4
救急科,6,夕方以降(17時〜),再診,1
救急科,6,夕方以降(17時〜),初診,4
整形外科,0,午前(〜12時),再診,116
整形外科,0,午前(〜12時),初診,19
整形外科,0,午後前半(12-15時),再診,45
整形外科,0,午後前半(12-15時),初診,1
整形外科,0,午後後半(15-17時),再診,5
整形外科,0,夕方以降(17時〜),再診,1
整形外科,0,夕方以降(17時〜),初診,1
整形外科,1,午前(〜12時),再診,352
整形外科,1,午前(〜12時),初診,42
整形外科,1,午後前半(12-15時),再診,29
整形外科,1,午後前半(12-15時),初診,14
整形外科,1,午後後半(15-17時),再診,10
整形外科,1,午後後半(15-17時),初診,1
整形外科,1,夕方以降(17時〜),再診,3
整形外科,1,夕方以降(17時〜),初診,1
整形外科,2,午前(〜12時),再診,198
整形外科,2,午前(〜12時),初診,28
整形外科,2,午後前半(12-15時),再診,48
整形外科,2,午後前半(12-15時),初診,7
整形外科,2,午後後半(15-17時),再診,2
整形外科,2,夕方以降(17時〜),初診,1
整形外科,3,午前(〜12時),再診,200
整形外科,3,午前(〜12時),初診,32
整形外科,3,午後前半(12-15時),再診,63
整形外科,3,午後前半(12-15時),初診,4
整形外科,3,午後後半(15-17時),再診,9
整形外科,3,夕方以降(17時〜),再診,1
整形外科,4,午前(〜12時),再診,268
整形外科,4,午前(〜12時),初診,49
整形外科,4,午後前半(12-15時),再診,99
整形外科,4,午後前半(12-15時),初診,4
整形外科,4,午後後半(15-17時),再診,29
整形外科,4,午後後半(15-17時),初診,2
整形外科,4,夕方以降(17時〜),再診,15
整形外科,4,夕方以降(17時〜),初診,1
整形外科,5,午前(〜12時),再診,2
整形外科,5,夕方以降(17時〜),再診,1
整形外科,6,午前(〜12時),再診,1
整形外科,6,午前(〜12時),初診,1
整形外科,6,夕方以降(17時〜),再診,2
整形外科,6,夕方以降(17時〜),初診,6
歯科口腔外科,0,午前(〜12時),再診,67
歯科口腔外科,0,午前(〜12時),初診,30
歯科口腔外科,0,午後前半(12-15時),再診,32
歯科口腔外科,0,午後前半(12-15時),初診,3
歯科口腔外科,0,午後後半(15-17時),再診,9
歯科口腔外科,1,午前(〜12時),再診,137
歯科口腔外科,1,午前(〜12時),初診,35
歯科口腔外科,1,午後前半(12-15時),再診,59
歯科口腔外科,1,午後前半(12-15時),初診,2
歯科口腔外科,1,午後後半(15-17時),再診,17
歯科口腔外科,2,午前(〜12時),再診,52
歯科口腔外科,2,午前(〜12時),初診,55
歯科口腔外科,2,午後前半(12-15時),再診,49
歯科口腔外科,2,午後前半(12-15時),初診,1
歯科口腔外科,2,午後後半(15-17時),再診,20
歯科口腔外科,3,午前(〜12時),再診,131
歯科口腔外科,3,午前(〜12時),初診,48
歯科口腔外科,3,午後前半(12-15時),再診,51
歯科口腔外科,3,午後前半(12-15時),初診,3
歯科口腔外科,3,午後後半(15-17時),再診,18
歯科口腔外科,3,午後後半(15-17時),初診,1
歯科口腔外科,3,夕方以降(17時〜),再診,3
歯科口腔外科,4,午前(〜12時),再診,81
歯科口腔外科,4,午前(〜12時),初診,33
歯科口腔外科,4,午後前半(12-15時),再診,28
歯科口腔外科,4,午後前半(12-15時),初診,1
歯科口腔外科,4,午後後半(15-17時),再診,23
歯科口腔外科,5,午前(〜12時),再診,2
泌尿器科,0,午前(〜12時),再診,351
泌尿器科,0,午前(〜12時),初診,6
泌尿器科,0,午後前半(12-15時),再診,85
泌尿器科,0,午後後半(15-17時),再診,7
泌尿器科,0,午後後半(15-17時),初診,1
泌尿器科,0,夕方以降(17時〜),再診,4
泌尿器科,1,午前(〜12時),再診,552
泌尿器科,1,午前(〜12時),初診,19
泌尿器科,1,午後前半(12-15時),再診,137
泌尿器科,1,午後前半(12-15時),初診,2
泌尿器科,1,午後後半(15-17時),再診,12
泌尿器科,2,午前(〜12時),再診,719
泌尿器科,2,午前(〜12時),初診,9
泌尿器科,2,午後前半(12-15時),再診,216
泌尿器科,2,午後前半(12-15時),初診,11
泌尿器科,2,午後後半(15-17時),再診,11
泌尿器科,2,夕方以降(17時〜),再診,11
泌尿器科,3,午前(〜12時),再診,130
泌尿器科,3,午前(〜12時),初診,9
泌尿器科,3,午後前半(12-15時),再診,24
泌尿器科,3,午後後半(15-17時),再診,2
泌尿器科,3,午後後半(15-17時),初診,1
泌尿器科,3,夕方以降(17時〜),再診,1
泌尿器科,3,夕方以降(17時〜),初診,1
泌尿器科,4,午前(〜12時),再診,541
泌尿器科,4,午前(〜12時),初診,23
泌尿器科,4,午後前半(12-15時),再診,169
泌尿器科,4,午後前半(12-15時),初診,12
泌尿器科,4,午後後半(15-17時),再診,11
泌尿器科,4,夕方以降(17時〜),再診,19
泌尿器科,4,夕方以降(17時〜),初診,1
泌尿器科,5,午前(〜12時),再診,2
泌尿器科,6,午前(〜12時),初診,2
泌尿器科,6,午後後半(15-17時),再診,1
消化器内科,0,午前(〜12時),再診,161
消化器内科,0,午前(〜12時),初診,18
消化器内科,0,午後前半(12-15時),再診,56
消化器内科,0,午後前半(12-15時),初診,3
消化器内科,1,午前(〜12時),再診,191
消化器内科,1,午前(〜12時),初診,32
消化器内科,1,午後前半(12-15時),再診,56
消化器内科,1,午後前半(12-15時),初診,7
消化器内科,1,午後後半(15-17時),再診,2
消化器内科,2,午前(〜12時),再診,227
消化器内科,2,午前(〜12時),初診,39
消化器内科,2,午後前半(12-15時),再診,86
消化器内科,2,午後前半(12-15時),初診,9
消化器内科,2,午後後半(15-17時),再診,7
消化器内科,3,午前(〜12時),再診,180
消化器内科,3,午前(〜12時),初診,32
消化器内科,3,午後前半(12-15時),再診,74
消化器内科,3,午後前半(12-15時),初診,1
消化器内科,3,午後後半(15-17時),再診,4
消化器内科,3,夕方以降(17時〜),再診,2
消化器内科,4,午前(〜12時),再診,221
