診療科名,曜日,時間帯ゾーン,初再診区分,件数
乳腺外科,6,午前(〜12時),再診,2
乳腺外科,6,午後前半(12-15時),再診,2
健診センター,1,午前(〜12時),再診,18
健診センター,1,午後前半(12-15時),再診,3
健診センター,2,午前(〜12時),再診,30
健診センター,2,午後前半(12-15時),再診,3
健診センター,2,午後後半(15-17時),再診,1
健診センター,3,午前(〜12時),再診,24
健診センター,3,午後前半(12-15時),再診,1
健診センター,4,午前(〜12時),再診,21
入退院支援センター,0,午前(〜12時),再診,75
入退院支援センター,0,午後前半(12-15時),再診,26
入退院支援センター,0,午後後半(15-17時),再診,8
入退院支援センター,1,午前(〜12時),再診,104
入退院支援センター,1,午後前半(12-15時),再診,29
入退院支援センター,1,午後後半(15-17時),再診,3
入退院支援センター,2,午前(〜12時),再診,111
入退院支援センター,2,午後前半(12-15時),再診,44
入退院支援センター,2,午後後半(15-17時),再診,17
入退院支援センター,3,午前(〜12時),再診,116
入退院支援センター,3,午後前半(12-15時),再診,50
入退院支援センター,3,午後後半(15-17時),再診,2
入退院支援センター,4,午前(〜12時),再診,107
入退院支援センター,4,午後前半(12-15時),再診,38
入退院支援センター,4,午後後半(15-17時),再診,12
内科,0,午前(〜12時),再診,7
内科,0,午前(〜12時),初診,13
内科,0,午後前半(12-15時),初診,4
内科,0,夕方以降(17時〜),再診,13
内科,0,夕方以降(17時〜),初診,12
内科,1,午前(〜12時),再診,8
内科,1,午前(〜12時),初診,7
内科,1,午後前半(12-15時),再診,1
内科,1,夕方以降(17時〜),再診,16
内科,1,夕方以降(17時〜),初診,11
内科,2,午前(〜12時),再診,7
内科,2,午前(〜12時),初診,8
内科,2,午後後半(15-17時),初診,2
内科,2,夕方以降(17時〜),再診,13
内科,2,夕方以降(17時〜),初診,11
内科,3,午前(〜12時),再診,6
内科,3,午前(〜12時),初診,13
内科,3,午後前半(12-15時),再診,1
内科,3,午後前半(12-15時),初診,2
内科,3,午後後半(15-17時),再診,1
内科,3,夕方以降(17時〜),再診,11
内科,3,夕方以降(17時〜),初診,16
内科,4,午前(〜12時),再診,12
内科,4,午前(〜12時),初診,17
内科,4,午後前半(12-15時),初診,2
内科,4,夕方以降(17時〜),再診,19
内科,4,夕方以降(17時〜),初診,18
内科,5,午前(〜12時),再診,14
内科,5,午前(〜12時),初診,14
内科,5,午後前半(12-15時),再診,4
内科,5,午後前半(12-15時),初診,4
内科,5,午後後半(15-17時),再診,6
内科,5,夕方以降(17時〜),再診,11
内科,5,夕方以降(17時〜),初診,19
内科,6,午前(〜12時),再診,11
内科,6,午前(〜12時),初診,19
内科,6,午後前半(12-15時),再診,2
内科,6,午後前半(12-15時),初診,4
内科,6,午後後半(15-17時),再診,5
内科,6,午後後半(15-17時),初診,4
内科,6,夕方以降(17時〜),再診,11
内科,6,夕方以降(17時〜),初診,16
呼吸器内科,0,午前(〜12時),再診,125
呼吸器内科,0,午前(〜12時),初診,5
呼吸器内科,0,午後前半(12-15時),再診,47
呼吸器内科,0,午後前半(12-15時),初診,2
呼吸器内科,0,午後後半(15-17時),再診,3
呼吸器内科,1,午前(〜12時),再診,244
呼吸器内科,1,午前(〜12時),初診,18
呼吸器内科,1,午後前半(12-15時),再診,73
呼吸器内科,1,午後前半(12-15時),初診,4
呼吸器内科,1,午後後半(15-17時),再診,4
呼吸器内科,2,午前(〜12時),再診,176
呼吸器内科,2,午前(〜12時),初診,10
呼吸器内科,2,午後前半(12-15時),再診,84
呼吸器内科,2,午後前半(12-15時),初診,6
呼吸器内科,2,午後後半(15-17時),再診,5
呼吸器内科,2,夕方以降(17時〜),再診,1
呼吸器内科,3,午前(〜12時),再診,169
呼吸器内科,3,午前(〜12時),初診,11
呼吸器内科,3,午後前半(12-15時),再診,108
呼吸器内科,3,午後前半(12-15時),初診,1
呼吸器内科,3,午後後半(15-17時),再診,7
呼吸器内科,4,午前(〜12時),再診,179
呼吸器内科,4,午前(〜12時),初診,18
呼吸器内科,4,午後前半(12-15時),再診,45
呼吸器内科,4,午後前半(12-15時),初診,5
呼吸器内科,4,午後後半(15-17時),再診,6
呼吸器内科,4,夕方以降(17時〜),再診,1
呼吸器内科,5,午前(〜12時),再診,6
呼吸器外科,0,午前(〜12時),再診,38
呼吸器外科,0,午前(〜12時),初診,2
呼吸器外科,2,午前(〜12時),再診,57
呼吸器外科,2,午前(〜12時),初診,1
呼吸器外科,2,午後前半(12-15時),再診,1
呼吸器外科,2,午後後半(15-17時),再診,1
呼吸器外科,3,午前(〜12時),再診,73
呼吸器外科,3,午前(〜12時),初診,4
呼吸器外科,3,午後前半(12-15時),再診,32
呼吸器外科,3,午後後半(15-17時),再診,1
呼吸器外科,4,午前(〜12時),再診,2
呼吸器外科,4,午後前半(12-15時),再診,6
呼吸器外科,4,午後後半(15-17時),再診,1
外来手術室,0,午前(〜12時),再診,71
外来手術室,0,午後前半(12-15時),再診,30
外来手術室,0,午後後半(15-17時),再診,1
外来手術室,0,夕方以降(17時〜),再診,2
外来手術室,1,午前(〜12時),再診,71
外来手術室,1,午後前半(12-15時),再診,3
外来手術室,2,午前(〜12時),再診,104
外来手術室,2,午後前半(12-15時),再診,19
外来手術室,3,午前(〜12時),再診,81
外来手術室,3,午後前半(12-15時),再診,9
外来手術室,3,午後後半(15-17時),再診,1
外来手術室,4,午前(〜12時),再診,91
外来手術室,4,午後前半(12-15時),再診,9
外来手術室,4,午後後半(15-17時),再診,3
外来手術室,4,夕方以降(17時〜),再診,2
小児科,0,午前(〜12時),再診,31
小児科,0,午前(〜12時),初診,15
小児科,0,午後前半(12-15時),再診,23
小児科,0,午後前半(12-15時),初診,6
小児科,0,午後後半(15-17時),再診,10
小児科,0,午後後半(15-17時),初診,1
小児科,0,夕方以降(17時〜),初診,7
小児科,1,午前(〜12時),再診,81
小児科,1,午前(〜12時),初診,9
小児科,1,午後前半(12-15時),再診,27
小児科,1,午後前半(12-15時),初診,2
小児科,1,午後後半(15-17時),再診,17
小児科,1,午後後半(15-17時),初診,1
小児科,1,夕方以降(17時〜),再診,1
小児科,1,夕方以降(17時〜),初診,5
小児科,2,午前(〜12時),再診,50
小児科,2,午前(〜12時),初診,20
小児科,2,午後前半(12-15時),再診,33
小児科,2,午後前半(12-15時),初診,4
小児科,2,午後後半(15-17時),再診,24
小児科,2,午後後半(15-17時),初診,2
小児科,2,夕方以降(17時〜),再診,2
小児科,2,夕方以降(17時〜),初診,7
小児科,3,午前(〜12時),再診,50
小児科,3,午前(〜12時),初診,9
小児科,3,午後前半(12-15時),再診,20
小児科,3,午後前半(12-15時),初診,4
小児科,3,午後後半(15-17時),再診,10
小児科,3,夕方以降(17時〜),初診,9
小児科,4,午前(〜12時),再診,64
小児科,4,午前(〜12時),初診,21
小児科,4,午後前半(12-15時),再診,19
小児科,4,午後前半(12-15時),初診,3
小児科,4,午後後半(15-17時),再診,25
小児科,4,夕方以降(17時〜),初診,7
小児科,5,午前(〜12時),再診,1
小児科,5,午前(〜12時),初診,7
小児科,5,午後前半(12-15時),再診,1
小児科,5,午後前半(12-15時),初診,2
小児科,5,夕方以降(17時〜),初診,9
小児科,6,午前(〜12時),再診,2
小児科,6,午前(〜12時),初診,4
小児科,6,午後前半(12-15時),初診,1
小児科,6,夕方以降(17時〜),再診,1
小児科,6,夕方以降(17時〜),初診,6
形成外科,0,午前(〜12時),再診,80
形成外科,0,午前(〜12時),初診,8
形成外科,0,午後前半(12-15時),再診,4
形成外科,0,午後後半(15-17時),再診,1
形成外科,1,午前(〜12時),再診,107
形成外科,1,午前(〜12時),初診,13
形成外科,1,午後前半(12-15時),再診,12
形成外科,1,午後後半(15-17時),再診,3
形成外科,2,午前(〜12時),再診,28
形成外科,2,午前(〜12時),初診,2
形成外科,2,午後前半(12-15時),再診,6
形成外科,2,午後後半(15-17時),再診,3
形成外科,2,夕方以降(17時〜),初診,2
形成外科,3,午前(〜12時),再診,89
形成外科,3,午前(〜12時),初診,18
形成外科,3,午後前半(12-15時),再診,40
形成外科,3,午後前半(12-15時),初診,2
形成外科,3,午後後半(15-17時),再診,2
形成外科,4,午前(〜12時),再診,134
形成外科,4,午前(〜12時),初診,13
形成外科,4,午後前半(12-15時),再診,13
形成外科,4,午後前半(12-15時),初診,1
形成外科,4,午後後半(15-17時),再診,8
形成外科,5,午前(〜12時),再診,3
形成外科,6,午後前半(12-15時),再診,2
循環器内科,0,午前(〜12時),再診,185
循環器内科,0,午前(〜12時),初診,22
循環器内科,0,午後前半(12-15時),再診,38
循環器内科,0,午後後半(15-17時),再診,10
循環器内科,0,夕方以降(17時〜),再診,4
循環器内科,0,夕方以降(17時〜),初診,1
循環器内科,1,午前(〜12時),再診,153
循環器内科,1,午前(〜12時),初診,23
循環器内科,1,午後前半(12-15時),再診,60
循環器内科,1,午後前半(12-15時),初診,2
循環器内科,1,午後後半(15-17時),再診,17
循環器内科,1,夕方以降(17時〜),再診,2
循環器内科,2,午前(〜12時),再診,345
循環器内科,2,午前(〜12時),初診,45
循環器内科,2,午後前半(12-15時),再診,20
循環器内科,2,午後後半(15-17時),再診,4
循環器内科,2,夕方以降(17時〜),再診,1
循環器内科,3,午前(〜12時),再診,182
循環器内科,3,午前(〜12時),初診,12
循環器内科,3,午後前半(12-15時),再診,159
循環器内科,3,午後前半(12-15時),初診,1
循環器内科,3,午後後半(15-17時),再診,28
循環器内科,3,午後後半(15-17時),初診,1
循環器内科,3,夕方以降(17時〜),再診,3
循環器内科,4,午前(〜12時),再診,223
循環器内科,4,午前(〜12時),初診,18
循環器内科,4,午後前半(12-15時),再診,72
循環器内科,4,午後前半(12-15時),初診,1
循環器内科,4,午後後半(15-17時),再診,11
循環器内科,4,夕方以降(17時〜),再診,2
循環器内科,4,夕方以降(17時〜),初診,1
循環器内科,5,午前(〜12時),初診,1
循環器内科,5,午後前半(12-15時),再診,1
循環器内科,5,夕方以降(17時〜),再診,2
循環器内科,5,夕方以降(17時〜),初診,1
循環器内科,6,午前(〜12時),再診,1
循環器内科,6,午前(〜12時),初診,2
循環器内科,6,夕方以降(17時〜),再診,1
心臓血管外科,1,午前(〜12時),再診,53
心臓血管外科,1,午前(〜12時),初診,2
心臓血管外科,1,午後前半(12-15時),再診,21
心臓血管外科,1,午後後半(15-17時),再診,1
心臓血管外科,2,午前(〜12時),再診,1
心臓血管外科,2,午後前半(12-15時),再診,1
心臓血管外科,2,午後後半(15-17時),再診,2
心臓血管外科,2,夕方以降(17時〜),再診,1
心臓血管外科,3,午前(〜12時),再診,2
心臓血管外科,4,午前(〜12時),再診,95
心臓血管外科,4,午前(〜12時),初診,2
心臓血管外科,4,午後前半(12-15時),再診,28
心臓血管外科,4,午後後半(15-17時),再診,1
感染症,0,午前(〜12時),再診,6
感染症,1,午前(〜12時),再診,4
感染症,1,午後前半(12-15時),再診,1
感染症,2,午前(〜12時),再診,4
感染症,2,午後後半(15-17時),再診,1
感染症,2,夕方以降(17時〜),再診,1
感染症,3,午前(〜12時),再診,8
感染症,3,午後後半(15-17時),再診,2
感染症,3,夕方以降(17時〜),再診,4
感染症,4,午前(〜12時),再診,2
感染症,4,午後前半(12-15時),再診,1
感染症,4,午後後半(15-17時),再診,2
放射線治療科,0,午前(〜12時),再診,109
放射線治療科,0,午前(〜12時),初診,1
放射線治療科,0,午後前半(12-15時),再診,31
放射線治療科,0,午後前半(12-15時),初診,1
放射線治療科,0,午後後半(15-17時),再診,7
放射線治療科,1,午前(〜12時),再診,141
放射線治療科,1,午後前半(12-15時),再診,44
放射線治療科,1,午後後半(15-17時),再診,10
放射線治療科,1,夕方以降(17時〜),再診,2
放射線治療科,2,午前(〜12時),再診,199
放射線治療科,2,午後前半(12-15時),再診,81
放射線治療科,2,午後前半(12-15時),初診,1
放射線治療科,2,午後後半(15-17時),再診,11
放射線治療科,2,夕方以降(17時〜),再診,1
放射線治療科,3,午前(〜12時),再診,79
放射線治療科,3,午前(〜12時),初診,4
放射線治療科,3,午後前半(12-15時),再診,28
放射線治療科,3,午後後半(15-17時),再診,14
放射線治療科,3,夕方以降(17時〜),再診,1
放射線治療科,4,午前(〜12時),再診,156
放射線治療科,4,午後前半(12-15時),再診,43
放射線治療科,4,午後後半(15-17時),再診,16
放射線治療科,4,夕方以降(17時〜),再診,4
救急科,0,午前(〜12時),再診,7
救急科,0,午前(〜12時),初診,12
救急科,0,午後前半(12-15時),再診,8
救急科,0,午後前半(12-15時),初診,9
救急科,0,午後後半(15-17時),再診,2
救急科,0,午後後半(15-17時),初診,5
救急科,0,夕方以降(17時〜),再診,1
救急科,0,夕方以降(17時〜),初診,6
救急科,1,午前(〜12時),再診,8
救急科,1,午前(〜12時),初診,18
救急科,1,午後前半(12-15時),再診,9
救急科,1,午後前半(12-15時),初診,6
救急科,1,午後後半(15-17時),再診,2
救急科,1,午後後半(15-17時),初診,7
救急科,1,夕方以降(17時〜),再診,2
救急科,1,夕方以降(17時〜),初診,3
救急科,2,午前(〜12時),再診,4
救急科,2,午前(〜12時),初診,11
救急科,2,午後前半(12-15時),再診,6
救急科,2,午後前半(12-15時),初診,11
救急科,2,午後後半(15-17時),再診,1
救急科,2,午後後半(15-17時),初診,10
救急科,2,夕方以降(17時〜),初診,5
救急科,3,午前(〜12時),再診,10
救急科,3,午前(〜12時),初診,14
救急科,3,午後前半(12-15時),再診,4
救急科,3,午後前半(12-15時),初診,10
救急科,3,午後後半(15-17時),再診,3
救急科,3,午後後半(15-17時),初診,7
救急科,3,夕方以降(17時〜),再診,2
救急科,3,夕方以降(17時〜),初診,11
救急科,4,午前(〜12時),再診,10
救急科,4,午前(〜12時),初診,16
救急科,4,午後前半(12-15時),再診,5
救急科,4,午後前半(12-15時),初診,11
救急科,4,午後後半(15-17時),再診,4
救急科,4,午後後半(15-17時),初診,8
救急科,4,夕方以降(17時〜),再診,4
救急科,4,夕方以降(17時〜),初診,6
救急科,5,午前(〜12時),再診,5
救急科,5,午前(〜12時),初診,13
救急科,5,午後前半(12-15時),再診,4
救急科,5,午後前半(12-15時),初診,7
救急科,5,午後後半(15-17時),初診,2
救急科,5,夕方以降(17時〜),初診,6
救急科,6,午前(〜12時),再診,4
救急科,6,午前(〜12時),初診,11
救急科,6,午後前半(12-15時),再診,6
救急科,6,午後前半(12-15時),初診,11
救急科,6,午後後半(15-17時),初診,4
救急科,6,夕方以降(17時〜),初診,5
整形外科,0,午前(〜12時),再診,172
整形外科,0,午前(〜12時),初診,25
整形外科,0,午後前半(12-15時),再診,28
整形外科,0,午後前半(12-15時),初診,2
整形外科,0,午後後半(15-17時),再診,4
整形外科,0,夕方以降(17時〜),再診,1
整形外科,0,夕方以降(17時〜),初診,3
整形外科,1,午前(〜12時),再診,365
整形外科,1,午前(〜12時),初診,46
整形外科,1,午後前半(12-15時),再診,30
整形外科,1,午後前半(12-15時),初診,9
整形外科,1,午後後半(15-17時),再診,11
整形外科,1,午後後半(15-17時),初診,2
整形外科,1,夕方以降(17時〜),初診,1
整形外科,2,午前(〜12時),再診,235
整形外科,2,午前(〜12時),初診,32
整形外科,2,午後前半(12-15時),再診,68
整形外科,2,午後前半(12-15時),初診,7
整形外科,2,午後後半(15-17時),再診,2
整形外科,2,夕方以降(17時〜),再診,4
整形外科,3,午前(〜12時),再診,251
整形外科,3,午前(〜12時),初診,29
整形外科,3,午後前半(12-15時),再診,54
整形外科,3,午後前半(12-15時),初診,1
整形外科,3,午後後半(15-17時),再診,14
整形外科,3,午後後半(15-17時),初診,1
整形外科,3,夕方以降(17時〜),再診,1
整形外科,4,午前(〜12時),再診,299
整形外科,4,午前(〜12時),初診,54
整形外科,4,午後前半(12-15時),再診,97
整形外科,4,午後前半(12-15時),初診,3
整形外科,4,午後後半(15-17時),再診,24
整形外科,4,午後後半(15-17時),初診,1
整形外科,4,夕方以降(17時〜),再診,18
整形外科,4,夕方以降(17時〜),初診,1
整形外科,6,午前(〜12時),再診,3
整形外科,6,午前(〜12時),初診,1
整形外科,6,午後前半(12-15時),初診,2
整形外科,6,夕方以降(17時〜),再診,1
歯科口腔外科,0,午前(〜12時),再診,97
歯科口腔外科,0,午前(〜12時),初診,35
歯科口腔外科,0,午後前半(12-15時),再診,40
歯科口腔外科,0,午後前半(12-15時),初診,5
歯科口腔外科,0,午後後半(15-17時),再診,8
歯科口腔外科,1,午前(〜12時),再診,144
歯科口腔外科,1,午前(〜12時),初診,43
歯科口腔外科,1,午後前半(12-15時),再診,48
歯科口腔外科,1,午後前半(12-15時),初診,3
歯科口腔外科,1,午後後半(15-17時),再診,27
歯科口腔外科,2,午前(〜12時),再診,78
歯科口腔外科,2,午前(〜12時),初診,68
歯科口腔外科,2,午後前半(12-15時),再診,47
歯科口腔外科,2,午後前半(12-15時),初診,6
歯科口腔外科,2,午後後半(15-17時),再診,24
歯科口腔外科,3,午前(〜12時),再診,160
歯科口腔外科,3,午前(〜12時),初診,60
歯科口腔外科,3,午後前半(12-15時),再診,64
歯科口腔外科,3,午後前半(12-15時),初診,4
歯科口腔外科,3,午後後半(15-17時),再診,17
歯科口腔外科,3,夕方以降(17時〜),再診,1
歯科口腔外科,4,午前(〜12時),再診,92
歯科口腔外科,4,午前(〜12時),初診,35
歯科口腔外科,4,午後前半(12-15時),再診,29
歯科口腔外科,4,午後後半(15-17時),再診,18
歯科口腔外科,4,夕方以降(17時〜),再診,1
歯科口腔外科,5,午前(〜12時),再診,1
治験外来,2,午前(〜12時),再診,1
治験外来,3,午前(〜12時),再診,1
泌尿器科,0,午前(〜12時),再診,526
泌尿器科,0,午前(〜12時),初診,11
泌尿器科,0,午後前半(12-15時),再診,109
泌尿器科,0,午後前半(12-15時),初診,4
泌尿器科,0,午後後半(15-17時),再診,14
泌尿器科,1,午前(〜12時),再診,544
泌尿器科,1,午前(〜12時),初診,18
泌尿器科,1,午後前半(12-15時),再診,140
泌尿器科,1,午後前半(12-15時),初診,4
泌尿器科,1,午後後半(15-17時),再診,9
泌尿器科,2,午前(〜12時),再診,835
泌尿器科,2,午前(〜12時),初診,15
泌尿器科,2,午後前半(12-15時),再診,279
泌尿器科,2,午後前半(12-15時),初診,16
泌尿器科,2,午後後半(15-17時),再診,25
泌尿器科,2,午後後半(15-17時),初診,2
泌尿器科,2,夕方以降(17時〜),再診,3
泌尿器科,2,夕方以降(17時〜),初診,2
泌尿器科,3,午前(〜12時),再診,139
泌尿器科,3,午前(〜12時),初診,11
泌尿器科,3,午後前半(12-15時),再診,13
泌尿器科,3,午後後半(15-17時),再診,6
泌尿器科,4,午前(〜12時),再診,698
泌尿器科,4,午前(〜12時),初診,26
泌尿器科,4,午後前半(12-15時),再診,189
泌尿器科,4,午後前半(12-15時),初診,20
泌尿器科,4,午後後半(15-17時),再診,10
泌尿器科,4,午後後半(15-17時),初診,2
泌尿器科,4,夕方以降(17時〜),初診,1
泌尿器科,5,午前(〜12時),再診,1
泌尿器科,5,夕方以降(17時〜),再診,2
泌尿器科,5,夕方以降(17時〜),初診,3
泌尿器科,6,午前(〜12時),再診,3
泌尿器科,6,午前(〜12時),初診,1
消化器内科,0,午前(〜12時),再診,233
消化器内科,0,午前(〜12時),初診,20
消化器内科,0,午後前半(12-15時),再診,103
消化器内科,0,午後前半(12-15時),初診,6
消化器内科,0,午後後半(15-17時),再診,2
消化器内科,0,午後後半(15-17時),初診,1
消化器内科,0,夕方以降(17時〜),再診,2
消化器内科,1,午前(〜12時),再診,163
消化器内科,1,午前(〜12時),初診,35
消化器内科,1,午後前半(12-15時),再診,67
消化器内科,1,午後前半(12-15時),初診,3
消化器内科,1,午後後半(15-17時),再診,2
消化器内科,1,夕方以降(17時〜),再診,2
消化器内科,2,午前(〜12時),再診,243
消化器内科,2,午前(〜12時),初診,46
消化器内科,2,午後前半(12-15時),再診,92
消化器内科,2,午後前半(12-15時),初診,7
消化器内科,3,午前(〜12時),再診,185
消化器内科,3,午前(〜12時),初診,39
消化器内科,3,午後前半(12-15時),再診,86
消化器内科,3,午後前半(12-15時),初診,2
消化器内科,3,午後後半(15-17時),再診,6
消化器内科,3,午後後半(15-17時),初診,1
消化器内科,3,夕方以降(17時〜),再診,1
消化器内科,4,午前(〜12時),再診,242
消化器内科,4,午前(〜12時),初診,31
消化器内科,4,午後前半(12-15時),再診,99
