診療科名,診療受付区分,予約フラグ,曜日,件数
産婦人科,終了,枠なし予約,1,14
産婦人科,終了,枠なし予約,2,30
産婦人科,終了,枠なし予約,3,35
産婦人科,終了,枠なし予約,4,14
産婦人科,終了,,2,1
産婦人科,診察中,枠あり予約,3,1
皮膚・排泄ケア,未来院,枠あり予約,0,2
皮膚・排泄ケア,未来院,枠あり予約,1,2
皮膚・排泄ケア,未来院,枠あり予約,2,2
皮膚・排泄ケア,未来院,枠あり予約,3,1
皮膚・排泄ケア,未来院,枠あり予約,4,2
皮膚・排泄ケア,未来院,枠なし予約,0,3
皮膚・排泄ケア,未来院,枠なし予約,1,24
皮膚・排泄ケア,未来院,枠なし予約,2,13
皮膚・排泄ケア,未来院,枠なし予約,3,7
皮膚・排泄ケア,未来院,枠なし予約,4,31
皮膚・排泄ケア,病院到着,枠あり予約,4,1
皮膚・排泄ケア,病院到着,枠なし予約,2,6
皮膚・排泄ケア,病院到着,枠なし予約,4,1
皮膚・排泄ケア,終了,枠なし予約,1,1
皮膚・排泄ケア,終了,枠なし予約,2,1
皮膚科,未来院,枠あり予約,0,10
皮膚科,未来院,枠あり予約,1,11
皮膚科,未来院,枠あり予約,2,16
皮膚科,未来院,枠あり予約,3,12
皮膚科,未来院,枠あり予約,4,18
皮膚科,未来院,枠なし予約,0,2
皮膚科,未来院,枠なし予約,1,2
皮膚科,未来院,枠なし予約,2,5
皮膚科,未来院,枠なし予約,3,4
皮膚科,未来院,枠なし予約,4,2
皮膚科,病院到着,枠あり予約,4,1
皮膚科,病院到着,枠あり予約,6,4
皮膚科,病院到着,枠なし予約,4,1
皮膚科,病院到着,枠なし予約,6,1
皮膚科,終了,枠あり予約,0,121
皮膚科,終了,枠あり予約,1,198
皮膚科,終了,枠あり予約,2,240
皮膚科,終了,枠あり予約,3,131
皮膚科,終了,枠あり予約,4,346
皮膚科,終了,枠なし予約,0,24
皮膚科,終了,枠なし予約,1,43
皮膚科,終了,枠なし予約,2,31
皮膚科,終了,枠なし予約,3,33
皮膚科,終了,枠なし予約,4,61
皮膚科,終了,,0,12
皮膚科,終了,,1,10
皮膚科,終了,,2,18
皮膚科,終了,,3,17
皮膚科,終了,,4,16
看護部,7,枠あり予約,1,1
看護部,7,枠なし予約,1,1
看護部,未来院,枠あり予約,1,1
看護部,未来院,枠あり予約,2,8
看護部,未来院,枠あり予約,3,4
看護部,未来院,枠なし予約,1,1
看護部,未来院,枠なし予約,2,1
看護部,未来院,枠なし予約,3,1
看護部,病院到着,枠あり予約,2,3
看護部,病院到着,枠あり予約,3,14
看護部,病院到着,枠なし予約,1,4
看護部,病院到着,枠なし予約,2,14
看護部,病院到着,枠なし予約,3,7
看護部,病院到着,枠なし予約,4,1
看護部,終了,枠あり予約,0,10
看護部,終了,枠あり予約,1,4
看護部,終了,枠あり予約,2,8
看護部,終了,枠あり予約,3,9
看護部,終了,枠あり予約,4,2
看護部,終了,枠なし予約,0,4
看護部,終了,枠なし予約,1,8
看護部,終了,枠なし予約,2,6
看護部,終了,枠なし予約,3,7
眼科,保留,枠あり予約,2,2
眼科,保留,枠あり予約,3,1
眼科,保留,枠あり予約,4,1
眼科,未来院,枠あり予約,0,29
眼科,未来院,枠あり予約,1,14
眼科,未来院,枠あり予約,2,40
眼科,未来院,枠あり予約,3,33
眼科,未来院,枠あり予約,4,36
眼科,未来院,枠なし予約,0,2
眼科,未来院,枠なし予約,2,1
眼科,未来院,枠なし予約,4,3
眼科,病院到着,枠あり予約,0,3
眼科,病院到着,枠あり予約,1,4
眼科,病院到着,枠あり予約,2,20
眼科,病院到着,枠あり予約,3,10
眼科,病院到着,枠あり予約,4,8
眼科,病院到着,枠あり予約,5,19
眼科,病院到着,枠なし予約,2,3
眼科,病院到着,枠なし予約,3,2
眼科,病院到着,,3,1
眼科,終了,枠あり予約,0,532
眼科,終了,枠あり予約,1,519
眼科,終了,枠あり予約,2,727
眼科,終了,枠あり予約,3,575
眼科,終了,枠あり予約,4,683
眼科,終了,枠あり予約,5,4
眼科,終了,枠なし予約,0,21
眼科,終了,枠なし予約,1,29
眼科,終了,枠なし予約,2,33
眼科,終了,枠なし予約,3,39
眼科,終了,枠なし予約,4,49
眼科,終了,,0,2
眼科,終了,,2,1
眼科,終了,,3,4
眼科,診察中,枠あり予約,1,1
禁煙外来,未来院,枠あり予約,3,2
禁煙外来,終了,枠あり予約,3,4
総合内科,7,枠あり予約,2,1
総合内科,保留,枠あり予約,2,1
総合内科,保留,,0,1
総合内科,未来院,枠あり予約,0,3
総合内科,未来院,枠あり予約,1,4
総合内科,未来院,枠あり予約,2,6
総合内科,未来院,枠あり予約,3,9
総合内科,未来院,枠あり予約,4,13
総合内科,未来院,枠なし予約,0,2
総合内科,未来院,枠なし予約,1,3
総合内科,未来院,枠なし予約,2,4
総合内科,未来院,枠なし予約,3,3
総合内科,未来院,枠なし予約,4,1
総合内科,未来院,枠なし予約,6,1
総合内科,病院到着,枠あり予約,1,5
総合内科,病院到着,枠あり予約,2,4
総合内科,病院到着,枠あり予約,3,1
総合内科,病院到着,枠なし予約,0,1
総合内科,病院到着,枠なし予約,1,1
総合内科,病院到着,枠なし予約,2,1
総合内科,病院到着,,1,1
総合内科,病院到着,,3,1
総合内科,病院到着,,4,2
総合内科,終了,枠あり予約,0,123
総合内科,終了,枠あり予約,1,198
総合内科,終了,枠あり予約,2,124
総合内科,終了,枠あり予約,3,273
総合内科,終了,枠あり予約,4,218
総合内科,終了,枠なし予約,0,24
総合内科,終了,枠なし予約,1,30
総合内科,終了,枠なし予約,2,37
総合内科,終了,枠なし予約,3,38
総合内科,終了,枠なし予約,4,62
総合内科,終了,,0,35
総合内科,終了,,1,38
総合内科,終了,,2,27
総合内科,終了,,3,27
総合内科,終了,,4,16
緩和ケアチーム,未来院,枠あり予約,0,1
緩和ケアチーム,未来院,枠あり予約,1,2
緩和ケアチーム,未来院,枠あり予約,2,2
緩和ケアチーム,未来院,枠あり予約,3,6
緩和ケアチーム,未来院,枠あり予約,4,2
緩和ケアチーム,未来院,枠なし予約,1,2
緩和ケアチーム,未来院,枠なし予約,2,1
緩和ケアチーム,未来院,枠なし予約,3,2
緩和ケアチーム,病院到着,枠あり予約,0,1
緩和ケアチーム,病院到着,枠あり予約,1,1
緩和ケアチーム,病院到着,枠あり予約,2,3
緩和ケアチーム,病院到着,枠あり予約,3,1
緩和ケアチーム,病院到着,枠あり予約,4,1
緩和ケアチーム,病院到着,枠なし予約,1,5
緩和ケアチーム,病院到着,枠なし予約,2,5
緩和ケアチーム,病院到着,枠なし予約,3,3
緩和ケアチーム,病院到着,枠なし予約,4,2
緩和ケア内科,終了,枠あり予約,3,3
耳鼻咽喉科,6,枠あり予約,1,1
耳鼻咽喉科,7,,0,1
耳鼻咽喉科,未来院,枠あり予約,0,5
耳鼻咽喉科,未来院,枠あり予約,1,28
耳鼻咽喉科,未来院,枠あり予約,2,19
耳鼻咽喉科,未来院,枠あり予約,3,24
耳鼻咽喉科,未来院,枠あり予約,4,13
耳鼻咽喉科,未来院,枠なし予約,1,5
耳鼻咽喉科,未来院,枠なし予約,2,3
耳鼻咽喉科,未来院,枠なし予約,3,2
耳鼻咽喉科,未来院,枠なし予約,4,1
耳鼻咽喉科,病院到着,枠あり予約,0,1
耳鼻咽喉科,病院到着,枠あり予約,1,2
耳鼻咽喉科,病院到着,枠あり予約,2,2
耳鼻咽喉科,病院到着,枠あり予約,3,2
耳鼻咽喉科,病院到着,枠あり予約,4,1
耳鼻咽喉科,病院到着,枠あり予約,6,1
耳鼻咽喉科,病院到着,枠なし予約,2,1
耳鼻咽喉科,病院到着,枠なし予約,3,1
耳鼻咽喉科,病院到着,枠なし予約,4,1
耳鼻咽喉科,病院到着,枠なし予約,5,1
耳鼻咽喉科,病院到着,枠なし予約,6,1
耳鼻咽喉科,病院到着,,0,2
耳鼻咽喉科,病院到着,,1,2
耳鼻咽喉科,病院到着,,3,1
耳鼻咽喉科,終了,枠あり予約,0,153
耳鼻咽喉科,終了,枠あり予約,1,434
耳鼻咽喉科,終了,枠あり予約,2,294
耳鼻咽喉科,終了,枠あり予約,3,455
耳鼻咽喉科,終了,枠あり予約,4,242
耳鼻咽喉科,終了,枠なし予約,0,24
耳鼻咽喉科,終了,枠なし予約,1,83
耳鼻咽喉科,終了,枠なし予約,2,52
耳鼻咽喉科,終了,枠なし予約,3,81
耳鼻咽喉科,終了,枠なし予約,4,24
耳鼻咽喉科,終了,,0,4
耳鼻咽喉科,終了,,1,5
耳鼻咽喉科,終了,,2,5
耳鼻咽喉科,終了,,3,1
耳鼻咽喉科,終了,,4,5
脳神経内科,6,枠あり予約,2,1
脳神経内科,未来院,枠あり予約,0,1
脳神経内科,未来院,枠あり予約,1,3
脳神経内科,未来院,枠あり予約,2,5
脳神経内科,未来院,枠あり予約,3,9
脳神経内科,未来院,枠あり予約,4,2
脳神経内科,未来院,枠なし予約,1,1
脳神経内科,未来院,枠なし予約,2,1
脳神経内科,未来院,枠なし予約,4,4
脳神経内科,病院到着,枠あり予約,0,1
脳神経内科,病院到着,枠あり予約,1,2
脳神経内科,病院到着,枠あり予約,4,1
脳神経内科,終了,枠あり予約,0,88
脳神経内科,終了,枠あり予約,1,46
脳神経内科,終了,枠あり予約,2,82
脳神経内科,終了,枠あり予約,3,169
脳神経内科,終了,枠あり予約,4,91
脳神経内科,終了,枠なし予約,0,12
脳神経内科,終了,枠なし予約,1,12
脳神経内科,終了,枠なし予約,2,16
脳神経内科,終了,枠なし予約,3,22
脳神経内科,終了,枠なし予約,4,24
脳神経内科,終了,,0,2
脳神経内科,終了,,1,4
脳神経内科,終了,,2,2
脳神経内科,終了,,3,3
脳神経内科,終了,,4,7
脳神経外科,未来院,枠あり予約,1,1
脳神経外科,未来院,枠あり予約,2,5
脳神経外科,未来院,枠あり予約,3,1
脳神経外科,未来院,枠あり予約,4,5
脳神経外科,未来院,枠なし予約,0,1
脳神経外科,未来院,枠なし予約,3,1
脳神経外科,未来院,枠なし予約,4,1
脳神経外科,病院到着,枠あり予約,0,1
脳神経外科,病院到着,枠あり予約,3,1
脳神経外科,病院到着,枠あり予約,4,1
脳神経外科,病院到着,枠なし予約,4,1
脳神経外科,終了,枠あり予約,0,6
脳神経外科,終了,枠あり予約,1,50
脳神経外科,終了,枠あり予約,2,78
脳神経外科,終了,枠あり予約,3,13
脳神経外科,終了,枠あり予約,4,61
脳神経外科,終了,枠あり予約,5,1
脳神経外科,終了,枠なし予約,1,3
脳神経外科,終了,枠なし予約,2,5
脳神経外科,終了,枠なし予約,3,4
脳神経外科,終了,枠なし予約,4,5
脳神経外科,終了,,3,2
腎内科,6,枠あり予約,1,2
腎内科,保留,枠あり予約,0,1
腎内科,未来院,枠あり予約,0,7
腎内科,未来院,枠あり予約,1,6
腎内科,未来院,枠あり予約,2,3
腎内科,未来院,枠あり予約,3,11
腎内科,未来院,枠あり予約,4,2
腎内科,未来院,枠なし予約,1,1
腎内科,未来院,枠なし予約,2,1
腎内科,未来院,枠なし予約,3,3
腎内科,未来院,枠なし予約,4,1
腎内科,病院到着,枠あり予約,1,1
腎内科,病院到着,枠あり予約,3,1
腎内科,病院到着,枠あり予約,4,1
腎内科,病院到着,枠なし予約,0,1
腎内科,病院到着,枠なし予約,1,1
腎内科,病院到着,枠なし予約,2,1
腎内科,病院到着,枠なし予約,3,1
腎内科,終了,枠あり予約,0,140
腎内科,終了,枠あり予約,1,92
腎内科,終了,枠あり予約,2,189
腎内科,終了,枠あり予約,3,188
腎内科,終了,枠あり予約,4,88
腎内科,終了,枠なし予約,0,16
腎内科,終了,枠なし予約,1,20
腎内科,終了,枠なし予約,2,21
腎内科,終了,枠なし予約,3,17
腎内科,終了,枠なし予約,4,6
臨床工学技師,未来院,枠あり予約,0,29
臨床工学技師,未来院,枠あり予約,1,24
臨床工学技師,未来院,枠あり予約,2,31
臨床工学技師,未来院,枠あり予約,3,33
臨床工学技師,未来院,枠あり予約,4,28
臨床工学技師,未来院,枠あり予約,5,29
臨床工学技師,未来院,枠なし予約,3,1
臨床工学技師,病院到着,枠あり予約,0,10
臨床工学技師,病院到着,枠あり予約,1,3
臨床工学技師,病院到着,枠あり予約,2,16
臨床工学技師,病院到着,枠あり予約,4,17
臨床工学技師,終了,枠あり予約,4,2
臨床腫瘍科,未来院,枠あり予約,1,3
臨床腫瘍科,未来院,枠あり予約,3,1
臨床腫瘍科,病院到着,枠あり予約,0,1
臨床腫瘍科,病院到着,枠あり予約,2,1
臨床腫瘍科,終了,枠あり予約,0,16
臨床腫瘍科,終了,枠あり予約,1,37
臨床腫瘍科,終了,枠あり予約,2,54
臨床腫瘍科,終了,枠あり予約,3,25
臨床腫瘍科,終了,枠あり予約,4,6
臨床腫瘍科,終了,枠なし予約,0,3
臨床腫瘍科,終了,枠なし予約,1,10
臨床腫瘍科,終了,枠なし予約,2,9
臨床腫瘍科,終了,枠なし予約,3,13
臨床腫瘍科,終了,枠なし予約,4,2
臨床腫瘍科,終了,,1,1
臨床腫瘍科,終了,,2,1
薬剤部,7,枠あり予約,3,1
薬剤部,未来院,枠あり予約,0,1
薬剤部,未来院,枠あり予約,1,1
薬剤部,未来院,枠あり予約,3,1
薬剤部,未来院,枠あり予約,4,1
薬剤部,未来院,枠なし予約,2,1
薬剤部,病院到着,枠あり予約,0,1
薬剤部,病院到着,枠あり予約,1,3
薬剤部,病院到着,枠あり予約,2,5
薬剤部,病院到着,枠あり予約,3,12
薬剤部,病院到着,枠あり予約,4,2
薬剤部,病院到着,枠なし予約,3,3
薬剤部,終了,枠あり予約,0,10
薬剤部,終了,枠あり予約,1,33
薬剤部,終了,枠あり予約,2,22
薬剤部,終了,枠あり予約,3,44
薬剤部,終了,枠あり予約,4,19
血液内科,未来院,枠あり予約,0,8
血液内科,未来院,枠あり予約,1,4
血液内科,未来院,枠あり予約,2,1
血液内科,未来院,枠あり予約,3,5
血液内科,未来院,枠あり予約,4,3
血液内科,病院到着,枠あり予約,0,1
血液内科,病院到着,枠あり予約,1,2
血液内科,病院到着,枠あり予約,3,3
血液内科,終了,枠あり予約,0,134
血液内科,終了,枠あり予約,1,183
血液内科,終了,枠あり予約,2,136
血液内科,終了,枠あり予約,3,132
血液内科,終了,枠あり予約,4,167
血液内科,終了,枠なし予約,0,7
血液内科,終了,枠なし予約,1,10
血液内科,終了,枠なし予約,2,8
血液内科,終了,枠なし予約,3,8
血液内科,終了,枠なし予約,4,10
血液内科,終了,,2,1
退院支援,未来院,枠あり予約,0,6
退院支援,未来院,枠あり予約,1,30
退院支援,未来院,枠あり予約,2,13
退院支援,未来院,枠あり予約,3,6
退院支援,未来院,枠あり予約,4,8
退院支援,病院到着,枠あり予約,1,3
退院支援,病院到着,枠あり予約,4,1
退院支援,終了,枠あり予約,0,14
退院支援,終了,枠あり予約,1,1
退院支援,終了,枠あり予約,2,18
退院支援,終了,枠あり予約,3,29
退院支援,終了,枠あり予約,4,32
通院治療センター,病院到着,枠あり予約,0,3
通院治療センター,病院到着,枠なし予約,1,1
通院治療センター,終了,枠あり予約,0,5
通院治療センター,終了,枠あり予約,1,10
通院治療センター,終了,枠あり予約,2,9
通院治療センター,終了,枠あり予約,3,11
通院治療センター,終了,枠あり予約,4,1
通院治療センター,終了,枠なし予約,1,4
通院治療センター,終了,枠なし予約,2,1
通院治療センター,終了,枠なし予約,3,2
遺伝診療科,未来院,枠あり予約,0,1
遺伝診療科,未来院,枠あり予約,4,1
遺伝診療科,未来院,枠なし予約,2,1
遺伝診療科,病院到着,枠あり予約,1,2
遺伝診療科,終了,枠あり予約,0,5
遺伝診療科,終了,枠あり予約,1,5
遺伝診療科,終了,枠あり予約,2,21
遺伝診療科,終了,枠あり予約,3,7
遺伝診療科,終了,枠あり予約,4,16
遺伝診療科,終了,枠なし予約,0,3
遺伝診療科,終了,枠なし予約,1,1
遺伝診療科,終了,枠なし予約,2,8
遺伝診療科,終了,枠なし予約,3,5
遺伝診療科,終了,枠なし予約,4,2
骨転移カンファレンス,未来院,枠あり予約,0,5
骨転移カンファレンス,未来院,枠なし予約,0,1
骨転移カンファレンス,病院到着,枠あり予約,0,1
麻酔科,保留,枠あり予約,2,1
麻酔科,病院到着,枠あり予約,2,1
麻酔科,終了,枠あり予約,0,58
麻酔科,終了,枠あり予約,1,77
麻酔科,終了,枠あり予約,2,93
麻酔科,終了,枠あり予約,3,101
麻酔科,終了,枠あり予約,4,100
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,1,6
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,2,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,4,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,1,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,3,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,4,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,0,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,1,25
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,3,9
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,4,38
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,2,2
