診療科名,診療受付区分,予約フラグ,曜日,件数
リウマチ膠原病内科,終了,枠あり予約,1,186
リウマチ膠原病内科,終了,枠あり予約,2,178
リウマチ膠原病内科,終了,枠あり予約,3,266
リウマチ膠原病内科,終了,枠あり予約,4,186
リウマチ膠原病内科,終了,枠なし予約,0,12
リウマチ膠原病内科,終了,枠なし予約,1,34
リウマチ膠原病内科,終了,枠なし予約,2,18
リウマチ膠原病内科,終了,枠なし予約,3,11
リウマチ膠原病内科,終了,枠なし予約,4,16
リウマチ膠原病内科,終了,,1,1
リウマチ膠原病内科,終了,,3,1
一般消化器外科,保留,枠なし予約,4,1
一般消化器外科,未来院,枠あり予約,0,15
一般消化器外科,未来院,枠あり予約,1,20
一般消化器外科,未来院,枠あり予約,2,7
一般消化器外科,未来院,枠あり予約,3,29
一般消化器外科,未来院,枠あり予約,4,12
一般消化器外科,未来院,枠なし予約,0,1
一般消化器外科,未来院,枠なし予約,1,1
一般消化器外科,未来院,枠なし予約,2,1
一般消化器外科,未来院,枠なし予約,3,1
一般消化器外科,未来院,枠なし予約,4,1
一般消化器外科,病院到着,枠あり予約,0,3
一般消化器外科,病院到着,枠あり予約,1,1
一般消化器外科,病院到着,枠あり予約,2,2
一般消化器外科,病院到着,枠あり予約,3,2
一般消化器外科,病院到着,枠なし予約,0,4
一般消化器外科,病院到着,枠なし予約,1,2
一般消化器外科,病院到着,枠なし予約,2,1
一般消化器外科,病院到着,枠なし予約,3,2
一般消化器外科,病院到着,枠なし予約,4,1
一般消化器外科,病院到着,,2,1
一般消化器外科,終了,枠あり予約,0,158
一般消化器外科,終了,枠あり予約,1,226
一般消化器外科,終了,枠あり予約,2,240
一般消化器外科,終了,枠あり予約,3,367
一般消化器外科,終了,枠あり予約,4,49
一般消化器外科,終了,枠あり予約,5,2
一般消化器外科,終了,枠なし予約,0,12
一般消化器外科,終了,枠なし予約,1,24
一般消化器外科,終了,枠なし予約,2,26
一般消化器外科,終了,枠なし予約,3,24
一般消化器外科,終了,枠なし予約,4,15
一般消化器外科,終了,,2,4
一般消化器外科,終了,,3,1
一般消化器外科,終了,,4,1
中央処置室,未来院,枠あり予約,0,1
中央処置室,未来院,枠あり予約,2,1
中央処置室,未来院,枠あり予約,3,1
中央処置室,未来院,枠あり予約,4,1
中央処置室,病院到着,枠あり予約,0,28
中央処置室,病院到着,枠あり予約,1,45
中央処置室,病院到着,枠あり予約,2,27
中央処置室,病院到着,枠あり予約,3,41
中央処置室,病院到着,枠あり予約,4,25
中央処置室,病院到着,枠なし予約,1,2
中央処置室,終了,枠あり予約,4,8
乳腺外科,保留,枠あり予約,1,1
乳腺外科,保留,枠なし予約,0,1
乳腺外科,保留,枠なし予約,4,1
乳腺外科,未来院,枠あり予約,0,8
乳腺外科,未来院,枠あり予約,1,29
乳腺外科,未来院,枠あり予約,2,16
乳腺外科,未来院,枠あり予約,3,2
乳腺外科,未来院,枠あり予約,4,5
乳腺外科,未来院,枠なし予約,0,3
乳腺外科,未来院,枠なし予約,1,1
乳腺外科,未来院,枠なし予約,2,1
乳腺外科,未来院,枠なし予約,4,3
乳腺外科,病院到着,枠あり予約,0,1
乳腺外科,病院到着,枠あり予約,1,1
乳腺外科,病院到着,枠あり予約,2,1
乳腺外科,病院到着,枠あり予約,6,2
乳腺外科,病院到着,枠なし予約,1,1
乳腺外科,終了,枠あり予約,0,248
乳腺外科,終了,枠あり予約,1,482
乳腺外科,終了,枠あり予約,2,368
乳腺外科,終了,枠あり予約,3,89
乳腺外科,終了,枠あり予約,4,211
乳腺外科,終了,枠なし予約,0,43
乳腺外科,終了,枠なし予約,1,12
乳腺外科,終了,枠なし予約,2,13
乳腺外科,終了,枠なし予約,3,7
乳腺外科,終了,枠なし予約,4,35
健診センター,未来院,枠あり予約,1,2
健診センター,未来院,枠あり予約,2,4
健診センター,病院到着,枠あり予約,2,6
健診センター,病院到着,枠あり予約,3,3
健診センター,病院到着,枠あり予約,4,13
健診センター,終了,枠あり予約,1,16
健診センター,終了,枠あり予約,2,12
健診センター,終了,枠あり予約,3,12
健診センター,終了,枠あり予約,4,4
入退院支援センター,終了,枠あり予約,0,89
入退院支援センター,終了,枠あり予約,1,158
入退院支援センター,終了,枠あり予約,2,159
入退院支援センター,終了,枠あり予約,3,137
入退院支援センター,終了,枠あり予約,4,126
入退院支援センター,終了,枠なし予約,0,5
入退院支援センター,終了,枠なし予約,1,8
入退院支援センター,終了,枠なし予約,2,12
入退院支援センター,終了,枠なし予約,3,25
入退院支援センター,終了,枠なし予約,4,12
内科,保留,枠あり予約,0,1
内科,保留,枠あり予約,1,2
内科,保留,枠あり予約,2,3
内科,保留,枠あり予約,3,2
内科,保留,枠あり予約,4,2
内科,保留,枠あり予約,5,4
内科,保留,枠あり予約,6,3
内科,病院到着,枠あり予約,0,2
内科,病院到着,枠あり予約,1,5
内科,病院到着,枠あり予約,2,9
内科,病院到着,枠あり予約,3,15
内科,病院到着,枠あり予約,4,8
内科,病院到着,枠あり予約,5,7
内科,病院到着,枠あり予約,6,9
内科,終了,枠あり予約,0,63
内科,終了,枠あり予約,1,38
内科,終了,枠あり予約,2,38
内科,終了,枠あり予約,3,41
内科,終了,枠あり予約,4,30
内科,終了,枠あり予約,5,44
内科,終了,枠あり予約,6,46
内科,終了,枠なし予約,5,1
内科,診察中,枠あり予約,2,2
内科,診察中,枠あり予約,3,2
内科,診察中,枠あり予約,4,1
呼吸器内科,6,枠あり予約,1,1
呼吸器内科,6,枠あり予約,4,1
呼吸器内科,7,枠あり予約,3,1
呼吸器内科,保留,枠あり予約,4,2
呼吸器内科,保留,枠なし予約,1,1
呼吸器内科,未来院,枠あり予約,0,4
呼吸器内科,未来院,枠あり予約,1,19
呼吸器内科,未来院,枠あり予約,2,15
呼吸器内科,未来院,枠あり予約,3,26
呼吸器内科,未来院,枠あり予約,4,10
呼吸器内科,未来院,枠なし予約,0,1
呼吸器内科,未来院,枠なし予約,1,1
呼吸器内科,未来院,枠なし予約,2,1
呼吸器内科,未来院,枠なし予約,4,2
呼吸器内科,病院到着,枠あり予約,0,5
呼吸器内科,病院到着,枠あり予約,2,1
呼吸器内科,病院到着,枠あり予約,6,1
呼吸器内科,病院到着,枠なし予約,0,1
呼吸器内科,病院到着,枠なし予約,1,1
呼吸器内科,病院到着,枠なし予約,2,2
呼吸器内科,病院到着,枠なし予約,4,1
呼吸器内科,病院到着,枠なし予約,5,1
呼吸器内科,病院到着,枠なし予約,6,1
呼吸器内科,終了,枠あり予約,0,136
呼吸器内科,終了,枠あり予約,1,351
呼吸器内科,終了,枠あり予約,2,223
呼吸器内科,終了,枠あり予約,3,236
呼吸器内科,終了,枠あり予約,4,178
呼吸器内科,終了,枠あり予約,5,1
呼吸器内科,終了,枠なし予約,0,20
呼吸器内科,終了,枠なし予約,1,31
呼吸器内科,終了,枠なし予約,2,36
呼吸器内科,終了,枠なし予約,3,25
呼吸器内科,終了,枠なし予約,4,19
呼吸器内科,終了,,0,1
呼吸器内科,終了,,4,1
呼吸器内科,診察中,枠あり予約,2,1
呼吸器外科,未来院,枠あり予約,0,1
呼吸器外科,未来院,枠あり予約,2,2
呼吸器外科,未来院,枠あり予約,3,1
呼吸器外科,未来院,枠あり予約,4,1
呼吸器外科,病院到着,枠あり予約,4,1
呼吸器外科,終了,枠あり予約,0,23
呼吸器外科,終了,枠あり予約,2,49
呼吸器外科,終了,枠あり予約,3,102
呼吸器外科,終了,枠あり予約,4,6
呼吸器外科,終了,枠なし予約,0,4
呼吸器外科,終了,枠なし予約,2,1
呼吸器外科,終了,枠なし予約,3,5
呼吸器外科,終了,枠なし予約,4,1
呼吸器外科,終了,,4,1
外来手術室,未来院,枠あり予約,0,1
外来手術室,未来院,枠あり予約,1,2
外来手術室,未来院,枠あり予約,2,6
外来手術室,未来院,枠あり予約,3,2
外来手術室,病院到着,枠あり予約,0,1
外来手術室,病院到着,枠あり予約,1,1
外来手術室,病院到着,枠あり予約,3,1
外来手術室,病院到着,枠なし予約,1,1
外来手術室,病院到着,枠なし予約,2,1
外来手術室,病院到着,枠なし予約,3,2
外来手術室,終了,枠あり予約,0,88
外来手術室,終了,枠あり予約,1,76
外来手術室,終了,枠あり予約,2,99
外来手術室,終了,枠あり予約,3,121
外来手術室,終了,枠あり予約,4,71
外来手術室,終了,枠なし予約,0,8
外来手術室,終了,枠なし予約,1,14
外来手術室,終了,枠なし予約,2,30
外来手術室,終了,枠なし予約,3,2
外来手術室,終了,枠なし予約,4,30
小児科,7,枠なし予約,2,1
小児科,7,枠なし予約,4,1
小児科,保留,枠あり予約,0,1
小児科,保留,枠あり予約,1,1
小児科,保留,枠あり予約,2,2
小児科,保留,枠あり予約,3,1
小児科,保留,枠あり予約,4,1
小児科,保留,枠なし予約,4,1
小児科,未来院,枠あり予約,0,2
小児科,未来院,枠あり予約,1,18
小児科,未来院,枠あり予約,2,8
小児科,未来院,枠あり予約,3,15
小児科,未来院,枠あり予約,4,9
小児科,未来院,枠なし予約,0,1
小児科,未来院,枠なし予約,1,1
小児科,未来院,枠なし予約,2,2
小児科,未来院,枠なし予約,3,2
小児科,未来院,枠なし予約,4,1
小児科,病院到着,枠あり予約,0,5
小児科,病院到着,枠あり予約,1,5
小児科,病院到着,枠あり予約,2,3
小児科,病院到着,枠あり予約,3,2
小児科,病院到着,枠あり予約,4,1
小児科,病院到着,枠あり予約,5,3
小児科,病院到着,枠あり予約,6,3
小児科,病院到着,枠なし予約,0,2
小児科,病院到着,枠なし予約,1,1
小児科,病院到着,枠なし予約,2,1
小児科,病院到着,枠なし予約,5,2
小児科,終了,枠あり予約,0,84
小児科,終了,枠あり予約,1,140
小児科,終了,枠あり予約,2,119
小児科,終了,枠あり予約,3,80
小児科,終了,枠あり予約,4,72
小児科,終了,枠あり予約,5,8
小児科,終了,枠あり予約,6,18
小児科,終了,枠なし予約,0,4
小児科,終了,枠なし予約,1,17
小児科,終了,枠なし予約,2,13
小児科,終了,枠なし予約,3,7
小児科,終了,枠なし予約,4,8
小児科,診察中,枠あり予約,4,1
形成外科,保留,枠なし予約,2,1
形成外科,未来院,枠あり予約,0,8
形成外科,未来院,枠あり予約,1,5
形成外科,未来院,枠あり予約,2,3
形成外科,未来院,枠あり予約,3,7
形成外科,未来院,枠あり予約,4,4
形成外科,未来院,枠なし予約,0,3
形成外科,未来院,枠なし予約,1,5
形成外科,未来院,枠なし予約,3,6
形成外科,未来院,枠なし予約,4,5
形成外科,病院到着,枠あり予約,1,7
形成外科,病院到着,枠あり予約,3,1
形成外科,病院到着,枠あり予約,5,1
形成外科,病院到着,枠なし予約,0,2
形成外科,病院到着,枠なし予約,1,2
形成外科,終了,枠あり予約,0,75
形成外科,終了,枠あり予約,1,110
形成外科,終了,枠あり予約,2,30
形成外科,終了,枠あり予約,3,114
形成外科,終了,枠あり予約,4,90
形成外科,終了,枠あり予約,5,1
形成外科,終了,枠なし予約,0,23
形成外科,終了,枠なし予約,1,43
形成外科,終了,枠なし予約,2,11
形成外科,終了,枠なし予約,3,38
形成外科,終了,枠なし予約,4,16
形成外科,終了,,1,1
形成外科,終了,,4,1
循環器内科,保留,枠あり予約,0,1
循環器内科,保留,枠あり予約,1,2
循環器内科,保留,枠あり予約,3,1
循環器内科,保留,枠あり予約,4,1
循環器内科,保留,枠なし予約,1,3
循環器内科,保留,枠なし予約,2,1
循環器内科,未来院,枠あり予約,0,8
循環器内科,未来院,枠あり予約,1,8
循環器内科,未来院,枠あり予約,2,14
循環器内科,未来院,枠あり予約,3,12
循環器内科,未来院,枠あり予約,4,8
循環器内科,未来院,枠なし予約,2,2
循環器内科,未来院,枠なし予約,4,1
循環器内科,病院到着,枠あり予約,0,1
循環器内科,病院到着,枠あり予約,1,3
循環器内科,病院到着,枠あり予約,2,2
循環器内科,病院到着,枠あり予約,3,1
循環器内科,病院到着,枠あり予約,4,3
循環器内科,病院到着,枠あり予約,6,1
循環器内科,病院到着,枠なし予約,0,2
循環器内科,病院到着,枠なし予約,1,8
循環器内科,病院到着,枠なし予約,4,2
循環器内科,終了,枠あり予約,0,189
循環器内科,終了,枠あり予約,1,210
循環器内科,終了,枠あり予約,2,371
循環器内科,終了,枠あり予約,3,295
循環器内科,終了,枠あり予約,4,227
循環器内科,終了,枠あり予約,5,7
循環器内科,終了,枠あり予約,6,4
循環器内科,終了,枠なし予約,0,39
循環器内科,終了,枠なし予約,1,30
循環器内科,終了,枠なし予約,2,35
循環器内科,終了,枠なし予約,3,64
循環器内科,終了,枠なし予約,4,29
循環器内科,終了,,2,1
循環器内科,診察中,枠あり予約,0,1
心臓血管外科,保留,枠あり予約,0,1
心臓血管外科,未来院,枠あり予約,1,1
心臓血管外科,未来院,枠あり予約,4,4
心臓血管外科,病院到着,枠あり予約,1,1
心臓血管外科,病院到着,枠あり予約,3,1
心臓血管外科,終了,枠あり予約,1,81
心臓血管外科,終了,枠あり予約,4,117
心臓血管外科,終了,枠なし予約,0,1
心臓血管外科,終了,枠なし予約,1,4
心臓血管外科,終了,枠なし予約,4,8
感染症,未来院,枠あり予約,1,4
感染症,未来院,枠あり予約,2,1
感染症,未来院,枠あり予約,3,3
感染症,未来院,枠なし予約,1,1
感染症,未来院,枠なし予約,3,1
感染症,病院到着,枠あり予約,1,1
感染症,病院到着,枠なし予約,0,2
感染症,病院到着,枠なし予約,1,6
感染症,病院到着,枠なし予約,2,3
感染症,病院到着,枠なし予約,3,2
感染症,終了,枠あり予約,4,1
感染症,終了,枠なし予約,3,4
感染症,終了,枠なし予約,4,3
放射線治療科,未来院,枠あり予約,0,4
放射線治療科,未来院,枠あり予約,1,3
放射線治療科,未来院,枠あり予約,2,4
放射線治療科,未来院,枠あり予約,3,4
放射線治療科,未来院,枠あり予約,4,1
放射線治療科,未来院,枠なし予約,0,3
放射線治療科,未来院,枠なし予約,1,1
放射線治療科,未来院,枠なし予約,4,3
放射線治療科,病院到着,枠あり予約,0,4
放射線治療科,病院到着,枠あり予約,2,1
放射線治療科,病院到着,枠あり予約,3,5
放射線治療科,病院到着,枠あり予約,4,1
放射線治療科,病院到着,枠なし予約,0,1
放射線治療科,病院到着,枠なし予約,1,8
放射線治療科,病院到着,枠なし予約,2,2
放射線治療科,病院到着,枠なし予約,3,3
放射線治療科,病院到着,枠なし予約,4,1
放射線治療科,終了,枠あり予約,0,118
放射線治療科,終了,枠あり予約,1,174
放射線治療科,終了,枠あり予約,2,254
放射線治療科,終了,枠あり予約,3,74
放射線治療科,終了,枠あり予約,4,144
放射線治療科,終了,枠なし予約,0,33
放射線治療科,終了,枠なし予約,1,52
放射線治療科,終了,枠なし予約,2,59
放射線治療科,終了,枠なし予約,3,31
放射線治療科,終了,枠なし予約,4,24
放射線診断科,病院到着,枠あり予約,1,1
放射線診断科,病院到着,枠なし予約,1,1
放射線診断科,病院到着,枠なし予約,2,2
救急科,保留,枠あり予約,0,1
救急科,保留,枠あり予約,1,2
救急科,保留,枠あり予約,2,5
救急科,保留,枠あり予約,3,2
救急科,保留,枠あり予約,4,2
救急科,保留,枠あり予約,6,2
救急科,未来院,枠なし予約,5,1
救急科,未来院,枠なし予約,6,1
救急科,病院到着,枠あり予約,0,15
救急科,病院到着,枠あり予約,1,14
救急科,病院到着,枠あり予約,2,17
救急科,病院到着,枠あり予約,3,20
救急科,病院到着,枠あり予約,4,9
救急科,病院到着,枠あり予約,5,9
救急科,病院到着,枠あり予約,6,13
救急科,病院到着,枠なし予約,0,1
救急科,病院到着,枠なし予約,1,1
救急科,病院到着,枠なし予約,2,2
救急科,病院到着,枠なし予約,3,1
救急科,病院到着,枠なし予約,6,2
救急科,終了,枠あり予約,0,27
救急科,終了,枠あり予約,1,47
救急科,終了,枠あり予約,2,34
救急科,終了,枠あり予約,3,40
救急科,終了,枠あり予約,4,34
救急科,終了,枠あり予約,5,39
救急科,終了,枠あり予約,6,28
救急科,診察中,枠あり予約,0,3
救急科,診察中,枠あり予約,1,1
救急科,診察中,枠あり予約,2,2
救急科,診察中,枠あり予約,4,1
整形外科,6,枠あり予約,1,1
整形外科,7,枠あり予約,1,2
整形外科,保留,枠あり予約,1,3
整形外科,保留,枠あり予約,6,1
整形外科,未来院,枠あり予約,0,14
整形外科,未来院,枠あり予約,1,22
整形外科,未来院,枠あり予約,2,13
整形外科,未来院,枠あり予約,3,7
整形外科,未来院,枠あり予約,4,10
整形外科,未来院,枠なし予約,0,4
整形外科,未来院,枠なし予約,1,5
整形外科,未来院,枠なし予約,2,7
整形外科,病院到着,枠あり予約,0,2
整形外科,病院到着,枠あり予約,1,2
整形外科,病院到着,枠あり予約,2,2
整形外科,病院到着,枠あり予約,3,2
整形外科,病院到着,枠あり予約,4,1
整形外科,病院到着,枠あり予約,6,1
整形外科,病院到着,枠なし予約,1,2
整形外科,病院到着,枠なし予約,2,2
整形外科,病院到着,枠なし予約,3,1
整形外科,病院到着,枠なし予約,4,2
整形外科,終了,枠あり予約,0,231
整形外科,終了,枠あり予約,1,482
整形外科,終了,枠あり予約,2,223
整形外科,終了,枠あり予約,3,291
整形外科,終了,枠あり予約,4,342
整形外科,終了,枠あり予約,5,1
整形外科,終了,枠あり予約,6,6
整形外科,終了,枠なし予約,0,13
整形外科,終了,枠なし予約,1,40
整形外科,終了,枠なし予約,2,21
整形外科,終了,枠なし予約,3,21
整形外科,終了,枠なし予約,4,48
整形外科,終了,,1,1
整形外科,診察中,枠あり予約,1,1
歯科口腔外科,保留,枠あり予約,0,1
歯科口腔外科,保留,枠あり予約,2,1
歯科口腔外科,未来院,枠あり予約,0,7
歯科口腔外科,未来院,枠あり予約,1,7
歯科口腔外科,未来院,枠あり予約,2,7
歯科口腔外科,未来院,枠あり予約,3,12
歯科口腔外科,未来院,枠あり予約,4,2
歯科口腔外科,未来院,枠なし予約,1,3
歯科口腔外科,未来院,枠なし予約,2,1
歯科口腔外科,病院到着,枠あり予約,1,1
歯科口腔外科,病院到着,枠あり予約,2,1
歯科口腔外科,病院到着,枠あり予約,4,1
歯科口腔外科,病院到着,枠なし予約,0,1
歯科口腔外科,病院到着,枠なし予約,3,2
歯科口腔外科,病院到着,枠なし予約,5,1
歯科口腔外科,終了,枠あり予約,0,163
歯科口腔外科,終了,枠あり予約,1,232
歯科口腔外科,終了,枠あり予約,2,159
歯科口腔外科,終了,枠あり予約,3,268
歯科口腔外科,終了,枠あり予約,4,131
歯科口腔外科,終了,枠なし予約,0,24
歯科口腔外科,終了,枠なし予約,1,49
歯科口腔外科,終了,枠なし予約,2,24
歯科口腔外科,終了,枠なし予約,3,35
歯科口腔外科,終了,枠なし予約,4,32
歯科口腔外科,終了,,0,4
歯科口腔外科,終了,,1,9
歯科口腔外科,終了,,2,7
歯科口腔外科,終了,,3,10
泌尿器科,6,枠あり予約,1,1
泌尿器科,保留,枠あり予約,2,1
泌尿器科,未来院,枠あり予約,0,40
泌尿器科,未来院,枠あり予約,1,24
泌尿器科,未来院,枠あり予約,2,32
泌尿器科,未来院,枠あり予約,3,24
泌尿器科,未来院,枠あり予約,4,31
泌尿器科,未来院,枠なし予約,0,7
泌尿器科,未来院,枠なし予約,1,4
泌尿器科,未来院,枠なし予約,2,6
泌尿器科,未来院,枠なし予約,4,7
泌尿器科,未来院,枠なし予約,6,1
泌尿器科,病院到着,枠あり予約,0,2
泌尿器科,病院到着,枠あり予約,2,4
泌尿器科,病院到着,枠あり予約,3,1
泌尿器科,病院到着,枠あり予約,4,2
泌尿器科,病院到着,枠あり予約,5,1
泌尿器科,病院到着,枠あり予約,6,3
泌尿器科,病院到着,枠なし予約,0,2
泌尿器科,病院到着,枠なし予約,1,3
泌尿器科,病院到着,枠なし予約,2,12
泌尿器科,病院到着,枠なし予約,3,2
泌尿器科,病院到着,枠なし予約,4,2
泌尿器科,病院到着,枠なし予約,6,3
泌尿器科,終了,枠あり予約,0,440
泌尿器科,終了,枠あり予約,1,542
泌尿器科,終了,枠あり予約,2,842
泌尿器科,終了,枠あり予約,3,110
泌尿器科,終了,枠あり予約,4,594
泌尿器科,終了,枠あり予約,5,2
泌尿器科,終了,枠あり予約,6,1
泌尿器科,終了,枠なし予約,0,152
泌尿器科,終了,枠なし予約,1,176
泌尿器科,終了,枠なし予約,2,317
泌尿器科,終了,枠なし予約,3,38
泌尿器科,終了,枠なし予約,4,170
消化器内科,6,枠あり予約,1,1
消化器内科,7,枠なし予約,4,1
消化器内科,未来院,枠あり予約,0,7
消化器内科,未来院,枠あり予約,1,14
消化器内科,未来院,枠あり予約,2,11
消化器内科,未来院,枠あり予約,3,12
消化器内科,未来院,枠あり予約,4,16
消化器内科,未来院,枠なし予約,2,1
消化器内科,未来院,枠なし予約,4,3
消化器内科,未来院,枠なし予約,6,2
消化器内科,病院到着,枠あり予約,0,1
消化器内科,病院到着,枠あり予約,1,3
消化器内科,病院到着,枠あり予約,4,2
消化器内科,病院到着,枠あり予約,6,2
消化器内科,病院到着,枠なし予約,1,2
消化器内科,病院到着,枠なし予約,4,2
消化器内科,病院到着,枠なし予約,6,2
消化器内科,終了,枠あり予約,0,293
消化器内科,終了,枠あり予約,1,269
消化器内科,終了,枠あり予約,2,296
消化器内科,終了,枠あり予約,3,279
消化器内科,終了,枠あり予約,4,285
消化器内科,終了,枠なし予約,0,32
消化器内科,終了,枠なし予約,1,42
消化器内科,終了,枠なし予約,2,44
消化器内科,終了,枠なし予約,3,26
消化器内科,終了,枠なし予約,4,30
消化器内科,診察中,枠なし予約,4,1
産婦人科,6,枠あり予約,1,1
産婦人科,保留,枠なし予約,4,1
産婦人科,未来院,枠あり予約,0,44
産婦人科,未来院,枠あり予約,1,11
産婦人科,未来院,枠あり予約,2,73
産婦人科,未来院,枠あり予約,3,24
産婦人科,未来院,枠あり予約,4,8
産婦人科,未来院,枠なし予約,0,2
産婦人科,未来院,枠なし予約,1,4
産婦人科,未来院,枠なし予約,2,52
産婦人科,未来院,枠なし予約,3,16
産婦人科,未来院,枠なし予約,4,15
産婦人科,病院到着,枠あり予約,0,3
産婦人科,病院到着,枠あり予約,1,7
産婦人科,病院到着,枠あり予約,2,5
産婦人科,病院到着,枠あり予約,3,6
産婦人科,病院到着,枠あり予約,4,10
産婦人科,病院到着,枠あり予約,5,9
産婦人科,病院到着,枠あり予約,6,8
産婦人科,病院到着,枠なし予約,2,1
産婦人科,病院到着,枠なし予約,4,2
産婦人科,病院到着,枠なし予約,5,1
産婦人科,病院到着,枠なし予約,6,1
産婦人科,終了,枠あり予約,0,348
産婦人科,終了,枠あり予約,1,239
産婦人科,終了,枠あり予約,2,533
産婦人科,終了,枠あり予約,3,443
産婦人科,終了,枠あり予約,4,224
産婦人科,終了,枠あり予約,5,1
産婦人科,終了,枠なし予約,0,16
産婦人科,終了,枠なし予約,1,27
産婦人科,終了,枠なし予約,2,14
産婦人科,終了,枠なし予約,3,27
産婦人科,終了,枠なし予約,4,14
産婦人科,終了,,1,2
