診療科名,曜日,時間帯ゾーン,初再診区分,件数
消化器内科,2,午後前半(12-15時),再診,81
消化器内科,2,午後前半(12-15時),初診,1
消化器内科,2,午後後半(15-17時),再診,6
消化器内科,2,午後後半(15-17時),初診,1
消化器内科,2,夕方以降(17時〜),再診,1
消化器内科,3,午前(〜12時),再診,196
消化器内科,3,午前(〜12時),初診,26
消化器内科,3,午後前半(12-15時),再診,90
消化器内科,3,午後前半(12-15時),初診,1
消化器内科,3,午後後半(15-17時),再診,2
消化器内科,3,午後後半(15-17時),初診,2
消化器内科,4,午前(〜12時),再診,209
消化器内科,4,午前(〜12時),初診,38
消化器内科,4,午後前半(12-15時),再診,85
消化器内科,4,午後後半(15-17時),再診,5
消化器内科,4,夕方以降(17時〜),再診,2
消化器内科,4,夕方以降(17時〜),初診,1
消化器内科,6,午前(〜12時),再診,4
消化器内科,6,午後前半(12-15時),再診,2
産婦人科,0,午前(〜12時),再診,246
産婦人科,0,午前(〜12時),初診,20
産婦人科,0,午後前半(12-15時),再診,114
産婦人科,0,午後前半(12-15時),初診,2
産婦人科,0,午後後半(15-17時),再診,27
産婦人科,0,午後後半(15-17時),初診,2
産婦人科,0,夕方以降(17時〜),再診,2
産婦人科,1,午前(〜12時),再診,213
産婦人科,1,午前(〜12時),初診,26
産婦人科,1,午後前半(12-15時),再診,45
産婦人科,1,午後前半(12-15時),初診,1
産婦人科,1,午後後半(15-17時),再診,3
産婦人科,1,夕方以降(17時〜),再診,2
産婦人科,1,夕方以降(17時〜),初診,2
産婦人科,2,午前(〜12時),再診,465
産婦人科,2,午前(〜12時),初診,41
産婦人科,2,午後前半(12-15時),再診,159
産婦人科,2,午後前半(12-15時),初診,1
産婦人科,2,午後後半(15-17時),再診,8
産婦人科,2,午後後半(15-17時),初診,2
産婦人科,2,夕方以降(17時〜),再診,4
産婦人科,3,午前(〜12時),再診,330
産婦人科,3,午前(〜12時),初診,29
産婦人科,3,午後前半(12-15時),再診,140
産婦人科,3,午後後半(15-17時),再診,12
産婦人科,3,夕方以降(17時〜),再診,3
産婦人科,3,夕方以降(17時〜),初診,2
産婦人科,4,午前(〜12時),再診,179
産婦人科,4,午前(〜12時),初診,27
産婦人科,4,午後前半(12-15時),再診,60
産婦人科,4,午後前半(12-15時),初診,1
産婦人科,4,午後後半(15-17時),再診,1
産婦人科,4,午後後半(15-17時),初診,1
産婦人科,4,夕方以降(17時〜),再診,6
産婦人科,4,夕方以降(17時〜),初診,1
産婦人科,5,午前(〜12時),再診,4
産婦人科,5,午前(〜12時),初診,2
産婦人科,5,午後前半(12-15時),再診,2
産婦人科,5,午後前半(12-15時),初診,2
産婦人科,5,午後後半(15-17時),再診,1
産婦人科,5,夕方以降(17時〜),初診,1
産婦人科,6,午前(〜12時),再診,1
産婦人科,6,午前(〜12時),初診,3
産婦人科,6,午後前半(12-15時),再診,1
産婦人科,6,夕方以降(17時〜),再診,1
産婦人科,6,夕方以降(17時〜),初診,3
皮膚・排泄ケア,0,午前(〜12時),再診,10
皮膚・排泄ケア,1,午前(〜12時),再診,14
皮膚・排泄ケア,1,午後前半(12-15時),再診,1
皮膚・排泄ケア,1,午後後半(15-17時),再診,1
皮膚・排泄ケア,2,午前(〜12時),再診,9
皮膚・排泄ケア,3,午前(〜12時),再診,4
皮膚・排泄ケア,4,午前(〜12時),再診,22
皮膚・排泄ケア,4,午後前半(12-15時),再診,1
皮膚科,0,午前(〜12時),再診,132
皮膚科,0,午前(〜12時),初診,17
皮膚科,0,午後前半(12-15時),再診,13
皮膚科,0,夕方以降(17時〜),再診,1
皮膚科,1,午前(〜12時),再診,198
皮膚科,1,午前(〜12時),初診,28
皮膚科,1,午後前半(12-15時),再診,66
皮膚科,1,午後前半(12-15時),初診,1
皮膚科,1,午後後半(15-17時),再診,18
皮膚科,1,夕方以降(17時〜),再診,7
皮膚科,2,午前(〜12時),再診,171
皮膚科,2,午前(〜12時),初診,29
皮膚科,2,午後前半(12-15時),再診,57
皮膚科,2,午後後半(15-17時),再診,16
皮膚科,2,夕方以降(17時〜),再診,2
皮膚科,3,午前(〜12時),再診,152
皮膚科,3,午前(〜12時),初診,16
皮膚科,3,午後前半(12-15時),再診,2
皮膚科,3,午後後半(15-17時),再診,3
皮膚科,3,夕方以降(17時〜),再診,1
皮膚科,4,午前(〜12時),再診,251
皮膚科,4,午前(〜12時),初診,25
皮膚科,4,午後前半(12-15時),再診,85
皮膚科,4,午後前半(12-15時),初診,2
皮膚科,4,午後後半(15-17時),再診,24
皮膚科,4,夕方以降(17時〜),再診,3
皮膚科,6,午前(〜12時),初診,1
皮膚科,6,午後前半(12-15時),初診,1
看護部,0,午前(〜12時),再診,7
看護部,0,午後前半(12-15時),再診,3
看護部,0,午後後半(15-17時),再診,4
看護部,1,午前(〜12時),再診,11
看護部,1,午後前半(12-15時),再診,11
看護部,1,午後後半(15-17時),再診,2
看護部,2,午前(〜12時),再診,21
看護部,2,午後前半(12-15時),再診,16
看護部,2,午後後半(15-17時),再診,2
看護部,2,夕方以降(17時〜),再診,2
看護部,3,午前(〜12時),再診,27
看護部,3,午後前半(12-15時),再診,11
看護部,3,午後後半(15-17時),再診,5
看護部,4,午前(〜12時),再診,2
看護部,4,午後前半(12-15時),再診,3
眼科,0,午前(〜12時),再診,383
眼科,0,午前(〜12時),初診,28
眼科,0,午後前半(12-15時),再診,118
眼科,0,午後後半(15-17時),再診,25
眼科,0,夕方以降(17時〜),再診,1
眼科,0,夕方以降(17時〜),初診,2
眼科,1,午前(〜12時),再診,391
眼科,1,午前(〜12時),初診,35
眼科,1,午後前半(12-15時),再診,228
眼科,1,午後前半(12-15時),初診,1
眼科,1,午後後半(15-17時),再診,6
眼科,1,夕方以降(17時〜),再診,2
眼科,2,午前(〜12時),再診,427
眼科,2,午前(〜12時),初診,79
眼科,2,午後前半(12-15時),再診,252
眼科,2,午後前半(12-15時),初診,7
眼科,2,午後後半(15-17時),再診,49
眼科,2,夕方以降(17時〜),再診,1
眼科,3,午前(〜12時),再診,467
眼科,3,午前(〜12時),初診,37
眼科,3,午後前半(12-15時),再診,165
眼科,3,午後前半(12-15時),初診,4
眼科,3,午後後半(15-17時),再診,28
眼科,3,午後後半(15-17時),初診,1
眼科,3,夕方以降(17時〜),再診,1
眼科,4,午前(〜12時),再診,487
眼科,4,午前(〜12時),初診,15
眼科,4,午後前半(12-15時),再診,202
眼科,4,午後前半(12-15時),初診,2
眼科,4,午後後半(15-17時),再診,24
眼科,4,午後後半(15-17時),初診,1
眼科,4,夕方以降(17時〜),初診,1
眼科,5,午前(〜12時),再診,32
禁煙外来,3,午前(〜12時),再診,1
禁煙外来,3,午後前半(12-15時),再診,12
禁煙外来,3,午後前半(12-15時),初診,1
移行期医療支援外来,2,午前(〜12時),再診,1
総合内科,0,午前(〜12時),再診,159
総合内科,0,午前(〜12時),初診,29
総合内科,0,午後前半(12-15時),再診,27
総合内科,0,午後前半(12-15時),初診,1
総合内科,0,午後後半(15-17時),再診,4
総合内科,0,午後後半(15-17時),初診,2
総合内科,0,夕方以降(17時〜),再診,2
総合内科,0,夕方以降(17時〜),初診,1
総合内科,1,午前(〜12時),再診,176
総合内科,1,午前(〜12時),初診,64
総合内科,1,午後前半(12-15時),再診,57
総合内科,1,午後前半(12-15時),初診,6
総合内科,1,午後後半(15-17時),再診,3
総合内科,2,午前(〜12時),再診,137
総合内科,2,午前(〜12時),初診,57
総合内科,2,午後前半(12-15時),再診,56
総合内科,2,午後前半(12-15時),初診,4
総合内科,2,午後後半(15-17時),再診,6
総合内科,2,午後後半(15-17時),初診,2
総合内科,2,夕方以降(17時〜),再診,1
総合内科,3,午前(〜12時),再診,290
総合内科,3,午前(〜12時),初診,31
総合内科,3,午後前半(12-15時),再診,33
総合内科,3,午後前半(12-15時),初診,2
総合内科,3,午後後半(15-17時),再診,5
総合内科,3,午後後半(15-17時),初診,1
総合内科,4,午前(〜12時),再診,164
総合内科,4,午前(〜12時),初診,28
総合内科,4,午後前半(12-15時),再診,44
総合内科,4,午後前半(12-15時),初診,3
総合内科,4,午後後半(15-17時),再診,9
総合内科,4,午後後半(15-17時),初診,1
総合内科,4,夕方以降(17時〜),再診,1
緩和ケアチーム,0,午前(〜12時),再診,12
緩和ケアチーム,1,午前(〜12時),再診,5
緩和ケアチーム,1,午後前半(12-15時),再診,1
緩和ケアチーム,2,午前(〜12時),再診,3
緩和ケアチーム,2,午後前半(12-15時),再診,1
緩和ケアチーム,3,午前(〜12時),再診,8
緩和ケアチーム,3,午後前半(12-15時),再診,1
緩和ケアチーム,4,午前(〜12時),再診,4
耳鼻咽喉科,0,午前(〜12時),再診,129
耳鼻咽喉科,0,午前(〜12時),初診,14
耳鼻咽喉科,0,午後前半(12-15時),再診,40
耳鼻咽喉科,0,午後後半(15-17時),再診,7
耳鼻咽喉科,0,夕方以降(17時〜),初診,1
耳鼻咽喉科,1,午前(〜12時),再診,410
耳鼻咽喉科,1,午前(〜12時),初診,72
耳鼻咽喉科,1,午後前半(12-15時),再診,144
耳鼻咽喉科,1,午後前半(12-15時),初診,6
耳鼻咽喉科,1,午後後半(15-17時),再診,34
耳鼻咽喉科,1,午後後半(15-17時),初診,1
耳鼻咽喉科,1,夕方以降(17時〜),初診,1
耳鼻咽喉科,2,午前(〜12時),再診,276
耳鼻咽喉科,2,午前(〜12時),初診,16
耳鼻咽喉科,2,午後前半(12-15時),再診,126
耳鼻咽喉科,2,午後後半(15-17時),再診,24
耳鼻咽喉科,2,夕方以降(17時〜),初診,3
耳鼻咽喉科,3,午前(〜12時),再診,406
耳鼻咽喉科,3,午前(〜12時),初診,75
耳鼻咽喉科,3,午後前半(12-15時),再診,166
耳鼻咽喉科,3,午後前半(12-15時),初診,9
耳鼻咽喉科,3,午後後半(15-17時),再診,31
耳鼻咽喉科,3,夕方以降(17時〜),再診,1
耳鼻咽喉科,3,夕方以降(17時〜),初診,2
耳鼻咽喉科,4,午前(〜12時),再診,172
耳鼻咽喉科,4,午前(〜12時),初診,41
耳鼻咽喉科,4,午後前半(12-15時),再診,34
耳鼻咽喉科,4,午後後半(15-17時),再診,5
耳鼻咽喉科,5,午前(〜12時),再診,1
耳鼻咽喉科,5,午後前半(12-15時),再診,4
耳鼻咽喉科,6,午前(〜12時),再診,6
脳神経内科,0,午前(〜12時),再診,66
脳神経内科,0,午前(〜12時),初診,14
脳神経内科,0,午後前半(12-15時),再診,24
脳神経内科,1,午前(〜12時),再診,61
脳神経内科,1,午前(〜12時),初診,9
脳神経内科,1,午後前半(12-15時),再診,3
脳神経内科,2,午前(〜12時),再診,100
脳神経内科,2,午前(〜12時),初診,12
脳神経内科,2,午後前半(12-15時),再診,2
脳神経内科,2,午後後半(15-17時),再診,1
脳神経内科,3,午前(〜12時),再診,167
脳神経内科,3,午前(〜12時),初診,18
脳神経内科,3,午後前半(12-15時),再診,6
脳神経内科,3,午後前半(12-15時),初診,1
脳神経内科,4,午前(〜12時),再診,63
脳神経内科,4,午前(〜12時),初診,6
脳神経内科,4,午後前半(12-15時),再診,20
脳神経外科,0,午前(〜12時),再診,1
脳神経外科,0,午前(〜12時),初診,1
脳神経外科,0,夕方以降(17時〜),再診,3
脳神経外科,0,夕方以降(17時〜),初診,2
脳神経外科,1,午前(〜12時),再診,66
脳神経外科,1,午前(〜12時),初診,6
脳神経外科,1,午後前半(12-15時),再診,1
脳神経外科,1,午後後半(15-17時),再診,1
脳神経外科,2,午前(〜12時),再診,83
脳神経外科,2,午前(〜12時),初診,2
脳神経外科,2,夕方以降(17時〜),再診,1
脳神経外科,2,夕方以降(17時〜),初診,2
脳神経外科,3,午前(〜12時),再診,18
脳神経外科,3,午前(〜12時),初診,7
脳神経外科,3,午後前半(12-15時),再診,3
脳神経外科,4,午前(〜12時),再診,40
脳神経外科,4,午前(〜12時),初診,5
脳神経外科,4,午後前半(12-15時),再診,4
脳神経外科,4,夕方以降(17時〜),初診,1
脳神経外科,5,夕方以降(17時〜),初診,1
腎内科,0,午前(〜12時),再診,129
腎内科,0,午前(〜12時),初診,2
腎内科,0,午後前半(12-15時),再診,29
腎内科,1,午前(〜12時),再診,119
腎内科,1,午前(〜12時),初診,3
腎内科,1,午後前半(12-15時),再診,9
腎内科,1,夕方以降(17時〜),再診,1
腎内科,2,午前(〜12時),再診,180
腎内科,2,午前(〜12時),初診,9
腎内科,2,午後前半(12-15時),再診,26
腎内科,2,午後後半(15-17時),再診,1
腎内科,3,午前(〜12時),再診,155
腎内科,3,午前(〜12時),初診,2
腎内科,3,午後前半(12-15時),再診,59
腎内科,3,午後前半(12-15時),初診,3
腎内科,3,午後後半(15-17時),再診,5
腎内科,4,午前(〜12時),再診,69
腎内科,4,午前(〜12時),初診,7
腎内科,4,午後前半(12-15時),再診,10
腎内科,4,午後後半(15-17時),初診,1
腎内科,4,夕方以降(17時〜),再診,1
腎内科,5,午前(〜12時),再診,1
臨床工学技師,0,午前(〜12時),再診,22
臨床工学技師,0,午後前半(12-15時),再診,10
臨床工学技師,1,午前(〜12時),再診,19
臨床工学技師,2,午前(〜12時),再診,22
臨床工学技師,2,午後前半(12-15時),再診,13
臨床工学技師,3,午前(〜12時),再診,16
臨床工学技師,3,午後後半(15-17時),再診,2
臨床工学技師,3,夕方以降(17時〜),再診,1
臨床工学技師,4,午前(〜12時),再診,15
臨床工学技師,4,午後前半(12-15時),再診,9
臨床工学技師,4,午後後半(15-17時),再診,1
臨床工学技師,5,午前(〜12時),再診,17
臨床腫瘍科,0,午前(〜12時),再診,37
臨床腫瘍科,0,午後後半(15-17時),再診,1
臨床腫瘍科,1,午前(〜12時),再診,33
臨床腫瘍科,1,午後前半(12-15時),再診,5
臨床腫瘍科,1,午後後半(15-17時),再診,2
臨床腫瘍科,2,午前(〜12時),再診,44
臨床腫瘍科,2,午後前半(12-15時),再診,6
臨床腫瘍科,2,午後後半(15-17時),再診,2
臨床腫瘍科,3,午前(〜12時),再診,39
臨床腫瘍科,3,午後前半(12-15時),再診,4
臨床腫瘍科,3,午後後半(15-17時),再診,5
臨床腫瘍科,4,午前(〜12時),再診,6
臨床腫瘍科,4,午後前半(12-15時),再診,1
薬剤部,0,午前(〜12時),再診,15
薬剤部,1,午前(〜12時),再診,26
薬剤部,1,午後前半(12-15時),再診,4
薬剤部,2,午前(〜12時),再診,28
薬剤部,2,午後前半(12-15時),再診,3
薬剤部,2,午後後半(15-17時),再診,3
薬剤部,3,午前(〜12時),再診,41
薬剤部,3,午後前半(12-15時),再診,4
薬剤部,4,午前(〜12時),再診,32
薬剤部,4,午後前半(12-15時),再診,3
血液内科,0,午前(〜12時),再診,124
血液内科,0,午前(〜12時),初診,2
血液内科,0,午後前半(12-15時),再診,21
血液内科,0,午後後半(15-17時),再診,1
血液内科,0,夕方以降(17時〜),再診,1
血液内科,1,午前(〜12時),再診,195
血液内科,1,午前(〜12時),初診,5
血液内科,1,午後前半(12-15時),再診,14
血液内科,2,午前(〜12時),再診,121
血液内科,2,午前(〜12時),初診,4
血液内科,2,午後前半(12-15時),再診,18
血液内科,2,午後後半(15-17時),再診,1
血液内科,3,午前(〜12時),再診,153
血液内科,3,午前(〜12時),初診,4
血液内科,3,午後前半(12-15時),再診,12
血液内科,3,夕方以降(17時〜),再診,1
血液内科,4,午前(〜12時),再診,157
血液内科,4,午前(〜12時),初診,3
血液内科,4,午後前半(12-15時),再診,4
退院支援,0,午前(〜12時),再診,13
退院支援,0,午後前半(12-15時),再診,1
退院支援,0,午後後半(15-17時),再診,6
退院支援,1,午前(〜12時),再診,13
退院支援,1,午後前半(12-15時),再診,1
退院支援,1,午後後半(15-17時),再診,12
退院支援,1,夕方以降(17時〜),再診,15
退院支援,2,午前(〜12時),再診,7
退院支援,2,午後後半(15-17時),再診,11
退院支援,2,夕方以降(17時〜),再診,15
退院支援,3,午前(〜12時),再診,27
退院支援,3,夕方以降(17時〜),再診,5
退院支援,4,午前(〜12時),再診,11
退院支援,4,午後後半(15-17時),再診,15
退院支援,4,夕方以降(17時〜),再診,6
通院治療センター,0,午前(〜12時),再診,6
通院治療センター,0,午後前半(12-15時),再診,7
通院治療センター,1,午前(〜12時),再診,8
通院治療センター,1,午後前半(12-15時),再診,2
通院治療センター,1,午後後半(15-17時),再診,2
通院治療センター,2,午前(〜12時),再診,9
通院治療センター,2,午後前半(12-15時),再診,8
通院治療センター,2,午後後半(15-17時),再診,1
通院治療センター,3,午前(〜12時),再診,6
通院治療センター,3,午後前半(12-15時),再診,10
通院治療センター,3,午後後半(15-17時),再診,1
通院治療センター,4,午前(〜12時),再診,1
通院治療センター,4,午後前半(12-15時),再診,1
遺伝診療科,0,午前(〜12時),再診,2
遺伝診療科,0,午後後半(15-17時),再診,3
遺伝診療科,0,夕方以降(17時〜),再診,1
遺伝診療科,1,午前(〜12時),再診,13
遺伝診療科,1,午後前半(12-15時),再診,6
遺伝診療科,2,午前(〜12時),再診,7
遺伝診療科,2,午前(〜12時),初診,1
遺伝診療科,3,午前(〜12時),再診,10
遺伝診療科,3,午前(〜12時),初診,2
遺伝診療科,3,午後前半(12-15時),再診,1
遺伝診療科,3,夕方以降(17時〜),再診,1
遺伝診療科,4,午前(〜12時),再診,5
遺伝診療科,4,午後前半(12-15時),再診,4
骨転移カンファレンス,0,午前(〜12時),再診,1
骨転移カンファレンス,0,午後前半(12-15時),再診,1
骨転移カンファレンス,0,午後後半(15-17時),再診,1
麻酔科,0,午前(〜12時),再診,34
麻酔科,0,午後前半(12-15時),再診,16
麻酔科,1,午前(〜12時),再診,70
麻酔科,1,午後前半(12-15時),再診,32
麻酔科,2,午前(〜12時),再診,74
麻酔科,2,午後前半(12-15時),再診,24
麻酔科,3,午前(〜12時),再診,70
麻酔科,3,午後前半(12-15時),再診,27
麻酔科,4,午前(〜12時),再診,61
麻酔科,4,午後前半(12-15時),再診,15
ＥＳＴ(倫理相談),3,午前(〜12時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午前(〜12時),再診,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午前(〜12時),再診,55
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午後後半(15-17時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午前(〜12時),再診,6
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午前(〜12時),再診,11
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午前(〜12時),再診,43
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後後半(15-17時),再診,3
