診療科名,診療受付区分,予約フラグ,曜日,件数
メンタルケア科,病院到着,枠あり予約,3,1
メンタルケア科,病院到着,枠あり予約,4,1
メンタルケア科,病院到着,枠なし予約,1,3
メンタルケア科,病院到着,枠なし予約,2,2
メンタルケア科,終了,枠あり予約,0,58
メンタルケア科,終了,枠あり予約,1,41
メンタルケア科,終了,枠あり予約,2,147
メンタルケア科,終了,枠あり予約,3,10
メンタルケア科,終了,枠あり予約,4,6
メンタルケア科,終了,枠なし予約,0,25
メンタルケア科,終了,枠なし予約,1,7
メンタルケア科,終了,枠なし予約,2,19
メンタルケア科,終了,枠なし予約,3,16
メンタルケア科,終了,枠なし予約,4,15
リウマチ膠原病内科,6,枠あり予約,2,1
リウマチ膠原病内科,未来院,枠あり予約,0,3
リウマチ膠原病内科,未来院,枠あり予約,1,6
リウマチ膠原病内科,未来院,枠あり予約,2,3
リウマチ膠原病内科,未来院,枠あり予約,3,3
リウマチ膠原病内科,未来院,枠あり予約,4,8
リウマチ膠原病内科,未来院,枠なし予約,0,1
リウマチ膠原病内科,未来院,枠なし予約,3,1
リウマチ膠原病内科,未来院,枠なし予約,4,2
リウマチ膠原病内科,病院到着,枠あり予約,0,1
リウマチ膠原病内科,病院到着,枠あり予約,1,1
リウマチ膠原病内科,病院到着,枠なし予約,0,1
リウマチ膠原病内科,終了,枠あり予約,0,148
リウマチ膠原病内科,終了,枠あり予約,1,144
リウマチ膠原病内科,終了,枠あり予約,2,169
リウマチ膠原病内科,終了,枠あり予約,3,190
リウマチ膠原病内科,終了,枠あり予約,4,161
リウマチ膠原病内科,終了,枠なし予約,0,21
リウマチ膠原病内科,終了,枠なし予約,1,38
リウマチ膠原病内科,終了,枠なし予約,2,23
リウマチ膠原病内科,終了,枠なし予約,3,7
リウマチ膠原病内科,終了,枠なし予約,4,20
リウマチ膠原病内科,診察中,枠あり予約,4,1
一般消化器外科,6,枠あり予約,0,2
一般消化器外科,6,枠あり予約,3,1
一般消化器外科,保留,枠あり予約,2,1
一般消化器外科,未来院,枠あり予約,0,16
一般消化器外科,未来院,枠あり予約,1,13
一般消化器外科,未来院,枠あり予約,2,18
一般消化器外科,未来院,枠あり予約,3,19
一般消化器外科,未来院,枠あり予約,4,14
一般消化器外科,未来院,枠なし予約,0,1
一般消化器外科,未来院,枠なし予約,2,1
一般消化器外科,未来院,枠なし予約,3,1
一般消化器外科,未来院,枠なし予約,4,1
一般消化器外科,病院到着,枠あり予約,0,2
一般消化器外科,病院到着,枠あり予約,1,1
一般消化器外科,病院到着,枠あり予約,2,1
一般消化器外科,病院到着,枠あり予約,3,1
一般消化器外科,病院到着,枠なし予約,0,1
一般消化器外科,病院到着,枠なし予約,1,5
一般消化器外科,病院到着,枠なし予約,2,8
一般消化器外科,病院到着,枠なし予約,3,1
一般消化器外科,病院到着,枠なし予約,6,1
一般消化器外科,病院到着,,2,1
一般消化器外科,終了,枠あり予約,0,191
一般消化器外科,終了,枠あり予約,1,207
一般消化器外科,終了,枠あり予約,2,255
一般消化器外科,終了,枠あり予約,3,283
一般消化器外科,終了,枠あり予約,4,47
一般消化器外科,終了,枠あり予約,5,4
一般消化器外科,終了,枠あり予約,6,1
一般消化器外科,終了,枠なし予約,0,24
一般消化器外科,終了,枠なし予約,1,12
一般消化器外科,終了,枠なし予約,2,25
一般消化器外科,終了,枠なし予約,3,18
一般消化器外科,終了,枠なし予約,4,27
一般消化器外科,終了,,2,3
一般消化器外科,終了,,3,3
一般消化器外科,終了,,4,3
中央処置室,未来院,枠あり予約,1,3
中央処置室,未来院,枠あり予約,2,1
中央処置室,未来院,枠あり予約,3,1
中央処置室,未来院,枠あり予約,4,1
中央処置室,病院到着,枠あり予約,0,27
中央処置室,病院到着,枠あり予約,1,29
中央処置室,病院到着,枠あり予約,2,16
中央処置室,病院到着,枠あり予約,3,31
中央処置室,病院到着,枠あり予約,4,34
中央処置室,病院到着,枠なし予約,1,1
中央処置室,病院到着,枠なし予約,3,1
中央処置室,病院到着,枠なし予約,4,3
中央処置室,終了,枠あり予約,0,5
中央処置室,終了,枠あり予約,2,14
乳腺外科,保留,枠あり予約,2,1
乳腺外科,未来院,枠あり予約,0,10
乳腺外科,未来院,枠あり予約,1,23
乳腺外科,未来院,枠あり予約,2,15
乳腺外科,未来院,枠あり予約,3,2
乳腺外科,未来院,枠あり予約,4,5
乳腺外科,未来院,枠なし予約,0,5
乳腺外科,未来院,枠なし予約,1,3
乳腺外科,未来院,枠なし予約,2,1
乳腺外科,未来院,枠なし予約,3,1
乳腺外科,未来院,枠なし予約,4,4
乳腺外科,病院到着,枠あり予約,0,1
乳腺外科,病院到着,枠あり予約,2,2
乳腺外科,病院到着,枠あり予約,5,2
乳腺外科,病院到着,枠なし予約,0,3
乳腺外科,病院到着,枠なし予約,1,1
乳腺外科,病院到着,枠なし予約,5,1
乳腺外科,終了,枠あり予約,0,341
乳腺外科,終了,枠あり予約,1,417
乳腺外科,終了,枠あり予約,2,387
乳腺外科,終了,枠あり予約,3,85
乳腺外科,終了,枠あり予約,4,225
乳腺外科,終了,枠あり予約,5,2
乳腺外科,終了,枠なし予約,0,61
乳腺外科,終了,枠なし予約,1,12
乳腺外科,終了,枠なし予約,2,14
乳腺外科,終了,枠なし予約,3,3
乳腺外科,終了,枠なし予約,4,42
乳腺外科,終了,,1,1
健診センター,未来院,枠あり予約,1,1
健診センター,未来院,枠あり予約,2,10
健診センター,未来院,枠あり予約,3,3
健診センター,病院到着,枠あり予約,1,3
健診センター,病院到着,枠あり予約,2,9
健診センター,病院到着,枠あり予約,3,10
健診センター,病院到着,枠あり予約,4,10
健診センター,終了,枠あり予約,1,20
健診センター,終了,枠あり予約,2,17
健診センター,終了,枠あり予約,3,4
健診センター,終了,枠あり予約,4,5
入退院支援センター,保留,枠あり予約,1,1
入退院支援センター,終了,枠あり予約,0,128
入退院支援センター,終了,枠あり予約,1,122
入退院支援センター,終了,枠あり予約,2,170
入退院支援センター,終了,枠あり予約,3,117
入退院支援センター,終了,枠あり予約,4,116
入退院支援センター,終了,枠なし予約,0,12
入退院支援センター,終了,枠なし予約,1,5
入退院支援センター,終了,枠なし予約,2,13
入退院支援センター,終了,枠なし予約,3,26
入退院支援センター,終了,枠なし予約,4,10
内科,保留,枠あり予約,0,3
内科,保留,枠あり予約,1,4
内科,保留,枠あり予約,2,2
内科,保留,枠あり予約,5,2
内科,保留,枠あり予約,6,3
内科,病院到着,枠あり予約,0,4
内科,病院到着,枠あり予約,1,6
内科,病院到着,枠あり予約,2,6
内科,病院到着,枠あり予約,3,4
内科,病院到着,枠あり予約,4,6
内科,病院到着,枠あり予約,5,5
内科,病院到着,枠あり予約,6,9
内科,終了,枠あり予約,0,21
内科,終了,枠あり予約,1,36
内科,終了,枠あり予約,2,46
内科,終了,枠あり予約,3,24
内科,終了,枠あり予約,4,27
内科,終了,枠あり予約,5,45
内科,終了,枠あり予約,6,53
内科,診察中,枠あり予約,0,3
内科,診察中,枠あり予約,1,4
内科,診察中,枠あり予約,2,1
内科,診察中,枠あり予約,3,2
内科,診察中,枠あり予約,5,3
内科,診察中,枠あり予約,6,2
呼吸器内科,保留,枠なし予約,0,2
呼吸器内科,未来院,枠あり予約,0,2
呼吸器内科,未来院,枠あり予約,1,16
呼吸器内科,未来院,枠あり予約,2,10
呼吸器内科,未来院,枠あり予約,3,7
呼吸器内科,未来院,枠あり予約,4,12
呼吸器内科,未来院,枠なし予約,0,1
呼吸器内科,未来院,枠なし予約,2,1
呼吸器内科,未来院,枠なし予約,3,2
呼吸器内科,病院到着,枠あり予約,0,1
呼吸器内科,病院到着,枠あり予約,2,3
呼吸器内科,病院到着,枠あり予約,4,1
呼吸器内科,病院到着,枠なし予約,0,1
呼吸器内科,病院到着,枠なし予約,2,3
呼吸器内科,病院到着,枠なし予約,3,1
呼吸器内科,病院到着,枠なし予約,5,1
呼吸器内科,終了,枠あり予約,0,187
呼吸器内科,終了,枠あり予約,1,327
呼吸器内科,終了,枠あり予約,2,257
呼吸器内科,終了,枠あり予約,3,218
呼吸器内科,終了,枠あり予約,4,171
呼吸器内科,終了,枠あり予約,5,2
呼吸器内科,終了,枠なし予約,0,43
呼吸器内科,終了,枠なし予約,1,24
呼吸器内科,終了,枠なし予約,2,42
呼吸器内科,終了,枠なし予約,3,22
呼吸器内科,終了,枠なし予約,4,21
呼吸器外科,未来院,枠あり予約,2,2
呼吸器外科,未来院,枠あり予約,3,1
呼吸器外科,未来院,枠あり予約,4,1
呼吸器外科,終了,枠あり予約,0,56
呼吸器外科,終了,枠あり予約,2,39
呼吸器外科,終了,枠あり予約,3,77
呼吸器外科,終了,枠あり予約,4,4
呼吸器外科,終了,枠なし予約,0,2
呼吸器外科,終了,枠なし予約,2,3
呼吸器外科,終了,枠なし予約,3,1
呼吸器外科,終了,枠なし予約,4,1
外来手術室,未来院,枠あり予約,0,9
外来手術室,未来院,枠あり予約,1,12
外来手術室,未来院,枠あり予約,2,9
外来手術室,未来院,枠あり予約,3,2
外来手術室,未来院,枠あり予約,4,13
外来手術室,未来院,枠なし予約,3,1
外来手術室,病院到着,枠あり予約,2,1
外来手術室,病院到着,枠あり予約,3,2
外来手術室,病院到着,枠あり予約,4,2
外来手術室,病院到着,枠なし予約,1,1
外来手術室,病院到着,枠なし予約,2,1
外来手術室,終了,枠あり予約,0,103
外来手術室,終了,枠あり予約,1,52
外来手術室,終了,枠あり予約,2,80
外来手術室,終了,枠あり予約,3,86
外来手術室,終了,枠あり予約,4,61
外来手術室,終了,枠なし予約,0,6
外来手術室,終了,枠なし予約,1,10
外来手術室,終了,枠なし予約,2,18
外来手術室,終了,枠なし予約,3,9
外来手術室,終了,枠なし予約,4,11
外来手術室,診察中,枠あり予約,0,1
小児科,7,枠あり予約,2,1
小児科,7,枠あり予約,4,1
小児科,保留,枠あり予約,0,1
小児科,保留,枠あり予約,1,1
小児科,保留,枠あり予約,2,2
小児科,保留,枠あり予約,3,2
小児科,保留,枠あり予約,4,1
小児科,保留,枠あり予約,5,3
小児科,保留,枠あり予約,6,1
小児科,保留,枠なし予約,1,2
小児科,保留,枠なし予約,4,1
小児科,未来院,枠あり予約,0,4
小児科,未来院,枠あり予約,1,17
小児科,未来院,枠あり予約,2,5
小児科,未来院,枠あり予約,3,6
小児科,未来院,枠あり予約,4,6
小児科,未来院,枠あり予約,5,1
小児科,未来院,枠なし予約,0,1
小児科,未来院,枠なし予約,2,1
小児科,未来院,枠なし予約,3,3
小児科,病院到着,枠あり予約,0,2
小児科,病院到着,枠あり予約,1,2
小児科,病院到着,枠あり予約,2,2
小児科,病院到着,枠あり予約,4,1
小児科,病院到着,枠あり予約,5,2
小児科,病院到着,枠なし予約,3,1
小児科,病院到着,枠なし予約,4,1
小児科,病院到着,枠なし予約,6,1
小児科,終了,枠あり予約,0,107
小児科,終了,枠あり予約,1,83
小児科,終了,枠あり予約,2,111
小児科,終了,枠あり予約,3,84
小児科,終了,枠あり予約,4,58
小児科,終了,枠あり予約,5,11
小児科,終了,枠あり予約,6,19
小児科,終了,枠なし予約,0,7
小児科,終了,枠なし予約,1,14
小児科,終了,枠なし予約,2,15
小児科,終了,枠なし予約,3,13
小児科,終了,枠なし予約,4,8
小児科,終了,,3,1
小児科,診察中,枠あり予約,3,1
小児科,診察中,枠あり予約,4,1
小児科,診察中,枠あり予約,5,2
形成外科,未来院,枠あり予約,0,7
形成外科,未来院,枠あり予約,1,8
形成外科,未来院,枠あり予約,3,9
形成外科,未来院,枠あり予約,4,6
形成外科,未来院,枠なし予約,0,1
形成外科,未来院,枠なし予約,1,5
形成外科,未来院,枠なし予約,2,1
形成外科,未来院,枠なし予約,3,1
形成外科,病院到着,枠あり予約,1,3
形成外科,病院到着,枠あり予約,2,1
形成外科,病院到着,枠あり予約,4,1
形成外科,病院到着,枠なし予約,1,1
形成外科,終了,枠あり予約,0,104
形成外科,終了,枠あり予約,1,107
形成外科,終了,枠あり予約,2,28
形成外科,終了,枠あり予約,3,96
形成外科,終了,枠あり予約,4,93
形成外科,終了,枠あり予約,5,3
形成外科,終了,枠なし予約,0,22
形成外科,終了,枠なし予約,1,46
形成外科,終了,枠なし予約,2,6
形成外科,終了,枠なし予約,3,28
形成外科,終了,枠なし予約,4,16
形成外科,終了,,1,1
形成外科,終了,,2,3
形成外科,終了,,4,1
循環器内科,6,枠あり予約,1,2
循環器内科,6,枠あり予約,2,1
循環器内科,6,枠あり予約,4,1
循環器内科,7,枠あり予約,1,1
循環器内科,7,枠あり予約,4,1
循環器内科,保留,枠あり予約,1,1
循環器内科,保留,枠あり予約,4,1
循環器内科,保留,枠なし予約,3,2
循環器内科,未来院,枠あり予約,0,5
循環器内科,未来院,枠あり予約,1,19
循環器内科,未来院,枠あり予約,2,9
循環器内科,未来院,枠あり予約,3,13
循環器内科,未来院,枠あり予約,4,8
循環器内科,未来院,枠なし予約,0,2
循環器内科,未来院,枠なし予約,1,1
循環器内科,未来院,枠なし予約,4,4
循環器内科,病院到着,枠あり予約,0,2
循環器内科,病院到着,枠あり予約,1,4
循環器内科,病院到着,枠あり予約,2,1
循環器内科,病院到着,枠あり予約,3,3
循環器内科,病院到着,枠あり予約,4,5
循環器内科,病院到着,枠あり予約,5,1
循環器内科,病院到着,枠あり予約,6,3
循環器内科,病院到着,枠なし予約,0,5
循環器内科,病院到着,枠なし予約,1,3
循環器内科,病院到着,枠なし予約,2,1
循環器内科,病院到着,枠なし予約,3,1
循環器内科,病院到着,枠なし予約,6,1
循環器内科,終了,枠あり予約,0,246
循環器内科,終了,枠あり予約,1,223
循環器内科,終了,枠あり予約,2,336
循環器内科,終了,枠あり予約,3,193
循環器内科,終了,枠あり予約,4,281
循環器内科,終了,枠あり予約,5,6
循環器内科,終了,枠あり予約,6,5
循環器内科,終了,枠なし予約,0,46
循環器内科,終了,枠なし予約,1,55
循環器内科,終了,枠なし予約,2,45
循環器内科,終了,枠なし予約,3,28
循環器内科,終了,枠なし予約,4,30
循環器内科,診察中,枠あり予約,3,1
循環器内科,診察中,枠あり予約,4,1
循環器内科,診察中,枠あり予約,5,2
心臓血管外科,保留,枠あり予約,1,1
心臓血管外科,未来院,枠あり予約,1,3
心臓血管外科,未来院,枠あり予約,4,7
心臓血管外科,未来院,枠なし予約,0,1
心臓血管外科,未来院,枠なし予約,3,1
心臓血管外科,未来院,枠なし予約,4,3
心臓血管外科,病院到着,枠あり予約,3,1
心臓血管外科,終了,枠あり予約,1,72
心臓血管外科,終了,枠あり予約,4,112
心臓血管外科,終了,枠あり予約,6,1
心臓血管外科,終了,枠なし予約,0,1
心臓血管外科,終了,枠なし予約,1,4
心臓血管外科,終了,枠なし予約,2,2
心臓血管外科,終了,枠なし予約,3,1
心臓血管外科,終了,枠なし予約,4,8
心臓血管外科,診察中,枠あり予約,1,1
感染症,未来院,枠あり予約,2,1
感染症,未来院,枠あり予約,3,2
感染症,未来院,枠なし予約,2,2
感染症,病院到着,枠なし予約,0,2
感染症,終了,枠あり予約,0,2
感染症,終了,枠あり予約,1,5
感染症,終了,枠あり予約,2,1
感染症,終了,枠あり予約,3,2
感染症,終了,枠あり予約,4,2
感染症,終了,枠なし予約,0,6
感染症,終了,枠なし予約,1,3
感染症,終了,枠なし予約,4,1
放射線治療科,未来院,枠あり予約,0,4
放射線治療科,未来院,枠あり予約,1,6
放射線治療科,未来院,枠あり予約,2,6
放射線治療科,未来院,枠あり予約,3,8
放射線治療科,未来院,枠あり予約,4,4
放射線治療科,未来院,枠なし予約,0,1
放射線治療科,未来院,枠なし予約,4,1
放射線治療科,病院到着,枠あり予約,1,1
放射線治療科,病院到着,枠あり予約,2,4
放射線治療科,病院到着,枠あり予約,3,1
放射線治療科,病院到着,枠あり予約,4,4
放射線治療科,病院到着,枠なし予約,0,2
放射線治療科,病院到着,枠なし予約,1,1
放射線治療科,病院到着,枠なし予約,2,1
放射線治療科,病院到着,枠なし予約,4,2
放射線治療科,終了,枠あり予約,0,179
放射線治療科,終了,枠あり予約,1,170
放射線治療科,終了,枠あり予約,2,257
放射線治療科,終了,枠あり予約,3,84
放射線治療科,終了,枠あり予約,4,136
放射線治療科,終了,枠なし予約,0,32
放射線治療科,終了,枠なし予約,1,39
放射線治療科,終了,枠なし予約,2,64
放射線治療科,終了,枠なし予約,3,28
放射線治療科,終了,枠なし予約,4,49
放射線診断科,病院到着,枠なし予約,2,1
放射線診断科,病院到着,枠なし予約,4,1
救急科,保留,枠あり予約,3,1
救急科,保留,枠あり予約,4,2
救急科,保留,枠あり予約,5,3
救急科,未来院,枠あり予約,2,1
救急科,未来院,枠なし予約,5,2
救急科,未来院,枠なし予約,6,1
救急科,病院到着,枠あり予約,0,11
救急科,病院到着,枠あり予約,1,15
救急科,病院到着,枠あり予約,2,15
救急科,病院到着,枠あり予約,3,12
救急科,病院到着,枠あり予約,4,15
救急科,病院到着,枠あり予約,5,13
救急科,病院到着,枠あり予約,6,11
救急科,病院到着,枠なし予約,0,1
救急科,病院到着,枠なし予約,2,1
救急科,病院到着,枠なし予約,5,4
救急科,病院到着,枠なし予約,6,1
救急科,終了,枠あり予約,0,39
救急科,終了,枠あり予約,1,35
救急科,終了,枠あり予約,2,39
救急科,終了,枠あり予約,3,28
救急科,終了,枠あり予約,4,21
救急科,終了,枠あり予約,5,26
救急科,終了,枠あり予約,6,21
救急科,終了,枠なし予約,1,1
救急科,終了,枠なし予約,5,1
救急科,診察中,枠あり予約,0,1
救急科,診察中,枠あり予約,1,3
救急科,診察中,枠あり予約,2,1
救急科,診察中,枠あり予約,3,3
救急科,診察中,枠あり予約,4,1
整形外科,6,枠あり予約,1,1
整形外科,6,枠あり予約,2,1
整形外科,6,枠あり予約,4,2
整形外科,保留,枠あり予約,6,1
整形外科,未来院,枠あり予約,0,12
整形外科,未来院,枠あり予約,1,31
整形外科,未来院,枠あり予約,2,17
整形外科,未来院,枠あり予約,3,16
整形外科,未来院,枠あり予約,4,24
整形外科,未来院,枠なし予約,0,2
整形外科,未来院,枠なし予約,1,1
整形外科,未来院,枠なし予約,2,4
整形外科,未来院,枠なし予約,4,2
整形外科,病院到着,枠あり予約,2,2
整形外科,病院到着,枠あり予約,3,3
整形外科,病院到着,枠あり予約,5,1
整形外科,病院到着,枠なし予約,0,2
整形外科,病院到着,枠なし予約,1,1
整形外科,病院到着,枠なし予約,2,2
整形外科,病院到着,枠なし予約,3,2
整形外科,病院到着,枠なし予約,4,3
整形外科,病院到着,枠なし予約,5,1
整形外科,終了,枠あり予約,0,283
整形外科,終了,枠あり予約,1,443
整形外科,終了,枠あり予約,2,294
整形外科,終了,枠あり予約,3,185
整形外科,終了,枠あり予約,4,359
整形外科,終了,枠あり予約,5,4
整形外科,終了,枠あり予約,6,4
整形外科,終了,枠なし予約,0,18
整形外科,終了,枠なし予約,1,38
整形外科,終了,枠なし予約,2,26
整形外科,終了,枠なし予約,3,27
整形外科,終了,枠なし予約,4,46
整形外科,終了,,0,1
整形外科,終了,,1,1
整形外科,終了,,2,1
整形外科,診察中,枠あり予約,1,1
整形外科,診察中,枠あり予約,2,1
整形外科,診察中,枠あり予約,4,1
整形外科,診察中,枠あり予約,5,1
整形外科,診察中,枠なし予約,0,1
歯科口腔外科,7,枠あり予約,1,1
歯科口腔外科,保留,枠あり予約,4,1
歯科口腔外科,保留,枠なし予約,0,1
歯科口腔外科,未来院,枠あり予約,0,6
歯科口腔外科,未来院,枠あり予約,1,6
歯科口腔外科,未来院,枠あり予約,2,1
歯科口腔外科,未来院,枠あり予約,3,6
歯科口腔外科,未来院,枠あり予約,4,3
歯科口腔外科,未来院,枠なし予約,0,2
歯科口腔外科,未来院,枠なし予約,1,1
歯科口腔外科,未来院,枠なし予約,2,2
歯科口腔外科,未来院,枠なし予約,4,2
歯科口腔外科,病院到着,枠あり予約,4,1
歯科口腔外科,病院到着,枠なし予約,1,1
歯科口腔外科,病院到着,枠なし予約,2,1
歯科口腔外科,病院到着,枠なし予約,3,1
歯科口腔外科,病院到着,枠なし予約,4,1
歯科口腔外科,病院到着,,0,1
歯科口腔外科,終了,枠あり予約,0,159
歯科口腔外科,終了,枠あり予約,1,168
歯科口腔外科,終了,枠あり予約,2,105
歯科口腔外科,終了,枠あり予約,3,195
歯科口腔外科,終了,枠あり予約,4,110
歯科口腔外科,終了,枠なし予約,0,23
歯科口腔外科,終了,枠なし予約,1,31
歯科口腔外科,終了,枠なし予約,2,21
歯科口腔外科,終了,枠なし予約,3,24
歯科口腔外科,終了,枠なし予約,4,36
歯科口腔外科,終了,,0,3
歯科口腔外科,終了,,1,1
歯科口腔外科,終了,,2,1
歯科口腔外科,終了,,3,4
歯科口腔外科,終了,,4,1
歯科口腔外科,診察中,枠なし予約,3,1
歯科口腔外科,診察中,枠なし予約,4,1
治験外来,病院到着,枠あり予約,1,1
治験外来,病院到着,枠あり予約,4,1
泌尿器科,7,枠あり予約,1,1
泌尿器科,保留,枠なし予約,2,1
泌尿器科,未来院,枠あり予約,0,40
泌尿器科,未来院,枠あり予約,1,37
泌尿器科,未来院,枠あり予約,2,45
泌尿器科,未来院,枠あり予約,3,16
泌尿器科,未来院,枠あり予約,4,23
泌尿器科,未来院,枠なし予約,0,5
泌尿器科,未来院,枠なし予約,1,8
泌尿器科,未来院,枠なし予約,2,10
泌尿器科,未来院,枠なし予約,3,3
泌尿器科,未来院,枠なし予約,4,6
泌尿器科,病院到着,枠あり予約,0,1
泌尿器科,病院到着,枠あり予約,2,3
泌尿器科,病院到着,枠あり予約,4,1
泌尿器科,病院到着,枠あり予約,5,2
泌尿器科,病院到着,枠あり予約,6,4
泌尿器科,病院到着,枠なし予約,0,1
泌尿器科,病院到着,枠なし予約,2,17
泌尿器科,病院到着,枠なし予約,4,1
泌尿器科,病院到着,枠なし予約,5,1
泌尿器科,病院到着,枠なし予約,6,2
泌尿器科,終了,枠あり予約,0,587
泌尿器科,終了,枠あり予約,1,521
泌尿器科,終了,枠あり予約,2,864
泌尿器科,終了,枠あり予約,3,110
泌尿器科,終了,枠あり予約,4,590
泌尿器科,終了,枠あり予約,5,1
泌尿器科,終了,枠あり予約,6,2
泌尿器科,終了,枠なし予約,0,194
泌尿器科,終了,枠なし予約,1,172
泌尿器科,終了,枠なし予約,2,278
泌尿器科,終了,枠なし予約,3,29
泌尿器科,終了,枠なし予約,4,180
消化器内科,6,枠あり予約,3,1
消化器内科,保留,枠なし予約,4,1
消化器内科,未来院,枠あり予約,0,15
消化器内科,未来院,枠あり予約,1,18
消化器内科,未来院,枠あり予約,2,16
消化器内科,未来院,枠あり予約,3,11
消化器内科,未来院,枠あり予約,4,10
消化器内科,未来院,枠なし予約,2,1
消化器内科,未来院,枠なし予約,3,1
消化器内科,病院到着,枠あり予約,0,1
消化器内科,病院到着,枠あり予約,1,2
消化器内科,病院到着,枠あり予約,2,1
消化器内科,病院到着,枠あり予約,3,1
消化器内科,病院到着,枠あり予約,6,2
消化器内科,病院到着,枠なし予約,1,1
消化器内科,病院到着,枠なし予約,2,1
消化器内科,病院到着,枠なし予約,3,1
消化器内科,病院到着,枠なし予約,4,3
消化器内科,病院到着,枠なし予約,6,2
消化器内科,終了,枠あり予約,0,336
消化器内科,終了,枠あり予約,1,262
消化器内科,終了,枠あり予約,2,290
消化器内科,終了,枠あり予約,3,213
消化器内科,終了,枠あり予約,4,279
消化器内科,終了,枠なし予約,0,36
消化器内科,終了,枠なし予約,1,22
消化器内科,終了,枠なし予約,2,35
消化器内科,終了,枠なし予約,3,35
消化器内科,終了,枠なし予約,4,22
消化器内科,終了,,4,3
産婦人科,保留,枠あり予約,4,5
産婦人科,未来院,枠あり予約,0,28
産婦人科,未来院,枠あり予約,1,10
産婦人科,未来院,枠あり予約,2,53
産婦人科,未来院,枠あり予約,3,9
産婦人科,未来院,枠あり予約,4,19
産婦人科,未来院,枠なし予約,0,3
産婦人科,未来院,枠なし予約,1,2
産婦人科,未来院,枠なし予約,2,53
産婦人科,未来院,枠なし予約,3,14
産婦人科,未来院,枠なし予約,4,11
産婦人科,病院到着,枠あり予約,0,5
産婦人科,病院到着,枠あり予約,1,6
産婦人科,病院到着,枠あり予約,2,5
産婦人科,病院到着,枠あり予約,3,2
産婦人科,病院到着,枠あり予約,4,1
産婦人科,病院到着,枠あり予約,5,5
産婦人科,病院到着,枠あり予約,6,10
産婦人科,病院到着,枠なし予約,2,2
産婦人科,病院到着,枠なし予約,6,1
産婦人科,病院到着,,4,1
産婦人科,終了,枠あり予約,0,421
産婦人科,終了,枠あり予約,1,179
産婦人科,終了,枠あり予約,2,459
産婦人科,終了,枠あり予約,3,315
産婦人科,終了,枠あり予約,4,228
産婦人科,終了,枠なし予約,0,27
産婦人科,終了,枠なし予約,1,8
産婦人科,終了,枠なし予約,2,16
産婦人科,終了,枠なし予約,3,22
産婦人科,終了,枠なし予約,4,20
産婦人科,終了,,0,1
産婦人科,終了,,1,1
産婦人科,終了,,2,1
産婦人科,終了,,4,1
皮膚・排泄ケア,未来院,枠あり予約,0,3
