診療科名,曜日,時間帯ゾーン,初再診区分,件数
内科,4,午後後半(15-17時),初診,1
内科,4,夕方以降(17時〜),再診,14
内科,4,夕方以降(17時〜),初診,7
内科,5,午前(〜12時),再診,13
内科,5,午前(〜12時),初診,7
内科,5,午後前半(12-15時),再診,2
内科,5,午後前半(12-15時),初診,3
内科,5,午後後半(15-17時),再診,1
内科,5,午後後半(15-17時),初診,1
内科,5,夕方以降(17時〜),再診,7
内科,5,夕方以降(17時〜),初診,21
内科,6,午前(〜12時),再診,9
内科,6,午前(〜12時),初診,24
内科,6,午後前半(12-15時),再診,9
内科,6,午後前半(12-15時),初診,3
内科,6,午後後半(15-17時),再診,1
内科,6,午後後半(15-17時),初診,1
内科,6,夕方以降(17時〜),再診,4
内科,6,夕方以降(17時〜),初診,16
呼吸器内科,0,午前(〜12時),再診,161
呼吸器内科,0,午前(〜12時),初診,14
呼吸器内科,0,午後前半(12-15時),再診,53
呼吸器内科,0,午後前半(12-15時),初診,4
呼吸器内科,0,午後後半(15-17時),再診,5
呼吸器内科,1,午前(〜12時),再診,236
呼吸器内科,1,午前(〜12時),初診,15
呼吸器内科,1,午後前半(12-15時),再診,106
呼吸器内科,1,午後前半(12-15時),初診,9
呼吸器内科,1,午後後半(15-17時),再診,1
呼吸器内科,2,午前(〜12時),再診,184
呼吸器内科,2,午前(〜12時),初診,13
呼吸器内科,2,午後前半(12-15時),再診,102
呼吸器内科,2,午後前半(12-15時),初診,8
呼吸器内科,2,午後後半(15-17時),再診,7
呼吸器内科,2,夕方以降(17時〜),再診,1
呼吸器内科,2,夕方以降(17時〜),初診,1
呼吸器内科,3,午前(〜12時),再診,142
呼吸器内科,3,午前(〜12時),初診,9
呼吸器内科,3,午後前半(12-15時),再診,90
呼吸器内科,3,午後後半(15-17時),再診,4
呼吸器内科,3,午後後半(15-17時),初診,1
呼吸器内科,3,夕方以降(17時〜),再診,4
呼吸器内科,4,午前(〜12時),再診,150
呼吸器内科,4,午前(〜12時),初診,15
呼吸器内科,4,午後前半(12-15時),再診,28
呼吸器内科,4,午後前半(12-15時),初診,8
呼吸器内科,4,午後後半(15-17時),再診,3
呼吸器内科,4,午後後半(15-17時),初診,1
呼吸器内科,5,午前(〜12時),再診,3
呼吸器外科,0,午前(〜12時),再診,52
呼吸器外科,0,午前(〜12時),初診,2
呼吸器外科,0,午後前半(12-15時),再診,3
呼吸器外科,0,午後後半(15-17時),再診,1
呼吸器外科,2,午前(〜12時),再診,41
呼吸器外科,2,午前(〜12時),初診,3
呼吸器外科,3,午前(〜12時),再診,58
呼吸器外科,3,午前(〜12時),初診,5
呼吸器外科,3,午後前半(12-15時),再診,15
呼吸器外科,3,午後後半(15-17時),再診,1
呼吸器外科,4,午前(〜12時),再診,4
呼吸器外科,4,午後前半(12-15時),再診,2
外来手術室,0,午前(〜12時),再診,91
外来手術室,0,午後前半(12-15時),再診,27
外来手術室,0,午後後半(15-17時),再診,1
外来手術室,1,午前(〜12時),再診,64
外来手術室,1,午後前半(12-15時),再診,10
外来手術室,1,夕方以降(17時〜),再診,1
外来手術室,2,午前(〜12時),再診,93
外来手術室,2,午後前半(12-15時),再診,16
外来手術室,3,午前(〜12時),再診,75
外来手術室,3,午後前半(12-15時),再診,22
外来手術室,3,午後後半(15-17時),再診,3
外来手術室,4,午前(〜12時),再診,82
外来手術室,4,午後前半(12-15時),再診,5
小児科,0,午前(〜12時),再診,53
小児科,0,午前(〜12時),初診,12
小児科,0,午後前半(12-15時),再診,21
小児科,0,午後前半(12-15時),初診,12
小児科,0,午後後半(15-17時),再診,14
小児科,0,夕方以降(17時〜),再診,1
小児科,0,夕方以降(17時〜),初診,9
小児科,1,午前(〜12時),再診,60
小児科,1,午前(〜12時),初診,13
小児科,1,午後前半(12-15時),再診,22
小児科,1,午後前半(12-15時),初診,3
小児科,1,午後後半(15-17時),再診,15
小児科,1,夕方以降(17時〜),再診,2
小児科,1,夕方以降(17時〜),初診,4
小児科,2,午前(〜12時),再診,74
小児科,2,午前(〜12時),初診,7
小児科,2,午後前半(12-15時),再診,35
小児科,2,午後前半(12-15時),初診,1
小児科,2,午後後半(15-17時),再診,16
小児科,2,夕方以降(17時〜),初診,4
小児科,3,午前(〜12時),再診,62
小児科,3,午前(〜12時),初診,11
小児科,3,午後前半(12-15時),再診,28
小児科,3,午後前半(12-15時),初診,3
小児科,3,午後後半(15-17時),再診,5
小児科,3,夕方以降(17時〜),再診,1
小児科,3,夕方以降(17時〜),初診,1
小児科,4,午前(〜12時),再診,46
小児科,4,午前(〜12時),初診,10
小児科,4,午後前半(12-15時),再診,9
小児科,4,午後後半(15-17時),再診,12
小児科,4,夕方以降(17時〜),初診,1
小児科,5,午前(〜12時),再診,2
小児科,5,午前(〜12時),初診,8
小児科,5,午後後半(15-17時),再診,1
小児科,5,午後後半(15-17時),初診,1
小児科,5,夕方以降(17時〜),初診,7
小児科,6,午前(〜12時),再診,1
小児科,6,午前(〜12時),初診,9
小児科,6,午後前半(12-15時),再診,1
小児科,6,午後前半(12-15時),初診,3
小児科,6,午後後半(15-17時),初診,2
小児科,6,夕方以降(17時〜),再診,1
小児科,6,夕方以降(17時〜),初診,4
形成外科,0,午前(〜12時),再診,116
形成外科,0,午前(〜12時),初診,6
形成外科,0,午後前半(12-15時),再診,8
形成外科,0,午後後半(15-17時),再診,4
形成外科,1,午前(〜12時),再診,136
形成外科,1,午前(〜12時),初診,14
形成外科,1,午後前半(12-15時),再診,15
形成外科,1,午後前半(12-15時),初診,1
形成外科,1,午後後半(15-17時),再診,4
形成外科,1,夕方以降(17時〜),再診,1
形成外科,2,午前(〜12時),再診,35
形成外科,2,午後前半(12-15時),再診,2
形成外科,2,午後後半(15-17時),再診,1
形成外科,2,夕方以降(17時〜),再診,1
形成外科,3,午前(〜12時),再診,87
形成外科,3,午前(〜12時),初診,12
形成外科,3,午後前半(12-15時),再診,31
形成外科,3,午後後半(15-17時),再診,4
形成外科,4,午前(〜12時),再診,103
形成外科,4,午前(〜12時),初診,5
形成外科,4,午後前半(12-15時),再診,4
形成外科,4,午後前半(12-15時),初診,1
形成外科,4,午後後半(15-17時),再診,2
形成外科,4,午後後半(15-17時),初診,1
形成外科,4,夕方以降(17時〜),再診,1
形成外科,5,午前(〜12時),再診,2
形成外科,5,午後前半(12-15時),再診,1
循環器内科,0,午前(〜12時),再診,203
循環器内科,0,午前(〜12時),初診,33
循環器内科,0,午後前半(12-15時),再診,51
循環器内科,0,午後前半(12-15時),初診,2
循環器内科,0,午後後半(15-17時),再診,10
循環器内科,0,午後後半(15-17時),初診,1
循環器内科,0,夕方以降(17時〜),再診,5
循環器内科,0,夕方以降(17時〜),初診,1
循環器内科,1,午前(〜12時),再診,144
循環器内科,1,午前(〜12時),初診,22
循環器内科,1,午後前半(12-15時),再診,123
循環器内科,1,午後前半(12-15時),初診,1
循環器内科,1,午後後半(15-17時),再診,18
循環器内科,1,夕方以降(17時〜),再診,1
循環器内科,2,午前(〜12時),再診,296
循環器内科,2,午前(〜12時),初診,50
循環器内科,2,午後前半(12-15時),再診,35
循環器内科,2,午後後半(15-17時),再診,5
循環器内科,2,夕方以降(17時〜),再診,5
循環器内科,2,夕方以降(17時〜),初診,2
循環器内科,3,午前(〜12時),再診,143
循環器内科,3,午前(〜12時),初診,10
循環器内科,3,午後前半(12-15時),再診,67
循環器内科,3,午後前半(12-15時),初診,1
循環器内科,3,午後後半(15-17時),再診,14
循環器内科,3,夕方以降(17時〜),再診,6
循環器内科,4,午前(〜12時),再診,213
循環器内科,4,午前(〜12時),初診,14
循環器内科,4,午後前半(12-15時),再診,72
循環器内科,4,午後前半(12-15時),初診,7
循環器内科,4,午後後半(15-17時),再診,15
循環器内科,4,午後後半(15-17時),初診,1
循環器内科,4,夕方以降(17時〜),再診,9
循環器内科,4,夕方以降(17時〜),初診,1
循環器内科,5,午前(〜12時),再診,2
循環器内科,5,午前(〜12時),初診,1
循環器内科,5,午後前半(12-15時),初診,1
循環器内科,5,午後後半(15-17時),再診,2
循環器内科,5,夕方以降(17時〜),再診,2
循環器内科,5,夕方以降(17時〜),初診,1
循環器内科,6,午前(〜12時),再診,4
循環器内科,6,午後後半(15-17時),再診,1
循環器内科,6,午後後半(15-17時),初診,1
循環器内科,6,夕方以降(17時〜),再診,3
心臓血管外科,0,午前(〜12時),再診,1
心臓血管外科,0,午後前半(12-15時),再診,1
心臓血管外科,1,午前(〜12時),再診,50
心臓血管外科,1,午前(〜12時),初診,2
心臓血管外科,1,午後前半(12-15時),再診,26
心臓血管外科,1,午後後半(15-17時),再診,1
心臓血管外科,1,夕方以降(17時〜),再診,2
心臓血管外科,2,午前(〜12時),再診,1
心臓血管外科,2,午後後半(15-17時),再診,1
心臓血管外科,3,午前(〜12時),再診,2
心臓血管外科,3,夕方以降(17時〜),再診,1
心臓血管外科,4,午前(〜12時),再診,98
心臓血管外科,4,午前(〜12時),初診,2
心臓血管外科,4,午後前半(12-15時),再診,26
心臓血管外科,4,午後前半(12-15時),初診,1
心臓血管外科,4,午後後半(15-17時),再診,3
心臓血管外科,6,夕方以降(17時〜),初診,1
感染症,0,午前(〜12時),再診,4
感染症,0,午後前半(12-15時),再診,2
感染症,0,午後後半(15-17時),再診,1
感染症,0,夕方以降(17時〜),再診,3
感染症,1,午前(〜12時),再診,6
感染症,1,午後前半(12-15時),再診,2
感染症,2,午前(〜12時),再診,3
感染症,2,午後前半(12-15時),再診,1
感染症,3,午前(〜12時),再診,2
感染症,3,午後前半(12-15時),再診,2
感染症,4,午後後半(15-17時),再診,1
感染症,4,夕方以降(17時〜),再診,2
放射線治療科,0,午前(〜12時),再診,145
放射線治療科,0,午前(〜12時),初診,2
放射線治療科,0,午後前半(12-15時),再診,58
放射線治療科,0,午後前半(12-15時),初診,2
放射線治療科,0,午後後半(15-17時),再診,11
放射線治療科,1,午前(〜12時),再診,154
放射線治療科,1,午前(〜12時),初診,1
放射線治療科,1,午後前半(12-15時),再診,44
放射線治療科,1,午後後半(15-17時),再診,18
放射線治療科,2,午前(〜12時),再診,228
放射線治療科,2,午前(〜12時),初診,4
放射線治療科,2,午後前半(12-15時),再診,92
放射線治療科,2,午後後半(15-17時),再診,8
放射線治療科,3,午前(〜12時),再診,79
放射線治療科,3,午前(〜12時),初診,3
放射線治療科,3,午後前半(12-15時),再診,20
放射線治療科,3,午後後半(15-17時),再診,18
放射線治療科,3,夕方以降(17時〜),再診,1
放射線治療科,4,午前(〜12時),再診,131
放射線治療科,4,午後前半(12-15時),再診,46
放射線治療科,4,午後後半(15-17時),再診,19
放射線診断科,2,午後前半(12-15時),再診,1
放射線診断科,4,午前(〜12時),再診,1
救急科,0,午前(〜12時),再診,8
救急科,0,午前(〜12時),初診,15
救急科,0,午後前半(12-15時),再診,2
救急科,0,午後前半(12-15時),初診,8
救急科,0,午後後半(15-17時),再診,5
救急科,0,午後後半(15-17時),初診,4
救急科,0,夕方以降(17時〜),再診,3
救急科,0,夕方以降(17時〜),初診,7
救急科,1,午前(〜12時),再診,7
救急科,1,午前(〜12時),初診,12
救急科,1,午後前半(12-15時),再診,5
救急科,1,午後前半(12-15時),初診,8
救急科,1,午後後半(15-17時),再診,4
救急科,1,午後後半(15-17時),初診,7
救急科,1,夕方以降(17時〜),再診,1
救急科,1,夕方以降(17時〜),初診,10
救急科,2,午前(〜12時),再診,13
救急科,2,午前(〜12時),初診,14
救急科,2,午後前半(12-15時),再診,2
救急科,2,午後前半(12-15時),初診,8
救急科,2,午後後半(15-17時),再診,3
救急科,2,午後後半(15-17時),初診,8
救急科,2,夕方以降(17時〜),初診,9
救急科,3,午前(〜12時),再診,9
救急科,3,午前(〜12時),初診,12
救急科,3,午後前半(12-15時),再診,2
救急科,3,午後前半(12-15時),初診,8
救急科,3,午後後半(15-17時),再診,4
救急科,3,午後後半(15-17時),初診,3
救急科,3,夕方以降(17時〜),初診,6
救急科,4,午前(〜12時),再診,7
救急科,4,午前(〜12時),初診,15
救急科,4,午後前半(12-15時),再診,4
救急科,4,午後前半(12-15時),初診,4
救急科,4,午後後半(15-17時),初診,4
救急科,4,夕方以降(17時〜),初診,5
救急科,5,午前(〜12時),再診,11
救急科,5,午前(〜12時),初診,9
救急科,5,午後前半(12-15時),再診,7
救急科,5,午後前半(12-15時),初診,9
救急科,5,午後後半(15-17時),初診,9
救急科,5,夕方以降(17時〜),初診,4
救急科,6,午前(〜12時),再診,5
救急科,6,午前(〜12時),初診,8
救急科,6,午後前半(12-15時),再診,7
救急科,6,午後前半(12-15時),初診,7
救急科,6,午後後半(15-17時),再診,1
救急科,6,午後後半(15-17時),初診,3
救急科,6,夕方以降(17時〜),再診,1
救急科,6,夕方以降(17時〜),初診,2
整形外科,0,午前(〜12時),再診,222
整形外科,0,午前(〜12時),初診,28
整形外科,0,午後前半(12-15時),再診,52
整形外科,0,午後前半(12-15時),初診,3
整形外科,0,午後後半(15-17時),再診,9
整形外科,0,午後後半(15-17時),初診,2
整形外科,0,夕方以降(17時〜),再診,2
整形外科,0,夕方以降(17時〜),初診,1
整形外科,1,午前(〜12時),再診,400
整形外科,1,午前(〜12時),初診,44
整形外科,1,午後前半(12-15時),再診,51
整形外科,1,午後前半(12-15時),初診,6
整形外科,1,午後後半(15-17時),再診,13
整形外科,1,午後後半(15-17時),初診,2
整形外科,1,夕方以降(17時〜),初診,1
整形外科,2,午前(〜12時),再診,240
整形外科,2,午前(〜12時),初診,41
整形外科,2,午後前半(12-15時),再診,53
整形外科,2,午後前半(12-15時),初診,2
整形外科,2,午後後半(15-17時),再診,7
整形外科,2,午後後半(15-17時),初診,2
整形外科,2,夕方以降(17時〜),再診,3
整形外科,3,午前(〜12時),再診,113
整形外科,3,午前(〜12時),初診,34
整形外科,3,午後前半(12-15時),再診,55
整形外科,3,午後前半(12-15時),初診,4
整形外科,3,午後後半(15-17時),再診,27
整形外科,4,午前(〜12時),再診,285
整形外科,4,午前(〜12時),初診,49
整形外科,4,午後前半(12-15時),再診,54
整形外科,4,午後後半(15-17時),再診,27
整形外科,4,夕方以降(17時〜),再診,22
整形外科,5,午前(〜12時),再診,3
整形外科,5,夕方以降(17時〜),再診,2
整形外科,5,夕方以降(17時〜),初診,2
整形外科,6,午前(〜12時),再診,1
整形外科,6,午前(〜12時),初診,3
整形外科,6,午後後半(15-17時),初診,1
歯科口腔外科,0,午前(〜12時),再診,94
歯科口腔外科,0,午前(〜12時),初診,42
歯科口腔外科,0,午後前半(12-15時),再診,46
歯科口腔外科,0,午後前半(12-15時),初診,4
歯科口腔外科,0,午後後半(15-17時),再診,9
歯科口腔外科,1,午前(〜12時),再診,100
歯科口腔外科,1,午前(〜12時),初診,43
歯科口腔外科,1,午後前半(12-15時),再診,50
歯科口腔外科,1,午後前半(12-15時),初診,5
歯科口腔外科,1,午後後半(15-17時),再診,11
歯科口腔外科,2,午前(〜12時),再診,43
歯科口腔外科,2,午前(〜12時),初診,49
歯科口腔外科,2,午後前半(12-15時),再診,30
歯科口腔外科,2,午後後半(15-17時),再診,9
歯科口腔外科,3,午前(〜12時),再診,108
歯科口腔外科,3,午前(〜12時),初診,57
歯科口腔外科,3,午後前半(12-15時),再診,50
歯科口腔外科,3,午後前半(12-15時),初診,5
歯科口腔外科,3,午後後半(15-17時),再診,11
歯科口腔外科,4,午前(〜12時),再診,76
歯科口腔外科,4,午前(〜12時),初診,33
歯科口腔外科,4,午後前半(12-15時),再診,25
歯科口腔外科,4,午後後半(15-17時),再診,13
歯科口腔外科,4,午後後半(15-17時),初診,2
歯科口腔外科,4,夕方以降(17時〜),再診,7
治験外来,1,午前(〜12時),再診,1
治験外来,4,午前(〜12時),再診,1
泌尿器科,0,午前(〜12時),再診,622
泌尿器科,0,午前(〜12時),初診,20
泌尿器科,0,午後前半(12-15時),再診,171
泌尿器科,0,午後前半(12-15時),初診,4
泌尿器科,0,午後後半(15-17時),再診,11
泌尿器科,1,午前(〜12時),再診,592
泌尿器科,1,午前(〜12時),初診,17
泌尿器科,1,午後前半(12-15時),再診,123
泌尿器科,1,午後前半(12-15時),初診,1
泌尿器科,1,午後後半(15-17時),再診,4
泌尿器科,1,夕方以降(17時〜),再診,1
泌尿器科,1,夕方以降(17時〜),初診,1
泌尿器科,2,午前(〜12時),再診,857
泌尿器科,2,午前(〜12時),初診,22
泌尿器科,2,午後前半(12-15時),再診,300
泌尿器科,2,午後前半(12-15時),初診,15
泌尿器科,2,午後後半(15-17時),再診,22
泌尿器科,2,夕方以降(17時〜),再診,1
泌尿器科,2,夕方以降(17時〜),初診,1
泌尿器科,3,午前(〜12時),再診,129
泌尿器科,3,午前(〜12時),初診,14
泌尿器科,3,午後前半(12-15時),再診,11
泌尿器科,3,午後前半(12-15時),初診,1
泌尿器科,3,午後後半(15-17時),再診,2
泌尿器科,3,夕方以降(17時〜),初診,1
泌尿器科,4,午前(〜12時),再診,545
泌尿器科,4,午前(〜12時),初診,22
泌尿器科,4,午後前半(12-15時),再診,195
泌尿器科,4,午後前半(12-15時),初診,16
泌尿器科,4,午後後半(15-17時),再診,17
泌尿器科,4,夕方以降(17時〜),再診,6
泌尿器科,5,午前(〜12時),再診,1
泌尿器科,5,午後前半(12-15時),再診,2
泌尿器科,5,午後後半(15-17時),再診,1
泌尿器科,6,午前(〜12時),再診,4
泌尿器科,6,夕方以降(17時〜),再診,2
泌尿器科,6,夕方以降(17時〜),初診,2
消化器内科,0,午前(〜12時),再診,221
消化器内科,0,午前(〜12時),初診,43
消化器内科,0,午後前半(12-15時),再診,103
消化器内科,0,午後前半(12-15時),初診,16
消化器内科,0,午後後半(15-17時),再診,4
消化器内科,0,夕方以降(17時〜),再診,1
消化器内科,1,午前(〜12時),再診,191
消化器内科,1,午前(〜12時),初診,35
消化器内科,1,午後前半(12-15時),再診,69
消化器内科,1,午後前半(12-15時),初診,1
消化器内科,1,午後後半(15-17時),再診,7
消化器内科,1,夕方以降(17時〜),再診,2
