診療科名,曜日,受付h,初再診区分,紹介状有無,件数
ソーシャルワーカー,0,14,再診,紹介状無し,2
ソーシャルワーカー,0,15,再診,紹介状無し,1
ソーシャルワーカー,0,16,再診,紹介状無し,1
ソーシャルワーカー,0,17,再診,紹介状無し,1
ソーシャルワーカー,0,18,再診,紹介状無し,1
ソーシャルワーカー,1,0,再診,紹介状無し,5
ソーシャルワーカー,1,9,再診,紹介状無し,3
ソーシャルワーカー,1,10,再診,紹介状無し,3
ソーシャルワーカー,1,11,再診,紹介状無し,4
ソーシャルワーカー,1,12,再診,紹介状無し,4
ソーシャルワーカー,1,14,再診,紹介状無し,2
ソーシャルワーカー,1,15,再診,紹介状無し,2
ソーシャルワーカー,1,16,再診,紹介状無し,1
ソーシャルワーカー,1,17,再診,紹介状無し,3
ソーシャルワーカー,1,18,再診,紹介状無し,2
ソーシャルワーカー,2,0,再診,紹介状無し,4
ソーシャルワーカー,2,8,再診,紹介状無し,3
ソーシャルワーカー,2,10,再診,紹介状無し,2
ソーシャルワーカー,2,11,再診,紹介状無し,5
ソーシャルワーカー,2,12,再診,紹介状無し,3
ソーシャルワーカー,2,13,再診,紹介状無し,3
ソーシャルワーカー,2,14,再診,紹介状無し,3
ソーシャルワーカー,2,15,再診,紹介状無し,6
ソーシャルワーカー,2,17,再診,紹介状無し,1
ソーシャルワーカー,2,18,再診,紹介状無し,1
ソーシャルワーカー,3,0,再診,紹介状無し,3
ソーシャルワーカー,3,8,再診,紹介状無し,1
ソーシャルワーカー,3,9,再診,紹介状無し,4
ソーシャルワーカー,3,10,再診,紹介状無し,2
ソーシャルワーカー,3,11,再診,紹介状無し,3
ソーシャルワーカー,3,13,再診,紹介状無し,2
ソーシャルワーカー,3,14,再診,紹介状無し,1
ソーシャルワーカー,3,15,再診,紹介状無し,1
ソーシャルワーカー,3,17,再診,紹介状無し,1
ソーシャルワーカー,3,18,再診,紹介状無し,1
ソーシャルワーカー,4,0,再診,紹介状無し,3
ソーシャルワーカー,4,8,再診,紹介状無し,2
ソーシャルワーカー,4,9,再診,紹介状無し,3
ソーシャルワーカー,4,10,再診,紹介状無し,2
ソーシャルワーカー,4,11,再診,紹介状無し,2
ソーシャルワーカー,4,12,再診,紹介状無し,1
ソーシャルワーカー,4,14,再診,紹介状無し,2
ソーシャルワーカー,4,15,再診,紹介状無し,3
ソーシャルワーカー,4,16,再診,紹介状無し,3
メンタルケア科,0,0,再診,紹介状無し,4
メンタルケア科,0,7,再診,紹介状無し,1
メンタルケア科,0,8,再診,紹介状無し,16
メンタルケア科,0,9,再診,紹介状無し,24
メンタルケア科,0,10,再診,紹介状無し,23
メンタルケア科,0,11,再診,紹介状無し,9
メンタルケア科,0,12,再診,紹介状無し,3
メンタルケア科,0,13,再診,紹介状無し,5
メンタルケア科,0,14,再診,紹介状無し,1
メンタルケア科,0,15,再診,紹介状無し,1
メンタルケア科,1,0,再診,紹介状無し,4
メンタルケア科,1,8,再診,紹介状無し,2
メンタルケア科,1,9,再診,紹介状無し,1
メンタルケア科,1,10,再診,紹介状無し,5
メンタルケア科,1,11,再診,紹介状無し,2
メンタルケア科,1,12,再診,紹介状無し,7
メンタルケア科,1,13,再診,紹介状無し,8
メンタルケア科,1,14,再診,紹介状無し,13
メンタルケア科,1,15,再診,紹介状無し,10
メンタルケア科,1,16,再診,紹介状無し,1
メンタルケア科,1,17,再診,紹介状無し,1
メンタルケア科,1,19,再診,紹介状無し,1
メンタルケア科,2,0,再診,紹介状無し,2
メンタルケア科,2,1,再診,紹介状無し,1
メンタルケア科,2,7,再診,紹介状無し,1
メンタルケア科,2,8,再診,紹介状無し,23
メンタルケア科,2,9,再診,紹介状無し,33
メンタルケア科,2,10,再診,紹介状無し,35
メンタルケア科,2,11,再診,紹介状無し,14
メンタルケア科,2,12,再診,紹介状無し,18
メンタルケア科,2,13,再診,紹介状無し,24
メンタルケア科,2,14,再診,紹介状無し,15
メンタルケア科,2,15,再診,紹介状無し,1
メンタルケア科,2,16,再診,紹介状無し,1
メンタルケア科,2,17,再診,紹介状無し,3
メンタルケア科,3,0,再診,紹介状無し,4
メンタルケア科,3,8,再診,紹介状無し,3
メンタルケア科,3,9,再診,紹介状無し,6
メンタルケア科,3,10,再診,紹介状無し,1
メンタルケア科,3,11,再診,紹介状無し,5
メンタルケア科,3,13,再診,紹介状無し,8
メンタルケア科,3,15,再診,紹介状無し,1
メンタルケア科,3,16,再診,紹介状無し,1
メンタルケア科,3,18,再診,紹介状無し,1
メンタルケア科,4,3,再診,紹介状無し,1
メンタルケア科,4,7,再診,紹介状無し,1
メンタルケア科,4,8,再診,紹介状無し,2
メンタルケア科,4,9,再診,紹介状無し,6
メンタルケア科,4,10,再診,紹介状無し,7
メンタルケア科,4,11,再診,紹介状無し,1
メンタルケア科,4,12,再診,紹介状無し,1
メンタルケア科,4,13,再診,紹介状無し,1
メンタルケア科,4,14,再診,紹介状無し,1
メンタルケア科,4,16,再診,紹介状無し,1
リウマチ膠原病内科,0,0,再診,紹介状無し,4
リウマチ膠原病内科,0,8,再診,紹介状無し,63
リウマチ膠原病内科,0,9,再診,紹介状無し,42
リウマチ膠原病内科,0,10,再診,紹介状無し,26
リウマチ膠原病内科,0,10,初診,紹介状あり,3
リウマチ膠原病内科,0,11,再診,紹介状無し,9
リウマチ膠原病内科,0,11,初診,紹介状あり,1
リウマチ膠原病内科,0,12,再診,紹介状無し,5
リウマチ膠原病内科,0,13,再診,紹介状無し,7
リウマチ膠原病内科,0,14,再診,紹介状無し,11
リウマチ膠原病内科,0,15,初診,紹介状あり,1
リウマチ膠原病内科,0,16,再診,紹介状無し,2
リウマチ膠原病内科,0,17,再診,紹介状無し,1
リウマチ膠原病内科,1,0,再診,紹介状無し,6
リウマチ膠原病内科,1,8,再診,紹介状無し,43
リウマチ膠原病内科,1,9,再診,紹介状無し,47
リウマチ膠原病内科,1,9,初診,紹介状あり,4
リウマチ膠原病内科,1,10,再診,紹介状無し,50
リウマチ膠原病内科,1,10,初診,紹介状あり,1
リウマチ膠原病内科,1,10,初診,紹介状無し,1
リウマチ膠原病内科,1,11,再診,紹介状無し,20
リウマチ膠原病内科,1,12,再診,紹介状無し,8
リウマチ膠原病内科,1,13,再診,紹介状無し,8
リウマチ膠原病内科,1,17,再診,紹介状無し,1
リウマチ膠原病内科,2,0,再診,紹介状無し,3
リウマチ膠原病内科,2,7,再診,紹介状無し,1
リウマチ膠原病内科,2,8,再診,紹介状無し,57
リウマチ膠原病内科,2,8,初診,紹介状あり,2
リウマチ膠原病内科,2,9,再診,紹介状無し,41
リウマチ膠原病内科,2,9,初診,紹介状あり,2
リウマチ膠原病内科,2,10,再診,紹介状無し,32
リウマチ膠原病内科,2,11,再診,紹介状無し,22
リウマチ膠原病内科,2,12,再診,紹介状無し,16
リウマチ膠原病内科,2,13,再診,紹介状無し,15
リウマチ膠原病内科,2,13,初診,紹介状あり,1
リウマチ膠原病内科,2,14,再診,紹介状無し,2
リウマチ膠原病内科,2,15,再診,紹介状無し,2
リウマチ膠原病内科,3,0,再診,紹介状無し,4
リウマチ膠原病内科,3,8,再診,紹介状無し,54
リウマチ膠原病内科,3,8,初診,紹介状あり,2
リウマチ膠原病内科,3,9,再診,紹介状無し,41
リウマチ膠原病内科,3,9,初診,紹介状あり,3
リウマチ膠原病内科,3,10,再診,紹介状無し,34
リウマチ膠原病内科,3,11,再診,紹介状無し,21
リウマチ膠原病内科,3,12,再診,紹介状無し,21
リウマチ膠原病内科,3,13,再診,紹介状無し,13
リウマチ膠原病内科,3,14,再診,紹介状無し,8
リウマチ膠原病内科,4,0,再診,紹介状無し,10
リウマチ膠原病内科,4,7,再診,紹介状無し,1
リウマチ膠原病内科,4,8,再診,紹介状無し,38
リウマチ膠原病内科,4,8,初診,紹介状あり,2
リウマチ膠原病内科,4,8,初診,紹介状無し,1
リウマチ膠原病内科,4,9,再診,紹介状無し,43
リウマチ膠原病内科,4,9,初診,紹介状あり,5
リウマチ膠原病内科,4,10,再診,紹介状無し,27
リウマチ膠原病内科,4,11,再診,紹介状無し,20
リウマチ膠原病内科,4,12,再診,紹介状あり,1
リウマチ膠原病内科,4,12,再診,紹介状無し,17
リウマチ膠原病内科,4,13,再診,紹介状無し,19
リウマチ膠原病内科,4,14,再診,紹介状無し,6
リウマチ膠原病内科,4,15,再診,紹介状無し,1
リウマチ膠原病内科,4,17,再診,紹介状無し,1
一般消化器外科,0,0,再診,紹介状無し,17
一般消化器外科,0,8,再診,紹介状無し,32
一般消化器外科,0,9,再診,紹介状無し,50
一般消化器外科,0,9,初診,紹介状あり,2
一般消化器外科,0,10,再診,紹介状無し,30
一般消化器外科,0,10,初診,紹介状あり,1
一般消化器外科,0,11,再診,紹介状無し,28
一般消化器外科,0,11,初診,紹介状あり,2
一般消化器外科,0,12,再診,紹介状あり,1
一般消化器外科,0,12,再診,紹介状無し,25
一般消化器外科,0,12,初診,紹介状あり,2
一般消化器外科,0,13,再診,紹介状無し,15
一般消化器外科,0,13,初診,紹介状あり,1
一般消化器外科,0,14,再診,紹介状無し,16
一般消化器外科,0,14,初診,紹介状あり,2
一般消化器外科,0,15,再診,紹介状無し,8
一般消化器外科,0,16,再診,紹介状無し,4
一般消化器外科,0,19,初診,紹介状あり,1
一般消化器外科,1,0,再診,紹介状無し,13
一般消化器外科,1,8,再診,紹介状無し,89
一般消化器外科,1,9,再診,紹介状無し,42
一般消化器外科,1,9,初診,紹介状あり,4
一般消化器外科,1,10,再診,紹介状無し,46
一般消化器外科,1,10,初診,紹介状あり,4
一般消化器外科,1,10,初診,紹介状無し,1
一般消化器外科,1,11,再診,紹介状無し,9
一般消化器外科,1,12,再診,紹介状無し,14
一般消化器外科,1,12,初診,紹介状あり,1
一般消化器外科,1,13,再診,紹介状無し,9
一般消化器外科,1,14,再診,紹介状無し,4
一般消化器外科,1,15,再診,紹介状無し,1
一般消化器外科,1,17,再診,紹介状無し,1
一般消化器外科,2,0,再診,紹介状無し,19
一般消化器外科,2,8,再診,紹介状無し,125
一般消化器外科,2,9,再診,紹介状無し,60
一般消化器外科,2,10,再診,紹介状あり,1
一般消化器外科,2,10,再診,紹介状無し,27
一般消化器外科,2,10,初診,紹介状あり,7
一般消化器外科,2,10,初診,紹介状無し,1
一般消化器外科,2,11,再診,紹介状無し,22
一般消化器外科,2,11,初診,紹介状あり,3
一般消化器外科,2,12,再診,紹介状無し,13
一般消化器外科,2,12,初診,紹介状あり,3
一般消化器外科,2,13,再診,紹介状無し,16
一般消化器外科,2,13,初診,紹介状あり,2
一般消化器外科,2,14,再診,紹介状無し,8
一般消化器外科,2,15,再診,紹介状無し,3
一般消化器外科,2,16,再診,紹介状無し,1
一般消化器外科,2,17,初診,紹介状あり,1
一般消化器外科,2,19,再診,紹介状無し,1
一般消化器外科,3,0,再診,紹介状無し,21
一般消化器外科,3,8,再診,紹介状あり,1
一般消化器外科,3,8,再診,紹介状無し,81
一般消化器外科,3,8,初診,紹介状あり,2
一般消化器外科,3,9,再診,紹介状無し,80
一般消化器外科,3,9,初診,紹介状あり,5
一般消化器外科,3,10,再診,紹介状あり,1
一般消化器外科,3,10,再診,紹介状無し,35
一般消化器外科,3,10,初診,紹介状あり,4
一般消化器外科,3,10,初診,紹介状無し,1
一般消化器外科,3,11,再診,紹介状無し,24
一般消化器外科,3,11,初診,紹介状あり,5
一般消化器外科,3,12,再診,紹介状無し,22
一般消化器外科,3,13,再診,紹介状あり,1
一般消化器外科,3,13,再診,紹介状無し,21
一般消化器外科,3,13,初診,紹介状無し,1
一般消化器外科,3,14,再診,紹介状無し,9
一般消化器外科,3,15,再診,紹介状無し,10
一般消化器外科,3,17,再診,紹介状あり,1
一般消化器外科,3,17,初診,紹介状無し,1
一般消化器外科,3,20,初診,紹介状無し,1
一般消化器外科,4,0,再診,紹介状無し,15
一般消化器外科,4,7,再診,紹介状無し,1
一般消化器外科,4,8,再診,紹介状無し,16
一般消化器外科,4,8,初診,紹介状あり,1
一般消化器外科,4,9,再診,紹介状無し,19
一般消化器外科,4,9,初診,紹介状あり,2
一般消化器外科,4,9,初診,紹介状無し,1
一般消化器外科,4,10,再診,紹介状無し,14
一般消化器外科,4,11,再診,紹介状無し,7
一般消化器外科,4,11,初診,紹介状あり,1
一般消化器外科,4,12,再診,紹介状無し,7
一般消化器外科,4,13,再診,紹介状無し,5
一般消化器外科,4,14,再診,紹介状無し,2
一般消化器外科,4,17,初診,紹介状あり,1
一般消化器外科,5,18,再診,紹介状無し,2
一般消化器外科,5,18,初診,紹介状無し,1
一般消化器外科,5,22,初診,紹介状無し,1
一般消化器外科,6,14,初診,紹介状無し,1
一般消化器外科,6,18,再診,紹介状無し,1
中央処置室,0,8,再診,紹介状無し,10
中央処置室,0,9,再診,紹介状無し,12
中央処置室,0,10,再診,紹介状無し,2
中央処置室,0,11,再診,紹介状無し,2
中央処置室,0,12,再診,紹介状無し,1
中央処置室,0,13,再診,紹介状無し,1
中央処置室,0,14,再診,紹介状無し,4
中央処置室,1,0,再診,紹介状無し,3
中央処置室,1,8,再診,紹介状無し,10
中央処置室,1,9,再診,紹介状無し,4
中央処置室,1,10,再診,紹介状無し,7
中央処置室,1,11,再診,紹介状無し,3
中央処置室,1,12,再診,紹介状無し,2
中央処置室,1,13,再診,紹介状無し,2
中央処置室,1,14,再診,紹介状無し,2
中央処置室,2,0,再診,紹介状無し,1
中央処置室,2,8,再診,紹介状無し,6
中央処置室,2,9,再診,紹介状無し,5
中央処置室,2,10,再診,紹介状無し,12
中央処置室,2,11,再診,紹介状無し,3
中央処置室,2,12,再診,紹介状無し,1
中央処置室,2,13,再診,紹介状無し,2
中央処置室,2,14,再診,紹介状無し,1
中央処置室,3,0,再診,紹介状無し,1
中央処置室,3,8,再診,紹介状無し,15
中央処置室,3,9,再診,紹介状無し,2
中央処置室,3,10,再診,紹介状無し,6
中央処置室,3,11,再診,紹介状無し,2
中央処置室,3,12,再診,紹介状無し,1
中央処置室,3,13,再診,紹介状無し,5
中央処置室,3,14,再診,紹介状無し,1
中央処置室,4,0,再診,紹介状無し,1
中央処置室,4,8,再診,紹介状無し,16
中央処置室,4,9,再診,紹介状無し,10
中央処置室,4,10,再診,紹介状無し,3
中央処置室,4,11,再診,紹介状無し,3
中央処置室,4,12,再診,紹介状無し,1
中央処置室,4,13,再診,紹介状無し,3
中央処置室,4,14,再診,紹介状無し,1
乳腺外科,0,0,再診,紹介状無し,15
乳腺外科,0,8,再診,紹介状無し,113
乳腺外科,0,9,再診,紹介状あり,1
乳腺外科,0,9,再診,紹介状無し,105
乳腺外科,0,9,初診,紹介状あり,10
乳腺外科,0,10,再診,紹介状無し,65
乳腺外科,0,10,初診,紹介状あり,5
乳腺外科,0,11,再診,紹介状無し,40
乳腺外科,0,11,初診,紹介状あり,3
乳腺外科,0,12,再診,紹介状無し,23
乳腺外科,0,13,再診,紹介状無し,18
乳腺外科,0,14,再診,紹介状無し,11
乳腺外科,0,14,初診,紹介状無し,1
乳腺外科,0,15,再診,紹介状無し,7
乳腺外科,0,16,再診,紹介状無し,3
乳腺外科,0,18,再診,紹介状無し,1
乳腺外科,1,0,再診,紹介状無し,26
乳腺外科,1,8,再診,紹介状無し,101
乳腺外科,1,9,再診,紹介状無し,104
乳腺外科,1,9,初診,紹介状あり,8
乳腺外科,1,10,再診,紹介状無し,65
乳腺外科,1,10,初診,紹介状あり,3
乳腺外科,1,11,再診,紹介状無し,33
乳腺外科,1,11,初診,紹介状あり,1
乳腺外科,1,12,再診,紹介状無し,45
乳腺外科,1,12,初診,紹介状あり,2
乳腺外科,1,13,再診,紹介状無し,47
乳腺外科,1,14,再診,紹介状無し,18
乳腺外科,1,14,初診,紹介状あり,1
乳腺外科,1,15,再診,紹介状無し,2
乳腺外科,1,16,再診,紹介状無し,1
乳腺外科,2,0,再診,紹介状無し,16
乳腺外科,2,8,再診,紹介状無し,112
乳腺外科,2,8,初診,紹介状あり,3
乳腺外科,2,9,再診,紹介状無し,105
乳腺外科,2,9,初診,紹介状あり,10
乳腺外科,2,9,初診,紹介状無し,2
乳腺外科,2,10,再診,紹介状無し,74
乳腺外科,2,10,初診,紹介状あり,2
乳腺外科,2,11,再診,紹介状無し,29
乳腺外科,2,11,初診,紹介状あり,3
乳腺外科,2,11,初診,紹介状無し,1
乳腺外科,2,12,再診,紹介状無し,27
乳腺外科,2,13,再診,紹介状無し,17
乳腺外科,2,14,再診,紹介状無し,11
乳腺外科,2,15,再診,紹介状無し,5
乳腺外科,2,16,再診,紹介状無し,2
乳腺外科,2,17,再診,紹介状無し,1
乳腺外科,3,0,再診,紹介状無し,3
乳腺外科,3,8,再診,紹介状無し,24
乳腺外科,3,9,再診,紹介状無し,19
乳腺外科,3,9,初診,紹介状あり,5
乳腺外科,3,9,初診,紹介状無し,1
乳腺外科,3,10,再診,紹介状無し,12
乳腺外科,3,11,再診,紹介状無し,8
乳腺外科,3,12,再診,紹介状無し,7
乳腺外科,3,13,再診,紹介状無し,4
乳腺外科,3,14,再診,紹介状無し,4
乳腺外科,3,15,再診,紹介状無し,3
乳腺外科,3,16,再診,紹介状無し,1
乳腺外科,4,0,再診,紹介状無し,8
乳腺外科,4,0,初診,紹介状あり,1
乳腺外科,4,8,再診,紹介状無し,81
乳腺外科,4,9,再診,紹介状無し,94
乳腺外科,4,9,初診,紹介状あり,4
乳腺外科,4,10,再診,紹介状無し,54
乳腺外科,4,10,初診,紹介状あり,1
乳腺外科,4,11,再診,紹介状無し,10
乳腺外科,4,11,初診,紹介状あり,3
乳腺外科,4,12,再診,紹介状無し,4
乳腺外科,4,13,再診,紹介状無し,7
乳腺外科,4,14,再診,紹介状無し,7
乳腺外科,4,16,再診,紹介状無し,2
乳腺外科,5,2,再診,紹介状無し,1
乳腺外科,5,10,再診,紹介状無し,1
乳腺外科,5,13,再診,紹介状無し,1
乳腺外科,5,15,再診,紹介状無し,1
乳腺外科,5,16,再診,紹介状無し,1
健診センター,1,0,再診,紹介状無し,1
健診センター,1,8,再診,紹介状無し,15
健診センター,1,9,再診,紹介状無し,1
健診センター,1,13,再診,紹介状無し,6
健診センター,1,14,再診,紹介状無し,1
健診センター,2,0,再診,紹介状無し,10
健診センター,2,8,再診,紹介状無し,21
健診センター,2,13,再診,紹介状無し,4
健診センター,2,14,再診,紹介状無し,1
健診センター,3,0,再診,紹介状無し,3
健診センター,3,8,再診,紹介状無し,14
健診センター,4,8,再診,紹介状無し,15
入退院支援センター,0,8,再診,紹介状無し,12
入退院支援センター,0,9,再診,紹介状無し,35
入退院支援センター,0,10,再診,紹介状無し,30
入退院支援センター,0,11,再診,紹介状無し,13
入退院支援センター,0,12,再診,紹介状無し,16
入退院支援センター,0,13,再診,紹介状無し,15
入退院支援センター,0,14,再診,紹介状無し,12
入退院支援センター,0,15,再診,紹介状無し,6
入退院支援センター,0,16,再診,紹介状無し,1
入退院支援センター,1,8,再診,紹介状無し,16
入退院支援センター,1,9,再診,紹介状無し,28
入退院支援センター,1,10,再診,紹介状無し,29
入退院支援センター,1,11,再診,紹介状無し,20
入退院支援センター,1,12,再診,紹介状無し,18
入退院支援センター,1,13,再診,紹介状無し,10
入退院支援センター,1,14,再診,紹介状無し,5
入退院支援センター,1,15,再診,紹介状無し,2
入退院支援センター,2,8,再診,紹介状無し,28
入退院支援センター,2,9,再診,紹介状無し,36
入退院支援センター,2,10,再診,紹介状無し,27
入退院支援センター,2,11,再診,紹介状無し,33
入退院支援センター,2,12,再診,紹介状無し,25
入退院支援センター,2,13,再診,紹介状無し,14
入退院支援センター,2,14,再診,紹介状無し,10
入退院支援センター,2,15,再診,紹介状無し,6
入退院支援センター,2,16,再診,紹介状無し,4
入退院支援センター,3,7,再診,紹介状無し,3
入退院支援センター,3,8,再診,紹介状無し,30
入退院支援センター,3,9,再診,紹介状無し,32
入退院支援センター,3,10,再診,紹介状無し,17
入退院支援センター,3,11,再診,紹介状無し,15
入退院支援センター,3,12,再診,紹介状無し,20
入退院支援センター,3,13,再診,紹介状無し,14
入退院支援センター,3,14,再診,紹介状無し,9
入退院支援センター,3,15,再診,紹介状無し,3
入退院支援センター,4,8,再診,紹介状無し,11
入退院支援センター,4,9,再診,紹介状無し,31
入退院支援センター,4,10,再診,紹介状無し,17
入退院支援センター,4,11,再診,紹介状無し,16
入退院支援センター,4,12,再診,紹介状無し,10
入退院支援センター,4,13,再診,紹介状無し,24
入退院支援センター,4,14,再診,紹介状無し,6
入退院支援センター,4,15,再診,紹介状無し,10
入退院支援センター,4,16,再診,紹介状無し,1
内科,0,0,初診,紹介状無し,1
内科,0,2,初診,紹介状無し,3
内科,0,3,再診,紹介状無し,1
内科,0,3,初診,紹介状無し,2
内科,0,4,初診,紹介状無し,1
内科,0,6,初診,紹介状無し,1
内科,0,8,再診,紹介状無し,2
内科,0,8,初診,紹介状無し,1
内科,0,14,初診,紹介状あり,1
内科,0,16,再診,紹介状無し,1
内科,0,17,再診,紹介状無し,1
内科,0,18,再診,紹介状あり,1
内科,0,18,初診,紹介状あり,1
内科,0,19,再診,紹介状あり,1
内科,0,19,再診,紹介状無し,1
内科,0,19,初診,紹介状無し,3
内科,0,20,再診,紹介状無し,1
内科,0,20,初診,紹介状無し,1
内科,0,22,再診,紹介状無し,4
内科,0,23,再診,紹介状無し,1
内科,0,23,初診,紹介状無し,2
内科,1,0,初診,紹介状無し,2
内科,1,1,再診,紹介状無し,3
内科,1,1,初診,紹介状無し,2
内科,1,2,再診,紹介状無し,1
内科,1,2,初診,紹介状無し,2
内科,1,3,再診,紹介状無し,1
内科,1,6,初診,紹介状無し,1
内科,1,8,再診,紹介状無し,2
内科,1,12,再診,紹介状無し,1
内科,1,13,再診,紹介状無し,1
内科,1,13,初診,紹介状無し,1
内科,1,14,再診,紹介状無し,1
内科,1,15,初診,紹介状あり,1
内科,1,17,再診,紹介状無し,1
内科,1,17,初診,紹介状無し,1
内科,1,18,初診,紹介状あり,2
内科,1,18,初診,紹介状無し,1
内科,1,19,再診,紹介状無し,2
内科,1,19,初診,紹介状あり,1
内科,1,19,初診,紹介状無し,3
内科,1,20,再診,紹介状無し,2
内科,1,20,初診,紹介状無し,10
内科,1,21,再診,紹介状無し,2
内科,1,21,初診,紹介状無し,3
内科,1,22,再診,紹介状無し,1
内科,1,23,再診,紹介状無し,2
内科,2,0,初診,紹介状無し,1
内科,2,1,初診,紹介状無し,2
内科,2,2,再診,紹介状無し,2
内科,2,3,初診,紹介状無し,1
内科,2,4,再診,紹介状無し,1
内科,2,4,初診,紹介状無し,2
内科,2,5,再診,紹介状無し,1
内科,2,5,初診,紹介状無し,3
内科,2,7,再診,紹介状無し,1
内科,2,8,初診,紹介状無し,1
内科,2,11,初診,紹介状あり,1
内科,2,12,再診,紹介状あり,1
内科,2,14,再診,紹介状あり,3
内科,2,15,再診,紹介状あり,1
内科,2,16,初診,紹介状あり,1
内科,2,17,再診,紹介状無し,4
内科,2,17,初診,紹介状無し,1
内科,2,18,再診,紹介状あり,1
内科,2,18,再診,紹介状無し,2
内科,2,18,初診,紹介状あり,1
内科,2,18,初診,紹介状無し,1
内科,2,19,再診,紹介状無し,2
内科,2,19,初診,紹介状無し,4
内科,2,20,再診,紹介状無し,2
内科,2,20,初診,紹介状無し,4
内科,2,21,再診,紹介状無し,1
内科,2,21,初診,紹介状無し,3
内科,2,22,再診,紹介状無し,1
内科,2,22,初診,紹介状無し,1
内科,2,23,再診,紹介状無し,3
内科,2,23,初診,紹介状あり,1
内科,2,23,初診,紹介状無し,1
内科,3,1,初診,紹介状無し,3
内科,3,2,初診,紹介状無し,1
内科,3,6,初診,紹介状無し,2
内科,3,7,再診,紹介状無し,1
内科,3,7,初診,紹介状無し,2
内科,3,11,初診,紹介状あり,1
内科,3,14,初診,紹介状無し,1
内科,3,17,再診,紹介状無し,3
内科,3,17,初診,紹介状あり,1
内科,3,18,再診,紹介状無し,1
内科,3,18,初診,紹介状無し,1
内科,3,19,再診,紹介状無し,1
内科,3,19,初診,紹介状無し,2
内科,3,20,再診,紹介状無し,3
内科,3,20,初診,紹介状無し,2
内科,3,21,再診,紹介状無し,1
内科,3,21,初診,紹介状無し,1
内科,3,22,初診,紹介状無し,2
内科,3,23,初診,紹介状無し,1
内科,4,0,再診,紹介状無し,2
内科,4,0,初診,紹介状無し,1
内科,4,1,再診,紹介状無し,1
内科,4,4,再診,紹介状無し,1
内科,4,4,初診,紹介状無し,1
内科,4,6,初診,紹介状無し,2
