診療科名,曜日,時間帯ゾーン,初再診区分,件数
産婦人科,1,午後後半(15-17時),再診,1
産婦人科,1,夕方以降(17時〜),再診,1
産婦人科,2,午前(〜12時),再診,390
産婦人科,2,午前(〜12時),初診,35
産婦人科,2,午後前半(12-15時),再診,95
産婦人科,2,午後前半(12-15時),初診,1
産婦人科,2,午後後半(15-17時),再診,8
産婦人科,2,午後後半(15-17時),初診,1
産婦人科,2,夕方以降(17時〜),再診,3
産婦人科,2,夕方以降(17時〜),初診,1
産婦人科,3,午前(〜12時),再診,215
産婦人科,3,午前(〜12時),初診,20
産婦人科,3,午後前半(12-15時),再診,73
産婦人科,3,午後前半(12-15時),初診,1
産婦人科,3,午後後半(15-17時),再診,2
産婦人科,3,午後後半(15-17時),初診,1
産婦人科,3,夕方以降(17時〜),再診,2
産婦人科,3,夕方以降(17時〜),初診,1
産婦人科,4,午前(〜12時),再診,129
産婦人科,4,午前(〜12時),初診,18
産婦人科,4,午後前半(12-15時),再診,35
産婦人科,4,午後前半(12-15時),初診,2
産婦人科,4,午後後半(15-17時),再診,3
産婦人科,4,夕方以降(17時〜),再診,1
産婦人科,4,夕方以降(17時〜),初診,3
産婦人科,5,夕方以降(17時〜),再診,3
産婦人科,6,午前(〜12時),再診,3
産婦人科,6,午後前半(12-15時),再診,4
産婦人科,6,午後前半(12-15時),初診,1
産婦人科,6,午後後半(15-17時),初診,1
産婦人科,6,夕方以降(17時〜),初診,4
皮膚・排泄ケア,0,午前(〜12時),再診,12
皮膚・排泄ケア,1,午前(〜12時),再診,7
皮膚・排泄ケア,2,午前(〜12時),再診,11
皮膚・排泄ケア,3,午前(〜12時),再診,3
皮膚・排泄ケア,4,午前(〜12時),再診,11
皮膚科,0,午前(〜12時),再診,118
皮膚科,0,午前(〜12時),初診,16
皮膚科,0,午後前半(12-15時),再診,15
皮膚科,0,午後後半(15-17時),再診,1
皮膚科,0,夕方以降(17時〜),再診,1
皮膚科,1,午前(〜12時),再診,143
皮膚科,1,午前(〜12時),初診,11
皮膚科,1,午後前半(12-15時),再診,41
皮膚科,1,午後前半(12-15時),初診,2
皮膚科,1,午後後半(15-17時),再診,14
皮膚科,2,午前(〜12時),再診,167
皮膚科,2,午前(〜12時),初診,27
皮膚科,2,午後前半(12-15時),再診,42
皮膚科,2,午後後半(15-17時),再診,5
皮膚科,3,午前(〜12時),再診,94
皮膚科,3,午前(〜12時),初診,10
皮膚科,3,午後前半(12-15時),再診,1
皮膚科,3,午後後半(15-17時),再診,1
皮膚科,3,夕方以降(17時〜),再診,1
皮膚科,4,午前(〜12時),再診,175
皮膚科,4,午前(〜12時),初診,15
皮膚科,4,午後前半(12-15時),再診,28
皮膚科,4,午後後半(15-17時),再診,4
皮膚科,4,午後後半(15-17時),初診,1
皮膚科,4,夕方以降(17時〜),再診,1
看護部,0,午前(〜12時),再診,4
看護部,0,午後前半(12-15時),再診,3
看護部,0,午後後半(15-17時),再診,2
看護部,1,午前(〜12時),再診,9
看護部,1,午後前半(12-15時),再診,13
看護部,1,午後後半(15-17時),再診,2
看護部,2,午前(〜12時),再診,19
看護部,2,午後前半(12-15時),再診,15
看護部,2,午後後半(15-17時),再診,6
看護部,2,夕方以降(17時〜),再診,1
看護部,3,午前(〜12時),再診,19
看護部,3,午後前半(12-15時),再診,6
看護部,3,午後後半(15-17時),再診,4
看護部,3,夕方以降(17時〜),再診,1
看護部,4,午前(〜12時),再診,8
看護部,4,午後前半(12-15時),再診,2
看護部,4,夕方以降(17時〜),再診,1
眼科,0,午前(〜12時),再診,319
眼科,0,午前(〜12時),初診,32
眼科,0,午後前半(12-15時),再診,132
眼科,0,午後前半(12-15時),初診,1
眼科,0,午後後半(15-17時),再診,13
眼科,0,夕方以降(17時〜),再診,1
眼科,0,夕方以降(17時〜),初診,1
眼科,1,午前(〜12時),再診,254
眼科,1,午前(〜12時),初診,32
眼科,1,午後前半(12-15時),再診,158
眼科,1,午後前半(12-15時),初診,1
眼科,1,午後後半(15-17時),再診,13
眼科,2,午前(〜12時),再診,355
眼科,2,午前(〜12時),初診,69
眼科,2,午後前半(12-15時),再診,172
眼科,2,午後前半(12-15時),初診,7
眼科,2,午後後半(15-17時),再診,32
眼科,2,夕方以降(17時〜),初診,1
眼科,3,午前(〜12時),再診,323
眼科,3,午前(〜12時),初診,22
眼科,3,午後前半(12-15時),再診,72
眼科,3,午後前半(12-15時),初診,1
眼科,3,午後後半(15-17時),再診,8
眼科,3,午後後半(15-17時),初診,1
眼科,4,午前(〜12時),再診,333
眼科,4,午前(〜12時),初診,24
眼科,4,午後前半(12-15時),再診,133
眼科,4,午後後半(15-17時),再診,16
眼科,4,夕方以降(17時〜),初診,1
眼科,5,午前(〜12時),再診,10
禁煙外来,3,午後前半(12-15時),再診,4
移行期医療支援外来,2,午前(〜12時),再診,1
糖尿病内分泌内科,0,午前(〜12時),再診,10
糖尿病内分泌内科,0,午前(〜12時),初診,4
糖尿病内分泌内科,1,午前(〜12時),再診,6
糖尿病内分泌内科,1,午前(〜12時),初診,2
糖尿病内分泌内科,1,午後前半(12-15時),再診,2
糖尿病内分泌内科,3,午前(〜12時),再診,9
糖尿病内分泌内科,3,午後前半(12-15時),再診,24
糖尿病内分泌内科,3,午後後半(15-17時),再診,4
糖尿病内分泌内科,4,午前(〜12時),再診,10
糖尿病内分泌内科,4,午前(〜12時),初診,1
総合内科,0,午前(〜12時),再診,124
総合内科,0,午前(〜12時),初診,28
総合内科,0,午後前半(12-15時),再診,27
総合内科,0,午後前半(12-15時),初診,1
総合内科,0,午後後半(15-17時),再診,4
総合内科,0,夕方以降(17時〜),再診,1
総合内科,1,午前(〜12時),再診,88
総合内科,1,午前(〜12時),初診,34
総合内科,1,午後前半(12-15時),再診,30
総合内科,1,午後前半(12-15時),初診,2
総合内科,1,午後後半(15-17時),再診,6
総合内科,2,午前(〜12時),再診,87
総合内科,2,午前(〜12時),初診,39
総合内科,2,午後前半(12-15時),再診,16
総合内科,2,午後前半(12-15時),初診,2
総合内科,2,午後後半(15-17時),再診,5
総合内科,2,午後後半(15-17時),初診,1
総合内科,3,午前(〜12時),再診,159
総合内科,3,午前(〜12時),初診,14
総合内科,3,午後前半(12-15時),再診,21
総合内科,3,午後前半(12-15時),初診,4
総合内科,3,午後後半(15-17時),再診,2
総合内科,3,午後後半(15-17時),初診,2
総合内科,3,夕方以降(17時〜),再診,1
総合内科,4,午前(〜12時),再診,129
総合内科,4,午前(〜12時),初診,15
総合内科,4,午後前半(12-15時),再診,23
総合内科,4,午後前半(12-15時),初診,1
総合内科,4,午後後半(15-17時),再診,3
緩和ケアチーム,0,午前(〜12時),再診,2
緩和ケアチーム,1,午前(〜12時),再診,2
緩和ケアチーム,1,午後前半(12-15時),再診,1
緩和ケアチーム,2,午前(〜12時),再診,5
緩和ケアチーム,3,午前(〜12時),再診,6
緩和ケアチーム,4,午前(〜12時),再診,3
緩和ケア内科,3,午前(〜12時),再診,1
緩和ケア内科,3,午後前半(12-15時),再診,1
緩和ケア内科,4,午前(〜12時),再診,1
耳鼻咽喉科,0,午前(〜12時),再診,98
耳鼻咽喉科,0,午前(〜12時),初診,10
耳鼻咽喉科,0,午後前半(12-15時),再診,22
耳鼻咽喉科,0,午後後半(15-17時),再診,7
耳鼻咽喉科,0,夕方以降(17時〜),再診,2
耳鼻咽喉科,0,夕方以降(17時〜),初診,5
耳鼻咽喉科,1,午前(〜12時),再診,208
耳鼻咽喉科,1,午前(〜12時),初診,36
耳鼻咽喉科,1,午後前半(12-15時),再診,84
耳鼻咽喉科,1,午後前半(12-15時),初診,1
耳鼻咽喉科,1,午後後半(15-17時),再診,18
耳鼻咽喉科,1,午後後半(15-17時),初診,1
耳鼻咽喉科,2,午前(〜12時),再診,161
耳鼻咽喉科,2,午前(〜12時),初診,10
耳鼻咽喉科,2,午後前半(12-15時),再診,64
耳鼻咽喉科,2,午後前半(12-15時),初診,1
耳鼻咽喉科,2,午後後半(15-17時),再診,10
耳鼻咽喉科,2,午後後半(15-17時),初診,1
耳鼻咽喉科,2,夕方以降(17時〜),初診,1
耳鼻咽喉科,3,午前(〜12時),再診,244
耳鼻咽喉科,3,午前(〜12時),初診,38
耳鼻咽喉科,3,午後前半(12-15時),再診,74
耳鼻咽喉科,3,午後前半(12-15時),初診,4
耳鼻咽喉科,3,午後後半(15-17時),再診,27
耳鼻咽喉科,3,夕方以降(17時〜),再診,1
耳鼻咽喉科,3,夕方以降(17時〜),初診,1
耳鼻咽喉科,4,午前(〜12時),再診,73
耳鼻咽喉科,4,午前(〜12時),初診,7
耳鼻咽喉科,4,午後前半(12-15時),再診,41
耳鼻咽喉科,4,午後前半(12-15時),初診,5
耳鼻咽喉科,4,午後後半(15-17時),再診,6
耳鼻咽喉科,4,午後後半(15-17時),初診,2
耳鼻咽喉科,5,午前(〜12時),再診,3
耳鼻咽喉科,5,午後前半(12-15時),初診,1
耳鼻咽喉科,5,午後後半(15-17時),初診,1
耳鼻咽喉科,5,夕方以降(17時〜),再診,1
耳鼻咽喉科,6,午前(〜12時),再診,2
脳神経内科,0,午前(〜12時),再診,67
脳神経内科,0,午前(〜12時),初診,8
脳神経内科,0,午後前半(12-15時),再診,7
脳神経内科,0,午後後半(15-17時),再診,1
脳神経内科,1,午前(〜12時),再診,29
脳神経内科,1,午前(〜12時),初診,9
脳神経内科,1,午後前半(12-15時),再診,1
脳神経内科,1,午後前半(12-15時),初診,2
脳神経内科,2,午前(〜12時),再診,76
脳神経内科,2,午前(〜12時),初診,8
脳神経内科,2,午後前半(12-15時),再診,4
脳神経内科,2,午後後半(15-17時),再診,1
脳神経内科,2,午後後半(15-17時),初診,1
脳神経内科,3,午前(〜12時),再診,85
脳神経内科,3,午前(〜12時),初診,8
脳神経内科,3,午後前半(12-15時),再診,3
脳神経内科,3,午後後半(15-17時),再診,1
脳神経内科,3,午後後半(15-17時),初診,1
脳神経内科,4,午前(〜12時),再診,58
脳神経内科,4,午前(〜12時),初診,3
脳神経内科,4,午後前半(12-15時),再診,8
脳神経外科,0,午前(〜12時),再診,2
脳神経外科,0,午前(〜12時),初診,2
脳神経外科,0,夕方以降(17時〜),初診,1
脳神経外科,1,午前(〜12時),再診,42
脳神経外科,1,午前(〜12時),初診,5
脳神経外科,1,午後前半(12-15時),再診,4
脳神経外科,1,午後後半(15-17時),再診,1
脳神経外科,1,午後後半(15-17時),初診,1
脳神経外科,2,午前(〜12時),再診,67
脳神経外科,2,午前(〜12時),初診,5
脳神経外科,2,午後前半(12-15時),再診,1
脳神経外科,2,午後後半(15-17時),初診,2
脳神経外科,2,夕方以降(17時〜),再診,1
脳神経外科,2,夕方以降(17時〜),初診,2
脳神経外科,3,午前(〜12時),再診,8
脳神経外科,3,午前(〜12時),初診,1
脳神経外科,3,午後後半(15-17時),再診,2
脳神経外科,4,午前(〜12時),再診,34
脳神経外科,4,午前(〜12時),初診,5
脳神経外科,4,午後前半(12-15時),再診,1
脳神経外科,5,午前(〜12時),初診,1
腎内科,0,午前(〜12時),再診,108
腎内科,0,午前(〜12時),初診,2
腎内科,0,午後前半(12-15時),再診,17
腎内科,1,午前(〜12時),再診,78
腎内科,1,午前(〜12時),初診,3
腎内科,1,午後前半(12-15時),再診,11
腎内科,2,午前(〜12時),再診,164
腎内科,2,午前(〜12時),初診,6
腎内科,2,午後前半(12-15時),再診,18
腎内科,2,午後後半(15-17時),再診,1
腎内科,3,午前(〜12時),再診,78
腎内科,3,午前(〜12時),初診,2
腎内科,3,午後前半(12-15時),再診,6
腎内科,3,午後前半(12-15時),初診,1
腎内科,3,午後後半(15-17時),再診,2
腎内科,4,午前(〜12時),再診,75
腎内科,4,午前(〜12時),初診,5
腎内科,4,午後前半(12-15時),再診,8
腎内科,4,夕方以降(17時〜),再診,1
臨床工学技師,0,午前(〜12時),再診,21
臨床工学技師,0,午後前半(12-15時),再診,6
臨床工学技師,1,午前(〜12時),再診,24
臨床工学技師,1,午後後半(15-17時),再診,1
臨床工学技師,2,午前(〜12時),再診,29
臨床工学技師,2,午後前半(12-15時),再診,8
臨床工学技師,3,午前(〜12時),再診,22
臨床工学技師,3,午後後半(15-17時),再診,1
臨床工学技師,4,午前(〜12時),再診,24
臨床工学技師,4,午後前半(12-15時),再診,5
臨床工学技師,4,夕方以降(17時〜),再診,1
臨床工学技師,5,午前(〜12時),再診,28
臨床腫瘍科,0,午前(〜12時),再診,26
臨床腫瘍科,0,午後前半(12-15時),再診,3
臨床腫瘍科,1,午前(〜12時),再診,28
臨床腫瘍科,1,午後前半(12-15時),再診,4
臨床腫瘍科,1,午後後半(15-17時),再診,1
臨床腫瘍科,2,午前(〜12時),再診,23
臨床腫瘍科,2,午後前半(12-15時),再診,1
臨床腫瘍科,3,午前(〜12時),再診,26
臨床腫瘍科,3,午後前半(12-15時),再診,4
臨床腫瘍科,3,午後後半(15-17時),再診,1
臨床腫瘍科,4,午前(〜12時),再診,2
臨床腫瘍科,4,午後前半(12-15時),再診,2
薬剤部,0,午前(〜12時),再診,9
薬剤部,1,午前(〜12時),再診,21
薬剤部,1,午後前半(12-15時),再診,2
薬剤部,2,午前(〜12時),再診,26
薬剤部,2,午後前半(12-15時),再診,5
薬剤部,2,夕方以降(17時〜),再診,1
薬剤部,3,午前(〜12時),再診,37
薬剤部,3,午後前半(12-15時),再診,4
薬剤部,4,午前(〜12時),再診,16
血液内科,0,午前(〜12時),再診,135
血液内科,0,午前(〜12時),初診,3
血液内科,0,午後前半(12-15時),再診,12
血液内科,1,午前(〜12時),再診,159
血液内科,1,午前(〜12時),初診,2
血液内科,1,午後前半(12-15時),再診,16
血液内科,2,午前(〜12時),再診,104
血液内科,2,午前(〜12時),初診,3
血液内科,2,午後前半(12-15時),再診,21
血液内科,2,午後後半(15-17時),再診,1
血液内科,3,午前(〜12時),再診,110
血液内科,3,午前(〜12時),初診,2
血液内科,3,午後前半(12-15時),再診,6
血液内科,4,午前(〜12時),再診,123
血液内科,4,午前(〜12時),初診,4
血液内科,4,午後前半(12-15時),再診,2
退院支援,0,午前(〜12時),再診,21
退院支援,1,午前(〜12時),再診,24
退院支援,1,午後前半(12-15時),再診,1
退院支援,2,午前(〜12時),再診,27
退院支援,2,午後前半(12-15時),再診,1
退院支援,3,午前(〜12時),再診,26
退院支援,4,午前(〜12時),再診,18
退院支援,4,夕方以降(17時〜),再診,2
通院治療センター,0,午前(〜12時),再診,4
通院治療センター,0,午後前半(12-15時),再診,4
通院治療センター,1,午前(〜12時),再診,3
通院治療センター,1,午後前半(12-15時),再診,1
通院治療センター,1,午後後半(15-17時),再診,2
通院治療センター,2,午前(〜12時),再診,9
通院治療センター,2,午後前半(12-15時),再診,4
通院治療センター,3,午前(〜12時),再診,3
通院治療センター,3,午後前半(12-15時),再診,2
遺伝診療科,0,午前(〜12時),再診,2
遺伝診療科,0,夕方以降(17時〜),再診,3
遺伝診療科,1,午前(〜12時),再診,3
遺伝診療科,1,午後前半(12-15時),再診,4
遺伝診療科,1,午後前半(12-15時),初診,1
遺伝診療科,1,午後後半(15-17時),再診,1
遺伝診療科,2,午前(〜12時),再診,3
遺伝診療科,2,午後前半(12-15時),再診,11
遺伝診療科,2,午後前半(12-15時),初診,2
遺伝診療科,2,午後後半(15-17時),再診,1
遺伝診療科,3,午前(〜12時),再診,7
遺伝診療科,4,午前(〜12時),再診,9
遺伝診療科,4,午後前半(12-15時),再診,2
骨転移カンファレンス,0,午前(〜12時),再診,8
骨転移カンファレンス,0,午後前半(12-15時),再診,2
骨転移カンファレンス,0,午後後半(15-17時),再診,1
麻酔科,0,午前(〜12時),再診,39
麻酔科,0,午後前半(12-15時),再診,13
麻酔科,1,午前(〜12時),再診,51
麻酔科,1,午後前半(12-15時),再診,17
麻酔科,2,午前(〜12時),再診,49
麻酔科,2,午後前半(12-15時),再診,21
麻酔科,3,午前(〜12時),再診,54
麻酔科,3,午後前半(12-15時),再診,16
麻酔科,4,午前(〜12時),再診,48
麻酔科,4,午後前半(12-15時),再診,12
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午後後半(15-17時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午前(〜12時),再診,31
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午前(〜12時),再診,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午前(〜12時),再診,6
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午前(〜12時),再診,41
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後前半(12-15時),初診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後後半(15-17時),再診,1
