診療科名,診療受付区分,予約フラグ,曜日,件数
眼科,未来院,枠なし予約,1,4
眼科,未来院,枠なし予約,2,1
眼科,未来院,枠なし予約,3,1
眼科,未来院,枠なし予約,4,1
眼科,病院到着,枠あり予約,0,2
眼科,病院到着,枠あり予約,1,1
眼科,病院到着,枠あり予約,2,11
眼科,病院到着,枠あり予約,3,1
眼科,病院到着,枠あり予約,4,8
眼科,病院到着,枠あり予約,5,7
眼科,病院到着,枠なし予約,2,1
眼科,病院到着,枠なし予約,3,2
眼科,病院到着,枠なし予約,4,1
眼科,終了,枠あり予約,0,457
眼科,終了,枠あり予約,1,398
眼科,終了,枠あり予約,2,564
眼科,終了,枠あり予約,3,367
眼科,終了,枠あり予約,4,452
眼科,終了,枠あり予約,5,3
眼科,終了,枠なし予約,0,24
眼科,終了,枠なし予約,1,37
眼科,終了,枠なし予約,2,28
眼科,終了,枠なし予約,3,27
眼科,終了,枠なし予約,4,31
眼科,終了,,0,2
眼科,終了,,1,3
眼科,終了,,3,10
眼科,終了,,4,1
禁煙外来,終了,枠あり予約,3,4
移行期医療支援外来,病院到着,枠あり予約,2,1
糖尿病内分泌内科,未来院,枠あり予約,3,2
糖尿病内分泌内科,未来院,枠なし予約,4,1
糖尿病内分泌内科,終了,枠あり予約,0,11
糖尿病内分泌内科,終了,枠あり予約,1,7
糖尿病内分泌内科,終了,枠あり予約,3,34
糖尿病内分泌内科,終了,枠あり予約,4,9
糖尿病内分泌内科,終了,枠なし予約,0,3
糖尿病内分泌内科,終了,枠なし予約,1,3
糖尿病内分泌内科,終了,枠なし予約,3,1
糖尿病内分泌内科,終了,枠なし予約,4,1
総合内科,保留,枠あり予約,3,1
総合内科,保留,枠なし予約,3,1
総合内科,保留,,3,1
総合内科,未来院,枠あり予約,0,7
総合内科,未来院,枠あり予約,1,3
総合内科,未来院,枠あり予約,2,3
総合内科,未来院,枠あり予約,3,8
総合内科,未来院,枠あり予約,4,5
総合内科,未来院,枠なし予約,2,1
総合内科,未来院,枠なし予約,3,1
総合内科,未来院,枠なし予約,4,2
総合内科,病院到着,枠あり予約,1,1
総合内科,病院到着,枠あり予約,2,2
総合内科,病院到着,枠あり予約,3,1
総合内科,病院到着,枠なし予約,0,3
総合内科,病院到着,枠なし予約,3,2
総合内科,病院到着,,2,2
総合内科,病院到着,,4,9
総合内科,終了,枠あり予約,0,118
総合内科,終了,枠あり予約,1,121
総合内科,終了,枠あり予約,2,107
総合内科,終了,枠あり予約,3,156
総合内科,終了,枠あり予約,4,130
総合内科,終了,枠なし予約,0,17
総合内科,終了,枠なし予約,1,14
総合内科,終了,枠なし予約,2,16
総合内科,終了,枠なし予約,3,19
総合内科,終了,枠なし予約,4,11
総合内科,終了,,0,40
総合内科,終了,,1,21
総合内科,終了,,2,19
総合内科,終了,,3,13
総合内科,終了,,4,14
緩和ケアチーム,未来院,枠あり予約,0,1
緩和ケアチーム,未来院,枠あり予約,1,1
緩和ケアチーム,未来院,枠あり予約,2,3
緩和ケアチーム,未来院,枠あり予約,3,2
緩和ケアチーム,未来院,枠なし予約,1,1
緩和ケアチーム,未来院,枠なし予約,2,1
緩和ケアチーム,未来院,枠なし予約,3,2
緩和ケアチーム,病院到着,枠あり予約,1,1
緩和ケアチーム,病院到着,枠なし予約,0,1
緩和ケアチーム,病院到着,枠なし予約,2,1
緩和ケアチーム,病院到着,枠なし予約,3,2
緩和ケアチーム,病院到着,枠なし予約,4,3
緩和ケア内科,未来院,枠あり予約,4,1
緩和ケア内科,病院到着,枠あり予約,3,1
緩和ケア内科,終了,枠あり予約,3,1
耳鼻咽喉科,7,枠なし予約,1,1
耳鼻咽喉科,未来院,枠あり予約,0,1
耳鼻咽喉科,未来院,枠あり予約,1,12
耳鼻咽喉科,未来院,枠あり予約,2,9
耳鼻咽喉科,未来院,枠あり予約,3,19
耳鼻咽喉科,未来院,枠あり予約,4,5
耳鼻咽喉科,未来院,枠なし予約,2,3
耳鼻咽喉科,未来院,枠なし予約,3,1
耳鼻咽喉科,未来院,枠なし予約,4,1
耳鼻咽喉科,病院到着,枠あり予約,0,6
耳鼻咽喉科,病院到着,枠あり予約,1,3
耳鼻咽喉科,病院到着,枠あり予約,2,1
耳鼻咽喉科,病院到着,枠あり予約,3,1
耳鼻咽喉科,病院到着,枠あり予約,4,1
耳鼻咽喉科,病院到着,枠あり予約,5,4
耳鼻咽喉科,病院到着,枠あり予約,6,1
耳鼻咽喉科,病院到着,枠なし予約,0,1
耳鼻咽喉科,病院到着,枠なし予約,3,1
耳鼻咽喉科,病院到着,枠なし予約,5,1
耳鼻咽喉科,病院到着,枠なし予約,6,1
耳鼻咽喉科,終了,枠あり予約,0,112
耳鼻咽喉科,終了,枠あり予約,1,276
耳鼻咽喉科,終了,枠あり予約,2,188
耳鼻咽喉科,終了,枠あり予約,3,294
耳鼻咽喉科,終了,枠あり予約,4,93
耳鼻咽喉科,終了,枠あり予約,5,1
耳鼻咽喉科,終了,枠なし予約,0,18
耳鼻咽喉科,終了,枠なし予約,1,53
耳鼻咽喉科,終了,枠なし予約,2,44
耳鼻咽喉科,終了,枠なし予約,3,70
耳鼻咽喉科,終了,枠なし予約,4,31
耳鼻咽喉科,終了,,0,6
耳鼻咽喉科,終了,,1,3
耳鼻咽喉科,終了,,2,3
耳鼻咽喉科,終了,,3,3
耳鼻咽喉科,終了,,4,3
脳神経内科,未来院,枠あり予約,0,5
脳神経内科,未来院,枠あり予約,1,1
脳神経内科,未来院,枠あり予約,2,2
脳神経内科,未来院,枠あり予約,3,1
脳神経内科,未来院,枠あり予約,4,3
脳神経内科,病院到着,枠あり予約,1,1
脳神経内科,終了,枠あり予約,0,62
脳神経内科,終了,枠あり予約,1,34
脳神経内科,終了,枠あり予約,2,72
脳神経内科,終了,枠あり予約,3,88
脳神経内科,終了,枠あり予約,4,51
脳神経内科,終了,枠なし予約,0,16
脳神経内科,終了,枠なし予約,1,4
脳神経内科,終了,枠なし予約,2,16
脳神経内科,終了,枠なし予約,3,6
脳神経内科,終了,枠なし予約,4,13
脳神経内科,終了,,1,1
脳神経内科,終了,,3,3
脳神経内科,終了,,4,2
脳神経外科,未来院,枠あり予約,1,1
脳神経外科,未来院,枠あり予約,2,2
脳神経外科,未来院,枠あり予約,3,1
脳神経外科,終了,枠あり予約,0,5
脳神経外科,終了,枠あり予約,1,47
脳神経外科,終了,枠あり予約,2,72
脳神経外科,終了,枠あり予約,3,5
脳神経外科,終了,枠あり予約,4,39
脳神経外科,終了,枠あり予約,5,1
脳神経外科,終了,枠なし予約,1,5
脳神経外科,終了,枠なし予約,2,4
脳神経外科,終了,枠なし予約,3,5
脳神経外科,終了,枠なし予約,4,1
腎内科,未来院,枠あり予約,0,2
腎内科,未来院,枠あり予約,1,7
腎内科,未来院,枠あり予約,2,4
腎内科,未来院,枠あり予約,3,2
腎内科,未来院,枠なし予約,0,1
腎内科,未来院,枠なし予約,2,2
腎内科,未来院,枠なし予約,3,1
腎内科,病院到着,枠あり予約,2,1
腎内科,病院到着,枠あり予約,4,2
腎内科,病院到着,枠なし予約,2,1
腎内科,終了,枠あり予約,0,111
腎内科,終了,枠あり予約,1,73
腎内科,終了,枠あり予約,2,161
腎内科,終了,枠あり予約,3,76
腎内科,終了,枠あり予約,4,73
腎内科,終了,枠なし予約,0,13
腎内科,終了,枠なし予約,1,12
腎内科,終了,枠なし予約,2,20
腎内科,終了,枠なし予約,3,10
腎内科,終了,枠なし予約,4,14
臨床工学技師,未来院,枠あり予約,0,17
臨床工学技師,未来院,枠あり予約,1,24
臨床工学技師,未来院,枠あり予約,2,24
臨床工学技師,未来院,枠あり予約,3,20
臨床工学技師,未来院,枠あり予約,4,21
臨床工学技師,未来院,枠あり予約,5,28
臨床工学技師,病院到着,枠あり予約,0,10
臨床工学技師,病院到着,枠あり予約,1,1
臨床工学技師,病院到着,枠あり予約,2,13
臨床工学技師,病院到着,枠あり予約,3,3
臨床工学技師,病院到着,枠あり予約,4,9
臨床腫瘍科,未来院,枠あり予約,1,1
臨床腫瘍科,未来院,枠あり予約,3,2
臨床腫瘍科,終了,枠あり予約,0,22
臨床腫瘍科,終了,枠あり予約,1,23
臨床腫瘍科,終了,枠あり予約,2,22
臨床腫瘍科,終了,枠あり予約,3,20
臨床腫瘍科,終了,枠あり予約,4,2
臨床腫瘍科,終了,枠なし予約,0,6
臨床腫瘍科,終了,枠なし予約,1,8
臨床腫瘍科,終了,枠なし予約,2,2
臨床腫瘍科,終了,枠なし予約,3,9
臨床腫瘍科,終了,枠なし予約,4,2
臨床腫瘍科,終了,,0,1
臨床腫瘍科,終了,,1,1
薬剤部,未来院,枠あり予約,0,3
薬剤部,未来院,枠あり予約,2,1
薬剤部,未来院,枠あり予約,3,1
薬剤部,未来院,枠あり予約,4,1
薬剤部,病院到着,枠あり予約,0,1
薬剤部,病院到着,枠あり予約,1,1
薬剤部,病院到着,枠あり予約,2,1
薬剤部,病院到着,枠あり予約,3,3
薬剤部,病院到着,枠あり予約,4,1
薬剤部,終了,枠あり予約,0,5
薬剤部,終了,枠あり予約,1,21
薬剤部,終了,枠あり予約,2,29
薬剤部,終了,枠あり予約,3,37
薬剤部,終了,枠あり予約,4,14
薬剤部,終了,枠なし予約,1,1
薬剤部,終了,枠なし予約,2,1
血液内科,未来院,枠あり予約,0,6
血液内科,未来院,枠あり予約,1,3
血液内科,未来院,枠あり予約,2,3
血液内科,未来院,枠あり予約,3,5
血液内科,未来院,枠あり予約,4,10
血液内科,未来院,枠なし予約,0,1
血液内科,未来院,枠なし予約,4,1
血液内科,病院到着,枠あり予約,0,1
血液内科,病院到着,枠あり予約,1,2
血液内科,病院到着,枠あり予約,3,1
血液内科,病院到着,枠あり予約,4,2
血液内科,病院到着,枠なし予約,4,1
血液内科,終了,枠あり予約,0,127
血液内科,終了,枠あり予約,1,161
血液内科,終了,枠あり予約,2,113
血液内科,終了,枠あり予約,3,103
血液内科,終了,枠あり予約,4,107
血液内科,終了,枠なし予約,0,15
血液内科,終了,枠なし予約,1,11
血液内科,終了,枠なし予約,2,13
血液内科,終了,枠なし予約,3,9
血液内科,終了,枠なし予約,4,8
退院支援,未来院,枠あり予約,0,18
退院支援,未来院,枠あり予約,1,22
退院支援,未来院,枠あり予約,2,24
退院支援,未来院,枠あり予約,3,25
退院支援,未来院,枠あり予約,4,18
退院支援,病院到着,枠あり予約,0,3
退院支援,病院到着,枠あり予約,1,3
退院支援,病院到着,枠あり予約,2,4
退院支援,病院到着,枠あり予約,3,1
退院支援,病院到着,枠あり予約,4,2
通院治療センター,未来院,枠あり予約,2,1
通院治療センター,終了,枠あり予約,0,7
通院治療センター,終了,枠あり予約,1,4
通院治療センター,終了,枠あり予約,2,7
通院治療センター,終了,枠あり予約,3,5
通院治療センター,終了,枠なし予約,0,1
通院治療センター,終了,枠なし予約,1,2
通院治療センター,終了,枠なし予約,2,5
遺伝診療科,未来院,枠あり予約,3,1
遺伝診療科,未来院,枠あり予約,4,2
遺伝診療科,病院到着,枠あり予約,0,1
遺伝診療科,病院到着,枠あり予約,1,4
遺伝診療科,病院到着,枠なし予約,0,2
遺伝診療科,終了,枠あり予約,1,5
遺伝診療科,終了,枠あり予約,2,17
遺伝診療科,終了,枠あり予約,3,4
遺伝診療科,終了,枠あり予約,4,9
遺伝診療科,終了,枠なし予約,0,2
遺伝診療科,終了,枠なし予約,3,2
骨転移カンファレンス,未来院,枠あり予約,0,6
骨転移カンファレンス,未来院,枠なし予約,0,2
骨転移カンファレンス,病院到着,枠なし予約,0,3
麻酔科,未来院,枠あり予約,4,1
麻酔科,病院到着,枠あり予約,3,1
麻酔科,終了,枠あり予約,0,52
麻酔科,終了,枠あり予約,1,68
麻酔科,終了,枠あり予約,2,70
麻酔科,終了,枠あり予約,3,69
麻酔科,終了,枠あり予約,4,59
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,2,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,4,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,1,32
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,2,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,3,6
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,4,41
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,2,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,3,1
