診療科名,予約担当者匿名ID,曜日,初再診区分,紹介状有無,件数
心臓血管外科,DR_CS001,1,再診,紹介状無し,20
心臓血管外科,DR_CS001,1,初診,紹介状あり,2
心臓血管外科,DR_CS001,4,再診,紹介状無し,17
心臓血管外科,DR_CS001,4,初診,紹介状無し,1
心臓血管外科,DR_CS002,4,再診,紹介状無し,34
心臓血管外科,DR_CS003,0,再診,紹介状無し,2
心臓血管外科,DR_CS003,1,再診,紹介状無し,2
心臓血管外科,DR_CS003,2,再診,紹介状無し,1
心臓血管外科,DR_CS003,3,再診,紹介状無し,2
心臓血管外科,DR_CS003,4,再診,紹介状無し,4
心臓血管外科,DR_CS004,1,再診,紹介状無し,4
心臓血管外科,DR_CS005,5,初診,紹介状あり,1
感染症,DR_XX018,0,再診,紹介状無し,4
感染症,DR_XX018,1,再診,紹介状無し,8
感染症,DR_XX018,2,再診,紹介状無し,3
感染症,DR_XX018,3,再診,紹介状無し,2
感染症,DR_XX018,4,再診,紹介状無し,6
放射線治療科,DR_RT001,0,再診,紹介状無し,6
放射線治療科,DR_RT001,1,再診,紹介状無し,2
放射線治療科,DR_RT001,2,再診,紹介状無し,7
放射線治療科,DR_RT001,4,再診,紹介状無し,6
放射線治療科,DR_RT002,0,再診,紹介状無し,74
放射線治療科,DR_RT002,0,初診,紹介状あり,2
放射線治療科,DR_RT002,1,再診,紹介状無し,75
放射線治療科,DR_RT002,2,再診,紹介状無し,164
放射線治療科,DR_RT002,3,再診,紹介状無し,20
放射線治療科,DR_RT002,3,初診,紹介状あり,3
放射線治療科,DR_RT002,3,初診,紹介状無し,1
放射線治療科,DR_RT002,4,再診,紹介状無し,97
放射線治療科,DR_RT003,0,再診,紹介状無し,2
放射線治療科,DR_RT003,1,再診,紹介状無し,7
放射線治療科,DR_RT003,2,再診,紹介状無し,4
放射線治療科,DR_RT003,3,再診,紹介状無し,12
放射線治療科,DR_RT003,4,再診,紹介状無し,2
放射線治療科,DR_RT004,0,再診,紹介状無し,53
放射線治療科,DR_RT004,1,再診,紹介状無し,34
放射線治療科,DR_RT004,2,再診,紹介状無し,7
放射線治療科,DR_RT004,3,再診,紹介状無し,33
放射線治療科,DR_RT004,4,再診,紹介状無し,29
放射線治療科,DR_RT005,0,再診,紹介状無し,5
放射線治療科,DR_RT005,1,再診,紹介状無し,11
放射線治療科,DR_RT005,2,再診,紹介状無し,12
放射線治療科,DR_RT005,3,再診,紹介状無し,11
放射線治療科,DR_RT005,4,再診,紹介状無し,9
放射線治療科,DR_RT006,0,再診,紹介状無し,10
放射線治療科,DR_RT006,1,再診,紹介状無し,5
放射線治療科,DR_RT006,2,再診,紹介状無し,6
放射線治療科,DR_RT006,3,再診,紹介状無し,8
放射線治療科,DR_RT006,4,再診,紹介状無し,4
放射線治療科,DR_RT007,2,初診,紹介状あり,3
放射線治療科,DR_RT008,0,再診,紹介状無し,1
放射線治療科,DR_RT008,2,再診,紹介状無し,1
放射線治療科,DR_RT008,3,再診,紹介状無し,3
放射線治療科,DR_RT008,4,再診,紹介状無し,3
放射線治療科,DR_RT009,0,再診,紹介状無し,2
放射線治療科,DR_RT009,1,再診,紹介状無し,1
放射線治療科,DR_RT009,2,再診,紹介状無し,2
放射線治療科,DR_RT009,3,再診,紹介状無し,2
放射線治療科,DR_RT010,1,再診,紹介状無し,3
放射線治療科,DR_RT010,2,再診,紹介状無し,3
放射線治療科,DR_U002,0,再診,紹介状無し,2
放射線治療科,DR_U002,1,再診,紹介状無し,1
放射線治療科,DR_U002,2,再診,紹介状無し,1
放射線治療科,DR_U002,3,再診,紹介状無し,1
放射線診断科,DR_XX028,2,再診,紹介状無し,2
救急科,DR_ER001,0,再診,紹介状あり,1
救急科,DR_ER001,0,再診,紹介状無し,9
救急科,DR_ER001,0,初診,紹介状無し,26
救急科,DR_ER001,1,再診,紹介状無し,3
救急科,DR_ER001,1,初診,紹介状あり,3
救急科,DR_ER001,1,初診,紹介状無し,15
救急科,DR_ER001,2,再診,紹介状あり,1
救急科,DR_ER001,2,再診,紹介状無し,15
救急科,DR_ER001,2,初診,紹介状あり,1
救急科,DR_ER001,2,初診,紹介状無し,34
救急科,DR_ER001,3,再診,紹介状無し,7
救急科,DR_ER001,3,初診,紹介状あり,2
救急科,DR_ER001,3,初診,紹介状無し,23
救急科,DR_ER001,4,再診,紹介状無し,12
救急科,DR_ER001,4,初診,紹介状あり,2
救急科,DR_ER001,4,初診,紹介状無し,25
救急科,DR_ER001,5,再診,紹介状無し,16
救急科,DR_ER001,5,初診,紹介状無し,20
救急科,DR_ER001,6,再診,紹介状無し,9
救急科,DR_ER001,6,初診,紹介状無し,15
救急科,DR_ER002,0,再診,紹介状無し,3
救急科,DR_ER002,1,再診,紹介状無し,3
救急科,DR_ER002,2,再診,紹介状無し,3
救急科,DR_ER002,3,再診,紹介状無し,1
救急科,DR_ER002,4,再診,紹介状無し,3
整形外科,DR_OR001,2,再診,紹介状無し,55
整形外科,DR_OR001,2,初診,紹介状あり,10
整形外科,DR_OR002,1,再診,紹介状無し,1
整形外科,DR_OR002,2,再診,紹介状無し,4
整形外科,DR_OR002,4,再診,紹介状無し,1
整形外科,DR_OR003,2,再診,紹介状あり,1
整形外科,DR_OR003,2,再診,紹介状無し,123
整形外科,DR_OR003,2,初診,紹介状あり,20
整形外科,DR_OR003,2,初診,紹介状無し,1
整形外科,DR_OR003,4,再診,紹介状無し,74
整形外科,DR_OR003,4,初診,紹介状あり,8
整形外科,DR_OR004,1,再診,紹介状無し,92
整形外科,DR_OR004,1,初診,紹介状あり,10
整形外科,DR_OR004,1,初診,紹介状無し,2
整形外科,DR_OR005,0,再診,紹介状無し,14
整形外科,DR_OR005,0,初診,紹介状あり,4
整形外科,DR_OR005,1,再診,紹介状無し,10
整形外科,DR_OR005,1,初診,紹介状あり,3
整形外科,DR_OR005,2,再診,紹介状無し,15
整形外科,DR_OR005,2,初診,紹介状あり,1
整形外科,DR_OR005,2,初診,紹介状無し,2
整形外科,DR_OR005,3,再診,紹介状無し,12
整形外科,DR_OR005,3,初診,紹介状あり,4
整形外科,DR_OR005,4,再診,紹介状無し,13
整形外科,DR_OR006,1,再診,紹介状あり,1
整形外科,DR_OR006,1,再診,紹介状無し,76
整形外科,DR_OR006,1,初診,紹介状あり,9
整形外科,DR_OR007,0,再診,紹介状あり,2
整形外科,DR_OR007,0,再診,紹介状無し,84
整形外科,DR_OR007,0,初診,紹介状あり,12
整形外科,DR_OR008,0,再診,紹介状無し,35
整形外科,DR_OR008,0,初診,紹介状あり,1
整形外科,DR_OR009,3,再診,紹介状無し,20
整形外科,DR_OR009,4,再診,紹介状無し,58
整形外科,DR_OR010,3,再診,紹介状無し,29
整形外科,DR_OR010,3,初診,紹介状あり,6
整形外科,DR_OR011,3,再診,紹介状無し,23
整形外科,DR_OR012,0,再診,紹介状無し,8
整形外科,DR_OR012,1,再診,紹介状無し,48
整形外科,DR_OR012,2,再診,紹介状無し,28
整形外科,DR_OR012,3,再診,紹介状無し,19
整形外科,DR_OR012,3,初診,紹介状あり,1
整形外科,DR_OR012,4,再診,紹介状無し,11
整形外科,DR_OR013,1,再診,紹介状無し,42
整形外科,DR_OR013,1,初診,紹介状あり,4
整形外科,DR_OR013,1,初診,紹介状無し,1
整形外科,DR_OR014,1,再診,紹介状無し,36
整形外科,DR_OR014,1,初診,紹介状あり,6
整形外科,DR_OR014,2,再診,紹介状無し,11
整形外科,DR_OR015,0,再診,紹介状無し,46
整形外科,DR_OR015,0,初診,紹介状あり,13
整形外科,DR_OR015,0,初診,紹介状無し,2
整形外科,DR_OR016,0,再診,紹介状無し,9
整形外科,DR_OR017,0,再診,紹介状無し,11
整形外科,DR_OR017,0,初診,紹介状あり,1
整形外科,DR_OR018,4,再診,紹介状無し,30
整形外科,DR_OR018,4,初診,紹介状あり,4
整形外科,DR_OR019,3,再診,紹介状無し,30
整形外科,DR_OR019,3,初診,紹介状あり,4
整形外科,DR_OR020,4,再診,紹介状無し,42
整形外科,DR_OR020,4,初診,紹介状あり,9
整形外科,DR_OR021,3,再診,紹介状無し,3
整形外科,DR_OR022,3,再診,紹介状無し,68
整形外科,DR_OR022,3,初診,紹介状あり,12
整形外科,DR_OR023,2,再診,紹介状あり,1
整形外科,DR_OR023,2,再診,紹介状無し,21
整形外科,DR_OR023,2,初診,紹介状あり,9
整形外科,DR_OR024,0,初診,紹介状あり,1
整形外科,DR_OR024,1,再診,紹介状無し,3
整形外科,DR_OR024,1,初診,紹介状あり,1
整形外科,DR_OR024,1,初診,紹介状無し,2
整形外科,DR_OR024,2,再診,紹介状無し,1
整形外科,DR_OR024,2,初診,紹介状無し,1
整形外科,DR_OR024,3,再診,紹介状あり,1
整形外科,DR_OR024,3,初診,紹介状あり,1
整形外科,DR_OR024,4,再診,紹介状あり,1
整形外科,DR_OR024,4,初診,紹介状あり,1
整形外科,DR_OR024,4,初診,紹介状無し,1
整形外科,DR_OR024,5,再診,紹介状無し,2
整形外科,DR_OR024,5,初診,紹介状あり,1
整形外科,DR_OR024,5,初診,紹介状無し,1
整形外科,DR_OR024,6,初診,紹介状無し,1
整形外科,DR_OR025,3,再診,紹介状無し,11
整形外科,DR_OR026,3,再診,紹介状無し,4
整形外科,DR_OR027,0,再診,紹介状無し,1
整形外科,DR_OR028,1,再診,紹介状無し,1
整形外科,DR_OR029,3,再診,紹介状無し,1
整形外科,,3,再診,紹介状無し,1
歯科口腔外科,DR_OS001,2,再診,紹介状無し,26
歯科口腔外科,DR_OS001,2,初診,紹介状あり,14
歯科口腔外科,DR_OS001,2,初診,紹介状無し,1
歯科口腔外科,DR_OS002,0,再診,紹介状無し,46
歯科口腔外科,DR_OS002,0,初診,紹介状無し,3
歯科口腔外科,DR_OS002,1,再診,紹介状無し,29
歯科口腔外科,DR_OS002,1,初診,紹介状あり,23
歯科口腔外科,DR_OS002,1,初診,紹介状無し,1
歯科口腔外科,DR_OS002,2,再診,紹介状無し,8
歯科口腔外科,DR_OS002,3,再診,紹介状無し,38
歯科口腔外科,DR_OS003,0,再診,紹介状無し,14
歯科口腔外科,DR_OS003,0,初診,紹介状あり,5
歯科口腔外科,DR_OS003,0,初診,紹介状無し,1
歯科口腔外科,DR_OS003,1,再診,紹介状無し,34
歯科口腔外科,DR_OS003,2,再診,紹介状無し,4
歯科口腔外科,DR_OS003,3,再診,紹介状無し,19
歯科口腔外科,DR_OS003,3,初診,紹介状あり,9
歯科口腔外科,DR_OS004,0,再診,紹介状無し,44
歯科口腔外科,DR_OS004,1,再診,紹介状無し,44
歯科口腔外科,DR_OS004,1,初診,紹介状無し,1
歯科口腔外科,DR_OS004,2,再診,紹介状無し,5
歯科口腔外科,DR_OS004,3,再診,紹介状無し,30
歯科口腔外科,DR_OS004,3,初診,紹介状あり,18
歯科口腔外科,DR_OS004,3,初診,紹介状無し,3
歯科口腔外科,DR_OS005,0,再診,紹介状無し,8
歯科口腔外科,DR_OS005,0,初診,紹介状無し,1
歯科口腔外科,DR_OS005,1,再診,紹介状無し,2
歯科口腔外科,DR_OS005,2,再診,紹介状無し,1
歯科口腔外科,DR_OS005,2,初診,紹介状無し,4
歯科口腔外科,DR_OS005,3,再診,紹介状無し,2
歯科口腔外科,DR_OS006,0,再診,紹介状無し,6
歯科口腔外科,DR_OS006,0,初診,紹介状あり,14
歯科口腔外科,DR_OS006,0,初診,紹介状無し,1
歯科口腔外科,DR_OS006,1,再診,紹介状無し,30
歯科口腔外科,DR_OS006,3,再診,紹介状無し,25
歯科口腔外科,DR_OS007,4,再診,紹介状無し,18
歯科口腔外科,DR_OS008,0,再診,紹介状無し,5
歯科口腔外科,DR_OS008,1,再診,紹介状無し,6
歯科口腔外科,DR_OS008,1,初診,紹介状無し,2
歯科口腔外科,DR_OS008,2,再診,紹介状あり,1
歯科口腔外科,DR_OS008,2,再診,紹介状無し,2
歯科口腔外科,DR_OS008,2,初診,紹介状あり,11
歯科口腔外科,DR_OS008,2,初診,紹介状無し,1
歯科口腔外科,DR_OS008,3,再診,紹介状無し,6
歯科口腔外科,DR_OS008,3,初診,紹介状無し,3
歯科口腔外科,DR_OS009,4,再診,紹介状無し,22
歯科口腔外科,DR_OS009,4,初診,紹介状あり,13
歯科口腔外科,DR_OS010,1,再診,紹介状無し,3
歯科口腔外科,DR_OS010,1,初診,紹介状無し,1
歯科口腔外科,DR_OS010,2,再診,紹介状無し,6
歯科口腔外科,DR_OS010,2,初診,紹介状あり,1
歯科口腔外科,DR_OS010,2,初診,紹介状無し,2
歯科口腔外科,DR_OS010,3,再診,紹介状無し,1
歯科口腔外科,DR_OS010,4,再診,紹介状無し,4
歯科口腔外科,DR_OS010,4,初診,紹介状あり,3
歯科口腔外科,DR_OS011,0,再診,紹介状無し,9
歯科口腔外科,DR_OS011,1,再診,紹介状無し,2
歯科口腔外科,DR_OS011,1,初診,紹介状無し,3
歯科口腔外科,DR_OS011,2,再診,紹介状無し,1
歯科口腔外科,DR_OS011,2,初診,紹介状無し,5
歯科口腔外科,DR_OS011,3,再診,紹介状無し,7
歯科口腔外科,DR_OS011,3,初診,紹介状無し,3
歯科口腔外科,DR_OS011,4,再診,紹介状無し,3
歯科口腔外科,DR_OS011,4,初診,紹介状無し,3
歯科口腔外科,DR_OS012,0,再診,紹介状無し,1
歯科口腔外科,DR_OS012,1,再診,紹介状無し,1
歯科口腔外科,DR_OS012,2,再診,紹介状無し,1
歯科口腔外科,DR_OS012,3,再診,紹介状無し,5
歯科口腔外科,DR_OS012,4,再診,紹介状無し,1
歯科口腔外科,DR_OS013,0,再診,紹介状無し,2
歯科口腔外科,DR_OS013,2,再診,紹介状無し,2
歯科口腔外科,DR_OS013,2,初診,紹介状無し,2
歯科口腔外科,DR_OS013,3,再診,紹介状無し,1
歯科口腔外科,DR_OS013,4,初診,紹介状無し,1
歯科口腔外科,DR_OS014,4,再診,紹介状無し,12
歯科口腔外科,DR_OS015,4,再診,紹介状無し,14
歯科口腔外科,DR_OS016,0,再診,紹介状無し,4
歯科口腔外科,DR_OS016,0,初診,紹介状無し,1
歯科口腔外科,DR_OS016,1,再診,紹介状無し,3
歯科口腔外科,DR_OS016,3,再診,紹介状無し,4
歯科口腔外科,DR_OS017,2,再診,紹介状無し,8
歯科口腔外科,DR_OS017,2,初診,紹介状あり,2
歯科口腔外科,DR_OS018,4,再診,紹介状無し,2
歯科口腔外科,DR_OS019,5,再診,紹介状無し,4
泌尿器科,DR_U001,1,再診,紹介状無し,155
泌尿器科,DR_U001,1,初診,紹介状あり,3
泌尿器科,DR_U001,1,初診,紹介状無し,1
泌尿器科,DR_U001,2,再診,紹介状無し,297
泌尿器科,DR_U001,2,初診,紹介状あり,11
泌尿器科,DR_U002,0,再診,紹介状無し,41
泌尿器科,DR_U002,1,再診,紹介状無し,74
泌尿器科,DR_U002,2,再診,紹介状無し,74
泌尿器科,DR_U002,3,再診,紹介状無し,1
泌尿器科,DR_U002,4,再診,紹介状無し,42
泌尿器科,DR_U003,2,再診,紹介状無し,238
泌尿器科,DR_U003,4,再診,紹介状無し,161
泌尿器科,DR_U003,4,初診,紹介状あり,8
泌尿器科,DR_U003,4,初診,紹介状無し,2
泌尿器科,DR_U004,0,再診,紹介状無し,5
泌尿器科,DR_U004,1,再診,紹介状無し,2
泌尿器科,DR_U004,2,再診,紹介状無し,30
泌尿器科,DR_U004,3,再診,紹介状無し,5
泌尿器科,DR_U004,4,再診,紹介状無し,15
泌尿器科,DR_U005,0,再診,紹介状無し,41
泌尿器科,DR_U005,1,再診,紹介状無し,33
泌尿器科,DR_U005,2,再診,紹介状無し,91
泌尿器科,DR_U005,4,再診,紹介状無し,78
泌尿器科,DR_U006,1,再診,紹介状無し,98
泌尿器科,DR_U006,1,初診,紹介状あり,1
泌尿器科,DR_U006,1,初診,紹介状無し,1
泌尿器科,DR_U006,2,再診,紹介状無し,116
泌尿器科,DR_U006,2,初診,紹介状あり,2
泌尿器科,DR_U007,1,再診,紹介状無し,24
泌尿器科,DR_U007,1,初診,紹介状あり,4
泌尿器科,DR_U007,1,初診,紹介状無し,1
泌尿器科,DR_U007,2,再診,紹介状無し,71
泌尿器科,DR_U007,2,初診,紹介状無し,3
泌尿器科,DR_U008,0,再診,紹介状無し,168
泌尿器科,DR_U008,0,初診,紹介状あり,6
泌尿器科,DR_U008,0,初診,紹介状無し,2
泌尿器科,DR_U008,1,再診,紹介状無し,191
泌尿器科,DR_U008,1,初診,紹介状あり,3
泌尿器科,DR_U009,0,再診,紹介状無し,8
泌尿器科,DR_U009,3,再診,紹介状無し,1
泌尿器科,DR_U010,0,再診,紹介状無し,167
泌尿器科,DR_U010,0,初診,紹介状あり,4
泌尿器科,DR_U010,4,再診,紹介状無し,126
泌尿器科,DR_U010,4,初診,紹介状あり,5
泌尿器科,DR_U011,0,再診,紹介状無し,14
泌尿器科,DR_U011,1,再診,紹介状無し,8
泌尿器科,DR_U011,2,再診,紹介状無し,16
泌尿器科,DR_U011,4,再診,紹介状無し,8
泌尿器科,DR_U012,0,再診,紹介状無し,63
泌尿器科,DR_U012,4,再診,紹介状無し,115
泌尿器科,DR_U012,4,初診,紹介状あり,2
泌尿器科,DR_U012,4,初診,紹介状無し,1
泌尿器科,DR_U013,0,再診,紹介状無し,13
泌尿器科,DR_U013,1,再診,紹介状無し,11
泌尿器科,DR_U013,2,再診,紹介状無し,33
泌尿器科,DR_U013,4,再診,紹介状無し,9
泌尿器科,DR_U014,0,再診,紹介状無し,3
泌尿器科,DR_U014,1,再診,紹介状無し,4
泌尿器科,DR_U014,2,再診,紹介状無し,2
泌尿器科,DR_U014,3,再診,紹介状無し,4
泌尿器科,DR_U014,4,再診,紹介状無し,3
泌尿器科,DR_U015,3,再診,紹介状無し,39
泌尿器科,DR_U015,3,初診,紹介状あり,2
泌尿器科,DR_U016,3,再診,紹介状無し,13
泌尿器科,DR_U016,3,初診,紹介状無し,2
泌尿器科,DR_U017,0,再診,紹介状無し,3
泌尿器科,DR_U017,1,再診,紹介状無し,2
泌尿器科,DR_U017,2,再診,紹介状無し,4
泌尿器科,DR_U017,3,再診,紹介状無し,2
泌尿器科,DR_U017,4,再診,紹介状無し,2
泌尿器科,DR_U018,0,再診,紹介状無し,12
泌尿器科,DR_U018,1,再診,紹介状無し,23
泌尿器科,DR_U018,2,再診,紹介状無し,16
泌尿器科,DR_U018,3,再診,紹介状無し,17
泌尿器科,DR_U018,3,初診,紹介状あり,1
泌尿器科,DR_U018,4,再診,紹介状無し,15
泌尿器科,DR_U019,0,再診,紹介状無し,29
泌尿器科,DR_U019,0,初診,紹介状あり,5
泌尿器科,DR_U019,0,初診,紹介状無し,1
泌尿器科,DR_U019,4,再診,紹介状無し,17
泌尿器科,DR_U019,4,初診,紹介状あり,1
泌尿器科,DR_U019,4,初診,紹介状無し,2
泌尿器科,DR_U020,2,再診,紹介状無し,6
泌尿器科,DR_U020,4,再診,紹介状無し,1
泌尿器科,DR_U021,0,初診,紹介状あり,1
泌尿器科,DR_U021,2,初診,紹介状無し,1
泌尿器科,DR_U021,3,再診,紹介状あり,1
泌尿器科,DR_U021,3,初診,紹介状無し,4
泌尿器科,DR_U021,4,再診,紹介状無し,1
泌尿器科,DR_U021,4,初診,紹介状あり,1
泌尿器科,DR_U021,4,初診,紹介状無し,2
泌尿器科,DR_U021,5,初診,紹介状無し,2
泌尿器科,DR_U022,2,再診,紹介状無し,11
泌尿器科,DR_U023,3,再診,紹介状無し,3
泌尿器科,DR_U024,3,再診,紹介状無し,9
泌尿器科,DR_U024,3,初診,紹介状あり,1
泌尿器科,DR_U025,4,再診,紹介状無し,2
泌尿器科,DR_U026,3,初診,紹介状あり,2
消化器内科,DR_GI001,0,再診,紹介状無し,35
消化器内科,DR_GI001,0,初診,紹介状あり,1
消化器内科,DR_GI001,1,再診,紹介状無し,21
消化器内科,DR_GI001,1,初診,紹介状あり,4
消化器内科,DR_GI001,2,再診,紹介状無し,24
消化器内科,DR_GI001,2,初診,紹介状無し,1
消化器内科,DR_GI001,3,再診,紹介状無し,12
消化器内科,DR_GI001,4,再診,紹介状無し,20
消化器内科,DR_GI002,2,再診,紹介状無し,196
消化器内科,DR_GI002,3,再診,紹介状無し,19
消化器内科,DR_GI002,3,初診,紹介状あり,13
消化器内科,DR_GI002,3,初診,紹介状無し,4
消化器内科,DR_GI003,1,再診,紹介状無し,110
消化器内科,DR_GI003,1,初診,紹介状無し,1
消化器内科,DR_GI003,2,再診,紹介状無し,23
消化器内科,DR_GI003,2,初診,紹介状あり,22
消化器内科,DR_GI003,2,初診,紹介状無し,2
消化器内科,DR_GI004,1,再診,紹介状無し,11
消化器内科,DR_GI004,1,初診,紹介状あり,3
消化器内科,DR_GI004,2,再診,紹介状無し,8
消化器内科,DR_GI004,2,初診,紹介状あり,1
消化器内科,DR_GI004,2,初診,紹介状無し,1
消化器内科,DR_GI005,1,再診,紹介状無し,12
消化器内科,DR_GI005,1,初診,紹介状あり,15
消化器内科,DR_GI005,1,初診,紹介状無し,1
消化器内科,DR_GI005,4,再診,紹介状無し,158
消化器内科,DR_GI006,0,再診,紹介状無し,187
消化器内科,DR_GI006,4,再診,紹介状無し,22
消化器内科,DR_GI006,4,初診,紹介状あり,23
消化器内科,DR_GI006,4,初診,紹介状無し,2
消化器内科,DR_GI007,3,再診,紹介状無し,3
消化器内科,DR_GI008,0,再診,紹介状無し,20
消化器内科,DR_GI008,0,初診,紹介状あり,15
消化器内科,DR_GI008,0,初診,紹介状無し,1
消化器内科,DR_GI008,3,再診,紹介状無し,128
消化器内科,DR_GI009,0,再診,紹介状無し,18
消化器内科,DR_GI009,0,初診,紹介状あり,3
消化器内科,DR_GI010,0,再診,紹介状無し,2
消化器内科,DR_GI010,1,再診,紹介状無し,3
消化器内科,DR_GI010,2,再診,紹介状無し,1
消化器内科,DR_GI010,3,再診,紹介状無し,2
消化器内科,DR_GI010,4,再診,紹介状無し,3
消化器内科,DR_GI011,3,再診,紹介状無し,2
消化器内科,DR_GI012,0,再診,紹介状あり,1
消化器内科,DR_GI012,0,初診,紹介状無し,2
消化器内科,DR_GI012,1,再診,紹介状無し,1
消化器内科,DR_GI012,1,初診,紹介状あり,1
消化器内科,DR_GI012,4,初診,紹介状あり,1
消化器内科,DR_GI012,5,再診,紹介状無し,1
消化器内科,DR_GI012,6,再診,紹介状無し,4
消化器内科,DR_PD012,0,再診,紹介状無し,4
消化器内科,DR_PD012,1,再診,紹介状無し,6
消化器内科,DR_PD012,2,再診,紹介状無し,2
消化器内科,DR_PD012,3,再診,紹介状無し,7
消化器内科,DR_PD012,4,再診,紹介状無し,3
消化器内科,,2,初診,紹介状あり,1
産婦人科,DR_G001,0,再診,紹介状無し,47
産婦人科,DR_G001,1,再診,紹介状無し,38
産婦人科,DR_G001,2,再診,紹介状無し,92
産婦人科,DR_G002,0,再診,紹介状無し,2
産婦人科,DR_G002,1,再診,紹介状無し,2
産婦人科,DR_G002,2,再診,紹介状無し,22
産婦人科,DR_G002,3,再診,紹介状無し,2
産婦人科,DR_G003,2,再診,紹介状無し,148
産婦人科,DR_G003,3,再診,紹介状無し,81
産婦人科,DR_G003,3,初診,紹介状あり,9
産婦人科,DR_G004,0,再診,紹介状無し,209
産婦人科,DR_G004,2,再診,紹介状あり,1
産婦人科,DR_G004,2,再診,紹介状無し,48
産婦人科,DR_G004,2,初診,紹介状あり,34
産婦人科,DR_G004,2,初診,紹介状無し,1
産婦人科,DR_G005,2,再診,紹介状無し,138
産婦人科,DR_G005,4,再診,紹介状無し,93
産婦人科,DR_G005,4,初診,紹介状あり,6
産婦人科,DR_G006,1,再診,紹介状無し,24
産婦人科,DR_G006,1,初診,紹介状あり,11
産婦人科,DR_G006,1,初診,紹介状無し,1
産婦人科,DR_G006,3,再診,紹介状無し,72
産婦人科,DR_G006,4,再診,紹介状無し,25
産婦人科,DR_G006,4,初診,紹介状あり,10
産婦人科,DR_G007,1,再診,紹介状無し,58
産婦人科,DR_G007,1,初診,紹介状あり,1
産婦人科,DR_G007,3,再診,紹介状無し,29
産婦人科,DR_G007,3,初診,紹介状あり,7
産婦人科,DR_G008,0,再診,紹介状無し,47
産婦人科,DR_G008,0,初診,紹介状あり,11
産婦人科,DR_G008,3,再診,紹介状無し,94
産婦人科,DR_G008,3,初診,紹介状無し,1
産婦人科,DR_G009,4,再診,紹介状無し,24
産婦人科,DR_G009,4,初診,紹介状あり,1
産婦人科,DR_G010,1,再診,紹介状無し,8
産婦人科,DR_G010,2,再診,紹介状無し,5
産婦人科,DR_G010,3,再診,紹介状無し,1
産婦人科,DR_G010,4,再診,紹介状無し,5
産婦人科,DR_G011,0,再診,紹介状無し,5
産婦人科,DR_G011,0,初診,紹介状あり,1
産婦人科,DR_G011,1,再診,紹介状無し,15
産婦人科,DR_G011,2,再診,紹介状無し,20
産婦人科,DR_G011,2,初診,紹介状無し,2
産婦人科,DR_G011,3,再診,紹介状無し,6
産婦人科,DR_G011,3,初診,紹介状あり,1
産婦人科,DR_G011,3,初診,紹介状無し,4
産婦人科,DR_G011,4,再診,紹介状無し,8
産婦人科,DR_G011,4,初診,紹介状あり,2
産婦人科,DR_G012,0,再診,紹介状無し,8
産婦人科,DR_G012,1,再診,紹介状無し,5
産婦人科,DR_G012,2,再診,紹介状無し,10
産婦人科,DR_G012,3,再診,紹介状無し,2
産婦人科,DR_G012,4,再診,紹介状無し,6
産婦人科,DR_G013,0,初診,紹介状無し,1
産婦人科,DR_G013,1,再診,紹介状無し,1
産婦人科,DR_G013,1,初診,紹介状無し,2
産婦人科,DR_G013,2,再診,紹介状無し,2
産婦人科,DR_G013,2,初診,紹介状無し,1
産婦人科,DR_G013,3,再診,紹介状無し,1
産婦人科,DR_G013,3,初診,紹介状無し,1
産婦人科,DR_G013,4,再診,紹介状無し,1
産婦人科,DR_G013,4,初診,紹介状無し,4
産婦人科,DR_G013,5,再診,紹介状無し,3
産婦人科,DR_G013,6,再診,紹介状あり,1
産婦人科,DR_G013,6,再診,紹介状無し,6
産婦人科,DR_G013,6,初診,紹介状無し,6
産婦人科,DR_G014,1,再診,紹介状無し,3
産婦人科,DR_G014,2,再診,紹介状無し,3
産婦人科,DR_G014,3,再診,紹介状無し,1
産婦人科,DR_G014,4,再診,紹介状無し,4
産婦人科,DR_G015,0,再診,紹介状無し,5
産婦人科,DR_G015,2,再診,紹介状無し,7
産婦人科,DR_G016,3,再診,紹介状無し,3
産婦人科,DR_G016,4,再診,紹介状無し,2
産婦人科,DR_G017,1,再診,紹介状無し,2
皮膚・排泄ケア,DR_XX008,0,再診,紹介状無し,12
皮膚・排泄ケア,DR_XX008,1,再診,紹介状無し,7
皮膚・排泄ケア,DR_XX008,2,再診,紹介状無し,11
皮膚・排泄ケア,DR_XX008,3,再診,紹介状無し,3
皮膚・排泄ケア,DR_XX008,4,再診,紹介状無し,11
皮膚科,DR_DM001,0,再診,紹介状無し,36
皮膚科,DR_DM001,1,再診,紹介状無し,17
皮膚科,DR_DM001,2,再診,紹介状無し,42
皮膚科,DR_DM001,2,初診,紹介状あり,24
皮膚科,DR_DM001,2,初診,紹介状無し,3
皮膚科,DR_DM001,3,再診,紹介状無し,3
皮膚科,DR_DM001,4,再診,紹介状無し,59
皮膚科,DR_DM001,4,初診,紹介状無し,1
皮膚科,DR_DM002,0,再診,紹介状無し,50
皮膚科,DR_DM002,1,再診,紹介状無し,39
皮膚科,DR_DM002,1,初診,紹介状あり,9
皮膚科,DR_DM002,1,初診,紹介状無し,1
皮膚科,DR_DM002,2,再診,紹介状無し,34
皮膚科,DR_DM002,3,再診,紹介状無し,9
皮膚科,DR_DM002,4,再診,紹介状無し,17
皮膚科,DR_DM003,0,再診,紹介状無し,11
