診療科名,曜日,時間帯ゾーン,初再診区分,件数
中央処置室,1,午前(〜12時),再診,36
中央処置室,1,午後前半(12-15時),再診,4
中央処置室,1,午後後半(15-17時),再診,1
中央処置室,2,午前(〜12時),再診,21
中央処置室,2,午後前半(12-15時),再診,3
中央処置室,3,午前(〜12時),再診,31
中央処置室,3,午後前半(12-15時),再診,2
中央処置室,4,午前(〜12時),再診,34
中央処置室,4,午後前半(12-15時),再診,5
乳腺外科,0,午前(〜12時),再診,218
乳腺外科,0,午前(〜12時),初診,9
乳腺外科,0,午後前半(12-15時),再診,35
乳腺外科,0,午後前半(12-15時),初診,1
乳腺外科,0,午後後半(15-17時),再診,3
乳腺外科,1,午前(〜12時),再診,297
乳腺外科,1,午前(〜12時),初診,12
乳腺外科,1,午後前半(12-15時),再診,97
乳腺外科,1,午後前半(12-15時),初診,3
乳腺外科,1,午後後半(15-17時),再診,5
乳腺外科,1,夕方以降(17時〜),再診,1
乳腺外科,2,午前(〜12時),再診,321
乳腺外科,2,午前(〜12時),初診,16
乳腺外科,2,午後前半(12-15時),再診,48
乳腺外科,2,午後前半(12-15時),初診,1
乳腺外科,2,午後後半(15-17時),再診,9
乳腺外科,3,午前(〜12時),再診,101
乳腺外科,3,午前(〜12時),初診,4
乳腺外科,3,午後前半(12-15時),再診,28
乳腺外科,3,午後後半(15-17時),再診,6
乳腺外科,4,午前(〜12時),再診,296
乳腺外科,4,午前(〜12時),初診,13
乳腺外科,4,午後前半(12-15時),再診,27
乳腺外科,4,午後後半(15-17時),再診,9
乳腺外科,4,夕方以降(17時〜),再診,2
乳腺外科,6,午前(〜12時),再診,2
乳腺外科,6,午後後半(15-17時),再診,4
健診センター,1,午前(〜12時),再診,12
健診センター,1,午後前半(12-15時),再診,7
健診センター,2,午前(〜12時),再診,14
健診センター,2,午後前半(12-15時),再診,2
健診センター,3,午前(〜12時),再診,12
健診センター,4,午前(〜12時),再診,14
入退院支援センター,0,午前(〜12時),再診,72
入退院支援センター,0,午後前半(12-15時),再診,28
入退院支援センター,0,午後後半(15-17時),再診,5
入退院支援センター,1,午前(〜12時),再診,95
入退院支援センター,1,午後前半(12-15時),再診,40
入退院支援センター,1,午後後半(15-17時),再診,7
入退院支援センター,1,夕方以降(17時〜),再診,2
入退院支援センター,2,午前(〜12時),再診,104
入退院支援センター,2,午後前半(12-15時),再診,47
入退院支援センター,2,午後後半(15-17時),再診,6
入退院支援センター,3,午前(〜12時),再診,100
入退院支援センター,3,午後前半(12-15時),再診,35
入退院支援センター,3,午後後半(15-17時),再診,2
入退院支援センター,4,午前(〜12時),再診,106
入退院支援センター,4,午後前半(12-15時),再診,40
入退院支援センター,4,午後後半(15-17時),再診,9
入退院支援センター,4,夕方以降(17時〜),再診,1
内科,0,午前(〜12時),再診,10
内科,0,午前(〜12時),初診,11
内科,0,夕方以降(17時〜),再診,1
内科,0,夕方以降(17時〜),初診,15
内科,1,午前(〜12時),再診,4
内科,1,午前(〜12時),初診,5
内科,1,午後後半(15-17時),初診,1
内科,1,夕方以降(17時〜),再診,8
内科,1,夕方以降(17時〜),初診,19
内科,2,午前(〜12時),再診,2
内科,2,午前(〜12時),初診,9
内科,2,午後後半(15-17時),再診,1
内科,2,午後後半(15-17時),初診,1
内科,2,夕方以降(17時〜),再診,8
内科,2,夕方以降(17時〜),初診,7
内科,3,午前(〜12時),再診,12
内科,3,午前(〜12時),初診,12
内科,3,午後前半(12-15時),再診,2
内科,3,午後前半(12-15時),初診,1
内科,3,午後後半(15-17時),再診,2
内科,3,夕方以降(17時〜),再診,10
内科,3,夕方以降(17時〜),初診,12
内科,4,午前(〜12時),再診,6
内科,4,午前(〜12時),初診,15
内科,4,午後前半(12-15時),初診,3
内科,4,午後後半(15-17時),再診,1
内科,4,午後後半(15-17時),初診,2
内科,4,夕方以降(17時〜),再診,13
内科,4,夕方以降(17時〜),初診,18
内科,5,午前(〜12時),再診,14
内科,5,午前(〜12時),初診,23
内科,5,午後前半(12-15時),再診,4
内科,5,午後前半(12-15時),初診,7
内科,5,午後後半(15-17時),再診,2
内科,5,午後後半(15-17時),初診,2
内科,5,夕方以降(17時〜),再診,20
内科,5,夕方以降(17時〜),初診,13
内科,6,午前(〜12時),再診,12
内科,6,午前(〜12時),初診,19
内科,6,午後前半(12-15時),再診,2
内科,6,午後前半(12-15時),初診,9
内科,6,午後後半(15-17時),初診,5
内科,6,夕方以降(17時〜),再診,6
内科,6,夕方以降(17時〜),初診,18
呼吸器内科,0,午前(〜12時),再診,118
呼吸器内科,0,午前(〜12時),初診,6
呼吸器内科,0,午後前半(12-15時),再診,47
呼吸器内科,0,午後前半(12-15時),初診,3
呼吸器内科,0,午後後半(15-17時),再診,5
呼吸器内科,0,夕方以降(17時〜),再診,1
呼吸器内科,1,午前(〜12時),再診,257
呼吸器内科,1,午前(〜12時),初診,20
呼吸器内科,1,午後前半(12-15時),再診,77
呼吸器内科,1,午後前半(12-15時),初診,10
呼吸器内科,1,午後後半(15-17時),再診,6
呼吸器内科,1,夕方以降(17時〜),再診,1
呼吸器内科,2,午前(〜12時),再診,152
呼吸器内科,2,午前(〜12時),初診,7
呼吸器内科,2,午後前半(12-15時),再診,67
呼吸器内科,2,午後前半(12-15時),初診,4
呼吸器内科,2,午後後半(15-17時),再診,7
呼吸器内科,3,午前(〜12時),再診,159
呼吸器内科,3,午前(〜12時),初診,13
呼吸器内科,3,午後前半(12-15時),再診,87
呼吸器内科,3,午後後半(15-17時),再診,5
呼吸器内科,4,午前(〜12時),再診,159
呼吸器内科,4,午前(〜12時),初診,15
呼吸器内科,4,午後前半(12-15時),再診,29
呼吸器内科,4,午後前半(12-15時),初診,8
呼吸器内科,4,午後後半(15-17時),再診,1
呼吸器内科,4,午後後半(15-17時),初診,1
呼吸器内科,4,夕方以降(17時〜),再診,1
呼吸器内科,6,午前(〜12時),再診,1
呼吸器外科,0,午前(〜12時),再診,29
呼吸器外科,0,午前(〜12時),初診,4
呼吸器外科,0,午後前半(12-15時),再診,1
呼吸器外科,1,夕方以降(17時〜),再診,1
呼吸器外科,2,午前(〜12時),再診,47
呼吸器外科,2,午後前半(12-15時),再診,4
呼吸器外科,3,午前(〜12時),再診,57
呼吸器外科,3,午前(〜12時),初診,2
呼吸器外科,3,午後前半(12-15時),再診,25
呼吸器外科,3,午後後半(15-17時),再診,1
呼吸器外科,4,午前(〜12時),再診,1
呼吸器外科,4,午後前半(12-15時),再診,5
外来手術室,0,午前(〜12時),再診,74
外来手術室,0,午後前半(12-15時),再診,20
外来手術室,1,午前(〜12時),再診,72
外来手術室,1,午後前半(12-15時),再診,5
外来手術室,1,午後後半(15-17時),再診,1
外来手術室,2,午前(〜12時),再診,102
外来手術室,2,午後前半(12-15時),再診,13
外来手術室,2,午後後半(15-17時),再診,1
外来手術室,3,午前(〜12時),再診,75
外来手術室,3,午後前半(12-15時),再診,13
外来手術室,4,午前(〜12時),再診,85
外来手術室,4,午後前半(12-15時),再診,3
外来手術室,4,午後後半(15-17時),再診,1
小児科,0,午前(〜12時),再診,45
小児科,0,午前(〜12時),初診,11
小児科,0,午後前半(12-15時),再診,24
小児科,0,午後前半(12-15時),初診,7
小児科,0,午後後半(15-17時),再診,11
小児科,0,午後後半(15-17時),初診,1
小児科,0,夕方以降(17時〜),再診,1
小児科,0,夕方以降(17時〜),初診,6
小児科,1,午前(〜12時),再診,56
小児科,1,午前(〜12時),初診,13
小児科,1,午後前半(12-15時),再診,20
小児科,1,午後後半(15-17時),再診,22
小児科,1,午後後半(15-17時),初診,1
小児科,1,夕方以降(17時〜),再診,1
小児科,1,夕方以降(17時〜),初診,2
小児科,2,午前(〜12時),再診,64
小児科,2,午前(〜12時),初診,18
小児科,2,午後前半(12-15時),再診,19
小児科,2,午後前半(12-15時),初診,1
小児科,2,午後後半(15-17時),再診,18
小児科,2,夕方以降(17時〜),再診,3
小児科,2,夕方以降(17時〜),初診,4
小児科,3,午前(〜12時),再診,69
小児科,3,午前(〜12時),初診,12
小児科,3,午後前半(12-15時),再診,19
小児科,3,午後前半(12-15時),初診,2
小児科,3,午後後半(15-17時),再診,10
小児科,4,午前(〜12時),再診,46
小児科,4,午前(〜12時),初診,15
小児科,4,午後前半(12-15時),再診,6
小児科,4,午後前半(12-15時),初診,2
小児科,4,午後後半(15-17時),再診,7
小児科,4,午後後半(15-17時),初診,3
小児科,4,夕方以降(17時〜),再診,1
小児科,4,夕方以降(17時〜),初診,9
小児科,5,午前(〜12時),再診,1
小児科,5,午前(〜12時),初診,2
小児科,5,午後前半(12-15時),初診,1
小児科,5,夕方以降(17時〜),初診,8
小児科,6,午前(〜12時),再診,1
小児科,6,午前(〜12時),初診,6
小児科,6,午後前半(12-15時),初診,1
小児科,6,夕方以降(17時〜),再診,3
小児科,6,夕方以降(17時〜),初診,5
形成外科,0,午前(〜12時),再診,75
形成外科,0,午前(〜12時),初診,8
形成外科,0,午後前半(12-15時),再診,6
形成外科,1,午前(〜12時),再診,99
形成外科,1,午前(〜12時),初診,9
形成外科,1,午後前半(12-15時),再診,9
形成外科,1,午後後半(15-17時),再診,5
形成外科,2,午前(〜12時),再診,12
形成外科,2,午後前半(12-15時),再診,1
形成外科,2,夕方以降(17時〜),再診,1
形成外科,3,午前(〜12時),再診,76
形成外科,3,午前(〜12時),初診,6
形成外科,3,午後前半(12-15時),再診,29
形成外科,3,午後後半(15-17時),再診,3
形成外科,3,午後後半(15-17時),初診,1
形成外科,4,午前(〜12時),再診,108
形成外科,4,午前(〜12時),初診,6
形成外科,4,午後前半(12-15時),再診,10
形成外科,4,午後前半(12-15時),初診,2
形成外科,4,午後後半(15-17時),再診,2
形成外科,4,夕方以降(17時〜),再診,6
形成外科,6,夕方以降(17時〜),再診,2
循環器内科,0,午前(〜12時),再診,157
循環器内科,0,午前(〜12時),初診,25
循環器内科,0,午後前半(12-15時),再診,39
循環器内科,0,午後前半(12-15時),初診,1
循環器内科,0,午後後半(15-17時),再診,13
循環器内科,0,午後後半(15-17時),初診,1
循環器内科,0,夕方以降(17時〜),再診,3
循環器内科,1,午前(〜12時),再診,155
循環器内科,1,午前(〜12時),初診,26
循環器内科,1,午後前半(12-15時),再診,66
循環器内科,1,午後前半(12-15時),初診,1
循環器内科,1,午後後半(15-17時),再診,9
循環器内科,1,午後後半(15-17時),初診,1
循環器内科,1,夕方以降(17時〜),再診,1
循環器内科,1,夕方以降(17時〜),初診,1
循環器内科,2,午前(〜12時),再診,321
循環器内科,2,午前(〜12時),初診,33
循環器内科,2,午後前半(12-15時),再診,16
循環器内科,2,午後後半(15-17時),再診,2
循環器内科,2,午後後半(15-17時),初診,1
循環器内科,2,夕方以降(17時〜),再診,2
循環器内科,2,夕方以降(17時〜),初診,1
循環器内科,3,午前(〜12時),再診,126
循環器内科,3,午前(〜12時),初診,15
循環器内科,3,午後前半(12-15時),再診,156
循環器内科,3,午後前半(12-15時),初診,1
循環器内科,3,午後後半(15-17時),再診,21
循環器内科,3,午後後半(15-17時),初診,1
循環器内科,3,夕方以降(17時〜),再診,4
循環器内科,3,夕方以降(17時〜),初診,1
循環器内科,4,午前(〜12時),再診,196
循環器内科,4,午前(〜12時),初診,15
循環器内科,4,午後前半(12-15時),再診,65
循環器内科,4,午後前半(12-15時),初診,5
循環器内科,4,午後後半(15-17時),再診,4
循環器内科,4,午後後半(15-17時),初診,1
循環器内科,4,夕方以降(17時〜),再診,6
循環器内科,5,午前(〜12時),再診,3
循環器内科,5,午前(〜12時),初診,1
循環器内科,5,夕方以降(17時〜),再診,2
循環器内科,5,夕方以降(17時〜),初診,2
循環器内科,6,午前(〜12時),初診,3
循環器内科,6,午後前半(12-15時),再診,1
循環器内科,6,午後後半(15-17時),再診,1
循環器内科,6,夕方以降(17時〜),再診,1
心理検査,1,午前(〜12時),再診,1
心臓血管外科,0,午前(〜12時),再診,1
心臓血管外科,0,夕方以降(17時〜),再診,1
心臓血管外科,1,午前(〜12時),再診,52
心臓血管外科,1,午前(〜12時),初診,2
心臓血管外科,1,午後前半(12-15時),再診,32
心臓血管外科,2,午後前半(12-15時),再診,1
心臓血管外科,3,午前(〜12時),再診,1
心臓血管外科,3,午後前半(12-15時),再診,1
心臓血管外科,4,午前(〜12時),再診,85
心臓血管外科,4,午前(〜12時),初診,3
心臓血管外科,4,午後前半(12-15時),再診,26
心臓血管外科,4,午後後半(15-17時),再診,1
感染症,0,午前(〜12時),再診,5
感染症,0,午後前半(12-15時),再診,1
感染症,1,午前(〜12時),再診,2
感染症,1,午後前半(12-15時),再診,3
感染症,2,午前(〜12時),再診,5
感染症,3,午前(〜12時),再診,2
感染症,3,午後後半(15-17時),再診,1
感染症,3,夕方以降(17時〜),再診,2
感染症,4,午前(〜12時),再診,1
感染症,4,午後前半(12-15時),再診,2
感染症,4,午後後半(15-17時),再診,1
放射線治療科,0,午前(〜12時),再診,96
放射線治療科,0,午前(〜12時),初診,2
放射線治療科,0,午後前半(12-15時),再診,33
放射線治療科,0,午後後半(15-17時),再診,3
放射線治療科,1,午前(〜12時),再診,126
放射線治療科,1,午後前半(12-15時),再診,33
放射線治療科,1,午後後半(15-17時),再診,8
放射線治療科,2,午前(〜12時),再診,181
放射線治療科,2,午後前半(12-15時),再診,72
放射線治療科,2,午後前半(12-15時),初診,1
放射線治療科,2,午後後半(15-17時),再診,10
放射線治療科,2,夕方以降(17時〜),再診,1
放射線治療科,3,午前(〜12時),再診,70
放射線治療科,3,午前(〜12時),初診,5
放射線治療科,3,午後前半(12-15時),再診,19
放射線治療科,3,午後後半(15-17時),再診,5
放射線治療科,4,午前(〜12時),再診,136
放射線治療科,4,午後前半(12-15時),再診,32
放射線治療科,4,午後後半(15-17時),再診,14
放射線診断科,2,午前(〜12時),再診,1
救急科,0,午前(〜12時),再診,10
救急科,0,午前(〜12時),初診,16
救急科,0,午後前半(12-15時),再診,8
救急科,0,午後前半(12-15時),初診,6
救急科,0,午後後半(15-17時),再診,3
救急科,0,午後後半(15-17時),初診,5
救急科,0,夕方以降(17時〜),再診,3
救急科,0,夕方以降(17時〜),初診,9
救急科,1,午前(〜12時),再診,8
救急科,1,午前(〜12時),初診,12
救急科,1,午後前半(12-15時),再診,6
救急科,1,午後前半(12-15時),初診,12
救急科,1,午後後半(15-17時),再診,3
救急科,1,午後後半(15-17時),初診,7
救急科,1,夕方以降(17時〜),再診,1
救急科,1,夕方以降(17時〜),初診,4
救急科,2,午前(〜12時),再診,9
救急科,2,午前(〜12時),初診,15
救急科,2,午後前半(12-15時),再診,3
救急科,2,午後前半(12-15時),初診,8
救急科,2,午後後半(15-17時),再診,4
救急科,2,午後後半(15-17時),初診,12
救急科,2,夕方以降(17時〜),初診,10
救急科,3,午前(〜12時),再診,13
救急科,3,午前(〜12時),初診,20
救急科,3,午後前半(12-15時),再診,8
救急科,3,午後前半(12-15時),初診,9
救急科,3,午後後半(15-17時),再診,6
救急科,3,午後後半(15-17時),初診,11
救急科,3,夕方以降(17時〜),再診,1
救急科,3,夕方以降(17時〜),初診,7
救急科,4,午前(〜12時),再診,18
救急科,4,午前(〜12時),初診,19
救急科,4,午後前半(12-15時),再診,8
救急科,4,午後前半(12-15時),初診,16
救急科,4,午後後半(15-17時),再診,3
救急科,4,午後後半(15-17時),初診,8
救急科,4,夕方以降(17時〜),再診,6
救急科,4,夕方以降(17時〜),初診,5
救急科,5,午前(〜12時),再診,11
救急科,5,午前(〜12時),初診,20
救急科,5,午後前半(12-15時),再診,8
救急科,5,午後前半(12-15時),初診,9
救急科,5,午後後半(15-17時),再診,4
救急科,5,午後後半(15-17時),初診,10
救急科,5,夕方以降(17時〜),再診,1
救急科,5,夕方以降(17時〜),初診,9
救急科,6,午前(〜12時),再診,5
救急科,6,午前(〜12時),初診,11
救急科,6,午後前半(12-15時),再診,5
救急科,6,午後前半(12-15時),初診,10
救急科,6,午後後半(15-17時),初診,7
救急科,6,夕方以降(17時〜),再診,1
救急科,6,夕方以降(17時〜),初診,3
整形外科,0,午前(〜12時),再診,172
整形外科,0,午前(〜12時),初診,31
整形外科,0,午後前半(12-15時),再診,36
整形外科,0,午後前半(12-15時),初診,3
整形外科,0,午後後半(15-17時),再診,3
整形外科,0,午後後半(15-17時),初診,2
整形外科,0,夕方以降(17時〜),再診,2
整形外科,1,午前(〜12時),再診,394
整形外科,1,午前(〜12時),初診,42
整形外科,1,午後前半(12-15時),再診,35
整形外科,1,午後前半(12-15時),初診,9
整形外科,1,午後後半(15-17時),再診,18
整形外科,1,午後後半(15-17時),初診,1
整形外科,1,夕方以降(17時〜),再診,2
整形外科,2,午前(〜12時),再診,190
整形外科,2,午前(〜12時),初診,32
整形外科,2,午後前半(12-15時),再診,53
整形外科,2,午後前半(12-15時),初診,9
整形外科,2,午後後半(15-17時),再診,2
整形外科,2,夕方以降(17時〜),再診,3
整形外科,2,夕方以降(17時〜),初診,2
整形外科,3,午前(〜12時),再診,228
整形外科,3,午前(〜12時),初診,19
整形外科,3,午後前半(12-15時),再診,55
整形外科,3,午後前半(12-15時),初診,8
整形外科,3,午後後半(15-17時),再診,9
整形外科,3,夕方以降(17時〜),再診,1
整形外科,4,午前(〜12時),再診,282
整形外科,4,午前(〜12時),初診,59
整形外科,4,午後前半(12-15時),再診,65
整形外科,4,午後前半(12-15時),初診,2
整形外科,4,午後後半(15-17時),再診,27
整形外科,4,午後後半(15-17時),初診,1
整形外科,4,夕方以降(17時〜),再診,14
整形外科,5,午後前半(12-15時),再診,2
整形外科,5,午後後半(15-17時),再診,1
整形外科,5,夕方以降(17時〜),再診,2
整形外科,6,午前(〜12時),初診,1
整形外科,6,午後前半(12-15時),初診,1
整形外科,6,夕方以降(17時〜),再診,3
整形外科,6,夕方以降(17時〜),初診,2
歯科口腔外科,0,午前(〜12時),再診,88
歯科口腔外科,0,午前(〜12時),初診,41
歯科口腔外科,0,午後前半(12-15時),再診,37
歯科口腔外科,0,午後前半(12-15時),初診,4
歯科口腔外科,0,午後後半(15-17時),再診,13
歯科口腔外科,1,午前(〜12時),再診,137
歯科口腔外科,1,午前(〜12時),初診,39
歯科口腔外科,1,午後前半(12-15時),再診,65
歯科口腔外科,1,午後前半(12-15時),初診,2
歯科口腔外科,1,午後後半(15-17時),再診,20
歯科口腔外科,2,午前(〜12時),再診,45
歯科口腔外科,2,午前(〜12時),初診,48
歯科口腔外科,2,午後前半(12-15時),再診,34
歯科口腔外科,2,午後前半(12-15時),初診,1
歯科口腔外科,2,午後後半(15-17時),再診,6
歯科口腔外科,2,夕方以降(17時〜),再診,1
歯科口腔外科,3,午前(〜12時),再診,153
歯科口腔外科,3,午前(〜12時),初診,43
歯科口腔外科,3,午後前半(12-15時),再診,62
歯科口腔外科,3,午後前半(12-15時),初診,2
歯科口腔外科,3,午後後半(15-17時),再診,22
歯科口腔外科,4,午前(〜12時),再診,83
歯科口腔外科,4,午前(〜12時),初診,32
歯科口腔外科,4,午後前半(12-15時),再診,27
歯科口腔外科,4,午後前半(12-15時),初診,1
歯科口腔外科,4,午後後半(15-17時),再診,19
歯科口腔外科,5,午前(〜12時),再診,1
歯科口腔外科,6,午後後半(15-17時),初診,1
泌尿器科,0,午前(〜12時),再診,477
泌尿器科,0,午前(〜12時),初診,10
泌尿器科,0,午後前半(12-15時),再診,125
泌尿器科,0,午後前半(12-15時),初診,1
泌尿器科,0,午後後半(15-17時),再診,6
泌尿器科,1,午前(〜12時),再診,616
泌尿器科,1,午前(〜12時),初診,17
泌尿器科,1,午後前半(12-15時),再診,139
泌尿器科,1,午後後半(15-17時),再診,12
泌尿器科,1,夕方以降(17時〜),再診,3
泌尿器科,2,午前(〜12時),再診,745
泌尿器科,2,午前(〜12時),初診,18
泌尿器科,2,午後前半(12-15時),再診,244
泌尿器科,2,午後前半(12-15時),初診,10
泌尿器科,2,午後後半(15-17時),再診,22
泌尿器科,2,夕方以降(17時〜),再診,8
泌尿器科,3,午前(〜12時),再診,132
泌尿器科,3,午前(〜12時),初診,13
泌尿器科,3,午後前半(12-15時),再診,12
泌尿器科,3,午後前半(12-15時),初診,1
泌尿器科,3,午後後半(15-17時),再診,3
泌尿器科,3,夕方以降(17時〜),再診,2
泌尿器科,4,午前(〜12時),再診,575
泌尿器科,4,午前(〜12時),初診,20
泌尿器科,4,午後前半(12-15時),再診,196
泌尿器科,4,午後前半(12-15時),初診,16
泌尿器科,4,午後後半(15-17時),再診,14
泌尿器科,4,夕方以降(17時〜),再診,9
泌尿器科,5,午前(〜12時),再診,2
泌尿器科,5,夕方以降(17時〜),初診,1
泌尿器科,6,夕方以降(17時〜),再診,3
泌尿器科,6,夕方以降(17時〜),初診,1
消化器内科,0,午前(〜12時),再診,204
消化器内科,0,午前(〜12時),初診,17
消化器内科,0,午後前半(12-15時),再診,88
消化器内科,0,午後前半(12-15時),初診,7
消化器内科,0,午後後半(15-17時),再診,4
消化器内科,1,午前(〜12時),再診,161
消化器内科,1,午前(〜12時),初診,35
消化器内科,1,午後前半(12-15時),再診,73
消化器内科,1,午後前半(12-15時),初診,9
消化器内科,1,午後後半(15-17時),再診,7
消化器内科,1,午後後半(15-17時),初診,1
消化器内科,1,夕方以降(17時〜),再診,2
消化器内科,2,午前(〜12時),再診,215
消化器内科,2,午前(〜12時),初診,22
消化器内科,2,午後前半(12-15時),再診,78
消化器内科,2,午後前半(12-15時),初診,7
消化器内科,2,午後後半(15-17時),再診,6
消化器内科,2,午後後半(15-17時),初診,1
消化器内科,3,午前(〜12時),再診,175
消化器内科,3,午前(〜12時),初診,30
消化器内科,3,午後前半(12-15時),再診,73
消化器内科,3,午後前半(12-15時),初診,2
消化器内科,3,午後後半(15-17時),再診,2
消化器内科,4,午前(〜12時),再診,239
消化器内科,4,午前(〜12時),初診,36
消化器内科,4,午後前半(12-15時),再診,80
消化器内科,4,午後前半(12-15時),初診,2
消化器内科,4,午後後半(15-17時),再診,6
消化器内科,4,夕方以降(17時〜),再診,3
消化器内科,5,午前(〜12時),再診,7
消化器内科,6,午前(〜12時),再診,3
産婦人科,0,午前(〜12時),再診,245
産婦人科,0,午前(〜12時),初診,15
産婦人科,0,午後前半(12-15時),再診,60
産婦人科,0,午後前半(12-15時),初診,2
