診療科名,診療受付区分,予約フラグ,曜日,件数
メンタルケア科,終了,枠あり予約,2,126
メンタルケア科,終了,枠あり予約,3,8
メンタルケア科,終了,枠あり予約,4,5
メンタルケア科,終了,枠なし予約,0,14
メンタルケア科,終了,枠なし予約,1,20
メンタルケア科,終了,枠なし予約,2,15
メンタルケア科,終了,枠なし予約,3,25
メンタルケア科,終了,枠なし予約,4,12
メンタルケア科,診察中,枠あり予約,4,1
メンタルケア科,診察中,枠なし予約,2,1
リウマチ膠原病内科,6,枠あり予約,0,1
リウマチ膠原病内科,6,枠あり予約,1,2
リウマチ膠原病内科,未来院,枠あり予約,0,2
リウマチ膠原病内科,未来院,枠あり予約,1,4
リウマチ膠原病内科,未来院,枠あり予約,2,9
リウマチ膠原病内科,未来院,枠あり予約,3,7
リウマチ膠原病内科,未来院,枠あり予約,4,9
リウマチ膠原病内科,未来院,枠なし予約,0,1
リウマチ膠原病内科,未来院,枠なし予約,3,1
リウマチ膠原病内科,未来院,枠なし予約,4,2
リウマチ膠原病内科,病院到着,枠あり予約,2,1
リウマチ膠原病内科,病院到着,枠あり予約,4,1
リウマチ膠原病内科,病院到着,枠なし予約,0,1
リウマチ膠原病内科,病院到着,枠なし予約,1,1
リウマチ膠原病内科,病院到着,枠なし予約,3,1
リウマチ膠原病内科,終了,枠あり予約,0,107
リウマチ膠原病内科,終了,枠あり予約,1,177
リウマチ膠原病内科,終了,枠あり予約,2,202
リウマチ膠原病内科,終了,枠あり予約,3,248
リウマチ膠原病内科,終了,枠あり予約,4,184
リウマチ膠原病内科,終了,枠なし予約,0,7
リウマチ膠原病内科,終了,枠なし予約,1,36
リウマチ膠原病内科,終了,枠なし予約,2,31
リウマチ膠原病内科,終了,枠なし予約,3,12
リウマチ膠原病内科,終了,枠なし予約,4,21
一般消化器外科,保留,枠あり予約,0,1
一般消化器外科,未来院,枠あり予約,0,16
一般消化器外科,未来院,枠あり予約,1,12
一般消化器外科,未来院,枠あり予約,2,9
一般消化器外科,未来院,枠あり予約,3,36
一般消化器外科,未来院,枠あり予約,4,12
一般消化器外科,未来院,枠なし予約,0,1
一般消化器外科,未来院,枠なし予約,1,2
一般消化器外科,未来院,枠なし予約,2,1
一般消化器外科,未来院,枠なし予約,3,1
一般消化器外科,未来院,枠なし予約,6,1
一般消化器外科,病院到着,枠あり予約,1,1
一般消化器外科,病院到着,枠あり予約,2,2
一般消化器外科,病院到着,枠あり予約,3,1
一般消化器外科,病院到着,枠あり予約,4,1
一般消化器外科,病院到着,枠あり予約,5,4
一般消化器外科,病院到着,枠あり予約,6,2
一般消化器外科,病院到着,枠なし予約,1,3
一般消化器外科,病院到着,枠なし予約,2,1
一般消化器外科,病院到着,枠なし予約,3,1
一般消化器外科,病院到着,枠なし予約,4,1
一般消化器外科,終了,枠あり予約,0,113
一般消化器外科,終了,枠あり予約,1,159
一般消化器外科,終了,枠あり予約,2,206
一般消化器外科,終了,枠あり予約,3,317
一般消化器外科,終了,枠あり予約,4,85
一般消化器外科,終了,枠あり予約,5,3
一般消化器外科,終了,枠あり予約,6,1
一般消化器外科,終了,枠なし予約,0,10
一般消化器外科,終了,枠なし予約,1,17
一般消化器外科,終了,枠なし予約,2,14
一般消化器外科,終了,枠なし予約,3,22
一般消化器外科,終了,枠なし予約,4,13
一般消化器外科,終了,,0,1
一般消化器外科,終了,,1,5
一般消化器外科,終了,,2,7
一般消化器外科,終了,,3,1
一般消化器外科,終了,,4,2
中央処置室,未来院,枠あり予約,1,2
中央処置室,未来院,枠あり予約,2,1
中央処置室,病院到着,枠あり予約,0,28
中央処置室,病院到着,枠あり予約,1,36
中央処置室,病院到着,枠あり予約,2,22
中央処置室,病院到着,枠あり予約,3,32
中央処置室,病院到着,枠あり予約,4,28
中央処置室,病院到着,枠なし予約,0,3
中央処置室,病院到着,枠なし予約,1,3
中央処置室,病院到着,枠なし予約,2,1
中央処置室,病院到着,枠なし予約,3,1
中央処置室,病院到着,枠なし予約,4,1
中央処置室,終了,枠あり予約,4,9
中央処置室,終了,枠なし予約,4,1
乳腺外科,6,枠あり予約,2,2
乳腺外科,保留,枠あり予約,4,1
乳腺外科,保留,枠なし予約,2,1
乳腺外科,未来院,枠あり予約,0,16
乳腺外科,未来院,枠あり予約,1,20
乳腺外科,未来院,枠あり予約,2,9
乳腺外科,未来院,枠あり予約,3,1
乳腺外科,未来院,枠あり予約,4,13
乳腺外科,未来院,枠なし予約,0,1
乳腺外科,未来院,枠なし予約,1,1
乳腺外科,未来院,枠なし予約,2,1
乳腺外科,病院到着,枠あり予約,0,1
乳腺外科,病院到着,枠あり予約,2,2
乳腺外科,病院到着,枠あり予約,4,1
乳腺外科,病院到着,枠あり予約,6,3
乳腺外科,病院到着,枠なし予約,3,1
乳腺外科,病院到着,枠なし予約,6,3
乳腺外科,終了,枠あり予約,0,205
乳腺外科,終了,枠あり予約,1,373
乳腺外科,終了,枠あり予約,2,366
乳腺外科,終了,枠あり予約,3,133
乳腺外科,終了,枠あり予約,4,272
乳腺外科,終了,枠なし予約,0,41
乳腺外科,終了,枠なし予約,1,17
乳腺外科,終了,枠なし予約,2,11
乳腺外科,終了,枠なし予約,3,4
乳腺外科,終了,枠なし予約,4,58
乳腺外科,終了,,0,2
乳腺外科,終了,,1,4
乳腺外科,終了,,2,3
乳腺外科,終了,,4,2
健診センター,未来院,枠あり予約,1,1
健診センター,未来院,枠あり予約,2,5
健診センター,病院到着,枠あり予約,1,3
健診センター,病院到着,枠あり予約,2,4
健診センター,病院到着,枠あり予約,4,1
健診センター,終了,枠あり予約,1,14
健診センター,終了,枠あり予約,2,7
健診センター,終了,枠あり予約,3,12
健診センター,終了,枠あり予約,4,12
健診センター,終了,枠なし予約,1,1
健診センター,終了,枠なし予約,4,1
入退院支援センター,保留,枠なし予約,3,1
入退院支援センター,終了,枠あり予約,0,101
入退院支援センター,終了,枠あり予約,1,135
入退院支援センター,終了,枠あり予約,2,139
入退院支援センター,終了,枠あり予約,3,123
入退院支援センター,終了,枠あり予約,4,136
入退院支援センター,終了,枠なし予約,0,4
入退院支援センター,終了,枠なし予約,1,9
入退院支援センター,終了,枠なし予約,2,18
入退院支援センター,終了,枠なし予約,3,13
入退院支援センター,終了,枠なし予約,4,20
内科,保留,枠あり予約,0,2
内科,保留,枠あり予約,1,1
内科,保留,枠あり予約,2,1
内科,保留,枠あり予約,3,3
内科,保留,枠あり予約,5,4
内科,保留,枠あり予約,6,1
内科,病院到着,枠あり予約,0,5
内科,病院到着,枠あり予約,1,4
内科,病院到着,枠あり予約,2,9
内科,病院到着,枠あり予約,3,2
内科,病院到着,枠あり予約,4,8
内科,病院到着,枠あり予約,5,4
内科,病院到着,枠あり予約,6,3
内科,終了,枠あり予約,0,29
内科,終了,枠あり予約,1,32
内科,終了,枠あり予約,2,17
内科,終了,枠あり予約,3,46
内科,終了,枠あり予約,4,49
内科,終了,枠あり予約,5,77
内科,終了,枠あり予約,6,67
内科,診察中,枠あり予約,0,1
内科,診察中,枠あり予約,2,1
内科,診察中,枠あり予約,4,1
呼吸器内科,保留,枠あり予約,3,1
呼吸器内科,未来院,枠あり予約,0,7
呼吸器内科,未来院,枠あり予約,1,11
呼吸器内科,未来院,枠あり予約,2,4
呼吸器内科,未来院,枠あり予約,3,9
呼吸器内科,未来院,枠あり予約,4,13
呼吸器内科,未来院,枠なし予約,0,1
呼吸器内科,未来院,枠なし予約,3,1
呼吸器内科,未来院,枠なし予約,4,4
呼吸器内科,病院到着,枠あり予約,4,1
呼吸器内科,病院到着,枠なし予約,0,1
呼吸器内科,病院到着,枠なし予約,1,1
呼吸器内科,病院到着,枠なし予約,3,1
呼吸器内科,終了,枠あり予約,0,136
呼吸器内科,終了,枠あり予約,1,321
呼吸器内科,終了,枠あり予約,2,205
呼吸器内科,終了,枠あり予約,3,232
呼吸器内科,終了,枠あり予約,4,175
呼吸器内科,終了,枠あり予約,6,1
呼吸器内科,終了,枠なし予約,0,35
呼吸器内科,終了,枠なし予約,1,38
呼吸器内科,終了,枠なし予約,2,28
呼吸器内科,終了,枠なし予約,3,20
呼吸器内科,終了,枠なし予約,4,21
呼吸器外科,未来院,枠あり予約,2,2
呼吸器外科,未来院,枠あり予約,3,2
呼吸器外科,病院到着,枠あり予約,1,1
呼吸器外科,終了,枠あり予約,0,30
呼吸器外科,終了,枠あり予約,2,46
呼吸器外科,終了,枠あり予約,3,83
呼吸器外科,終了,枠あり予約,4,5
呼吸器外科,終了,枠なし予約,0,4
呼吸器外科,終了,枠なし予約,2,3
呼吸器外科,終了,枠なし予約,4,1
外来手術室,未来院,枠あり予約,0,5
外来手術室,未来院,枠あり予約,1,12
外来手術室,未来院,枠あり予約,2,9
外来手術室,未来院,枠あり予約,3,4
外来手術室,未来院,枠あり予約,4,10
外来手術室,未来院,枠なし予約,1,1
外来手術室,未来院,枠なし予約,4,1
外来手術室,病院到着,枠あり予約,0,1
外来手術室,病院到着,枠あり予約,1,1
外来手術室,病院到着,枠あり予約,3,3
外来手術室,病院到着,枠あり予約,4,2
外来手術室,病院到着,枠なし予約,4,1
外来手術室,終了,枠あり予約,0,81
外来手術室,終了,枠あり予約,1,50
外来手術室,終了,枠あり予約,2,83
外来手術室,終了,枠あり予約,3,80
外来手術室,終了,枠あり予約,4,55
外来手術室,終了,枠なし予約,0,7
外来手術室,終了,枠なし予約,1,14
外来手術室,終了,枠なし予約,2,24
外来手術室,終了,枠なし予約,3,1
外来手術室,終了,枠なし予約,4,20
小児科,保留,枠あり予約,1,1
小児科,保留,枠あり予約,2,1
小児科,保留,枠あり予約,6,1
小児科,未来院,枠あり予約,0,4
小児科,未来院,枠あり予約,1,5
小児科,未来院,枠あり予約,2,3
小児科,未来院,枠あり予約,3,15
小児科,未来院,枠あり予約,4,5
小児科,未来院,枠なし予約,2,1
小児科,病院到着,枠あり予約,0,1
小児科,病院到着,枠あり予約,1,2
小児科,病院到着,枠あり予約,4,5
小児科,病院到着,枠あり予約,5,1
小児科,病院到着,枠あり予約,6,1
小児科,病院到着,枠なし予約,4,1
小児科,終了,枠あり予約,0,96
小児科,終了,枠あり予約,1,92
小児科,終了,枠あり予約,2,112
小児科,終了,枠あり予約,3,84
小児科,終了,枠あり予約,4,73
小児科,終了,枠あり予約,5,11
小児科,終了,枠あり予約,6,14
小児科,終了,枠なし予約,0,5
小児科,終了,枠なし予約,1,15
小児科,終了,枠なし予約,2,10
小児科,終了,枠なし予約,3,12
小児科,終了,枠なし予約,4,5
小児科,終了,,3,1
形成外科,未来院,枠あり予約,0,7
形成外科,未来院,枠あり予約,1,4
形成外科,未来院,枠あり予約,3,7
形成外科,未来院,枠あり予約,4,8
形成外科,未来院,枠なし予約,0,1
形成外科,未来院,枠なし予約,1,2
形成外科,未来院,枠なし予約,3,3
形成外科,病院到着,枠なし予約,4,4
形成外科,病院到着,枠なし予約,6,1
形成外科,終了,枠あり予約,0,65
形成外科,終了,枠あり予約,1,88
形成外科,終了,枠あり予約,2,11
形成外科,終了,枠あり予約,3,85
形成外科,終了,枠あり予約,4,109
形成外科,終了,枠あり予約,6,1
形成外科,終了,枠なし予約,0,15
形成外科,終了,枠なし予約,1,26
形成外科,終了,枠なし予約,2,3
形成外科,終了,枠なし予約,3,19
形成外科,終了,枠なし予約,4,13
形成外科,終了,,0,1
形成外科,終了,,1,2
形成外科,終了,,3,1
循環器内科,6,枠あり予約,3,1
循環器内科,保留,枠あり予約,0,2
循環器内科,保留,枠あり予約,3,1
循環器内科,保留,枠あり予約,4,2
循環器内科,保留,枠あり予約,5,2
循環器内科,保留,枠あり予約,6,2
循環器内科,保留,枠なし予約,1,1
循環器内科,保留,枠なし予約,4,2
循環器内科,未来院,枠あり予約,0,8
循環器内科,未来院,枠あり予約,1,14
循環器内科,未来院,枠あり予約,2,16
循環器内科,未来院,枠あり予約,3,17
循環器内科,未来院,枠あり予約,4,10
循環器内科,未来院,枠なし予約,0,1
循環器内科,未来院,枠なし予約,1,1
循環器内科,未来院,枠なし予約,2,2
循環器内科,病院到着,枠あり予約,0,2
循環器内科,病院到着,枠あり予約,1,2
循環器内科,病院到着,枠あり予約,2,2
循環器内科,病院到着,枠あり予約,3,1
循環器内科,病院到着,枠あり予約,4,3
循環器内科,病院到着,枠あり予約,5,3
循環器内科,病院到着,枠なし予約,1,3
循環器内科,病院到着,枠なし予約,2,1
循環器内科,病院到着,枠なし予約,4,1
循環器内科,病院到着,枠なし予約,5,1
循環器内科,終了,枠あり予約,0,190
循環器内科,終了,枠あり予約,1,207
循環器内科,終了,枠あり予約,2,329
循環器内科,終了,枠あり予約,3,277
循環器内科,終了,枠あり予約,4,245
循環器内科,終了,枠あり予約,5,2
循環器内科,終了,枠あり予約,6,4
循環器内科,終了,枠なし予約,0,36
循環器内科,終了,枠なし予約,1,32
循環器内科,終了,枠なし予約,2,26
循環器内科,終了,枠なし予約,3,28
循環器内科,終了,枠なし予約,4,29
心理検査,終了,枠あり予約,1,1
心臓血管外科,未来院,枠あり予約,1,4
心臓血管外科,未来院,枠あり予約,4,6
心臓血管外科,未来院,枠なし予約,1,1
心臓血管外科,未来院,枠なし予約,3,1
心臓血管外科,未来院,枠なし予約,4,1
心臓血管外科,病院到着,枠あり予約,0,1
心臓血管外科,病院到着,枠なし予約,0,1
心臓血管外科,病院到着,枠なし予約,2,1
心臓血管外科,病院到着,枠なし予約,3,1
心臓血管外科,終了,枠あり予約,1,78
心臓血管外科,終了,枠あり予約,4,100
心臓血管外科,終了,枠なし予約,1,2
心臓血管外科,終了,枠なし予約,4,8
心臓血管外科,診察中,枠あり予約,1,1
感染症,未来院,枠あり予約,0,2
感染症,未来院,枠あり予約,1,1
感染症,未来院,枠あり予約,3,1
感染症,未来院,枠なし予約,0,2
感染症,未来院,枠なし予約,1,1
感染症,未来院,枠なし予約,2,1
感染症,病院到着,枠なし予約,0,1
感染症,病院到着,枠なし予約,2,1
感染症,病院到着,枠なし予約,3,2
感染症,病院到着,枠なし予約,4,1
感染症,終了,枠あり予約,3,2
感染症,終了,枠あり予約,4,2
感染症,終了,枠なし予約,0,1
感染症,終了,枠なし予約,1,3
感染症,終了,枠なし予約,2,3
感染症,終了,枠なし予約,4,1
放射線治療科,保留,枠あり予約,2,1
放射線治療科,保留,枠なし予約,4,1
放射線治療科,未来院,枠あり予約,0,3
放射線治療科,未来院,枠あり予約,1,2
放射線治療科,未来院,枠あり予約,2,3
放射線治療科,未来院,枠あり予約,3,7
放射線治療科,未来院,枠あり予約,4,3
放射線治療科,未来院,枠なし予約,0,1
放射線治療科,未来院,枠なし予約,1,1
放射線治療科,未来院,枠なし予約,2,1
放射線治療科,未来院,枠なし予約,3,1
放射線治療科,病院到着,枠あり予約,0,1
放射線治療科,病院到着,枠あり予約,1,2
放射線治療科,病院到着,枠あり予約,2,1
放射線治療科,病院到着,枠あり予約,3,3
放射線治療科,病院到着,枠あり予約,4,4
放射線治療科,病院到着,枠なし予約,1,2
放射線治療科,病院到着,枠なし予約,2,3
放射線治療科,終了,枠あり予約,0,107
放射線治療科,終了,枠あり予約,1,119
放射線治療科,終了,枠あり予約,2,213
放射線治療科,終了,枠あり予約,3,63
放射線治療科,終了,枠あり予約,4,150
放射線治療科,終了,枠なし予約,0,22
放射線治療科,終了,枠なし予約,1,41
放射線治療科,終了,枠なし予約,2,43
放射線治療科,終了,枠なし予約,3,25
放射線治療科,終了,枠なし予約,4,24
放射線診断科,病院到着,枠あり予約,2,1
救急科,保留,枠あり予約,0,1
救急科,保留,枠あり予約,1,1
救急科,保留,枠あり予約,2,4
救急科,保留,枠あり予約,3,3
救急科,保留,枠あり予約,4,6
救急科,保留,枠あり予約,5,2
救急科,未来院,枠なし予約,0,1
救急科,未来院,枠なし予約,3,1
救急科,未来院,枠なし予約,5,1
救急科,病院到着,枠あり予約,0,16
救急科,病院到着,枠あり予約,1,11
救急科,病院到着,枠あり予約,2,20
救急科,病院到着,枠あり予約,3,29
救急科,病院到着,枠あり予約,4,17
救急科,病院到着,枠あり予約,5,26
救急科,病院到着,枠あり予約,6,11
救急科,病院到着,枠なし予約,0,2
救急科,病院到着,枠なし予約,3,1
救急科,病院到着,枠なし予約,4,2
救急科,病院到着,枠なし予約,6,1
救急科,終了,枠あり予約,0,40
救急科,終了,枠あり予約,1,39
救急科,終了,枠あり予約,2,36
救急科,終了,枠あり予約,3,39
救急科,終了,枠あり予約,4,57
救急科,終了,枠あり予約,5,42
救急科,終了,枠あり予約,6,30
救急科,終了,枠なし予約,1,2
救急科,診察中,枠あり予約,2,1
救急科,診察中,枠あり予約,3,2
救急科,診察中,枠あり予約,4,1
救急科,診察中,枠あり予約,5,1
整形外科,6,枠あり予約,3,1
整形外科,保留,枠あり予約,0,2
整形外科,保留,枠なし予約,2,1
整形外科,未来院,枠あり予約,0,19
整形外科,未来院,枠あり予約,1,26
整形外科,未来院,枠あり予約,2,9
整形外科,未来院,枠あり予約,3,11
整形外科,未来院,枠あり予約,4,17
整形外科,未来院,枠なし予約,0,2
整形外科,未来院,枠なし予約,1,4
整形外科,未来院,枠なし予約,2,3
整形外科,未来院,枠なし予約,3,2
整形外科,未来院,枠なし予約,4,5
整形外科,病院到着,枠あり予約,2,2
整形外科,病院到着,枠あり予約,3,3
整形外科,病院到着,枠あり予約,4,1
整形外科,病院到着,枠あり予約,5,5
整形外科,病院到着,枠あり予約,6,6
整形外科,病院到着,枠なし予約,0,1
整形外科,病院到着,枠なし予約,1,1
整形外科,病院到着,枠なし予約,2,2
整形外科,病院到着,枠なし予約,3,3
整形外科,終了,枠あり予約,0,213
整形外科,終了,枠あり予約,1,418
整形外科,終了,枠あり予約,2,260
整形外科,終了,枠あり予約,3,280
整形外科,終了,枠あり予約,4,387
整形外科,終了,枠あり予約,6,1
整形外科,終了,枠なし予約,0,12
整形外科,終了,枠なし予約,1,52
整形外科,終了,枠なし予約,2,14
整形外科,終了,枠なし予約,3,20
整形外科,終了,枠なし予約,4,40
歯科口腔外科,7,枠あり予約,2,1
歯科口腔外科,保留,枠あり予約,0,1
歯科口腔外科,未来院,枠あり予約,0,3
歯科口腔外科,未来院,枠あり予約,1,7
歯科口腔外科,未来院,枠あり予約,2,3
歯科口腔外科,未来院,枠あり予約,3,10
歯科口腔外科,未来院,枠あり予約,4,6
歯科口腔外科,未来院,枠なし予約,0,1
歯科口腔外科,未来院,枠なし予約,4,1
歯科口腔外科,病院到着,枠あり予約,0,1
歯科口腔外科,病院到着,枠あり予約,5,1
歯科口腔外科,病院到着,枠あり予約,6,1
歯科口腔外科,病院到着,枠なし予約,1,1
歯科口腔外科,病院到着,,2,1
歯科口腔外科,終了,枠あり予約,0,142
歯科口腔外科,終了,枠あり予約,1,221
歯科口腔外科,終了,枠あり予約,2,100
歯科口腔外科,終了,枠あり予約,3,239
歯科口腔外科,終了,枠あり予約,4,119
歯科口腔外科,終了,枠なし予約,0,23
歯科口腔外科,終了,枠なし予約,1,22
歯科口腔外科,終了,枠なし予約,2,21
歯科口腔外科,終了,枠なし予約,3,30
歯科口腔外科,終了,枠なし予約,4,33
歯科口腔外科,終了,,0,12
歯科口腔外科,終了,,1,12
歯科口腔外科,終了,,2,9
歯科口腔外科,終了,,3,3
歯科口腔外科,終了,,4,2
歯科口腔外科,診察中,枠なし予約,4,1
泌尿器科,未来院,枠あり予約,0,32
泌尿器科,未来院,枠あり予約,1,33
泌尿器科,未来院,枠あり予約,2,36
泌尿器科,未来院,枠あり予約,3,25
泌尿器科,未来院,枠あり予約,4,23
泌尿器科,未来院,枠なし予約,0,5
泌尿器科,未来院,枠なし予約,1,2
泌尿器科,未来院,枠なし予約,2,8
泌尿器科,未来院,枠なし予約,3,2
泌尿器科,未来院,枠なし予約,4,5
泌尿器科,病院到着,枠あり予約,0,1
泌尿器科,病院到着,枠あり予約,1,2
泌尿器科,病院到着,枠あり予約,2,2
泌尿器科,病院到着,枠あり予約,3,1
泌尿器科,病院到着,枠あり予約,4,1
泌尿器科,病院到着,枠あり予約,5,1
泌尿器科,病院到着,枠あり予約,6,1
泌尿器科,病院到着,枠なし予約,1,1
泌尿器科,病院到着,枠なし予約,2,6
泌尿器科,病院到着,枠なし予約,4,5
泌尿器科,病院到着,枠なし予約,5,1
泌尿器科,終了,枠あり予約,0,436
泌尿器科,終了,枠あり予約,1,566
泌尿器科,終了,枠あり予約,2,748
泌尿器科,終了,枠あり予約,3,98
泌尿器科,終了,枠あり予約,4,602
泌尿器科,終了,枠あり予約,5,1
泌尿器科,終了,枠あり予約,6,3
泌尿器科,終了,枠なし予約,0,144
泌尿器科,終了,枠なし予約,1,183
泌尿器科,終了,枠なし予約,2,245
泌尿器科,終了,枠なし予約,3,37
泌尿器科,終了,枠なし予約,4,193
泌尿器科,終了,,0,1
泌尿器科,終了,,2,2
泌尿器科,診察中,枠あり予約,4,1
消化器内科,6,枠あり予約,4,1
消化器内科,保留,枠あり予約,4,1
消化器内科,未来院,枠あり予約,0,10
消化器内科,未来院,枠あり予約,1,10
消化器内科,未来院,枠あり予約,2,18
消化器内科,未来院,枠あり予約,3,18
消化器内科,未来院,枠あり予約,4,12
消化器内科,未来院,枠あり予約,5,3
消化器内科,未来院,枠あり予約,6,2
消化器内科,未来院,枠なし予約,1,1
消化器内科,未来院,枠なし予約,2,1
消化器内科,未来院,枠なし予約,3,2
消化器内科,未来院,枠なし予約,4,4
消化器内科,未来院,枠なし予約,6,1
消化器内科,病院到着,枠あり予約,0,1
消化器内科,病院到着,枠あり予約,1,1
消化器内科,病院到着,枠あり予約,4,3
消化器内科,病院到着,枠あり予約,5,2
消化器内科,病院到着,枠なし予約,0,1
消化器内科,病院到着,枠なし予約,5,2
消化器内科,終了,枠あり予約,0,273
消化器内科,終了,枠あり予約,1,234
消化器内科,終了,枠あり予約,2,275
消化器内科,終了,枠あり予約,3,237
消化器内科,終了,枠あり予約,4,317
消化器内科,終了,枠なし予約,0,35
消化器内科,終了,枠なし予約,1,41
消化器内科,終了,枠なし予約,2,35
消化器内科,終了,枠なし予約,3,24
消化器内科,終了,枠なし予約,4,28
消化器内科,終了,,1,1
消化器内科,診察中,枠あり予約,3,1
産婦人科,保留,枠あり予約,2,1
産婦人科,保留,枠あり予約,5,1
産婦人科,未来院,枠あり予約,0,29
産婦人科,未来院,枠あり予約,1,8
産婦人科,未来院,枠あり予約,2,37
産婦人科,未来院,枠あり予約,3,21
産婦人科,未来院,枠あり予約,4,8
産婦人科,未来院,枠なし予約,0,16
産婦人科,未来院,枠なし予約,2,38
産婦人科,未来院,枠なし予約,3,17
産婦人科,未来院,枠なし予約,4,21
産婦人科,病院到着,枠あり予約,0,4
産婦人科,病院到着,枠あり予約,1,7
産婦人科,病院到着,枠あり予約,2,8
産婦人科,病院到着,枠あり予約,3,5
産婦人科,病院到着,枠あり予約,4,14
産婦人科,病院到着,枠あり予約,5,11
産婦人科,病院到着,枠あり予約,6,12
産婦人科,病院到着,枠なし予約,0,2
産婦人科,病院到着,枠なし予約,2,2
産婦人科,病院到着,枠なし予約,3,1
産婦人科,終了,枠あり予約,0,276
産婦人科,終了,枠あり予約,1,154
産婦人科,終了,枠あり予約,2,457
産婦人科,終了,枠あり予約,3,358
産婦人科,終了,枠あり予約,4,280
産婦人科,終了,枠あり予約,5,1
産婦人科,終了,枠あり予約,6,3
産婦人科,終了,枠なし予約,0,21
産婦人科,終了,枠なし予約,1,22
産婦人科,終了,枠なし予約,2,31
産婦人科,終了,枠なし予約,3,21
産婦人科,終了,枠なし予約,4,24
産婦人科,終了,,4,1
産婦人科,診察中,枠あり予約,3,3
皮膚・排泄ケア,未来院,枠あり予約,0,2
皮膚・排泄ケア,未来院,枠なし予約,0,4
皮膚・排泄ケア,未来院,枠なし予約,1,6
皮膚・排泄ケア,未来院,枠なし予約,2,5
皮膚・排泄ケア,未来院,枠なし予約,3,3
皮膚・排泄ケア,未来院,枠なし予約,4,14
皮膚・排泄ケア,病院到着,枠あり予約,0,1
皮膚・排泄ケア,病院到着,枠あり予約,2,1
皮膚・排泄ケア,病院到着,枠なし予約,0,1
皮膚・排泄ケア,病院到着,枠なし予約,3,1
皮膚・排泄ケア,病院到着,枠なし予約,4,5
皮膚・排泄ケア,終了,枠あり予約,0,2
皮膚・排泄ケア,終了,枠あり予約,4,2
皮膚・排泄ケア,終了,枠なし予約,0,1
皮膚科,未来院,枠あり予約,0,2
皮膚科,未来院,枠あり予約,1,3
皮膚科,未来院,枠あり予約,2,6
