診療科名,診療受付区分,予約フラグ,曜日,件数
リウマチ膠原病内科,未来院,枠あり予約,3,10
リウマチ膠原病内科,未来院,枠あり予約,4,2
リウマチ膠原病内科,未来院,枠なし予約,0,1
リウマチ膠原病内科,未来院,枠なし予約,1,1
リウマチ膠原病内科,未来院,枠なし予約,2,2
リウマチ膠原病内科,未来院,枠なし予約,4,2
リウマチ膠原病内科,病院到着,枠あり予約,1,2
リウマチ膠原病内科,病院到着,枠あり予約,4,1
リウマチ膠原病内科,病院到着,枠なし予約,3,1
リウマチ膠原病内科,病院到着,枠なし予約,4,1
リウマチ膠原病内科,終了,枠あり予約,0,115
リウマチ膠原病内科,終了,枠あり予約,1,153
リウマチ膠原病内科,終了,枠あり予約,2,175
リウマチ膠原病内科,終了,枠あり予約,3,163
リウマチ膠原病内科,終了,枠あり予約,4,211
リウマチ膠原病内科,終了,枠なし予約,0,15
リウマチ膠原病内科,終了,枠なし予約,1,25
リウマチ膠原病内科,終了,枠なし予約,2,24
リウマチ膠原病内科,終了,枠なし予約,3,10
リウマチ膠原病内科,終了,枠なし予約,4,28
リウマチ膠原病内科,終了,,4,2
一般消化器外科,保留,枠あり予約,0,1
一般消化器外科,保留,枠あり予約,1,1
一般消化器外科,保留,枠なし予約,2,1
一般消化器外科,未来院,枠あり予約,0,15
一般消化器外科,未来院,枠あり予約,1,10
一般消化器外科,未来院,枠あり予約,2,10
一般消化器外科,未来院,枠あり予約,3,23
一般消化器外科,未来院,枠あり予約,4,16
一般消化器外科,未来院,枠なし予約,2,1
一般消化器外科,未来院,枠なし予約,3,3
一般消化器外科,病院到着,枠あり予約,0,1
一般消化器外科,病院到着,枠あり予約,1,2
一般消化器外科,病院到着,枠あり予約,2,3
一般消化器外科,病院到着,枠あり予約,3,1
一般消化器外科,病院到着,枠あり予約,6,1
一般消化器外科,病院到着,枠なし予約,0,6
一般消化器外科,病院到着,枠なし予約,1,1
一般消化器外科,病院到着,枠なし予約,2,4
一般消化器外科,病院到着,枠なし予約,3,2
一般消化器外科,病院到着,枠なし予約,4,2
一般消化器外科,終了,枠あり予約,0,116
一般消化器外科,終了,枠あり予約,1,175
一般消化器外科,終了,枠あり予約,2,198
一般消化器外科,終了,枠あり予約,3,285
一般消化器外科,終了,枠あり予約,4,62
一般消化器外科,終了,枠あり予約,6,1
一般消化器外科,終了,枠なし予約,0,6
一般消化器外科,終了,枠なし予約,1,20
一般消化器外科,終了,枠なし予約,2,19
一般消化器外科,終了,枠なし予約,3,15
一般消化器外科,終了,枠なし予約,4,19
一般消化器外科,終了,,0,1
一般消化器外科,終了,,2,3
一般消化器外科,終了,,4,1
中央処置室,未来院,枠あり予約,0,1
中央処置室,未来院,枠あり予約,1,1
中央処置室,未来院,枠あり予約,2,1
中央処置室,未来院,枠あり予約,3,2
中央処置室,病院到着,枠あり予約,0,19
中央処置室,病院到着,枠あり予約,1,26
中央処置室,病院到着,枠あり予約,2,20
中央処置室,病院到着,枠あり予約,3,28
中央処置室,病院到着,枠あり予約,4,30
中央処置室,病院到着,枠なし予約,1,4
中央処置室,病院到着,枠なし予約,4,1
中央処置室,終了,枠あり予約,0,8
中央処置室,終了,枠あり予約,1,7
中央処置室,終了,枠あり予約,2,8
乳腺外科,6,枠あり予約,4,1
乳腺外科,保留,枠なし予約,4,3
乳腺外科,未来院,枠あり予約,0,9
乳腺外科,未来院,枠あり予約,1,20
乳腺外科,未来院,枠あり予約,2,7
乳腺外科,未来院,枠あり予約,3,5
乳腺外科,未来院,枠あり予約,4,13
乳腺外科,未来院,枠なし予約,1,1
乳腺外科,未来院,枠なし予約,3,1
乳腺外科,未来院,枠なし予約,4,2
乳腺外科,病院到着,枠あり予約,0,1
乳腺外科,病院到着,枠あり予約,1,1
乳腺外科,病院到着,枠あり予約,5,2
乳腺外科,病院到着,枠あり予約,6,2
乳腺外科,病院到着,枠なし予約,0,1
乳腺外科,病院到着,枠なし予約,5,1
乳腺外科,病院到着,枠なし予約,6,2
乳腺外科,終了,枠あり予約,0,219
乳腺外科,終了,枠あり予約,1,367
乳腺外科,終了,枠あり予約,2,270
乳腺外科,終了,枠あり予約,3,77
乳腺外科,終了,枠あり予約,4,317
乳腺外科,終了,枠あり予約,5,1
乳腺外科,終了,枠あり予約,6,2
乳腺外科,終了,枠なし予約,0,35
乳腺外科,終了,枠なし予約,1,11
乳腺外科,終了,枠なし予約,2,5
乳腺外科,終了,枠なし予約,3,8
乳腺外科,終了,枠なし予約,4,75
乳腺外科,終了,,4,2
健診センター,未来院,枠あり予約,1,3
健診センター,未来院,枠あり予約,2,4
健診センター,病院到着,枠あり予約,1,1
健診センター,病院到着,枠あり予約,2,4
健診センター,病院到着,枠あり予約,3,4
健診センター,終了,枠あり予約,1,13
健診センター,終了,枠あり予約,2,10
健診センター,終了,枠あり予約,3,9
健診センター,終了,枠あり予約,4,18
入退院支援センター,保留,枠なし予約,3,1
入退院支援センター,終了,枠あり予約,0,91
入退院支援センター,終了,枠あり予約,1,117
入退院支援センター,終了,枠あり予約,2,124
入退院支援センター,終了,枠あり予約,3,115
入退院支援センター,終了,枠あり予約,4,150
入退院支援センター,終了,枠なし予約,0,8
入退院支援センター,終了,枠なし予約,1,6
入退院支援センター,終了,枠なし予約,2,8
入退院支援センター,終了,枠なし予約,3,14
入退院支援センター,終了,枠なし予約,4,16
内科,保留,枠あり予約,0,1
内科,保留,枠あり予約,2,1
内科,保留,枠あり予約,3,7
内科,保留,枠あり予約,4,2
内科,保留,枠あり予約,5,3
内科,保留,枠あり予約,6,2
内科,病院到着,枠あり予約,0,10
内科,病院到着,枠あり予約,1,5
内科,病院到着,枠あり予約,2,11
内科,病院到着,枠あり予約,3,8
内科,病院到着,枠あり予約,4,6
内科,病院到着,枠あり予約,5,8
内科,病院到着,枠あり予約,6,12
内科,終了,枠あり予約,0,32
内科,終了,枠あり予約,1,45
内科,終了,枠あり予約,2,24
内科,終了,枠あり予約,3,31
内科,終了,枠あり予約,4,34
内科,終了,枠あり予約,5,57
内科,終了,枠あり予約,6,63
内科,診察中,枠あり予約,2,1
内科,診察中,枠あり予約,3,1
内科,診察中,枠あり予約,4,1
内科,診察中,枠あり予約,5,1
呼吸器内科,6,枠あり予約,1,1
呼吸器内科,6,枠あり予約,3,1
呼吸器内科,6,枠あり予約,4,1
呼吸器内科,保留,枠あり予約,0,1
呼吸器内科,保留,枠あり予約,3,2
呼吸器内科,保留,枠なし予約,0,1
呼吸器内科,保留,枠なし予約,4,1
呼吸器内科,未来院,枠あり予約,0,5
呼吸器内科,未来院,枠あり予約,1,17
呼吸器内科,未来院,枠あり予約,2,7
呼吸器内科,未来院,枠あり予約,3,6
呼吸器内科,未来院,枠あり予約,4,10
呼吸器内科,未来院,枠なし予約,0,1
呼吸器内科,未来院,枠なし予約,1,1
呼吸器内科,未来院,枠なし予約,2,1
呼吸器内科,未来院,枠なし予約,3,1
呼吸器内科,未来院,枠なし予約,4,1
呼吸器内科,病院到着,枠あり予約,0,3
呼吸器内科,病院到着,枠あり予約,1,1
呼吸器内科,病院到着,枠あり予約,2,4
呼吸器内科,病院到着,枠あり予約,3,1
呼吸器内科,病院到着,枠あり予約,4,1
呼吸器内科,病院到着,枠あり予約,6,4
呼吸器内科,病院到着,枠なし予約,6,4
呼吸器内科,終了,枠あり予約,0,145
呼吸器内科,終了,枠あり予約,1,263
呼吸器内科,終了,枠あり予約,2,190
呼吸器内科,終了,枠あり予約,3,183
呼吸器内科,終了,枠あり予約,4,178
呼吸器内科,終了,枠なし予約,0,23
呼吸器内科,終了,枠なし予約,1,26
呼吸器内科,終了,枠なし予約,2,28
呼吸器内科,終了,枠なし予約,3,18
呼吸器内科,終了,枠なし予約,4,30
呼吸器内科,終了,,4,1
呼吸器内科,診察中,枠あり予約,1,1
呼吸器内科,診察中,枠なし予約,3,1
呼吸器外科,未来院,枠あり予約,3,3
呼吸器外科,終了,枠あり予約,0,17
呼吸器外科,終了,枠あり予約,2,39
呼吸器外科,終了,枠あり予約,3,55
呼吸器外科,終了,枠あり予約,4,11
呼吸器外科,終了,枠なし予約,0,1
呼吸器外科,終了,枠なし予約,1,3
呼吸器外科,終了,枠なし予約,4,2
外来手術室,未来院,枠あり予約,0,3
外来手術室,未来院,枠あり予約,1,2
外来手術室,未来院,枠あり予約,2,5
外来手術室,未来院,枠あり予約,3,2
外来手術室,未来院,枠あり予約,4,6
外来手術室,未来院,枠なし予約,3,1
外来手術室,病院到着,枠あり予約,1,2
外来手術室,病院到着,枠あり予約,2,1
外来手術室,病院到着,枠なし予約,2,1
外来手術室,病院到着,枠なし予約,4,1
外来手術室,終了,枠あり予約,0,67
外来手術室,終了,枠あり予約,1,59
外来手術室,終了,枠あり予約,2,89
外来手術室,終了,枠あり予約,3,84
外来手術室,終了,枠あり予約,4,81
外来手術室,終了,枠なし予約,0,4
外来手術室,終了,枠なし予約,1,9
外来手術室,終了,枠なし予約,2,19
外来手術室,終了,枠なし予約,3,4
外来手術室,終了,枠なし予約,4,25
小児科,7,枠あり予約,3,1
小児科,保留,枠あり予約,0,1
小児科,保留,枠あり予約,1,2
小児科,保留,枠あり予約,3,1
小児科,保留,枠あり予約,5,1
小児科,保留,枠あり予約,6,2
小児科,未来院,枠あり予約,0,7
小児科,未来院,枠あり予約,1,18
小児科,未来院,枠あり予約,2,8
小児科,未来院,枠あり予約,3,15
小児科,未来院,枠あり予約,4,7
小児科,未来院,枠なし予約,0,2
小児科,未来院,枠なし予約,2,1
小児科,病院到着,枠あり予約,0,3
小児科,病院到着,枠あり予約,1,3
小児科,病院到着,枠あり予約,3,1
小児科,病院到着,枠あり予約,4,2
小児科,病院到着,枠あり予約,5,4
小児科,病院到着,枠あり予約,6,3
小児科,病院到着,枠なし予約,0,1
小児科,病院到着,枠なし予約,3,1
小児科,終了,枠あり予約,0,81
小児科,終了,枠あり予約,1,115
小児科,終了,枠あり予約,2,100
小児科,終了,枠あり予約,3,77
小児科,終了,枠あり予約,4,97
小児科,終了,枠あり予約,5,12
小児科,終了,枠あり予約,6,15
小児科,終了,枠なし予約,0,4
小児科,終了,枠なし予約,1,6
小児科,終了,枠なし予約,2,5
小児科,終了,枠なし予約,3,10
小児科,終了,枠なし予約,4,3
小児科,診察中,枠あり予約,6,1
形成外科,7,枠なし予約,3,1
形成外科,未来院,枠あり予約,0,5
形成外科,未来院,枠あり予約,1,3
形成外科,未来院,枠あり予約,2,4
形成外科,未来院,枠あり予約,3,9
形成外科,未来院,枠あり予約,4,7
形成外科,未来院,枠なし予約,1,3
形成外科,未来院,枠なし予約,2,3
形成外科,未来院,枠なし予約,3,2
形成外科,未来院,枠なし予約,4,1
形成外科,病院到着,枠なし予約,4,1
形成外科,病院到着,枠なし予約,6,1
形成外科,終了,枠あり予約,0,80
形成外科,終了,枠あり予約,1,77
形成外科,終了,枠あり予約,2,33
形成外科,終了,枠あり予約,3,109
形成外科,終了,枠あり予約,4,88
形成外科,終了,枠あり予約,5,3
形成外科,終了,枠あり予約,6,1
形成外科,終了,枠なし予約,0,14
形成外科,終了,枠なし予約,1,28
形成外科,終了,枠なし予約,2,8
形成外科,終了,枠なし予約,3,36
形成外科,終了,枠なし予約,4,23
形成外科,終了,,4,1
循環器内科,6,枠あり予約,1,1
循環器内科,保留,枠あり予約,2,3
循環器内科,保留,枠あり予約,5,1
循環器内科,保留,枠あり予約,6,2
循環器内科,保留,枠なし予約,4,1
循環器内科,未来院,枠あり予約,0,5
循環器内科,未来院,枠あり予約,1,7
循環器内科,未来院,枠あり予約,2,17
循環器内科,未来院,枠あり予約,3,16
循環器内科,未来院,枠あり予約,4,5
循環器内科,未来院,枠なし予約,0,2
循環器内科,未来院,枠なし予約,2,1
循環器内科,未来院,枠なし予約,3,3
循環器内科,未来院,枠なし予約,6,1
循環器内科,病院到着,枠あり予約,1,6
循環器内科,病院到着,枠あり予約,2,3
循環器内科,病院到着,枠あり予約,3,6
循環器内科,病院到着,枠あり予約,4,2
循環器内科,病院到着,枠あり予約,5,4
循環器内科,病院到着,枠あり予約,6,1
循環器内科,病院到着,枠なし予約,1,1
循環器内科,病院到着,枠なし予約,3,1
循環器内科,病院到着,枠なし予約,4,5
循環器内科,終了,枠あり予約,0,179
循環器内科,終了,枠あり予約,1,201
循環器内科,終了,枠あり予約,2,271
循環器内科,終了,枠あり予約,3,204
循環器内科,終了,枠あり予約,4,252
循環器内科,終了,枠あり予約,5,4
循環器内科,終了,枠あり予約,6,3
循環器内科,終了,枠なし予約,0,26
循環器内科,終了,枠なし予約,1,26
循環器内科,終了,枠なし予約,2,31
循環器内科,終了,枠なし予約,3,29
循環器内科,終了,枠なし予約,4,27
循環器内科,終了,,2,1
循環器内科,診察中,枠あり予約,2,1
心理検査,終了,枠あり予約,1,1
心臓血管外科,保留,枠あり予約,0,1
心臓血管外科,未来院,枠あり予約,1,2
心臓血管外科,未来院,枠あり予約,4,5
心臓血管外科,未来院,枠なし予約,3,1
心臓血管外科,終了,枠あり予約,1,50
心臓血管外科,終了,枠あり予約,4,103
心臓血管外科,終了,枠なし予約,0,1
心臓血管外科,終了,枠なし予約,1,9
心臓血管外科,終了,枠なし予約,3,1
心臓血管外科,終了,枠なし予約,4,15
感染症,未来院,枠あり予約,0,2
感染症,未来院,枠あり予約,1,3
感染症,未来院,枠あり予約,3,1
感染症,未来院,枠あり予約,4,1
感染症,未来院,枠なし予約,1,2
感染症,未来院,枠なし予約,4,1
感染症,病院到着,枠あり予約,1,2
感染症,病院到着,枠あり予約,2,1
感染症,病院到着,枠なし予約,0,1
感染症,病院到着,枠なし予約,1,1
感染症,病院到着,枠なし予約,3,3
感染症,病院到着,枠なし予約,4,1
感染症,終了,枠あり予約,1,1
感染症,終了,枠あり予約,2,2
感染症,終了,枠あり予約,4,1
感染症,終了,枠なし予約,2,5
感染症,終了,枠なし予約,3,2
感染症,終了,枠なし予約,4,3
放射線治療科,未来院,枠あり予約,0,3
放射線治療科,未来院,枠あり予約,1,2
放射線治療科,未来院,枠あり予約,2,7
放射線治療科,未来院,枠あり予約,3,7
放射線治療科,未来院,枠あり予約,4,6
放射線治療科,未来院,枠なし予約,0,1
放射線治療科,未来院,枠なし予約,1,1
放射線治療科,未来院,枠なし予約,4,2
放射線治療科,病院到着,枠あり予約,1,2
放射線治療科,病院到着,枠あり予約,3,1
放射線治療科,病院到着,枠あり予約,4,2
放射線治療科,病院到着,枠なし予約,0,1
放射線治療科,病院到着,枠なし予約,1,1
放射線治療科,病院到着,枠なし予約,4,2
放射線治療科,終了,枠あり予約,0,111
放射線治療科,終了,枠あり予約,1,141
放射線治療科,終了,枠あり予約,2,188
放射線治療科,終了,枠あり予約,3,63
放射線治療科,終了,枠あり予約,4,177
放射線治療科,終了,枠なし予約,0,35
放射線治療科,終了,枠なし予約,1,29
放射線治療科,終了,枠なし予約,2,51
放射線治療科,終了,枠なし予約,3,34
放射線治療科,終了,枠なし予約,4,36
放射線診断科,病院到着,枠あり予約,2,1
救急科,保留,枠あり予約,0,2
救急科,保留,枠あり予約,1,2
救急科,保留,枠あり予約,2,2
救急科,保留,枠あり予約,3,3
救急科,保留,枠あり予約,4,2
救急科,保留,枠あり予約,5,1
救急科,保留,枠あり予約,6,2
救急科,未来院,枠あり予約,4,1
救急科,未来院,枠なし予約,5,3
救急科,病院到着,枠あり予約,0,19
救急科,病院到着,枠あり予約,1,13
救急科,病院到着,枠あり予約,2,11
救急科,病院到着,枠あり予約,3,14
救急科,病院到着,枠あり予約,4,21
救急科,病院到着,枠あり予約,5,18
救急科,病院到着,枠あり予約,6,13
救急科,病院到着,枠なし予約,0,3
救急科,病院到着,枠なし予約,2,1
救急科,病院到着,枠なし予約,3,1
救急科,病院到着,枠なし予約,4,1
救急科,病院到着,枠なし予約,6,1
救急科,終了,枠あり予約,0,34
救急科,終了,枠あり予約,1,42
救急科,終了,枠あり予約,2,23
救急科,終了,枠あり予約,3,34
救急科,終了,枠あり予約,4,29
救急科,終了,枠あり予約,5,42
救急科,終了,枠あり予約,6,36
救急科,終了,枠なし予約,3,1
救急科,終了,枠なし予約,6,1
救急科,診察中,枠あり予約,2,1
救急科,診察中,枠あり予約,3,1
救急科,診察中,枠あり予約,4,1
整形外科,7,枠あり予約,0,1
整形外科,保留,枠あり予約,1,1
整形外科,保留,枠あり予約,3,1
整形外科,保留,枠なし予約,2,1
整形外科,保留,枠なし予約,4,1
整形外科,未来院,枠あり予約,0,13
整形外科,未来院,枠あり予約,1,29
整形外科,未来院,枠あり予約,2,10
整形外科,未来院,枠あり予約,3,11
整形外科,未来院,枠あり予約,4,15
整形外科,未来院,枠なし予約,0,4
整形外科,未来院,枠なし予約,1,3
整形外科,未来院,枠なし予約,3,2
整形外科,未来院,枠なし予約,4,1
整形外科,病院到着,枠あり予約,0,2
整形外科,病院到着,枠あり予約,1,2
整形外科,病院到着,枠あり予約,2,1
整形外科,病院到着,枠あり予約,4,2
整形外科,病院到着,枠あり予約,5,3
整形外科,病院到着,枠あり予約,6,3
整形外科,病院到着,枠なし予約,0,2
整形外科,病院到着,枠なし予約,1,2
整形外科,病院到着,枠なし予約,2,3
整形外科,病院到着,枠なし予約,3,1
整形外科,病院到着,枠なし予約,4,1
整形外科,病院到着,枠なし予約,6,1
整形外科,終了,枠あり予約,0,185
整形外科,終了,枠あり予約,1,296
整形外科,終了,枠あり予約,2,218
整形外科,終了,枠あり予約,3,249
整形外科,終了,枠あり予約,4,400
整形外科,終了,枠あり予約,5,1
整形外科,終了,枠あり予約,6,5
整形外科,終了,枠なし予約,0,18
整形外科,終了,枠なし予約,1,35
整形外科,終了,枠なし予約,2,17
整形外科,終了,枠なし予約,3,21
整形外科,終了,枠なし予約,4,33
歯科口腔外科,保留,枠あり予約,0,1
歯科口腔外科,保留,枠あり予約,1,1
歯科口腔外科,未来院,枠あり予約,0,3
歯科口腔外科,未来院,枠あり予約,1,8
歯科口腔外科,未来院,枠あり予約,2,6
歯科口腔外科,未来院,枠あり予約,3,10
歯科口腔外科,未来院,枠あり予約,4,4
歯科口腔外科,未来院,枠なし予約,0,1
歯科口腔外科,未来院,枠なし予約,1,3
歯科口腔外科,未来院,枠なし予約,3,2
歯科口腔外科,病院到着,枠あり予約,0,2
歯科口腔外科,病院到着,枠あり予約,1,1
歯科口腔外科,病院到着,枠あり予約,3,1
歯科口腔外科,病院到着,枠あり予約,5,2
歯科口腔外科,病院到着,枠あり予約,6,1
歯科口腔外科,病院到着,枠なし予約,0,1
歯科口腔外科,病院到着,枠なし予約,2,1
歯科口腔外科,病院到着,枠なし予約,3,6
歯科口腔外科,病院到着,枠なし予約,5,2
歯科口腔外科,病院到着,枠なし予約,6,1
歯科口腔外科,終了,枠あり予約,0,131
歯科口腔外科,終了,枠あり予約,1,205
歯科口腔外科,終了,枠あり予約,2,123
歯科口腔外科,終了,枠あり予約,3,207
歯科口腔外科,終了,枠あり予約,4,142
歯科口腔外科,終了,枠なし予約,0,24
歯科口腔外科,終了,枠なし予約,1,41
歯科口腔外科,終了,枠なし予約,2,24
歯科口腔外科,終了,枠なし予約,3,41
歯科口腔外科,終了,枠なし予約,4,41
歯科口腔外科,終了,,0,8
歯科口腔外科,終了,,1,9
歯科口腔外科,終了,,2,4
歯科口腔外科,終了,,3,11
歯科口腔外科,終了,,4,2
泌尿器科,7,枠あり予約,1,1
泌尿器科,7,枠なし予約,1,1
泌尿器科,保留,枠あり予約,6,1
泌尿器科,保留,枠なし予約,4,1
泌尿器科,未来院,枠あり予約,0,25
泌尿器科,未来院,枠あり予約,1,20
泌尿器科,未来院,枠あり予約,2,30
泌尿器科,未来院,枠あり予約,3,27
泌尿器科,未来院,枠あり予約,4,27
泌尿器科,未来院,枠なし予約,0,5
泌尿器科,未来院,枠なし予約,1,2
泌尿器科,未来院,枠なし予約,2,6
泌尿器科,未来院,枠なし予約,3,2
泌尿器科,未来院,枠なし予約,4,8
泌尿器科,病院到着,枠あり予約,2,2
泌尿器科,病院到着,枠あり予約,3,1
泌尿器科,病院到着,枠あり予約,6,6
泌尿器科,病院到着,枠なし予約,1,2
泌尿器科,病院到着,枠なし予約,2,1
泌尿器科,病院到着,枠なし予約,4,4
泌尿器科,病院到着,枠なし予約,6,2
泌尿器科,終了,枠あり予約,0,427
泌尿器科,終了,枠あり予約,1,458
泌尿器科,終了,枠あり予約,2,620
泌尿器科,終了,枠あり予約,3,88
泌尿器科,終了,枠あり予約,4,684
泌尿器科,終了,枠あり予約,5,2
泌尿器科,終了,枠なし予約,0,127
泌尿器科,終了,枠なし予約,1,159
泌尿器科,終了,枠なし予約,2,196
泌尿器科,終了,枠なし予約,3,41
泌尿器科,終了,枠なし予約,4,238
消化器内科,6,枠あり予約,1,1
消化器内科,7,枠なし予約,1,1
消化器内科,保留,枠あり予約,3,1
消化器内科,保留,枠なし予約,2,1
消化器内科,保留,枠なし予約,4,2
消化器内科,未来院,枠あり予約,0,6
消化器内科,未来院,枠あり予約,1,14
消化器内科,未来院,枠あり予約,2,10
消化器内科,未来院,枠あり予約,3,6
消化器内科,未来院,枠あり予約,4,12
消化器内科,未来院,枠なし予約,0,1
消化器内科,未来院,枠なし予約,1,1
消化器内科,未来院,枠なし予約,6,1
消化器内科,病院到着,枠あり予約,0,1
消化器内科,病院到着,枠あり予約,2,1
消化器内科,病院到着,枠あり予約,3,1
消化器内科,病院到着,枠あり予約,4,1
消化器内科,病院到着,枠あり予約,6,2
消化器内科,病院到着,枠なし予約,1,3
消化器内科,病院到着,枠なし予約,2,2
消化器内科,病院到着,枠なし予約,3,1
消化器内科,病院到着,枠なし予約,6,3
消化器内科,終了,枠あり予約,0,273
消化器内科,終了,枠あり予約,1,176
消化器内科,終了,枠あり予約,2,244
消化器内科,終了,枠あり予約,3,200
消化器内科,終了,枠あり予約,4,315
消化器内科,終了,枠なし予約,0,22
消化器内科,終了,枠なし予約,1,22
消化器内科,終了,枠なし予約,2,30
消化器内科,終了,枠なし予約,3,26
消化器内科,終了,枠なし予約,4,33
消化器内科,終了,,0,1
消化器内科,終了,,2,1
消化器内科,終了,,4,1
産婦人科,7,枠あり予約,1,1
産婦人科,保留,枠あり予約,0,1
産婦人科,保留,枠あり予約,1,1
産婦人科,保留,枠あり予約,3,1
産婦人科,保留,枠あり予約,5,1
産婦人科,未来院,枠あり予約,0,43
産婦人科,未来院,枠あり予約,1,17
産婦人科,未来院,枠あり予約,2,65
産婦人科,未来院,枠あり予約,3,21
産婦人科,未来院,枠あり予約,4,9
産婦人科,未来院,枠なし予約,0,4
産婦人科,未来院,枠なし予約,1,3
産婦人科,未来院,枠なし予約,2,47
産婦人科,未来院,枠なし予約,3,16
産婦人科,未来院,枠なし予約,4,15
産婦人科,病院到着,枠あり予約,0,6
産婦人科,病院到着,枠あり予約,1,7
産婦人科,病院到着,枠あり予約,2,8
産婦人科,病院到着,枠あり予約,3,6
産婦人科,病院到着,枠あり予約,4,9
産婦人科,病院到着,枠あり予約,5,7
産婦人科,病院到着,枠あり予約,6,11
産婦人科,病院到着,枠なし予約,0,1
産婦人科,病院到着,枠なし予約,2,3
産婦人科,病院到着,枠なし予約,3,2
産婦人科,終了,枠あり予約,0,311
産婦人科,終了,枠あり予約,1,180
産婦人科,終了,枠あり予約,2,469
産婦人科,終了,枠あり予約,3,344
産婦人科,終了,枠あり予約,4,236
産婦人科,終了,枠あり予約,5,2
産婦人科,終了,枠なし予約,0,13
産婦人科,終了,枠なし予約,1,18
産婦人科,終了,枠なし予約,2,27
産婦人科,終了,枠なし予約,3,31
産婦人科,終了,枠なし予約,4,25
産婦人科,終了,,3,1
皮膚・排泄ケア,未来院,枠あり予約,0,2
